start_time,away_team,away_team_score,home_team,home_team_score
1995-11-03 05:00:00+00:00,INDIANA PACERS,111,ATLANTA HAWKS,106
1995-11-03 05:00:00+00:00,MILWAUKEE BUCKS,101,BOSTON CELTICS,100
1995-11-03 05:00:00+00:00,CHARLOTTE HORNETS,91,CHICAGO BULLS,105
1995-11-03 05:00:00+00:00,NEW YORK KNICKS,106,DETROIT PISTONS,100
1995-11-03 05:00:00+00:00,GOLDEN STATE WARRIORS,92,HOUSTON ROCKETS,110
1995-11-03 05:00:00+00:00,PHOENIX SUNS,106,LOS ANGELES CLIPPERS,112
1995-11-03 05:00:00+00:00,DENVER NUGGETS,96,LOS ANGELES LAKERS,98
1995-11-03 05:00:00+00:00,CLEVELAND CAVALIERS,88,ORLANDO MAGIC,99
1995-11-03 05:00:00+00:00,WASHINGTON BULLETS,103,PHILADELPHIA 76ERS,105
1995-11-03 05:00:00+00:00,VANCOUVER GRIZZLIES,92,PORTLAND TRAIL BLAZERS,80
1995-11-03 05:00:00+00:00,MINNESOTA TIMBERWOLVES,86,SACRAMENTO KINGS,95
1995-11-03 05:00:00+00:00,DALLAS MAVERICKS,103,SAN ANTONIO SPURS,97
1995-11-03 05:00:00+00:00,NEW JERSEY NETS,79,TORONTO RAPTORS,94
1995-11-03 05:00:00+00:00,SEATTLE SUPERSONICS,94,UTAH JAZZ,112
1995-11-04 05:00:00+00:00,ORLANDO MAGIC,91,ATLANTA HAWKS,124
1995-11-04 05:00:00+00:00,PHILADELPHIA 76ERS,108,CHARLOTTE HORNETS,119
1995-11-04 05:00:00+00:00,BOSTON CELTICS,85,CHICAGO BULLS,107
1995-11-04 05:00:00+00:00,GOLDEN STATE WARRIORS,84,DALLAS MAVERICKS,99
1995-11-04 05:00:00+00:00,SAN ANTONIO SPURS,116,DENVER NUGGETS,108
1995-11-04 05:00:00+00:00,TORONTO RAPTORS,89,INDIANA PACERS,97
1995-11-04 05:00:00+00:00,CLEVELAND CAVALIERS,71,MIAMI HEAT,85
1995-11-04 05:00:00+00:00,NEW YORK KNICKS,84,MILWAUKEE BUCKS,71
1995-11-04 05:00:00+00:00,LOS ANGELES LAKERS,89,SEATTLE SUPERSONICS,103
1995-11-04 05:00:00+00:00,DETROIT PISTONS,89,WASHINGTON BULLETS,100
1995-11-05 05:00:00+00:00,HOUSTON ROCKETS,106,PHOENIX SUNS,104
1995-11-05 05:00:00+00:00,UTAH JAZZ,105,PORTLAND TRAIL BLAZERS,109
1995-11-05 05:00:00+00:00,LOS ANGELES CLIPPERS,82,SACRAMENTO KINGS,99
1995-11-05 05:00:00+00:00,MINNESOTA TIMBERWOLVES,98,VANCOUVER GRIZZLIES,100
1995-11-06 05:00:00+00:00,WASHINGTON BULLETS,95,ORLANDO MAGIC,105
1995-11-06 05:00:00+00:00,ATLANTA HAWKS,96,UTAH JAZZ,105
1995-11-07 05:00:00+00:00,DETROIT PISTONS,96,CHARLOTTE HORNETS,108
1995-11-07 05:00:00+00:00,TORONTO RAPTORS,108,CHICAGO BULLS,117
1995-11-07 05:00:00+00:00,INDIANA PACERS,104,CLEVELAND CAVALIERS,101
1995-11-07 05:00:00+00:00,VANCOUVER GRIZZLIES,88,DALLAS MAVERICKS,99
1995-11-07 05:00:00+00:00,DENVER NUGGETS,93,GOLDEN STATE WARRIORS,98
1995-11-07 05:00:00+00:00,MILWAUKEE BUCKS,89,HOUSTON ROCKETS,106
1995-11-07 05:00:00+00:00,LOS ANGELES LAKERS,92,MINNESOTA TIMBERWOLVES,93
1995-11-07 05:00:00+00:00,PORTLAND TRAIL BLAZERS,84,NEW JERSEY NETS,104
1995-11-07 05:00:00+00:00,PHOENIX SUNS,102,NEW YORK KNICKS,94
1995-11-07 05:00:00+00:00,SACRAMENTO KINGS,109,PHILADELPHIA 76ERS,106
1995-11-07 05:00:00+00:00,LOS ANGELES CLIPPERS,108,SEATTLE SUPERSONICS,127
1995-11-08 05:00:00+00:00,PHOENIX SUNS,109,BOSTON CELTICS,113
1995-11-08 05:00:00+00:00,SEATTLE SUPERSONICS,122,DENVER NUGGETS,117
1995-11-08 05:00:00+00:00,PORTLAND TRAIL BLAZERS,100,DETROIT PISTONS,107
1995-11-08 05:00:00+00:00,ATLANTA HAWKS,100,LOS ANGELES CLIPPERS,92
1995-11-08 05:00:00+00:00,HOUSTON ROCKETS,82,MIAMI HEAT,89
1995-11-08 05:00:00+00:00,NEW JERSEY NETS,122,ORLANDO MAGIC,130
1995-11-08 05:00:00+00:00,VANCOUVER GRIZZLIES,62,SAN ANTONIO SPURS,111
1995-11-08 05:00:00+00:00,SACRAMENTO KINGS,109,TORONTO RAPTORS,90
1995-11-08 05:00:00+00:00,LOS ANGELES LAKERS,98,UTAH JAZZ,108
1995-11-08 05:00:00+00:00,CHARLOTTE HORNETS,96,WASHINGTON BULLETS,110
1995-11-09 05:00:00+00:00,CHICAGO BULLS,106,CLEVELAND CAVALIERS,88
1995-11-09 05:00:00+00:00,MILWAUKEE BUCKS,94,DALLAS MAVERICKS,104
1995-11-09 05:00:00+00:00,ATLANTA HAWKS,125,GOLDEN STATE WARRIORS,121
1995-11-09 05:00:00+00:00,INDIANA PACERS,95,NEW YORK KNICKS,103
1995-11-10 05:00:00+00:00,ORLANDO MAGIC,110,BOSTON CELTICS,94
1995-11-10 05:00:00+00:00,CLEVELAND CAVALIERS,80,DETROIT PISTONS,100
1995-11-10 05:00:00+00:00,SACRAMENTO KINGS,119,INDIANA PACERS,95
1995-11-10 05:00:00+00:00,SEATTLE SUPERSONICS,97,LOS ANGELES LAKERS,100
1995-11-10 05:00:00+00:00,NEW JERSEY NETS,80,MIAMI HEAT,106
1995-11-10 05:00:00+00:00,PORTLAND TRAIL BLAZERS,108,MINNESOTA TIMBERWOLVES,102
1995-11-10 05:00:00+00:00,CHARLOTTE HORNETS,90,PHILADELPHIA 76ERS,104
1995-11-10 05:00:00+00:00,MILWAUKEE BUCKS,90,SAN ANTONIO SPURS,104
1995-11-10 05:00:00+00:00,PHOENIX SUNS,112,TORONTO RAPTORS,108
1995-11-10 05:00:00+00:00,DENVER NUGGETS,86,UTAH JAZZ,109
1995-11-10 05:00:00+00:00,LOS ANGELES CLIPPERS,98,VANCOUVER GRIZZLIES,91
1995-11-10 05:00:00+00:00,NEW YORK KNICKS,110,WASHINGTON BULLETS,109
1995-11-11 05:00:00+00:00,TORONTO RAPTORS,117,CHARLOTTE HORNETS,123
