start_time,away_team,away_team_score,home_team,home_team_score
1970-10-13 04:00:00+00:00,BOSTON CELTICS,107,NEW YORK KNICKS,114
1970-10-13 04:00:00+00:00,SAN DIEGO ROCKETS,96,CHICAGO BULLS,111
1970-10-14 04:00:00+00:00,CLEVELAND CAVALIERS,92,BUFFALO BRAVES,107
1970-10-14 04:00:00+00:00,SAN DIEGO ROCKETS,105,BALTIMORE BULLETS,123
1970-10-14 04:00:00+00:00,DETROIT PISTONS,123,SEATTLE SUPERSONICS,117
1970-10-14 04:00:00+00:00,CHICAGO BULLS,107,PHILADELPHIA 76ERS,110
1970-10-14 04:00:00+00:00,NEW YORK KNICKS,128,CINCINNATI ROYALS,104
1970-10-15 04:00:00+00:00,BOSTON CELTICS,100,PHOENIX SUNS,119
1970-10-16 04:00:00+00:00,LOS ANGELES LAKERS,106,CHICAGO BULLS,102
1970-10-16 04:00:00+00:00,SAN DIEGO ROCKETS,119,PHILADELPHIA 76ERS,127
1970-10-16 04:00:00+00:00,CLEVELAND CAVALIERS,112,PORTLAND TRAIL BLAZERS,115
1970-10-16 04:00:00+00:00,DETROIT PISTONS,120,SAN FRANCISCO WARRIORS,106
1970-10-17 04:00:00+00:00,MILWAUKEE BUCKS,107,ATLANTA HAWKS,98
1970-10-17 04:00:00+00:00,LOS ANGELES LAKERS,116,BALTIMORE BULLETS,118
1970-10-17 04:00:00+00:00,SAN DIEGO ROCKETS,102,BUFFALO BRAVES,93
1970-10-17 04:00:00+00:00,PHILADELPHIA 76ERS,123,CINCINNATI ROYALS,105
1970-10-17 04:00:00+00:00,CHICAGO BULLS,99,NEW YORK KNICKS,96
1970-10-17 04:00:00+00:00,DETROIT PISTONS,110,PHOENIX SUNS,107
1970-10-17 04:00:00+00:00,BOSTON CELTICS,114,SEATTLE SUPERSONICS,126
1970-10-17 04:00:00+00:00,CLEVELAND CAVALIERS,108,SAN FRANCISCO WARRIORS,128
1970-10-18 04:00:00+00:00,BOSTON CELTICS,133,PORTLAND TRAIL BLAZERS,115
1970-10-20 04:00:00+00:00,PHILADELPHIA 76ERS,98,BUFFALO BRAVES,89
1970-10-20 04:00:00+00:00,MILWAUKEE BUCKS,114,DETROIT PISTONS,115
1970-10-20 04:00:00+00:00,LOS ANGELES LAKERS,100,NEW YORK KNICKS,115
1970-10-20 04:00:00+00:00,CLEVELAND CAVALIERS,98,PORTLAND TRAIL BLAZERS,120
1970-10-20 04:00:00+00:00,PHOENIX SUNS,114,SAN DIEGO ROCKETS,115
1970-10-20 04:00:00+00:00,SAN FRANCISCO WARRIORS,125,BALTIMORE BULLETS,105
1970-10-21 04:00:00+00:00,BALTIMORE BULLETS,117,CINCINNATI ROYALS,105
1970-10-21 04:00:00+00:00,PHOENIX SUNS,106,SEATTLE SUPERSONICS,110
1970-10-21 04:00:00+00:00,LOS ANGELES LAKERS,141,PHILADELPHIA 76ERS,117
1970-10-21 04:00:00+00:00,DETROIT PISTONS,121,BOSTON CELTICS,118
1970-10-21 04:00:00+00:00,SAN FRANCISCO WARRIORS,100,ATLANTA HAWKS,102
1970-10-22 04:00:00+00:00,ATLANTA HAWKS,101,DETROIT PISTONS,120
1970-10-22 04:00:00+00:00,SAN FRANCISCO WARRIORS,92,NEW YORK KNICKS,95
1970-10-22 04:00:00+00:00,CLEVELAND CAVALIERS,110,SAN DIEGO ROCKETS,140
1970-10-23 04:00:00+00:00,PORTLAND TRAIL BLAZERS,111,SEATTLE SUPERSONICS,141
1970-10-23 04:00:00+00:00,CLEVELAND CAVALIERS,104,PHOENIX SUNS,108
1970-10-23 04:00:00+00:00,PHILADELPHIA 76ERS,127,LOS ANGELES LAKERS,122
1970-10-23 04:00:00+00:00,NEW YORK KNICKS,92,BALTIMORE BULLETS,98
1970-10-23 04:00:00+00:00,CINCINNATI ROYALS,126,BOSTON CELTICS,131
1970-10-24 04:00:00+00:00,BOSTON CELTICS,113,ATLANTA HAWKS,109
1970-10-24 04:00:00+00:00,DETROIT PISTONS,114,BUFFALO BRAVES,95
1970-10-24 04:00:00+00:00,BALTIMORE BULLETS,120,MILWAUKEE BUCKS,122
1970-10-24 04:00:00+00:00,CINCINNATI ROYALS,103,NEW YORK KNICKS,115
1970-10-24 04:00:00+00:00,PHILADELPHIA 76ERS,111,SAN DIEGO ROCKETS,116
1970-10-24 04:00:00+00:00,PORTLAND TRAIL BLAZERS,115,SAN FRANCISCO WARRIORS,118
