start_time,away_team,away_team_score,home_team,home_team_score
1963-10-16 04:00:00+00:00,PHILADELPHIA 76ERS,117,DETROIT PISTONS,115
1963-10-16 04:00:00+00:00,CINCINNATI ROYALS,112,ST. LOUIS HAWKS,93
1963-10-16 04:00:00+00:00,BOSTON CELTICS,109,BALTIMORE BULLETS,95
1963-10-17 04:00:00+00:00,BOSTON CELTICS,93,CINCINNATI ROYALS,92
1963-10-17 04:00:00+00:00,BALTIMORE BULLETS,115,NEW YORK KNICKS,113
1963-10-19 04:00:00+00:00,SAN FRANCISCO WARRIORS,103,BALTIMORE BULLETS,102
1963-10-19 04:00:00+00:00,NEW YORK KNICKS,97,CINCINNATI ROYALS,121
1963-10-19 04:00:00+00:00,DETROIT PISTONS,124,PHILADELPHIA 76ERS,121
1963-10-19 04:00:00+00:00,LOS ANGELES LAKERS,108,ST. LOUIS HAWKS,117
1963-10-22 04:00:00+00:00,SAN FRANCISCO WARRIORS,97,CINCINNATI ROYALS,103
1963-10-22 04:00:00+00:00,LOS ANGELES LAKERS,130,NEW YORK KNICKS,117
1963-10-23 04:00:00+00:00,SAN FRANCISCO WARRIORS,99,ST. LOUIS HAWKS,95
1963-10-23 04:00:00+00:00,LOS ANGELES LAKERS,124,DETROIT PISTONS,116
1963-10-23 04:00:00+00:00,NEW YORK KNICKS,106,BALTIMORE BULLETS,115
1963-10-25 04:00:00+00:00,LOS ANGELES LAKERS,122,CINCINNATI ROYALS,109
1963-10-25 04:00:00+00:00,NEW YORK KNICKS,136,PHILADELPHIA 76ERS,112
1963-10-26 04:00:00+00:00,BALTIMORE BULLETS,108,BOSTON CELTICS,123
1963-10-26 04:00:00+00:00,PHILADELPHIA 76ERS,101,NEW YORK KNICKS,109
1963-10-26 04:00:00+00:00,CINCINNATI ROYALS,99,SAN FRANCISCO WARRIORS,102
1963-10-26 04:00:00+00:00,DETROIT PISTONS,103,ST. LOUIS HAWKS,127
1963-10-27 04:00:00+00:00,ST. LOUIS HAWKS,123,BALTIMORE BULLETS,112
1963-10-29 05:00:00+00:00,ST. LOUIS HAWKS,109,NEW YORK KNICKS,103
1963-10-29 05:00:00+00:00,CINCINNATI ROYALS,108,SAN FRANCISCO WARRIORS,101
1963-10-30 05:00:00+00:00,PHILADELPHIA 76ERS,111,BALTIMORE BULLETS,108
1963-10-30 05:00:00+00:00,BOSTON CELTICS,108,DETROIT PISTONS,102
1963-10-30 05:00:00+00:00,CINCINNATI ROYALS,115,LOS ANGELES LAKERS,107
1963-10-30 05:00:00+00:00,NEW YORK KNICKS,104,ST. LOUIS HAWKS,121
1963-11-01 05:00:00+00:00,BOSTON CELTICS,119,PHILADELPHIA 76ERS,102
1963-11-01 05:00:00+00:00,CINCINNATI ROYALS,112,LOS ANGELES LAKERS,122
1963-11-02 05:00:00+00:00,DETROIT PISTONS,109,BOSTON CELTICS,117
1963-11-02 05:00:00+00:00,BALTIMORE BULLETS,105,NEW YORK KNICKS,123
1963-11-02 05:00:00+00:00,LOS ANGELES LAKERS,99,SAN FRANCISCO WARRIORS,118
1963-11-02 05:00:00+00:00,PHILADELPHIA 76ERS,99,ST. LOUIS HAWKS,128
1963-11-03 05:00:00+00:00,PHILADELPHIA 76ERS,93,CINCINNATI ROYALS,95
1963-11-06 05:00:00+00:00,CINCINNATI ROYALS,121,BOSTON CELTICS,139
1963-11-06 05:00:00+00:00,NEW YORK KNICKS,109,LOS ANGELES LAKERS,111
1963-11-06 05:00:00+00:00,PHILADELPHIA 76ERS,101,DETROIT PISTONS,119
1963-11-06 05:00:00+00:00,ST. LOUIS HAWKS,112,BALTIMORE BULLETS,110
