start_time,away_team,away_team_score,home_team,home_team_score
1976-10-21 04:00:00+00:00,BOSTON CELTICS,129,INDIANA PACERS,122
1976-10-21 04:00:00+00:00,BUFFALO BRAVES,133,MILWAUKEE BUCKS,112
1976-10-21 04:00:00+00:00,LOS ANGELES LAKERS,97,NEW YORK KNICKS,102
1976-10-21 04:00:00+00:00,HOUSTON ROCKETS,120,ATLANTA HAWKS,104
1976-10-22 04:00:00+00:00,CHICAGO BULLS,95,CLEVELAND CAVALIERS,106
1976-10-22 04:00:00+00:00,NEW YORK NETS,104,GOLDEN STATE WARRIORS,103
1976-10-22 04:00:00+00:00,DENVER NUGGETS,123,INDIANA PACERS,110
1976-10-22 04:00:00+00:00,DETROIT PISTONS,99,KANSAS CITY KINGS,96
1976-10-22 04:00:00+00:00,PHOENIX SUNS,98,NEW ORLEANS JAZZ,111
1976-10-22 04:00:00+00:00,SAN ANTONIO SPURS,121,PHILADELPHIA 76ERS,118
1976-10-22 04:00:00+00:00,LOS ANGELES LAKERS,103,WASHINGTON BULLETS,84
1976-10-23 04:00:00+00:00,INDIANA PACERS,97,CHICAGO BULLS,102
1976-10-23 04:00:00+00:00,NEW YORK NETS,104,PORTLAND TRAIL BLAZERS,114
1976-10-23 04:00:00+00:00,SAN ANTONIO SPURS,98,NEW YORK KNICKS,117
1976-10-23 04:00:00+00:00,BOSTON CELTICS,111,MILWAUKEE BUCKS,107
1976-10-23 04:00:00+00:00,PHOENIX SUNS,126,HOUSTON ROCKETS,129
1976-10-23 04:00:00+00:00,WASHINGTON BULLETS,98,DETROIT PISTONS,97
1976-10-23 04:00:00+00:00,KANSAS CITY KINGS,99,DENVER NUGGETS,120
1976-10-23 04:00:00+00:00,PHILADELPHIA 76ERS,105,BUFFALO BRAVES,108
1976-10-24 04:00:00+00:00,MILWAUKEE BUCKS,91,ATLANTA HAWKS,115
1976-10-24 04:00:00+00:00,LOS ANGELES LAKERS,95,CLEVELAND CAVALIERS,100
1976-10-24 04:00:00+00:00,NEW YORK NETS,93,SEATTLE SUPERSONICS,104
1976-10-26 04:00:00+00:00,GOLDEN STATE WARRIORS,96,PORTLAND TRAIL BLAZERS,110
1976-10-26 04:00:00+00:00,BUFFALO BRAVES,104,NEW YORK KNICKS,118
1976-10-26 04:00:00+00:00,PHILADELPHIA 76ERS,111,NEW ORLEANS JAZZ,101
1976-10-26 04:00:00+00:00,SEATTLE SUPERSONICS,90,INDIANA PACERS,120
1976-10-26 04:00:00+00:00,MILWAUKEE BUCKS,88,CHICAGO BULLS,90
1976-10-26 04:00:00+00:00,SAN ANTONIO SPURS,114,ATLANTA HAWKS,122
1976-10-26 04:00:00+00:00,LOS ANGELES LAKERS,115,KANSAS CITY KINGS,117
1976-10-27 04:00:00+00:00,SEATTLE SUPERSONICS,92,DETROIT PISTONS,106
1976-10-27 04:00:00+00:00,PHILADELPHIA 76ERS,116,HOUSTON ROCKETS,94
1976-10-27 04:00:00+00:00,WASHINGTON BULLETS,93,NEW YORK NETS,96
1976-10-27 04:00:00+00:00,PHOENIX SUNS,106,SAN ANTONIO SPURS,115
1976-10-28 04:00:00+00:00,BUFFALO BRAVES,105,BOSTON CELTICS,112
1976-10-28 04:00:00+00:00,NEW YORK KNICKS,90,CLEVELAND CAVALIERS,114
1976-10-28 04:00:00+00:00,MILWAUKEE BUCKS,100,DENVER NUGGETS,119
1976-10-28 04:00:00+00:00,PORTLAND TRAIL BLAZERS,92,GOLDEN STATE WARRIORS,112
1976-10-29 04:00:00+00:00,WASHINGTON BULLETS,93,NEW ORLEANS JAZZ,111
1976-10-29 04:00:00+00:00,DETROIT PISTONS,103,SEATTLE SUPERSONICS,106
1976-10-29 04:00:00+00:00,INDIANA PACERS,90,NEW YORK NETS,89
1976-10-29 04:00:00+00:00,ATLANTA HAWKS,101,LOS ANGELES LAKERS,118
1976-10-29 04:00:00+00:00,SAN ANTONIO SPURS,102,KANSAS CITY KINGS,130
1976-10-29 04:00:00+00:00,PHOENIX SUNS,95,CHICAGO BULLS,82
1976-10-30 04:00:00+00:00,CLEVELAND CAVALIERS,109,BUFFALO BRAVES,105
1976-10-30 04:00:00+00:00,PHOENIX SUNS,107,DENVER NUGGETS,113
1976-10-30 04:00:00+00:00,ATLANTA HAWKS,106,GOLDEN STATE WARRIORS,114
1976-10-30 04:00:00+00:00,WASHINGTON BULLETS,92,HOUSTON ROCKETS,105
1976-10-30 04:00:00+00:00,KANSAS CITY KINGS,102,INDIANA PACERS,112
1976-10-30 04:00:00+00:00,CHICAGO BULLS,74,MILWAUKEE BUCKS,102
1976-10-30 04:00:00+00:00,NEW ORLEANS JAZZ,115,NEW YORK KNICKS,112
