start_time,away_team,away_team_score,home_team,home_team_score
1996-11-01 05:00:00+00:00,CHICAGO BULLS,107,BOSTON CELTICS,98
1996-11-01 05:00:00+00:00,DALLAS MAVERICKS,92,DENVER NUGGETS,91
1996-11-01 05:00:00+00:00,INDIANA PACERS,89,DETROIT PISTONS,95
1996-11-01 05:00:00+00:00,LOS ANGELES CLIPPERS,97,GOLDEN STATE WARRIORS,85
1996-11-01 05:00:00+00:00,SACRAMENTO KINGS,85,HOUSTON ROCKETS,96
1996-11-01 05:00:00+00:00,PHOENIX SUNS,82,LOS ANGELES LAKERS,96
1996-11-01 05:00:00+00:00,ATLANTA HAWKS,81,MIAMI HEAT,94
1996-11-01 05:00:00+00:00,SAN ANTONIO SPURS,78,MINNESOTA TIMBERWOLVES,82
1996-11-01 05:00:00+00:00,CLEVELAND CAVALIERS,90,NEW JERSEY NETS,77
1996-11-01 05:00:00+00:00,WASHINGTON BULLETS,96,ORLANDO MAGIC,92
1996-11-01 05:00:00+00:00,MILWAUKEE BUCKS,111,PHILADELPHIA 76ERS,103
1996-11-01 05:00:00+00:00,NEW YORK KNICKS,107,TORONTO RAPTORS,99
1996-11-01 05:00:00+00:00,SEATTLE SUPERSONICS,91,UTAH JAZZ,99
1996-11-01 05:00:00+00:00,PORTLAND TRAIL BLAZERS,114,VANCOUVER GRIZZLIES,85
1996-11-02 05:00:00+00:00,DETROIT PISTONS,90,ATLANTA HAWKS,78
1996-11-02 05:00:00+00:00,TORONTO RAPTORS,98,CHARLOTTE HORNETS,109
1996-11-02 05:00:00+00:00,PHILADELPHIA 76ERS,86,CHICAGO BULLS,115
1996-11-02 05:00:00+00:00,SACRAMENTO KINGS,107,DALLAS MAVERICKS,94
1996-11-02 05:00:00+00:00,MIAMI HEAT,97,INDIANA PACERS,95
1996-11-02 05:00:00+00:00,UTAH JAZZ,95,LOS ANGELES CLIPPERS,90
1996-11-02 05:00:00+00:00,BOSTON CELTICS,102,MILWAUKEE BUCKS,124
