start_time,away_team,away_team_score,home_team,home_team_score
1969-10-14 04:00:00+00:00,SEATTLE SUPERSONICS,101,NEW YORK KNICKS,126
1969-10-15 04:00:00+00:00,SEATTLE SUPERSONICS,119,ATLANTA HAWKS,124
1969-10-15 04:00:00+00:00,CHICAGO BULLS,93,BALTIMORE BULLETS,98
1969-10-15 04:00:00+00:00,NEW YORK KNICKS,94,CINCINNATI ROYALS,89
1969-10-16 04:00:00+00:00,SAN DIEGO ROCKETS,114,PHOENIX SUNS,116
1969-10-17 04:00:00+00:00,CINCINNATI ROYALS,110,BOSTON CELTICS,108
1969-10-17 04:00:00+00:00,NEW YORK KNICKS,116,CHICAGO BULLS,87
1969-10-17 04:00:00+00:00,LOS ANGELES LAKERS,126,PHILADELPHIA 76ERS,131
1969-10-18 04:00:00+00:00,LOS ANGELES LAKERS,96,NEW YORK KNICKS,99
1969-10-18 04:00:00+00:00,SAN DIEGO ROCKETS,125,SAN FRANCISCO WARRIORS,124
1969-10-18 04:00:00+00:00,DETROIT PISTONS,110,MILWAUKEE BUCKS,119
1969-10-18 04:00:00+00:00,PHILADELPHIA 76ERS,134,CINCINNATI ROYALS,123
1969-10-18 04:00:00+00:00,SEATTLE SUPERSONICS,126,CHICAGO BULLS,131
1969-10-18 04:00:00+00:00,BOSTON CELTICS,117,BALTIMORE BULLETS,124
1969-10-18 04:00:00+00:00,PHOENIX SUNS,116,ATLANTA HAWKS,121
1969-10-19 04:00:00+00:00,SEATTLE SUPERSONICS,106,MILWAUKEE BUCKS,130
1969-10-21 04:00:00+00:00,LOS ANGELES LAKERS,142,BALTIMORE BULLETS,137
1969-10-21 04:00:00+00:00,BOSTON CELTICS,97,DETROIT PISTONS,98
1969-10-21 04:00:00+00:00,PHOENIX SUNS,116,NEW YORK KNICKS,140
1969-10-22 04:00:00+00:00,SAN FRANCISCO WARRIORS,94,ATLANTA HAWKS,93
1969-10-22 04:00:00+00:00,LOS ANGELES LAKERS,116,CINCINNATI ROYALS,109
1969-10-22 04:00:00+00:00,PHOENIX SUNS,119,PHILADELPHIA 76ERS,122
1969-10-22 04:00:00+00:00,MILWAUKEE BUCKS,115,SAN DIEGO ROCKETS,102
1969-10-23 04:00:00+00:00,SAN FRANCISCO WARRIORS,112,NEW YORK KNICKS,109
1969-10-24 04:00:00+00:00,ATLANTA HAWKS,122,BOSTON CELTICS,110
1969-10-24 04:00:00+00:00,CHICAGO BULLS,116,PHOENIX SUNS,115
1969-10-24 04:00:00+00:00,MILWAUKEE BUCKS,112,LOS ANGELES LAKERS,123
1969-10-24 04:00:00+00:00,CINCINNATI ROYALS,126,BALTIMORE BULLETS,131
1969-10-24 04:00:00+00:00,NEW YORK KNICKS,116,DETROIT PISTONS,92
1969-10-25 04:00:00+00:00,DETROIT PISTONS,125,ATLANTA HAWKS,104
1969-10-25 04:00:00+00:00,BALTIMORE BULLETS,99,NEW YORK KNICKS,128
1969-10-25 04:00:00+00:00,CINCINNATI ROYALS,109,PHILADELPHIA 76ERS,98
1969-10-25 04:00:00+00:00,PHOENIX SUNS,115,SAN DIEGO ROCKETS,107
1969-10-25 04:00:00+00:00,LOS ANGELES LAKERS,130,SEATTLE SUPERSONICS,106
1969-10-25 04:00:00+00:00,MILWAUKEE BUCKS,104,SAN FRANCISCO WARRIORS,118
1969-10-26 04:00:00+00:00,CHICAGO BULLS,125,LOS ANGELES LAKERS,129
1969-10-26 04:00:00+00:00,MILWAUKEE BUCKS,119,PHOENIX SUNS,99
1969-10-28 05:00:00+00:00,ATLANTA HAWKS,104,NEW YORK KNICKS,128
1969-10-28 05:00:00+00:00,CHICAGO BULLS,116,SEATTLE SUPERSONICS,114
1969-10-28 05:00:00+00:00,BOSTON CELTICS,120,MILWAUKEE BUCKS,107
1969-10-28 05:00:00+00:00,BALTIMORE BULLETS,125,DETROIT PISTONS,110
1969-10-29 05:00:00+00:00,SAN DIEGO ROCKETS,113,ATLANTA HAWKS,117
1969-10-29 05:00:00+00:00,PHILADELPHIA 76ERS,129,BALTIMORE BULLETS,105
1969-10-29 05:00:00+00:00,CHICAGO BULLS,101,SAN FRANCISCO WARRIORS,87
1969-10-30 05:00:00+00:00,MILWAUKEE BUCKS,102,DETROIT PISTONS,81
1969-10-30 05:00:00+00:00,SAN DIEGO ROCKETS,110,NEW YORK KNICKS,123
1969-10-30 05:00:00+00:00,CINCINNATI ROYALS,104,PHOENIX SUNS,106
1969-10-31 05:00:00+00:00,CHICAGO BULLS,118,BALTIMORE BULLETS,109
1969-10-31 05:00:00+00:00,SAN DIEGO ROCKETS,113,BOSTON CELTICS,118
1969-10-31 05:00:00+00:00,MILWAUKEE BUCKS,129,PHILADELPHIA 76ERS,125
1969-10-31 05:00:00+00:00,CINCINNATI ROYALS,121,SEATTLE SUPERSONICS,129
1969-11-01 05:00:00+00:00,ATLANTA HAWKS,140,BALTIMORE BULLETS,137
1969-11-01 05:00:00+00:00,SAN DIEGO ROCKETS,113,DETROIT PISTONS,130
1969-11-01 05:00:00+00:00,MILWAUKEE BUCKS,108,NEW YORK KNICKS,112
1969-11-01 05:00:00+00:00,BOSTON CELTICS,131,PHILADELPHIA 76ERS,123
1969-11-01 05:00:00+00:00,CINCINNATI ROYALS,97,SAN FRANCISCO WARRIORS,120
1969-11-02 05:00:00+00:00,SEATTLE SUPERSONICS,113,ATLANTA HAWKS,125
1969-11-02 05:00:00+00:00,CINCINNATI ROYALS,124,LOS ANGELES LAKERS,116
1969-11-03 05:00:00+00:00,NEW YORK KNICKS,109,MILWAUKEE BUCKS,93
1969-11-04 05:00:00+00:00,SAN FRANCISCO WARRIORS,105,BALTIMORE BULLETS,124
1969-11-04 05:00:00+00:00,PHILADELPHIA 76ERS,113,CHICAGO BULLS,109
1969-11-04 05:00:00+00:00,SEATTLE SUPERSONICS,116,DETROIT PISTONS,102
1969-11-04 05:00:00+00:00,NEW YORK KNICKS,116,PHOENIX SUNS,99
1969-11-05 05:00:00+00:00,BOSTON CELTICS,121,ATLANTA HAWKS,128
1969-11-05 05:00:00+00:00,SAN DIEGO ROCKETS,120,CINCINNATI ROYALS,133
1969-11-05 05:00:00+00:00,BALTIMORE BULLETS,139,PHILADELPHIA 76ERS,130
1969-11-06 05:00:00+00:00,ATLANTA HAWKS,142,CHICAGO BULLS,137
1969-11-06 05:00:00+00:00,SAN FRANCISCO WARRIORS,130,CINCINNATI ROYALS,109
1969-11-07 05:00:00+00:00,SEATTLE SUPERSONICS,112,BALTIMORE BULLETS,126
1969-11-07 05:00:00+00:00,SAN FRANCISCO WARRIORS,111,BOSTON CELTICS,110
1969-11-07 05:00:00+00:00,PHILADELPHIA 76ERS,128,DETROIT PISTONS,134
1969-11-07 05:00:00+00:00,PHOENIX SUNS,122,LOS ANGELES LAKERS,120
1969-11-07 05:00:00+00:00,NEW YORK KNICKS,129,SAN DIEGO ROCKETS,111
1969-11-08 05:00:00+00:00,SAN FRANCISCO WARRIORS,93,ATLANTA HAWKS,106
1969-11-08 05:00:00+00:00,BOSTON CELTICS,87,CHICAGO BULLS,103
1969-11-08 05:00:00+00:00,BALTIMORE BULLETS,121,CINCINNATI ROYALS,130
1969-11-08 05:00:00+00:00,DETROIT PISTONS,96,MILWAUKEE BUCKS,100
1969-11-08 05:00:00+00:00,SEATTLE SUPERSONICS,125,PHILADELPHIA 76ERS,117
1969-11-09 05:00:00+00:00,NEW YORK KNICKS,112,LOS ANGELES LAKERS,102
1969-11-09 05:00:00+00:00,BALTIMORE BULLETS,116,MILWAUKEE BUCKS,105
1969-11-09 05:00:00+00:00,DETROIT PISTONS,129,PHOENIX SUNS,140
1969-11-10 05:00:00+00:00,CHICAGO BULLS,132,ATLANTA HAWKS,133
1969-11-10 05:00:00+00:00,SAN FRANCISCO WARRIORS,99,SAN DIEGO ROCKETS,100
1969-11-11 05:00:00+00:00,PHILADELPHIA 76ERS,107,ATLANTA HAWKS,124
1969-11-11 05:00:00+00:00,MILWAUKEE BUCKS,129,BOSTON CELTICS,118
1969-11-11 05:00:00+00:00,SEATTLE SUPERSONICS,100,CHICAGO BULLS,106
1969-11-11 05:00:00+00:00,DETROIT PISTONS,110,LOS ANGELES LAKERS,102
1969-11-11 05:00:00+00:00,NEW YORK KNICKS,116,SAN FRANCISCO WARRIORS,103
1969-11-12 05:00:00+00:00,BOSTON CELTICS,107,CINCINNATI ROYALS,116
1969-11-12 05:00:00+00:00,DETROIT PISTONS,119,SAN DIEGO ROCKETS,132
1969-11-13 05:00:00+00:00,CHICAGO BULLS,99,NEW YORK KNICKS,114
1969-11-13 05:00:00+00:00,PHILADELPHIA 76ERS,124,PHOENIX SUNS,110
1969-11-13 05:00:00+00:00,DETROIT PISTONS,113,SEATTLE SUPERSONICS,117
1969-11-14 05:00:00+00:00,BALTIMORE BULLETS,109,BOSTON CELTICS,108
1969-11-14 05:00:00+00:00,PHOENIX SUNS,112,LOS ANGELES LAKERS,127
1969-11-14 05:00:00+00:00,CHICAGO BULLS,100,MILWAUKEE BUCKS,122
1969-11-14 05:00:00+00:00,SEATTLE SUPERSONICS,112,SAN DIEGO ROCKETS,148
1969-11-14 05:00:00+00:00,ATLANTA HAWKS,120,SAN FRANCISCO WARRIORS,109
1969-11-15 05:00:00+00:00,MILWAUKEE BUCKS,120,BALTIMORE BULLETS,129
1969-11-15 05:00:00+00:00,SAN FRANCISCO WARRIORS,105,CHICAGO BULLS,124
1969-11-15 05:00:00+00:00,DETROIT PISTONS,105,CINCINNATI ROYALS,104
1969-11-15 05:00:00+00:00,BOSTON CELTICS,98,NEW YORK KNICKS,113
1969-11-15 05:00:00+00:00,LOS ANGELES LAKERS,111,PHOENIX SUNS,114
1969-11-15 05:00:00+00:00,ATLANTA HAWKS,118,SAN DIEGO ROCKETS,133
1969-11-15 05:00:00+00:00,PHILADELPHIA 76ERS,136,SEATTLE SUPERSONICS,146
1969-11-16 05:00:00+00:00,PHOENIX SUNS,139,ATLANTA HAWKS,118
1969-11-16 05:00:00+00:00,PHILADELPHIA 76ERS,125,LOS ANGELES LAKERS,138
1969-11-16 05:00:00+00:00,SAN FRANCISCO WARRIORS,123,MILWAUKEE BUCKS,129
1969-11-18 05:00:00+00:00,SAN DIEGO ROCKETS,138,BALTIMORE BULLETS,142
1969-11-18 05:00:00+00:00,PHOENIX SUNS,119,BOSTON CELTICS,120
1969-11-18 05:00:00+00:00,PHILADELPHIA 76ERS,119,CHICAGO BULLS,127
1969-11-18 05:00:00+00:00,LOS ANGELES LAKERS,125,DETROIT PISTONS,114
1969-11-18 05:00:00+00:00,CINCINNATI ROYALS,94,NEW YORK KNICKS,112
1969-11-18 05:00:00+00:00,MILWAUKEE BUCKS,110,SAN FRANCISCO WARRIORS,127
1969-11-19 05:00:00+00:00,PHOENIX SUNS,118,BALTIMORE BULLETS,133
1969-11-19 05:00:00+00:00,CHICAGO BULLS,106,BOSTON CELTICS,122
1969-11-19 05:00:00+00:00,LOS ANGELES LAKERS,116,CINCINNATI ROYALS,103
1969-11-19 05:00:00+00:00,SAN DIEGO ROCKETS,125,PHILADELPHIA 76ERS,116
1969-11-19 05:00:00+00:00,ATLANTA HAWKS,137,SEATTLE SUPERSONICS,116
1969-11-21 05:00:00+00:00,PHOENIX SUNS,116,BALTIMORE BULLETS,126
1969-11-21 05:00:00+00:00,CHICAGO BULLS,119,CINCINNATI ROYALS,133
1969-11-21 05:00:00+00:00,ATLANTA HAWKS,118,DETROIT PISTONS,106
1969-11-21 05:00:00+00:00,SAN DIEGO ROCKETS,98,LOS ANGELES LAKERS,100
1969-11-21 05:00:00+00:00,NEW YORK KNICKS,98,PHILADELPHIA 76ERS,94
1969-11-21 05:00:00+00:00,MILWAUKEE BUCKS,117,SEATTLE SUPERSONICS,115
1969-11-21 05:00:00+00:00,BOSTON CELTICS,115,SAN FRANCISCO WARRIORS,118
1969-11-22 05:00:00+00:00,PHILADELPHIA 76ERS,132,ATLANTA HAWKS,116
1969-11-22 05:00:00+00:00,MILWAUKEE BUCKS,106,CHICAGO BULLS,125
1969-11-22 05:00:00+00:00,PHOENIX SUNS,114,NEW YORK KNICKS,128
1969-11-22 05:00:00+00:00,BOSTON CELTICS,116,SAN DIEGO ROCKETS,125
1969-11-22 05:00:00+00:00,LOS ANGELES LAKERS,106,SAN FRANCISCO WARRIORS,98
1969-11-23 05:00:00+00:00,PHOENIX SUNS,123,CINCINNATI ROYALS,137
1969-11-23 05:00:00+00:00,BALTIMORE BULLETS,129,LOS ANGELES LAKERS,97
1969-11-23 05:00:00+00:00,BOSTON CELTICS,125,SEATTLE SUPERSONICS,116
1969-11-24 05:00:00+00:00,CINCINNATI ROYALS,129,MILWAUKEE BUCKS,104
1969-11-24 05:00:00+00:00,SEATTLE SUPERSONICS,105,SAN DIEGO ROCKETS,112
1969-11-25 05:00:00+00:00,MILWAUKEE BUCKS,130,ATLANTA HAWKS,115
1969-11-25 05:00:00+00:00,DETROIT PISTONS,104,CHICAGO BULLS,103
1969-11-25 05:00:00+00:00,LOS ANGELES LAKERS,96,NEW YORK KNICKS,103
1969-11-25 05:00:00+00:00,BALTIMORE BULLETS,134,PHOENIX SUNS,124
1969-11-25 05:00:00+00:00,SAN FRANCISCO WARRIORS,114,SEATTLE SUPERSONICS,106
1969-11-26 05:00:00+00:00,NEW YORK KNICKS,138,ATLANTA HAWKS,108
1969-11-26 05:00:00+00:00,PHILADELPHIA 76ERS,135,BOSTON CELTICS,114
1969-11-26 05:00:00+00:00,CHICAGO BULLS,129,DETROIT PISTONS,109
1969-11-26 05:00:00+00:00,LOS ANGELES LAKERS,81,MILWAUKEE BUCKS,100
1969-11-26 05:00:00+00:00,SAN FRANCISCO WARRIORS,126,SAN DIEGO ROCKETS,125
1969-11-27 05:00:00+00:00,BALTIMORE BULLETS,118,SAN FRANCISCO WARRIORS,116
1969-11-28 05:00:00+00:00,ATLANTA HAWKS,130,BOSTON CELTICS,105
1969-11-28 05:00:00+00:00,SAN DIEGO ROCKETS,119,CHICAGO BULLS,126
1969-11-28 05:00:00+00:00,NEW YORK KNICKS,106,CINCINNATI ROYALS,105
1969-11-28 05:00:00+00:00,SAN FRANCISCO WARRIORS,114,LOS ANGELES LAKERS,108
1969-11-28 05:00:00+00:00,DETROIT PISTONS,91,PHILADELPHIA 76ERS,110
1969-11-29 05:00:00+00:00,CINCINNATI ROYALS,111,ATLANTA HAWKS,128
1969-11-29 05:00:00+00:00,BOSTON CELTICS,121,BALTIMORE BULLETS,106
1969-11-29 05:00:00+00:00,PHILADELPHIA 76ERS,129,MILWAUKEE BUCKS,111
1969-11-29 05:00:00+00:00,DETROIT PISTONS,110,NEW YORK KNICKS,98
1969-11-29 05:00:00+00:00,PHOENIX SUNS,129,SEATTLE SUPERSONICS,130
1969-11-30 05:00:00+00:00,PHILADELPHIA 76ERS,107,CINCINNATI ROYALS,115
1969-11-30 05:00:00+00:00,CHICAGO BULLS,116,LOS ANGELES LAKERS,114
1969-11-30 05:00:00+00:00,SAN DIEGO ROCKETS,99,MILWAUKEE BUCKS,111
1969-11-30 05:00:00+00:00,SEATTLE SUPERSONICS,108,PHOENIX SUNS,116
1969-12-02 05:00:00+00:00,CINCINNATI ROYALS,107,BALTIMORE BULLETS,129
1969-12-02 05:00:00+00:00,PHOENIX SUNS,121,CHICAGO BULLS,110
1969-12-02 05:00:00+00:00,SEATTLE SUPERSONICS,109,NEW YORK KNICKS,129
1969-12-02 05:00:00+00:00,MILWAUKEE BUCKS,122,PHILADELPHIA 76ERS,114
1969-12-02 05:00:00+00:00,DETROIT PISTONS,109,SAN FRANCISCO WARRIORS,116
1969-12-03 05:00:00+00:00,BALTIMORE BULLETS,105,BOSTON CELTICS,113
1969-12-03 05:00:00+00:00,SEATTLE SUPERSONICS,118,CINCINNATI ROYALS,117
1969-12-03 05:00:00+00:00,CHICAGO BULLS,131,SAN DIEGO ROCKETS,146
