start_time,away_team,away_team_score,home_team,home_team_score
1983-10-28 04:00:00+00:00,UTAH JAZZ,125,DENVER NUGGETS,139
1983-10-28 04:00:00+00:00,BOSTON CELTICS,121,DETROIT PISTONS,127
1983-10-28 04:00:00+00:00,LOS ANGELES LAKERS,117,KANSAS CITY KINGS,107
1983-10-28 04:00:00+00:00,INDIANA PACERS,83,MILWAUKEE BUCKS,104
1983-10-28 04:00:00+00:00,ATLANTA HAWKS,108,NEW JERSEY NETS,126
1983-10-28 04:00:00+00:00,WASHINGTON BULLETS,114,PHILADELPHIA 76ERS,117
1983-10-28 04:00:00+00:00,SAN DIEGO CLIPPERS,93,PORTLAND TRAIL BLAZERS,107
1983-10-28 04:00:00+00:00,GOLDEN STATE WARRIORS,110,SEATTLE SUPERSONICS,109
1983-10-28 04:00:00+00:00,NEW YORK KNICKS,113,CLEVELAND CAVALIERS,106
1983-10-29 04:00:00+00:00,NEW JERSEY NETS,97,CHICAGO BULLS,104
1983-10-29 04:00:00+00:00,LOS ANGELES LAKERS,120,UTAH JAZZ,115
1983-10-29 04:00:00+00:00,DENVER NUGGETS,128,SAN DIEGO CLIPPERS,141
1983-10-29 04:00:00+00:00,WASHINGTON BULLETS,97,NEW YORK KNICKS,100
1983-10-29 04:00:00+00:00,PHILADELPHIA 76ERS,124,INDIANA PACERS,112
1983-10-29 04:00:00+00:00,SAN ANTONIO SPURS,100,HOUSTON ROCKETS,106
1983-10-29 04:00:00+00:00,PORTLAND TRAIL BLAZERS,95,GOLDEN STATE WARRIORS,97
1983-10-29 04:00:00+00:00,PHOENIX SUNS,103,DALLAS MAVERICKS,120
1983-10-29 04:00:00+00:00,BOSTON CELTICS,108,CLEVELAND CAVALIERS,89
1983-10-29 04:00:00+00:00,DETROIT PISTONS,115,ATLANTA HAWKS,117
1983-10-30 04:00:00+00:00,SEATTLE SUPERSONICS,121,KANSAS CITY KINGS,116
1983-10-30 04:00:00+00:00,DALLAS MAVERICKS,101,SAN ANTONIO SPURS,123
1983-11-01 05:00:00+00:00,WASHINGTON BULLETS,92,ATLANTA HAWKS,95
