start_time,away_team,away_team_score,home_team,home_team_score
1994-11-04 05:00:00+00:00,INDIANA PACERS,94,ATLANTA HAWKS,92
1994-11-04 05:00:00+00:00,NEW YORK KNICKS,120,BOSTON CELTICS,107
1994-11-04 05:00:00+00:00,CHARLOTTE HORNETS,83,CHICAGO BULLS,89
1994-11-04 05:00:00+00:00,MINNESOTA TIMBERWOLVES,108,DENVER NUGGETS,130
1994-11-04 05:00:00+00:00,LOS ANGELES LAKERS,115,DETROIT PISTONS,98
1994-11-04 05:00:00+00:00,NEW JERSEY NETS,86,HOUSTON ROCKETS,90
1994-11-04 05:00:00+00:00,PORTLAND TRAIL BLAZERS,121,LOS ANGELES CLIPPERS,100
1994-11-04 05:00:00+00:00,MILWAUKEE BUCKS,91,PHILADELPHIA 76ERS,86
1994-11-04 05:00:00+00:00,PHOENIX SUNS,89,SACRAMENTO KINGS,107
1994-11-04 05:00:00+00:00,GOLDEN STATE WARRIORS,123,SAN ANTONIO SPURS,118
1994-11-04 05:00:00+00:00,MIAMI HEAT,108,UTAH JAZZ,119
1994-11-04 05:00:00+00:00,ORLANDO MAGIC,108,WASHINGTON BULLETS,110
1994-11-05 05:00:00+00:00,DETROIT PISTONS,114,ATLANTA HAWKS,109
1994-11-05 05:00:00+00:00,CLEVELAND CAVALIERS,115,CHARLOTTE HORNETS,107
1994-11-05 05:00:00+00:00,WASHINGTON BULLETS,100,CHICAGO BULLS,99
1994-11-05 05:00:00+00:00,NEW JERSEY NETS,103,DALLAS MAVERICKS,112
1994-11-05 05:00:00+00:00,GOLDEN STATE WARRIORS,108,DENVER NUGGETS,104
1994-11-05 05:00:00+00:00,BOSTON CELTICS,103,INDIANA PACERS,112
1994-11-05 05:00:00+00:00,LOS ANGELES LAKERS,96,MILWAUKEE BUCKS,97
1994-11-05 05:00:00+00:00,HOUSTON ROCKETS,115,MINNESOTA TIMBERWOLVES,85
1994-11-05 05:00:00+00:00,PHILADELPHIA 76ERS,107,ORLANDO MAGIC,122
1994-11-05 05:00:00+00:00,LOS ANGELES CLIPPERS,95,PORTLAND TRAIL BLAZERS,112
1994-11-05 05:00:00+00:00,UTAH JAZZ,103,SEATTLE SUPERSONICS,110
1994-11-06 05:00:00+00:00,MIAMI HEAT,107,PHOENIX SUNS,119
