start_time,away_team,away_team_score,home_team,home_team_score
1967-10-13 04:00:00+00:00,SEATTLE SUPERSONICS,116,SAN FRANCISCO WARRIORS,144
1967-10-14 04:00:00+00:00,CHICAGO BULLS,90,BOSTON CELTICS,105
1967-10-14 04:00:00+00:00,ST. LOUIS HAWKS,99,SAN DIEGO ROCKETS,98
1967-10-15 04:00:00+00:00,ST. LOUIS HAWKS,107,SAN FRANCISCO WARRIORS,102
1967-10-17 04:00:00+00:00,LOS ANGELES LAKERS,107,CHICAGO BULLS,105
1967-10-17 04:00:00+00:00,CINCINNATI ROYALS,108,DETROIT PISTONS,131
1967-10-17 04:00:00+00:00,SAN FRANCISCO WARRIORS,122,NEW YORK KNICKS,124
1967-10-17 04:00:00+00:00,ST. LOUIS HAWKS,123,SAN DIEGO ROCKETS,105
1967-10-18 04:00:00+00:00,NEW YORK KNICKS,98,BALTIMORE BULLETS,121
1967-10-18 04:00:00+00:00,SAN FRANCISCO WARRIORS,118,CINCINNATI ROYALS,122
1967-10-18 04:00:00+00:00,LOS ANGELES LAKERS,87,PHILADELPHIA 76ERS,103
1967-10-19 04:00:00+00:00,LOS ANGELES LAKERS,95,ST. LOUIS HAWKS,100
1967-10-19 04:00:00+00:00,SAN FRANCISCO WARRIORS,116,CHICAGO BULLS,106
1967-10-20 04:00:00+00:00,ST. LOUIS HAWKS,126,CHICAGO BULLS,99
1967-10-20 04:00:00+00:00,SAN DIEGO ROCKETS,121,SEATTLE SUPERSONICS,114
1967-10-21 04:00:00+00:00,BOSTON CELTICS,125,BALTIMORE BULLETS,109
1967-10-21 04:00:00+00:00,CHICAGO BULLS,107,CINCINNATI ROYALS,109
1967-10-21 04:00:00+00:00,LOS ANGELES LAKERS,114,NEW YORK KNICKS,106
1967-10-21 04:00:00+00:00,DETROIT PISTONS,111,PHILADELPHIA 76ERS,116
1967-10-21 04:00:00+00:00,SEATTLE SUPERSONICS,117,SAN DIEGO ROCKETS,110
1967-10-21 04:00:00+00:00,SAN FRANCISCO WARRIORS,110,ST. LOUIS HAWKS,115
1967-10-22 04:00:00+00:00,CINCINNATI ROYALS,106,SEATTLE SUPERSONICS,94
1967-10-22 04:00:00+00:00,SAN DIEGO ROCKETS,126,SAN FRANCISCO WARRIORS,137
1967-10-24 04:00:00+00:00,SEATTLE SUPERSONICS,125,BALTIMORE BULLETS,136
1967-10-24 04:00:00+00:00,CINCINNATI ROYALS,106,SAN FRANCISCO WARRIORS,116
1967-10-24 04:00:00+00:00,PHILADELPHIA 76ERS,124,DETROIT PISTONS,102
