start_time,away_team,away_team_score,home_team,home_team_score
1997-10-31 05:00:00+00:00,CHICAGO BULLS,85,BOSTON CELTICS,92
1997-10-31 05:00:00+00:00,NEW YORK KNICKS,97,CHARLOTTE HORNETS,85
1997-10-31 05:00:00+00:00,SAN ANTONIO SPURS,107,DENVER NUGGETS,96
1997-10-31 05:00:00+00:00,WASHINGTON WIZARDS,79,DETROIT PISTONS,92
1997-10-31 05:00:00+00:00,CLEVELAND CAVALIERS,86,HOUSTON ROCKETS,94
1997-10-31 05:00:00+00:00,UTAH JAZZ,87,LOS ANGELES LAKERS,104
1997-10-31 05:00:00+00:00,TORONTO RAPTORS,101,MIAMI HEAT,114
1997-10-31 05:00:00+00:00,GOLDEN STATE WARRIORS,113,MINNESOTA TIMBERWOLVES,129
1997-10-31 05:00:00+00:00,INDIANA PACERS,95,NEW JERSEY NETS,97
1997-10-31 05:00:00+00:00,ATLANTA HAWKS,105,ORLANDO MAGIC,99
1997-10-31 05:00:00+00:00,MILWAUKEE BUCKS,103,PHILADELPHIA 76ERS,88
1997-10-31 05:00:00+00:00,LOS ANGELES CLIPPERS,100,PHOENIX SUNS,110
1997-10-31 05:00:00+00:00,SEATTLE SUPERSONICS,91,PORTLAND TRAIL BLAZERS,83
1997-10-31 05:00:00+00:00,DALLAS MAVERICKS,90,VANCOUVER GRIZZLIES,88
1997-11-01 05:00:00+00:00,TORONTO RAPTORS,85,ATLANTA HAWKS,90
1997-11-01 05:00:00+00:00,PHILADELPHIA 76ERS,74,CHICAGO BULLS,94
1997-11-01 05:00:00+00:00,GOLDEN STATE WARRIORS,83,INDIANA PACERS,96
1997-11-01 05:00:00+00:00,PORTLAND TRAIL BLAZERS,82,LOS ANGELES CLIPPERS,74
1997-11-01 05:00:00+00:00,NEW JERSEY NETS,113,MILWAUKEE BUCKS,109
1997-11-01 05:00:00+00:00,CHARLOTTE HORNETS,90,MINNESOTA TIMBERWOLVES,106
1997-11-01 05:00:00+00:00,CLEVELAND CAVALIERS,80,SAN ANTONIO SPURS,83
1997-11-01 05:00:00+00:00,DALLAS MAVERICKS,89,SEATTLE SUPERSONICS,81
1997-11-01 05:00:00+00:00,DENVER NUGGETS,84,UTAH JAZZ,102
1997-11-01 05:00:00+00:00,SACRAMENTO KINGS,96,VANCOUVER GRIZZLIES,97
1997-11-01 05:00:00+00:00,MIAMI HEAT,109,WASHINGTON WIZARDS,108
1997-11-02 05:00:00+00:00,ORLANDO MAGIC,107,BOSTON CELTICS,96
1997-11-02 05:00:00+00:00,DETROIT PISTONS,94,NEW YORK KNICKS,86
1997-11-02 05:00:00+00:00,HOUSTON ROCKETS,93,SACRAMENTO KINGS,77
1997-11-03 05:00:00+00:00,SAN ANTONIO SPURS,83,CHICAGO BULLS,87
1997-11-03 05:00:00+00:00,CHARLOTTE HORNETS,112,MIAMI HEAT,99
1997-11-03 05:00:00+00:00,WASHINGTON WIZARDS,90,UTAH JAZZ,86
1997-11-04 05:00:00+00:00,DETROIT PISTONS,71,ATLANTA HAWKS,82
1997-11-04 05:00:00+00:00,INDIANA PACERS,77,CLEVELAND CAVALIERS,80
1997-11-04 05:00:00+00:00,VANCOUVER GRIZZLIES,87,DALLAS MAVERICKS,92
1997-11-04 05:00:00+00:00,WASHINGTON WIZARDS,120,DENVER NUGGETS,96
1997-11-04 05:00:00+00:00,ORLANDO MAGIC,76,MILWAUKEE BUCKS,110
1997-11-04 05:00:00+00:00,BOSTON CELTICS,70,NEW YORK KNICKS,102
1997-11-04 05:00:00+00:00,UTAH JAZZ,84,PHOENIX SUNS,106
1997-11-04 05:00:00+00:00,MINNESOTA TIMBERWOLVES,105,PORTLAND TRAIL BLAZERS,122
1997-11-04 05:00:00+00:00,LOS ANGELES LAKERS,101,SACRAMENTO KINGS,98
1997-11-04 05:00:00+00:00,HOUSTON ROCKETS,94,SEATTLE SUPERSONICS,118
1997-11-04 05:00:00+00:00,GOLDEN STATE WARRIORS,86,TORONTO RAPTORS,104
1997-11-05 05:00:00+00:00,MIAMI HEAT,90,BOSTON CELTICS,74
1997-11-05 05:00:00+00:00,DALLAS MAVERICKS,103,CHARLOTTE HORNETS,110
1997-11-05 05:00:00+00:00,ORLANDO MAGIC,81,CHICAGO BULLS,94
1997-11-05 05:00:00+00:00,INDIANA PACERS,99,DETROIT PISTONS,87
1997-11-05 05:00:00+00:00,HOUSTON ROCKETS,124,LOS ANGELES CLIPPERS,110
1997-11-05 05:00:00+00:00,GOLDEN STATE WARRIORS,96,NEW JERSEY NETS,112
1997-11-05 05:00:00+00:00,ATLANTA HAWKS,93,PHILADELPHIA 76ERS,88
1997-11-05 05:00:00+00:00,VANCOUVER GRIZZLIES,79,SAN ANTONIO SPURS,87
1997-11-06 05:00:00+00:00,PHILADELPHIA 76ERS,93,MILWAUKEE BUCKS,100
1997-11-06 05:00:00+00:00,NEW YORK KNICKS,105,PHOENIX SUNS,75
1997-11-06 05:00:00+00:00,SEATTLE SUPERSONICS,109,TORONTO RAPTORS,92
1997-11-07 05:00:00+00:00,CHICAGO BULLS,78,ATLANTA HAWKS,80
1997-11-07 05:00:00+00:00,CLEVELAND CAVALIERS,96,BOSTON CELTICS,92
1997-11-07 05:00:00+00:00,UTAH JAZZ,91,DENVER NUGGETS,89
1997-11-07 05:00:00+00:00,ORLANDO MAGIC,89,DETROIT PISTONS,84
1997-11-07 05:00:00+00:00,PORTLAND TRAIL BLAZERS,86,HOUSTON ROCKETS,85
1997-11-07 05:00:00+00:00,SEATTLE SUPERSONICS,99,INDIANA PACERS,93
1997-11-07 05:00:00+00:00,NEW YORK KNICKS,94,LOS ANGELES LAKERS,99
1997-11-07 05:00:00+00:00,MIAMI HEAT,87,NEW JERSEY NETS,99
1997-11-07 05:00:00+00:00,LOS ANGELES CLIPPERS,98,SACRAMENTO KINGS,85
1997-11-07 05:00:00+00:00,MINNESOTA TIMBERWOLVES,108,VANCOUVER GRIZZLIES,97
1997-11-07 05:00:00+00:00,CHARLOTTE HORNETS,107,WASHINGTON WIZARDS,92
1997-11-08 05:00:00+00:00,INDIANA PACERS,82,CHARLOTTE HORNETS,89
1997-11-08 05:00:00+00:00,NEW JERSEY NETS,86,CHICAGO BULLS,99
1997-11-08 05:00:00+00:00,ATLANTA HAWKS,99,CLEVELAND CAVALIERS,97
1997-11-08 05:00:00+00:00,PORTLAND TRAIL BLAZERS,101,DALLAS MAVERICKS,94
1997-11-08 05:00:00+00:00,MINNESOTA TIMBERWOLVES,97,GOLDEN STATE WARRIORS,90
1997-11-08 05:00:00+00:00,PHOENIX SUNS,123,LOS ANGELES CLIPPERS,105
1997-11-08 05:00:00+00:00,WASHINGTON WIZARDS,106,MIAMI HEAT,114
1997-11-08 05:00:00+00:00,BOSTON CELTICS,96,MILWAUKEE BUCKS,105
1997-11-08 05:00:00+00:00,TORONTO RAPTORS,87,ORLANDO MAGIC,96
1997-11-08 05:00:00+00:00,UTAH JAZZ,80,SAN ANTONIO SPURS,87
1997-11-09 05:00:00+00:00,GOLDEN STATE WARRIORS,97,LOS ANGELES LAKERS,132
1997-11-09 05:00:00+00:00,SEATTLE SUPERSONICS,112,PHILADELPHIA 76ERS,105
1997-11-09 05:00:00+00:00,NEW YORK KNICKS,78,SACRAMENTO KINGS,86
1997-11-09 05:00:00+00:00,DETROIT PISTONS,96,VANCOUVER GRIZZLIES,104
1997-11-10 05:00:00+00:00,DETROIT PISTONS,82,PORTLAND TRAIL BLAZERS,86
1997-11-10 05:00:00+00:00,SAN ANTONIO SPURS,100,TORONTO RAPTORS,98
1997-11-11 05:00:00+00:00,SEATTLE SUPERSONICS,87,ATLANTA HAWKS,89
1997-11-11 05:00:00+00:00,CHICAGO BULLS,80,CLEVELAND CAVALIERS,101
1997-11-11 05:00:00+00:00,LOS ANGELES LAKERS,118,DALLAS MAVERICKS,96
1997-11-11 05:00:00+00:00,SACRAMENTO KINGS,82,MIAMI HEAT,101
1997-11-11 05:00:00+00:00,SAN ANTONIO SPURS,93,MINNESOTA TIMBERWOLVES,92
1997-11-11 05:00:00+00:00,DENVER NUGGETS,90,NEW YORK KNICKS,93
1997-11-11 05:00:00+00:00,LOS ANGELES CLIPPERS,113,VANCOUVER GRIZZLIES,119
1997-11-12 05:00:00+00:00,DENVER NUGGETS,86,BOSTON CELTICS,96
1997-11-12 05:00:00+00:00,WASHINGTON WIZARDS,90,CHICAGO BULLS,83
1997-11-12 05:00:00+00:00,DETROIT PISTONS,102,GOLDEN STATE WARRIORS,71
1997-11-12 05:00:00+00:00,PHILADELPHIA 76ERS,114,HOUSTON ROCKETS,100
1997-11-12 05:00:00+00:00,ATLANTA HAWKS,89,INDIANA PACERS,86
1997-11-12 05:00:00+00:00,SACRAMENTO KINGS,115,ORLANDO MAGIC,89
1997-11-12 05:00:00+00:00,MILWAUKEE BUCKS,95,PHOENIX SUNS,103
1997-11-12 05:00:00+00:00,NEW YORK KNICKS,93,TORONTO RAPTORS,70
1997-11-12 05:00:00+00:00,VANCOUVER GRIZZLIES,80,UTAH JAZZ,98
1997-11-13 05:00:00+00:00,PHILADELPHIA 76ERS,99,DALLAS MAVERICKS,98
1997-11-13 05:00:00+00:00,MILWAUKEE BUCKS,102,LOS ANGELES CLIPPERS,94
1997-11-13 05:00:00+00:00,WASHINGTON WIZARDS,91,MINNESOTA TIMBERWOLVES,88
1997-11-13 05:00:00+00:00,CLEVELAND CAVALIERS,85,NEW JERSEY NETS,74
1997-11-13 05:00:00+00:00,LOS ANGELES LAKERS,109,SAN ANTONIO SPURS,100
1997-11-13 05:00:00+00:00,DETROIT PISTONS,89,SEATTLE SUPERSONICS,95
1997-11-14 05:00:00+00:00,SACRAMENTO KINGS,103,ATLANTA HAWKS,104
1997-11-14 05:00:00+00:00,TORONTO RAPTORS,99,BOSTON CELTICS,103
1997-11-14 05:00:00+00:00,CHARLOTTE HORNETS,92,CHICAGO BULLS,105
1997-11-14 05:00:00+00:00,LOS ANGELES LAKERS,113,HOUSTON ROCKETS,103
1997-11-14 05:00:00+00:00,MIAMI HEAT,78,INDIANA PACERS,82
1997-11-14 05:00:00+00:00,DENVER NUGGETS,85,ORLANDO MAGIC,103
1997-11-14 05:00:00+00:00,PHOENIX SUNS,140,PORTLAND TRAIL BLAZERS,139
1997-11-14 05:00:00+00:00,SEATTLE SUPERSONICS,104,UTAH JAZZ,110
1997-11-15 05:00:00+00:00,LOS ANGELES CLIPPERS,96,CHARLOTTE HORNETS,130
1997-11-15 05:00:00+00:00,CLEVELAND CAVALIERS,70,CHICAGO BULLS,79
1997-11-15 05:00:00+00:00,UTAH JAZZ,85,DALLAS MAVERICKS,77
1997-11-15 05:00:00+00:00,NEW JERSEY NETS,88,DETROIT PISTONS,96
1997-11-15 05:00:00+00:00,PORTLAND TRAIL BLAZERS,99,GOLDEN STATE WARRIORS,87
1997-11-15 05:00:00+00:00,DENVER NUGGETS,93,MIAMI HEAT,96
1997-11-15 05:00:00+00:00,SACRAMENTO KINGS,87,NEW YORK KNICKS,114
1997-11-15 05:00:00+00:00,BOSTON CELTICS,107,PHILADELPHIA 76ERS,101
1997-11-15 05:00:00+00:00,MINNESOTA TIMBERWOLVES,105,SAN ANTONIO SPURS,94
1997-11-15 05:00:00+00:00,INDIANA PACERS,105,TORONTO RAPTORS,77
1997-11-15 05:00:00+00:00,MILWAUKEE BUCKS,94,VANCOUVER GRIZZLIES,109
1997-11-15 05:00:00+00:00,ORLANDO MAGIC,102,WASHINGTON WIZARDS,91
1997-11-16 05:00:00+00:00,LOS ANGELES CLIPPERS,83,ATLANTA HAWKS,89
1997-11-16 05:00:00+00:00,NEW JERSEY NETS,77,CLEVELAND CAVALIERS,72
1997-11-16 05:00:00+00:00,VANCOUVER GRIZZLIES,95,LOS ANGELES LAKERS,121
1997-11-16 05:00:00+00:00,HOUSTON ROCKETS,94,PHOENIX SUNS,96
1997-11-16 05:00:00+00:00,MILWAUKEE BUCKS,99,SEATTLE SUPERSONICS,119
1997-11-17 05:00:00+00:00,DALLAS MAVERICKS,75,PORTLAND TRAIL BLAZERS,120
1997-11-18 05:00:00+00:00,WASHINGTON WIZARDS,89,ATLANTA HAWKS,98
1997-11-18 05:00:00+00:00,VANCOUVER GRIZZLIES,100,DENVER NUGGETS,87
1997-11-18 05:00:00+00:00,NEW YORK KNICKS,84,HOUSTON ROCKETS,95
1997-11-18 05:00:00+00:00,DETROIT PISTONS,79,MILWAUKEE BUCKS,87
1997-11-18 05:00:00+00:00,LOS ANGELES CLIPPERS,94,ORLANDO MAGIC,112
1997-11-18 05:00:00+00:00,MINNESOTA TIMBERWOLVES,108,PHOENIX SUNS,90
1997-11-18 05:00:00+00:00,DALLAS MAVERICKS,95,SACRAMENTO KINGS,102
1997-11-18 05:00:00+00:00,BOSTON CELTICS,122,TORONTO RAPTORS,109
1997-11-18 05:00:00+00:00,LOS ANGELES LAKERS,97,UTAH JAZZ,92
1997-11-19 05:00:00+00:00,PORTLAND TRAIL BLAZERS,92,CHARLOTTE HORNETS,106
1997-11-19 05:00:00+00:00,ORLANDO MAGIC,96,CLEVELAND CAVALIERS,93
