start_time,away_team,away_team_score,home_team,home_team_score
1974-10-17 04:00:00+00:00,SEATTLE SUPERSONICS,97,PHOENIX SUNS,114
1974-10-17 04:00:00+00:00,NEW ORLEANS JAZZ,74,NEW YORK KNICKS,89
1974-10-18 04:00:00+00:00,BUFFALO BRAVES,126,BOSTON CELTICS,119
1974-10-18 04:00:00+00:00,ATLANTA HAWKS,115,CHICAGO BULLS,120
1974-10-18 04:00:00+00:00,GOLDEN STATE WARRIORS,90,LOS ANGELES LAKERS,105
1974-10-18 04:00:00+00:00,HOUSTON ROCKETS,106,MILWAUKEE BUCKS,101
1974-10-18 04:00:00+00:00,NEW ORLEANS JAZZ,99,PHILADELPHIA 76ERS,112
1974-10-18 04:00:00+00:00,CLEVELAND CAVALIERS,129,PORTLAND TRAIL BLAZERS,131
1974-10-18 04:00:00+00:00,DETROIT PISTONS,100,SEATTLE SUPERSONICS,95
1974-10-19 04:00:00+00:00,NEW ORLEANS JAZZ,92,WASHINGTON BULLETS,110
1974-10-19 04:00:00+00:00,DETROIT PISTONS,122,PORTLAND TRAIL BLAZERS,99
1974-10-19 04:00:00+00:00,KANSAS CITY-OMAHA KINGS,94,PHOENIX SUNS,91
1974-10-19 04:00:00+00:00,PHILADELPHIA 76ERS,99,NEW YORK KNICKS,86
1974-10-19 04:00:00+00:00,MILWAUKEE BUCKS,70,CHICAGO BULLS,87
1974-10-19 04:00:00+00:00,BOSTON CELTICS,113,BUFFALO BRAVES,95
1974-10-19 04:00:00+00:00,HOUSTON ROCKETS,112,ATLANTA HAWKS,118
1974-10-19 04:00:00+00:00,CLEVELAND CAVALIERS,110,GOLDEN STATE WARRIORS,113
1974-10-20 04:00:00+00:00,KANSAS CITY-OMAHA KINGS,105,LOS ANGELES LAKERS,95
1974-10-20 04:00:00+00:00,CLEVELAND CAVALIERS,93,SEATTLE SUPERSONICS,100
1974-10-22 04:00:00+00:00,WASHINGTON BULLETS,123,KANSAS CITY-OMAHA KINGS,121
1974-10-22 04:00:00+00:00,HOUSTON ROCKETS,100,NEW YORK KNICKS,110
1974-10-22 04:00:00+00:00,CHICAGO BULLS,90,MILWAUKEE BUCKS,92
1974-10-22 04:00:00+00:00,PORTLAND TRAIL BLAZERS,107,GOLDEN STATE WARRIORS,106
1974-10-22 04:00:00+00:00,NEW ORLEANS JAZZ,118,BUFFALO BRAVES,134
1974-10-22 04:00:00+00:00,PHILADELPHIA 76ERS,92,ATLANTA HAWKS,125
1974-10-23 04:00:00+00:00,CLEVELAND CAVALIERS,108,BOSTON CELTICS,107
1974-10-23 04:00:00+00:00,CHICAGO BULLS,98,KANSAS CITY-OMAHA KINGS,99
1974-10-23 04:00:00+00:00,DETROIT PISTONS,90,PHOENIX SUNS,100
1974-10-23 04:00:00+00:00,PORTLAND TRAIL BLAZERS,97,SEATTLE SUPERSONICS,107
1974-10-23 04:00:00+00:00,HOUSTON ROCKETS,95,WASHINGTON BULLETS,99
1974-10-24 04:00:00+00:00,CLEVELAND CAVALIERS,116,ATLANTA HAWKS,97
1974-10-24 04:00:00+00:00,PHILADELPHIA 76ERS,102,NEW ORLEANS JAZZ,89
1974-10-24 04:00:00+00:00,NEW YORK KNICKS,91,BUFFALO BRAVES,111
1974-10-25 04:00:00+00:00,ATLANTA HAWKS,109,BOSTON CELTICS,116
1974-10-25 04:00:00+00:00,KANSAS CITY-OMAHA KINGS,112,CHICAGO BULLS,91
1974-10-25 04:00:00+00:00,PHILADELPHIA 76ERS,86,HOUSTON ROCKETS,110
1974-10-25 04:00:00+00:00,DETROIT PISTONS,110,LOS ANGELES LAKERS,107
1974-10-25 04:00:00+00:00,WASHINGTON BULLETS,111,MILWAUKEE BUCKS,96
1974-10-25 04:00:00+00:00,GOLDEN STATE WARRIORS,99,PORTLAND TRAIL BLAZERS,97
1974-10-25 04:00:00+00:00,PHOENIX SUNS,97,SEATTLE SUPERSONICS,106
1974-10-26 04:00:00+00:00,CHICAGO BULLS,104,BUFFALO BRAVES,105
1974-10-26 04:00:00+00:00,DETROIT PISTONS,104,GOLDEN STATE WARRIORS,105
1974-10-26 04:00:00+00:00,CLEVELAND CAVALIERS,90,NEW ORLEANS JAZZ,88
1974-10-26 04:00:00+00:00,BOSTON CELTICS,86,NEW YORK KNICKS,97
1974-10-26 04:00:00+00:00,MILWAUKEE BUCKS,95,WASHINGTON BULLETS,101
1974-10-27 04:00:00+00:00,SEATTLE SUPERSONICS,94,PORTLAND TRAIL BLAZERS,120
1974-10-27 04:00:00+00:00,PHOENIX SUNS,116,LOS ANGELES LAKERS,123
1974-10-29 05:00:00+00:00,WASHINGTON BULLETS,96,CHICAGO BULLS,80
1974-10-29 05:00:00+00:00,BOSTON CELTICS,107,CLEVELAND CAVALIERS,92
1974-10-29 05:00:00+00:00,BUFFALO BRAVES,101,GOLDEN STATE WARRIORS,130
1974-10-29 05:00:00+00:00,LOS ANGELES LAKERS,105,PORTLAND TRAIL BLAZERS,102
1974-10-30 05:00:00+00:00,CHICAGO BULLS,105,BOSTON CELTICS,104
1974-10-30 05:00:00+00:00,ATLANTA HAWKS,104,DETROIT PISTONS,96
1974-10-30 05:00:00+00:00,MILWAUKEE BUCKS,97,KANSAS CITY-OMAHA KINGS,99
1974-10-30 05:00:00+00:00,HOUSTON ROCKETS,113,NEW ORLEANS JAZZ,100
1974-10-30 05:00:00+00:00,PHOENIX SUNS,104,PHILADELPHIA 76ERS,99
1974-10-30 05:00:00+00:00,LOS ANGELES LAKERS,97,SEATTLE SUPERSONICS,117
1974-10-30 05:00:00+00:00,NEW YORK KNICKS,86,WASHINGTON BULLETS,94
1974-10-31 05:00:00+00:00,DETROIT PISTONS,101,CLEVELAND CAVALIERS,118
1974-10-31 05:00:00+00:00,WASHINGTON BULLETS,92,HOUSTON ROCKETS,95
1974-10-31 05:00:00+00:00,ATLANTA HAWKS,90,NEW YORK KNICKS,93
1974-11-01 05:00:00+00:00,PHILADELPHIA 76ERS,98,BOSTON CELTICS,114
1974-11-01 05:00:00+00:00,NEW ORLEANS JAZZ,93,DETROIT PISTONS,103
1974-11-01 05:00:00+00:00,MILWAUKEE BUCKS,86,LOS ANGELES LAKERS,109
1974-11-01 05:00:00+00:00,BUFFALO BRAVES,106,PORTLAND TRAIL BLAZERS,113
1974-11-01 05:00:00+00:00,GOLDEN STATE WARRIORS,99,SEATTLE SUPERSONICS,88
1974-11-02 05:00:00+00:00,BOSTON CELTICS,126,ATLANTA HAWKS,125
1974-11-02 05:00:00+00:00,MILWAUKEE BUCKS,90,GOLDEN STATE WARRIORS,99
