start_time,away_team,away_team_score,home_team,home_team_score
1993-11-05 05:00:00+00:00,INDIANA PACERS,110,ATLANTA HAWKS,116
1993-11-05 05:00:00+00:00,NEW YORK KNICKS,111,BOSTON CELTICS,108
1993-11-05 05:00:00+00:00,CHICAGO BULLS,124,CHARLOTTE HORNETS,123
1993-11-05 05:00:00+00:00,MILWAUKEE BUCKS,94,CLEVELAND CAVALIERS,91
1993-11-05 05:00:00+00:00,MINNESOTA TIMBERWOLVES,99,DETROIT PISTONS,104
1993-11-05 05:00:00+00:00,NEW JERSEY NETS,88,HOUSTON ROCKETS,110
1993-11-05 05:00:00+00:00,PORTLAND TRAIL BLAZERS,95,LOS ANGELES CLIPPERS,97
1993-11-05 05:00:00+00:00,PHOENIX SUNS,108,LOS ANGELES LAKERS,116
1993-11-05 05:00:00+00:00,ORLANDO MAGIC,116,MIAMI HEAT,96
1993-11-05 05:00:00+00:00,WASHINGTON BULLETS,82,PHILADELPHIA 76ERS,94
1993-11-05 05:00:00+00:00,DENVER NUGGETS,100,SACRAMENTO KINGS,109
1993-11-05 05:00:00+00:00,GOLDEN STATE WARRIORS,85,SAN ANTONIO SPURS,91
1993-11-05 05:00:00+00:00,DALLAS MAVERICKS,86,UTAH JAZZ,102
1993-11-06 05:00:00+00:00,MIAMI HEAT,95,CHICAGO BULLS,71
1993-11-06 05:00:00+00:00,GOLDEN STATE WARRIORS,93,DALLAS MAVERICKS,89
1993-11-06 05:00:00+00:00,DETROIT PISTONS,113,INDIANA PACERS,107
1993-11-06 05:00:00+00:00,CHARLOTTE HORNETS,120,MILWAUKEE BUCKS,103
1993-11-06 05:00:00+00:00,UTAH JAZZ,105,MINNESOTA TIMBERWOLVES,95
1993-11-06 05:00:00+00:00,PHILADELPHIA 76ERS,89,ORLANDO MAGIC,114
1993-11-06 05:00:00+00:00,LOS ANGELES LAKERS,101,SEATTLE SUPERSONICS,129
1993-11-06 05:00:00+00:00,BOSTON CELTICS,100,WASHINGTON BULLETS,88
1993-11-07 05:00:00+00:00,NEW YORK KNICKS,115,CLEVELAND CAVALIERS,107
1993-11-07 05:00:00+00:00,LOS ANGELES CLIPPERS,97,DENVER NUGGETS,99
1993-11-07 05:00:00+00:00,SACRAMENTO KINGS,110,PHOENIX SUNS,132
1993-11-07 05:00:00+00:00,HOUSTON ROCKETS,106,PORTLAND TRAIL BLAZERS,92
1993-11-07 05:00:00+00:00,NEW JERSEY NETS,99,SAN ANTONIO SPURS,73
1993-11-08 05:00:00+00:00,MILWAUKEE BUCKS,100,BOSTON CELTICS,108
1993-11-08 05:00:00+00:00,ATLANTA HAWKS,80,CHICAGO BULLS,106
1993-11-08 05:00:00+00:00,SEATTLE SUPERSONICS,101,UTAH JAZZ,100
1993-11-09 05:00:00+00:00,CHARLOTTE HORNETS,108,CLEVELAND CAVALIERS,113
1993-11-09 05:00:00+00:00,NEW JERSEY NETS,86,DALLAS MAVERICKS,80
1993-11-09 05:00:00+00:00,WASHINGTON BULLETS,118,DETROIT PISTONS,112
1993-11-09 05:00:00+00:00,HOUSTON ROCKETS,102,GOLDEN STATE WARRIORS,93
1993-11-09 05:00:00+00:00,PHOENIX SUNS,114,LOS ANGELES CLIPPERS,99
1993-11-09 05:00:00+00:00,PORTLAND TRAIL BLAZERS,109,LOS ANGELES LAKERS,102
1993-11-09 05:00:00+00:00,PHILADELPHIA 76ERS,86,NEW YORK KNICKS,95
1993-11-09 05:00:00+00:00,INDIANA PACERS,98,ORLANDO MAGIC,104
1993-11-09 05:00:00+00:00,MINNESOTA TIMBERWOLVES,95,SAN ANTONIO SPURS,110
1993-11-09 05:00:00+00:00,DENVER NUGGETS,86,SEATTLE SUPERSONICS,118
1993-11-10 05:00:00+00:00,CHICAGO BULLS,91,MILWAUKEE BUCKS,90
1993-11-10 05:00:00+00:00,BOSTON CELTICS,91,PHILADELPHIA 76ERS,89
1993-11-10 05:00:00+00:00,SAN ANTONIO SPURS,93,PHOENIX SUNS,101
1993-11-10 05:00:00+00:00,LOS ANGELES LAKERS,101,SACRAMENTO KINGS,112
1993-11-10 05:00:00+00:00,ATLANTA HAWKS,88,UTAH JAZZ,91
1993-11-10 05:00:00+00:00,NEW YORK KNICKS,92,WASHINGTON BULLETS,84
1993-11-11 05:00:00+00:00,ORLANDO MAGIC,87,CHARLOTTE HORNETS,120
1993-11-11 05:00:00+00:00,MINNESOTA TIMBERWOLVES,99,HOUSTON ROCKETS,107
1993-11-11 05:00:00+00:00,DETROIT PISTONS,99,LOS ANGELES CLIPPERS,111
1993-11-11 05:00:00+00:00,MILWAUKEE BUCKS,103,MIAMI HEAT,116
1993-11-11 05:00:00+00:00,INDIANA PACERS,108,NEW JERSEY NETS,105
1993-11-11 05:00:00+00:00,CLEVELAND CAVALIERS,102,SEATTLE SUPERSONICS,115
1993-11-12 05:00:00+00:00,CHARLOTTE HORNETS,110,BOSTON CELTICS,107
1993-11-12 05:00:00+00:00,CLEVELAND CAVALIERS,102,GOLDEN STATE WARRIORS,93
1993-11-12 05:00:00+00:00,NEW YORK KNICKS,103,INDIANA PACERS,84
1993-11-12 05:00:00+00:00,DENVER NUGGETS,113,LOS ANGELES LAKERS,84
1993-11-12 05:00:00+00:00,DALLAS MAVERICKS,115,MINNESOTA TIMBERWOLVES,99
1993-11-12 05:00:00+00:00,MIAMI HEAT,115,ORLANDO MAGIC,100
1993-11-12 05:00:00+00:00,ATLANTA HAWKS,84,PORTLAND TRAIL BLAZERS,94
1993-11-12 05:00:00+00:00,SAN ANTONIO SPURS,91,SACRAMENTO KINGS,93
1993-11-12 05:00:00+00:00,DETROIT PISTONS,89,UTAH JAZZ,109
1993-11-12 05:00:00+00:00,PHILADELPHIA 76ERS,93,WASHINGTON BULLETS,105
1993-11-13 05:00:00+00:00,BOSTON CELTICS,98,CHICAGO BULLS,97
1993-11-13 05:00:00+00:00,UTAH JAZZ,101,DALLAS MAVERICKS,100
1993-11-13 05:00:00+00:00,GOLDEN STATE WARRIORS,106,DENVER NUGGETS,98
