start_time,away_team,away_team_score,home_team,home_team_score
1952-10-31 05:00:00+00:00,BOSTON CELTICS,83,INDIANAPOLIS OLYMPIANS,68
1952-11-01 05:00:00+00:00,BOSTON CELTICS,91,MINNEAPOLIS LAKERS,94
1952-11-01 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,71,MILWAUKEE HAWKS,73
1952-11-01 05:00:00+00:00,FORT WAYNE PISTONS,82,ROCHESTER ROYALS,94
1952-11-01 05:00:00+00:00,BALTIMORE BULLETS,53,NEW YORK KNICKS,69
1952-11-01 05:00:00+00:00,SYRACUSE NATIONALS,84,PHILADELPHIA WARRIORS,86
1952-11-02 05:00:00+00:00,MINNEAPOLIS LAKERS,81,FORT WAYNE PISTONS,69
1952-11-02 05:00:00+00:00,PHILADELPHIA WARRIORS,91,SYRACUSE NATIONALS,117
1952-11-05 05:00:00+00:00,MINNEAPOLIS LAKERS,97,BALTIMORE BULLETS,75
1952-11-06 05:00:00+00:00,ROCHESTER ROYALS,84,FORT WAYNE PISTONS,64
1952-11-07 05:00:00+00:00,ROCHESTER ROYALS,65,INDIANAPOLIS OLYMPIANS,63
1952-11-08 05:00:00+00:00,NEW YORK KNICKS,92,BALTIMORE BULLETS,62
1952-11-08 05:00:00+00:00,SYRACUSE NATIONALS,83,BOSTON CELTICS,106
1952-11-08 05:00:00+00:00,MINNEAPOLIS LAKERS,93,PHILADELPHIA WARRIORS,71
1952-11-08 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,96,ROCHESTER ROYALS,99
1952-11-09 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,71,FORT WAYNE PISTONS,74
1952-11-09 05:00:00+00:00,ROCHESTER ROYALS,75,MILWAUKEE HAWKS,78
1952-11-09 05:00:00+00:00,MINNEAPOLIS LAKERS,89,SYRACUSE NATIONALS,96
1952-11-11 05:00:00+00:00,NEW YORK KNICKS,94,ROCHESTER ROYALS,104
1952-11-11 05:00:00+00:00,MINNEAPOLIS LAKERS,101,BOSTON CELTICS,92
1952-11-11 05:00:00+00:00,FORT WAYNE PISTONS,63,INDIANAPOLIS OLYMPIANS,78
1952-11-12 05:00:00+00:00,MILWAUKEE HAWKS,90,BALTIMORE BULLETS,107
1952-11-13 05:00:00+00:00,ROCHESTER ROYALS,97,MILWAUKEE HAWKS,79
1952-11-13 05:00:00+00:00,MINNEAPOLIS LAKERS,91,NEW YORK KNICKS,100
1952-11-13 05:00:00+00:00,BOSTON CELTICS,81,SYRACUSE NATIONALS,96
1952-11-14 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,77,PHILADELPHIA WARRIORS,71
1952-11-15 05:00:00+00:00,FORT WAYNE PISTONS,68,MILWAUKEE HAWKS,71
1952-11-15 05:00:00+00:00,MINNEAPOLIS LAKERS,89,ROCHESTER ROYALS,97
1952-11-15 05:00:00+00:00,BOSTON CELTICS,68,NEW YORK KNICKS,79
1952-11-15 05:00:00+00:00,PHILADELPHIA WARRIORS,76,INDIANAPOLIS OLYMPIANS,79
1952-11-15 05:00:00+00:00,SYRACUSE NATIONALS,91,BALTIMORE BULLETS,97
1952-11-16 05:00:00+00:00,PHILADELPHIA WARRIORS,81,BALTIMORE BULLETS,79
1952-11-16 05:00:00+00:00,ROCHESTER ROYALS,87,BOSTON CELTICS,96
1952-11-16 05:00:00+00:00,NEW YORK KNICKS,83,FORT WAYNE PISTONS,112
1952-11-16 05:00:00+00:00,MILWAUKEE HAWKS,51,MINNEAPOLIS LAKERS,87
1952-11-16 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,78,SYRACUSE NATIONALS,84
1952-11-18 05:00:00+00:00,PHILADELPHIA WARRIORS,83,MILWAUKEE HAWKS,82
1952-11-18 05:00:00+00:00,NEW YORK KNICKS,90,INDIANAPOLIS OLYMPIANS,100
1952-11-19 05:00:00+00:00,PHILADELPHIA WARRIORS,89,BALTIMORE BULLETS,106
1952-11-19 05:00:00+00:00,MILWAUKEE HAWKS,77,BOSTON CELTICS,91
1952-11-20 05:00:00+00:00,MINNEAPOLIS LAKERS,89,FORT WAYNE PISTONS,81
1952-11-20 05:00:00+00:00,NEW YORK KNICKS,72,INDIANAPOLIS OLYMPIANS,67
1952-11-20 05:00:00+00:00,BALTIMORE BULLETS,99,PHILADELPHIA WARRIORS,106
1952-11-20 05:00:00+00:00,MILWAUKEE HAWKS,73,SYRACUSE NATIONALS,92
1952-11-22 05:00:00+00:00,PHILADELPHIA WARRIORS,95,BALTIMORE BULLETS,96
1952-11-22 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,91,BOSTON CELTICS,96
1952-11-22 05:00:00+00:00,FORT WAYNE PISTONS,89,MINNEAPOLIS LAKERS,96
1952-11-22 05:00:00+00:00,SYRACUSE NATIONALS,68,NEW YORK KNICKS,98
1952-11-22 05:00:00+00:00,MILWAUKEE HAWKS,65,ROCHESTER ROYALS,69
1952-11-23 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,100,BALTIMORE BULLETS,90
1952-11-23 05:00:00+00:00,PHILADELPHIA WARRIORS,80,FORT WAYNE PISTONS,92
1952-11-23 05:00:00+00:00,MINNEAPOLIS LAKERS,62,MILWAUKEE HAWKS,46
1952-11-23 05:00:00+00:00,BOSTON CELTICS,102,ROCHESTER ROYALS,100
1952-11-23 05:00:00+00:00,NEW YORK KNICKS,73,SYRACUSE NATIONALS,76
1952-11-25 05:00:00+00:00,BALTIMORE BULLETS,89,ROCHESTER ROYALS,106
1952-11-25 05:00:00+00:00,MILWAUKEE HAWKS,78,INDIANAPOLIS OLYMPIANS,66
1952-11-26 05:00:00+00:00,NEW YORK KNICKS,94,BALTIMORE BULLETS,92
1952-11-26 05:00:00+00:00,PHILADELPHIA WARRIORS,92,BOSTON CELTICS,93
1952-11-26 05:00:00+00:00,FORT WAYNE PISTONS,80,MILWAUKEE HAWKS,72
1952-11-27 05:00:00+00:00,NEW YORK KNICKS,104,BALTIMORE BULLETS,92
1952-11-27 05:00:00+00:00,MILWAUKEE HAWKS,87,FORT WAYNE PISTONS,95
1952-11-27 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,69,MINNEAPOLIS LAKERS,90
1952-11-27 05:00:00+00:00,BOSTON CELTICS,83,PHILADELPHIA WARRIORS,70
1952-11-27 05:00:00+00:00,ROCHESTER ROYALS,79,SYRACUSE NATIONALS,86
1952-11-28 05:00:00+00:00,MINNEAPOLIS LAKERS,97,INDIANAPOLIS OLYMPIANS,82
1952-11-28 05:00:00+00:00,PHILADELPHIA WARRIORS,77,MILWAUKEE HAWKS,78
1952-11-29 05:00:00+00:00,SYRACUSE NATIONALS,87,BALTIMORE BULLETS,74
1952-11-29 05:00:00+00:00,FORT WAYNE PISTONS,71,BOSTON CELTICS,78
1952-11-29 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,72,NEW YORK KNICKS,94
1952-11-29 05:00:00+00:00,MINNEAPOLIS LAKERS,71,ROCHESTER ROYALS,83
1952-11-30 05:00:00+00:00,BALTIMORE BULLETS,95,FORT WAYNE PISTONS,100
1952-11-30 05:00:00+00:00,ROCHESTER ROYALS,91,MILWAUKEE HAWKS,88
1952-11-30 05:00:00+00:00,PHILADELPHIA WARRIORS,66,MINNEAPOLIS LAKERS,91
1952-11-30 05:00:00+00:00,BOSTON CELTICS,66,SYRACUSE NATIONALS,78
1952-12-01 05:00:00+00:00,MINNEAPOLIS LAKERS,67,BALTIMORE BULLETS,89
1952-12-02 05:00:00+00:00,ROCHESTER ROYALS,76,INDIANAPOLIS OLYMPIANS,85
1952-12-02 05:00:00+00:00,NEW YORK KNICKS,89,PHILADELPHIA WARRIORS,82
1952-12-03 05:00:00+00:00,MILWAUKEE HAWKS,87,BALTIMORE BULLETS,98
1952-12-03 05:00:00+00:00,MINNEAPOLIS LAKERS,106,BOSTON CELTICS,102
1952-12-03 05:00:00+00:00,PHILADELPHIA WARRIORS,75,NEW YORK KNICKS,100
1952-12-04 05:00:00+00:00,MILWAUKEE HAWKS,90,BOSTON CELTICS,73
1952-12-04 05:00:00+00:00,SYRACUSE NATIONALS,78,FORT WAYNE PISTONS,70
1952-12-04 05:00:00+00:00,MINNEAPOLIS LAKERS,81,NEW YORK KNICKS,71
1952-12-05 05:00:00+00:00,FORT WAYNE PISTONS,74,INDIANAPOLIS OLYMPIANS,84
1952-12-06 05:00:00+00:00,FORT WAYNE PISTONS,103,BALTIMORE BULLETS,91
1952-12-06 05:00:00+00:00,MILWAUKEE HAWKS,83,BOSTON CELTICS,88
1952-12-06 05:00:00+00:00,NEW YORK KNICKS,78,MINNEAPOLIS LAKERS,85
1952-12-06 05:00:00+00:00,SYRACUSE NATIONALS,82,PHILADELPHIA WARRIORS,74
1952-12-06 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,79,ROCHESTER ROYALS,82
1952-12-07 05:00:00+00:00,MILWAUKEE HAWKS,67,SYRACUSE NATIONALS,71
1952-12-07 05:00:00+00:00,PHILADELPHIA WARRIORS,92,ROCHESTER ROYALS,94
1952-12-07 05:00:00+00:00,NEW YORK KNICKS,91,FORT WAYNE PISTONS,102
1952-12-08 05:00:00+00:00,MINNEAPOLIS LAKERS,76,INDIANAPOLIS OLYMPIANS,81
