start_time,away_team,away_team_score,home_team,home_team_score
1965-10-15 04:00:00+00:00,LOS ANGELES LAKERS,122,SAN FRANCISCO WARRIORS,115
1965-10-15 04:00:00+00:00,ST. LOUIS HAWKS,111,CINCINNATI ROYALS,100
1965-10-16 04:00:00+00:00,PHILADELPHIA 76ERS,133,BALTIMORE BULLETS,101
1965-10-16 04:00:00+00:00,CINCINNATI ROYALS,98,BOSTON CELTICS,102
1965-10-16 04:00:00+00:00,DETROIT PISTONS,103,NEW YORK KNICKS,111
1965-10-16 04:00:00+00:00,LOS ANGELES LAKERS,106,ST. LOUIS HAWKS,94
1965-10-17 04:00:00+00:00,BALTIMORE BULLETS,124,CINCINNATI ROYALS,144
1965-10-19 04:00:00+00:00,SAN FRANCISCO WARRIORS,100,CINCINNATI ROYALS,99
1965-10-20 04:00:00+00:00,ST. LOUIS HAWKS,99,BALTIMORE BULLETS,119
1965-10-20 04:00:00+00:00,LOS ANGELES LAKERS,96,BOSTON CELTICS,100
1965-10-20 04:00:00+00:00,NEW YORK KNICKS,103,DETROIT PISTONS,116
1965-10-23 04:00:00+00:00,BOSTON CELTICS,110,ST. LOUIS HAWKS,120
1965-10-23 04:00:00+00:00,DETROIT PISTONS,103,PHILADELPHIA 76ERS,120
1965-10-23 04:00:00+00:00,LOS ANGELES LAKERS,101,NEW YORK KNICKS,106
1965-10-23 04:00:00+00:00,SAN FRANCISCO WARRIORS,123,BALTIMORE BULLETS,108
1965-10-26 04:00:00+00:00,BALTIMORE BULLETS,117,DETROIT PISTONS,98
1965-10-26 04:00:00+00:00,NEW YORK KNICKS,102,LOS ANGELES LAKERS,104
1965-10-27 04:00:00+00:00,DETROIT PISTONS,108,BALTIMORE BULLETS,107
1965-10-28 04:00:00+00:00,BOSTON CELTICS,108,CINCINNATI ROYALS,113
1965-10-28 04:00:00+00:00,NEW YORK KNICKS,116,LOS ANGELES LAKERS,140
1965-10-29 04:00:00+00:00,CINCINNATI ROYALS,131,BALTIMORE BULLETS,121
1965-10-29 04:00:00+00:00,BOSTON CELTICS,106,DETROIT PISTONS,108
1965-10-29 04:00:00+00:00,NEW YORK KNICKS,100,SAN FRANCISCO WARRIORS,110
1965-10-30 04:00:00+00:00,SAN FRANCISCO WARRIORS,124,LOS ANGELES LAKERS,122
1965-10-30 04:00:00+00:00,CINCINNATI ROYALS,114,PHILADELPHIA 76ERS,134
1965-10-30 04:00:00+00:00,DETROIT PISTONS,95,ST. LOUIS HAWKS,122
1965-10-31 04:00:00+00:00,BALTIMORE BULLETS,100,BOSTON CELTICS,105
1965-10-31 04:00:00+00:00,DETROIT PISTONS,107,CINCINNATI ROYALS,113
1965-10-31 04:00:00+00:00,NEW YORK KNICKS,104,SAN FRANCISCO WARRIORS,103
1965-11-03 05:00:00+00:00,SAN FRANCISCO WARRIORS,108,CINCINNATI ROYALS,122
1965-11-03 05:00:00+00:00,NEW YORK KNICKS,114,BALTIMORE BULLETS,129
1965-11-03 05:00:00+00:00,ST. LOUIS HAWKS,116,LOS ANGELES LAKERS,120
1965-11-03 05:00:00+00:00,PHILADELPHIA 76ERS,100,DETROIT PISTONS,110
1965-11-04 05:00:00+00:00,BALTIMORE BULLETS,107,NEW YORK KNICKS,108
1965-11-04 05:00:00+00:00,SAN FRANCISCO WARRIORS,121,PHILADELPHIA 76ERS,119
1965-11-05 05:00:00+00:00,BOSTON CELTICS,129,BALTIMORE BULLETS,118
1965-11-05 05:00:00+00:00,CINCINNATI ROYALS,120,DETROIT PISTONS,114
1965-11-05 05:00:00+00:00,ST. LOUIS HAWKS,116,LOS ANGELES LAKERS,118
1965-11-05 05:00:00+00:00,SAN FRANCISCO WARRIORS,115,PHILADELPHIA 76ERS,133
1965-11-06 05:00:00+00:00,CINCINNATI ROYALS,114,NEW YORK KNICKS,103
1965-11-06 05:00:00+00:00,LOS ANGELES LAKERS,101,ST. LOUIS HAWKS,131
1965-11-06 05:00:00+00:00,DETROIT PISTONS,100,SAN FRANCISCO WARRIORS,110
1965-11-06 05:00:00+00:00,PHILADELPHIA 76ERS,91,BOSTON CELTICS,101
1965-11-07 05:00:00+00:00,LOS ANGELES LAKERS,116,BALTIMORE BULLETS,137
1965-11-09 05:00:00+00:00,BOSTON CELTICS,130,BALTIMORE BULLETS,116
1965-11-09 05:00:00+00:00,LOS ANGELES LAKERS,110,PHILADELPHIA 76ERS,118
1965-11-09 05:00:00+00:00,DETROIT PISTONS,102,SAN FRANCISCO WARRIORS,107
1965-11-10 05:00:00+00:00,ST. LOUIS HAWKS,117,BALTIMORE BULLETS,124
1965-11-10 05:00:00+00:00,DETROIT PISTONS,125,LOS ANGELES LAKERS,133
1965-11-10 05:00:00+00:00,NEW YORK KNICKS,119,CINCINNATI ROYALS,124
1965-11-11 05:00:00+00:00,ST. LOUIS HAWKS,83,BOSTON CELTICS,87
1965-11-11 05:00:00+00:00,SAN FRANCISCO WARRIORS,101,PHILADELPHIA 76ERS,109
1965-11-12 05:00:00+00:00,SAN FRANCISCO WARRIORS,103,DETROIT PISTONS,102
1965-11-12 05:00:00+00:00,NEW YORK KNICKS,106,LOS ANGELES LAKERS,107
1965-11-12 05:00:00+00:00,BOSTON CELTICS,114,PHILADELPHIA 76ERS,123
1965-11-13 05:00:00+00:00,DETROIT PISTONS,93,BOSTON CELTICS,122
1965-11-13 05:00:00+00:00,BALTIMORE BULLETS,132,CINCINNATI ROYALS,135
1965-11-13 05:00:00+00:00,PHILADELPHIA 76ERS,127,NEW YORK KNICKS,119
1965-11-13 05:00:00+00:00,SAN FRANCISCO WARRIORS,113,ST. LOUIS HAWKS,138
1965-11-14 05:00:00+00:00,BALTIMORE BULLETS,114,LOS ANGELES LAKERS,129
1965-11-15 05:00:00+00:00,SAN FRANCISCO WARRIORS,123,BALTIMORE BULLETS,112
1965-11-16 05:00:00+00:00,BOSTON CELTICS,108,SAN FRANCISCO WARRIORS,105
1965-11-16 05:00:00+00:00,DETROIT PISTONS,95,NEW YORK KNICKS,120
1965-11-16 05:00:00+00:00,ST. LOUIS HAWKS,98,PHILADELPHIA 76ERS,107
1965-11-17 05:00:00+00:00,PHILADELPHIA 76ERS,115,CINCINNATI ROYALS,131
1965-11-17 05:00:00+00:00,BOSTON CELTICS,115,LOS ANGELES LAKERS,125
1965-11-18 05:00:00+00:00,NEW YORK KNICKS,104,BALTIMORE BULLETS,120
1965-11-19 05:00:00+00:00,CINCINNATI ROYALS,103,BOSTON CELTICS,129
1965-11-19 05:00:00+00:00,NEW YORK KNICKS,116,DETROIT PISTONS,109
1965-11-19 05:00:00+00:00,SAN FRANCISCO WARRIORS,124,LOS ANGELES LAKERS,135
1965-11-19 05:00:00+00:00,BALTIMORE BULLETS,134,PHILADELPHIA 76ERS,124
1965-11-20 05:00:00+00:00,SAN FRANCISCO WARRIORS,117,LOS ANGELES LAKERS,133
1965-11-20 05:00:00+00:00,DETROIT PISTONS,101,ST. LOUIS HAWKS,110
1965-11-20 05:00:00+00:00,BOSTON CELTICS,122,NEW YORK KNICKS,108
1965-11-20 05:00:00+00:00,PHILADELPHIA 76ERS,112,BALTIMORE BULLETS,117
1965-11-21 05:00:00+00:00,CINCINNATI ROYALS,120,BALTIMORE BULLETS,114
1965-11-21 05:00:00+00:00,PHILADELPHIA 76ERS,110,LOS ANGELES LAKERS,104
1965-11-22 05:00:00+00:00,ST. LOUIS HAWKS,108,SAN FRANCISCO WARRIORS,112
1965-11-23 05:00:00+00:00,DETROIT PISTONS,118,CINCINNATI ROYALS,115
1965-11-23 05:00:00+00:00,SAN FRANCISCO WARRIORS,134,NEW YORK KNICKS,125
1965-11-24 05:00:00+00:00,NEW YORK KNICKS,110,BOSTON CELTICS,125
1965-11-24 05:00:00+00:00,PHILADELPHIA 76ERS,124,LOS ANGELES LAKERS,127
1965-11-24 05:00:00+00:00,BALTIMORE BULLETS,124,DETROIT PISTONS,130
1965-11-24 05:00:00+00:00,ST. LOUIS HAWKS,108,CINCINNATI ROYALS,112
1965-11-25 05:00:00+00:00,SAN FRANCISCO WARRIORS,113,ST. LOUIS HAWKS,119
1965-11-26 05:00:00+00:00,LOS ANGELES LAKERS,107,BALTIMORE BULLETS,110
1965-11-26 05:00:00+00:00,DETROIT PISTONS,114,BOSTON CELTICS,134
1965-11-26 05:00:00+00:00,NEW YORK KNICKS,113,CINCINNATI ROYALS,117
1965-11-26 05:00:00+00:00,PHILADELPHIA 76ERS,132,SAN FRANCISCO WARRIORS,120
1965-11-27 05:00:00+00:00,LOS ANGELES LAKERS,95,BOSTON CELTICS,101
1965-11-27 05:00:00+00:00,CINCINNATI ROYALS,132,NEW YORK KNICKS,129
1965-11-27 05:00:00+00:00,PHILADELPHIA 76ERS,124,SAN FRANCISCO WARRIORS,117
1965-11-27 05:00:00+00:00,BALTIMORE BULLETS,110,ST. LOUIS HAWKS,136
1965-11-28 05:00:00+00:00,ST. LOUIS HAWKS,102,BALTIMORE BULLETS,110
1965-11-28 05:00:00+00:00,LOS ANGELES LAKERS,128,DETROIT PISTONS,110
1965-11-30 05:00:00+00:00,PHILADELPHIA 76ERS,108,BALTIMORE BULLETS,129
1965-11-30 05:00:00+00:00,LOS ANGELES LAKERS,120,CINCINNATI ROYALS,126
1965-11-30 05:00:00+00:00,ST. LOUIS HAWKS,119,NEW YORK KNICKS,138
1965-12-01 05:00:00+00:00,ST. LOUIS HAWKS,110,DETROIT PISTONS,101
1965-12-01 05:00:00+00:00,NEW YORK KNICKS,125,BALTIMORE BULLETS,139
1965-12-01 05:00:00+00:00,CINCINNATI ROYALS,105,LOS ANGELES LAKERS,121
1965-12-02 05:00:00+00:00,SAN FRANCISCO WARRIORS,125,CINCINNATI ROYALS,119
1965-12-03 05:00:00+00:00,PHILADELPHIA 76ERS,119,BOSTON CELTICS,103
1965-12-03 05:00:00+00:00,CINCINNATI ROYALS,122,LOS ANGELES LAKERS,118
1965-12-04 05:00:00+00:00,BALTIMORE BULLETS,119,DETROIT PISTONS,130
1965-12-04 05:00:00+00:00,BOSTON CELTICS,100,ST. LOUIS HAWKS,94
1965-12-05 05:00:00+00:00,BOSTON CELTICS,99,CINCINNATI ROYALS,108
1965-12-05 05:00:00+00:00,ST. LOUIS HAWKS,113,SAN FRANCISCO WARRIORS,99
1965-12-06 05:00:00+00:00,PHILADELPHIA 76ERS,116,LOS ANGELES LAKERS,107
1965-12-07 05:00:00+00:00,ST. LOUIS HAWKS,96,BOSTON CELTICS,112
1965-12-07 05:00:00+00:00,LOS ANGELES LAKERS,127,NEW YORK KNICKS,131
1965-12-08 05:00:00+00:00,PHILADELPHIA 76ERS,127,BALTIMORE BULLETS,129
1965-12-08 05:00:00+00:00,LOS ANGELES LAKERS,106,BOSTON CELTICS,108
1965-12-08 05:00:00+00:00,SAN FRANCISCO WARRIORS,113,DETROIT PISTONS,115
1965-12-08 05:00:00+00:00,ST. LOUIS HAWKS,104,NEW YORK KNICKS,93
1965-12-09 05:00:00+00:00,SAN FRANCISCO WARRIORS,110,CINCINNATI ROYALS,109
1965-12-10 05:00:00+00:00,SAN FRANCISCO WARRIORS,127,BALTIMORE BULLETS,145
1965-12-10 05:00:00+00:00,LOS ANGELES LAKERS,129,CINCINNATI ROYALS,110
1965-12-10 05:00:00+00:00,DETROIT PISTONS,116,PHILADELPHIA 76ERS,114
1965-12-10 05:00:00+00:00,NEW YORK KNICKS,109,ST. LOUIS HAWKS,106
1965-12-11 05:00:00+00:00,SAN FRANCISCO WARRIORS,106,BOSTON CELTICS,143
1965-12-11 05:00:00+00:00,PHILADELPHIA 76ERS,135,CINCINNATI ROYALS,132
1965-12-11 05:00:00+00:00,ST. LOUIS HAWKS,108,LOS ANGELES LAKERS,126
