start_time,away_team,away_team_score,home_team,home_team_score
1984-10-26 04:00:00+00:00,BOSTON CELTICS,130,DETROIT PISTONS,123
1984-10-26 04:00:00+00:00,WASHINGTON BULLETS,93,CHICAGO BULLS,109
1984-10-26 04:00:00+00:00,UTAH JAZZ,94,SEATTLE SUPERSONICS,102
1984-10-26 04:00:00+00:00,CLEVELAND CAVALIERS,101,PHILADELPHIA 76ERS,111
1984-10-26 04:00:00+00:00,ATLANTA HAWKS,119,NEW JERSEY NETS,104
1984-10-26 04:00:00+00:00,PHOENIX SUNS,122,GOLDEN STATE WARRIORS,114
1984-10-27 04:00:00+00:00,PHILADELPHIA 76ERS,111,ATLANTA HAWKS,108
1984-10-27 04:00:00+00:00,NEW JERSEY NETS,131,CLEVELAND CAVALIERS,106
1984-10-27 04:00:00+00:00,HOUSTON ROCKETS,121,DALLAS MAVERICKS,111
1984-10-27 04:00:00+00:00,GOLDEN STATE WARRIORS,121,DENVER NUGGETS,125
1984-10-27 04:00:00+00:00,WASHINGTON BULLETS,104,INDIANA PACERS,102
1984-10-27 04:00:00+00:00,PORTLAND TRAIL BLAZERS,140,KANSAS CITY KINGS,119
1984-10-27 04:00:00+00:00,CHICAGO BULLS,106,MILWAUKEE BUCKS,108
1984-10-27 04:00:00+00:00,DETROIT PISTONS,118,NEW YORK KNICKS,137
1984-10-27 04:00:00+00:00,LOS ANGELES LAKERS,112,SAN ANTONIO SPURS,113
1984-10-27 04:00:00+00:00,LOS ANGELES CLIPPERS,103,UTAH JAZZ,94
1984-10-28 04:00:00+00:00,LOS ANGELES LAKERS,96,DALLAS MAVERICKS,107
1984-10-28 04:00:00+00:00,PHOENIX SUNS,102,SEATTLE SUPERSONICS,87
1984-10-29 05:00:00+00:00,MILWAUKEE BUCKS,110,CHICAGO BULLS,116
1984-10-30 05:00:00+00:00,CLEVELAND CAVALIERS,107,DETROIT PISTONS,124
1984-10-30 05:00:00+00:00,DALLAS MAVERICKS,84,HOUSTON ROCKETS,106
1984-10-30 05:00:00+00:00,CHICAGO BULLS,109,KANSAS CITY KINGS,104
1984-10-30 05:00:00+00:00,GOLDEN STATE WARRIORS,110,LOS ANGELES LAKERS,144
1984-10-30 05:00:00+00:00,PHILADELPHIA 76ERS,118,NEW JERSEY NETS,96
1984-10-30 05:00:00+00:00,LOS ANGELES CLIPPERS,96,PHOENIX SUNS,99
1984-10-30 05:00:00+00:00,SEATTLE SUPERSONICS,83,PORTLAND TRAIL BLAZERS,115
1984-10-30 05:00:00+00:00,DENVER NUGGETS,118,SAN ANTONIO SPURS,126
1984-10-30 05:00:00+00:00,NEW YORK KNICKS,111,UTAH JAZZ,117
1984-10-30 05:00:00+00:00,ATLANTA HAWKS,104,WASHINGTON BULLETS,119
1984-10-31 05:00:00+00:00,NEW JERSEY NETS,105,BOSTON CELTICS,116
1984-10-31 05:00:00+00:00,DALLAS MAVERICKS,101,INDIANA PACERS,100
1984-10-31 05:00:00+00:00,WASHINGTON BULLETS,79,MILWAUKEE BUCKS,105
1984-11-01 05:00:00+00:00,DETROIT PISTONS,118,ATLANTA HAWKS,114
1984-11-01 05:00:00+00:00,CHICAGO BULLS,113,DENVER NUGGETS,129
1984-11-01 05:00:00+00:00,SAN ANTONIO SPURS,123,GOLDEN STATE WARRIORS,108
1984-11-01 05:00:00+00:00,HOUSTON ROCKETS,109,KANSAS CITY KINGS,106
1984-11-01 05:00:00+00:00,NEW YORK KNICKS,105,LOS ANGELES CLIPPERS,107
