start_time,away_team,away_team_score,home_team,home_team_score
1987-11-06 05:00:00+00:00,WASHINGTON BULLETS,97,ATLANTA HAWKS,114
1987-11-06 05:00:00+00:00,MILWAUKEE BUCKS,108,BOSTON CELTICS,125
1987-11-06 05:00:00+00:00,UTAH JAZZ,93,DALLAS MAVERICKS,95
1987-11-06 05:00:00+00:00,LOS ANGELES CLIPPERS,93,DENVER NUGGETS,139
1987-11-06 05:00:00+00:00,NEW YORK KNICKS,99,DETROIT PISTONS,110
1987-11-06 05:00:00+00:00,SAN ANTONIO SPURS,102,HOUSTON ROCKETS,108
1987-11-06 05:00:00+00:00,SEATTLE SUPERSONICS,109,LOS ANGELES LAKERS,113
1987-11-06 05:00:00+00:00,CLEVELAND CAVALIERS,114,NEW JERSEY NETS,108
1987-11-06 05:00:00+00:00,INDIANA PACERS,95,PHILADELPHIA 76ERS,108
1987-11-06 05:00:00+00:00,PHOENIX SUNS,104,PORTLAND TRAIL BLAZERS,118
1987-11-06 05:00:00+00:00,GOLDEN STATE WARRIORS,106,SACRAMENTO KINGS,134
1987-11-07 05:00:00+00:00,CLEVELAND CAVALIERS,105,ATLANTA HAWKS,113
1987-11-07 05:00:00+00:00,PHILADELPHIA 76ERS,94,CHICAGO BULLS,104
1987-11-07 05:00:00+00:00,DENVER NUGGETS,103,GOLDEN STATE WARRIORS,99
1987-11-07 05:00:00+00:00,NEW YORK KNICKS,95,INDIANA PACERS,108
1987-11-07 05:00:00+00:00,PORTLAND TRAIL BLAZERS,124,LOS ANGELES CLIPPERS,99
1987-11-07 05:00:00+00:00,DETROIT PISTONS,105,MILWAUKEE BUCKS,119
1987-11-07 05:00:00+00:00,DALLAS MAVERICKS,106,SAN ANTONIO SPURS,130
1987-11-07 05:00:00+00:00,PHOENIX SUNS,96,SEATTLE SUPERSONICS,112
1987-11-07 05:00:00+00:00,SACRAMENTO KINGS,100,UTAH JAZZ,121
1987-11-07 05:00:00+00:00,BOSTON CELTICS,140,WASHINGTON BULLETS,139
1987-11-08 05:00:00+00:00,HOUSTON ROCKETS,92,LOS ANGELES LAKERS,101
1987-11-09 05:00:00+00:00,BOSTON CELTICS,96,NEW YORK KNICKS,87
1987-11-10 05:00:00+00:00,CHICAGO BULLS,105,ATLANTA HAWKS,95
1987-11-10 05:00:00+00:00,DETROIT PISTONS,118,INDIANA PACERS,121
1987-11-10 05:00:00+00:00,UTAH JAZZ,88,LOS ANGELES CLIPPERS,100
1987-11-10 05:00:00+00:00,WASHINGTON BULLETS,100,MILWAUKEE BUCKS,115
1987-11-10 05:00:00+00:00,GOLDEN STATE WARRIORS,109,PHOENIX SUNS,123
1987-11-10 05:00:00+00:00,HOUSTON ROCKETS,118,PORTLAND TRAIL BLAZERS,111
1987-11-10 05:00:00+00:00,DENVER NUGGETS,123,SACRAMENTO KINGS,134
1987-11-10 05:00:00+00:00,LOS ANGELES LAKERS,133,SAN ANTONIO SPURS,124
1987-11-10 05:00:00+00:00,DALLAS MAVERICKS,117,SEATTLE SUPERSONICS,101
1987-11-11 05:00:00+00:00,INDIANA PACERS,106,BOSTON CELTICS,120
1987-11-11 05:00:00+00:00,MILWAUKEE BUCKS,109,CLEVELAND CAVALIERS,101
1987-11-11 05:00:00+00:00,PHOENIX SUNS,115,GOLDEN STATE WARRIORS,130
1987-11-11 05:00:00+00:00,CHICAGO BULLS,105,NEW JERSEY NETS,96
1987-11-11 05:00:00+00:00,ATLANTA HAWKS,94,NEW YORK KNICKS,93
1987-11-11 05:00:00+00:00,DALLAS MAVERICKS,92,UTAH JAZZ,121
1987-11-12 05:00:00+00:00,PORTLAND TRAIL BLAZERS,113,DENVER NUGGETS,126
1987-11-12 05:00:00+00:00,LOS ANGELES CLIPPERS,82,LOS ANGELES LAKERS,111
1987-11-12 05:00:00+00:00,HOUSTON ROCKETS,116,SACRAMENTO KINGS,114
1987-11-12 05:00:00+00:00,SEATTLE SUPERSONICS,118,SAN ANTONIO SPURS,123
1987-11-13 05:00:00+00:00,CLEVELAND CAVALIERS,114,BOSTON CELTICS,128
1987-11-13 05:00:00+00:00,NEW JERSEY NETS,85,CHICAGO BULLS,103
1987-11-13 05:00:00+00:00,SEATTLE SUPERSONICS,103,DALLAS MAVERICKS,95
1987-11-13 05:00:00+00:00,GOLDEN STATE WARRIORS,94,LOS ANGELES CLIPPERS,97
1987-11-13 05:00:00+00:00,DETROIT PISTONS,113,PHILADELPHIA 76ERS,94
1987-11-13 05:00:00+00:00,PHOENIX SUNS,92,UTAH JAZZ,109
1987-11-13 05:00:00+00:00,NEW YORK KNICKS,101,WASHINGTON BULLETS,108
1987-11-14 05:00:00+00:00,PHILADELPHIA 76ERS,83,ATLANTA HAWKS,104
1987-11-14 05:00:00+00:00,INDIANA PACERS,111,CHICAGO BULLS,110
1987-11-14 05:00:00+00:00,DETROIT PISTONS,128,CLEVELAND CAVALIERS,113
1987-11-14 05:00:00+00:00,PORTLAND TRAIL BLAZERS,116,DALLAS MAVERICKS,127
1987-11-14 05:00:00+00:00,SACRAMENTO KINGS,109,DENVER NUGGETS,130
1987-11-14 05:00:00+00:00,LOS ANGELES LAKERS,118,GOLDEN STATE WARRIORS,110
