start_time,away_team,away_team_score,home_team,home_team_score
1957-10-22 04:00:00+00:00,BOSTON CELTICS,115,ST. LOUIS HAWKS,90
1957-10-23 04:00:00+00:00,BOSTON CELTICS,105,DETROIT PISTONS,94
1957-10-23 04:00:00+00:00,ST. LOUIS HAWKS,95,NEW YORK KNICKS,112
1957-10-25 04:00:00+00:00,PHILADELPHIA WARRIORS,85,SYRACUSE NATIONALS,103
1957-10-26 04:00:00+00:00,SYRACUSE NATIONALS,100,CINCINNATI ROYALS,110
1957-10-26 04:00:00+00:00,PHILADELPHIA WARRIORS,112,DETROIT PISTONS,100
1957-10-26 04:00:00+00:00,BOSTON CELTICS,131,NEW YORK KNICKS,121
1957-10-26 04:00:00+00:00,MINNEAPOLIS LAKERS,84,ST. LOUIS HAWKS,112
1957-10-30 05:00:00+00:00,DETROIT PISTONS,115,MINNEAPOLIS LAKERS,96
1957-11-01 05:00:00+00:00,MINNEAPOLIS LAKERS,100,SYRACUSE NATIONALS,113
1957-11-01 05:00:00+00:00,ST. LOUIS HAWKS,92,CINCINNATI ROYALS,99
1957-11-02 05:00:00+00:00,SYRACUSE NATIONALS,83,BOSTON CELTICS,107
1957-11-02 05:00:00+00:00,MINNEAPOLIS LAKERS,108,PHILADELPHIA WARRIORS,118
1957-11-02 05:00:00+00:00,CINCINNATI ROYALS,93,ST. LOUIS HAWKS,102
1957-11-03 05:00:00+00:00,SYRACUSE NATIONALS,95,BOSTON CELTICS,113
1957-11-03 05:00:00+00:00,DETROIT PISTONS,94,CINCINNATI ROYALS,88
1957-11-03 05:00:00+00:00,PHILADELPHIA WARRIORS,105,NEW YORK KNICKS,123
1957-11-05 05:00:00+00:00,DETROIT PISTONS,105,BOSTON CELTICS,111
1957-11-05 05:00:00+00:00,SYRACUSE NATIONALS,101,ST. LOUIS HAWKS,115
1957-11-06 05:00:00+00:00,BOSTON CELTICS,103,MINNEAPOLIS LAKERS,94
1957-11-07 05:00:00+00:00,NEW YORK KNICKS,101,PHILADELPHIA WARRIORS,113
1957-11-08 05:00:00+00:00,BOSTON CELTICS,122,CINCINNATI ROYALS,110
1957-11-08 05:00:00+00:00,PHILADELPHIA WARRIORS,119,MINNEAPOLIS LAKERS,108
1957-11-08 05:00:00+00:00,NEW YORK KNICKS,104,SYRACUSE NATIONALS,99
1957-11-09 05:00:00+00:00,PHILADELPHIA WARRIORS,100,ST. LOUIS HAWKS,105
1957-11-10 05:00:00+00:00,PHILADELPHIA WARRIORS,106,CINCINNATI ROYALS,101
1957-11-11 05:00:00+00:00,ST. LOUIS HAWKS,88,BOSTON CELTICS,92
