start_time,away_team,away_team_score,home_team,home_team_score
1981-10-30 05:00:00+00:00,GOLDEN STATE WARRIORS,121,DENVER NUGGETS,134
1981-10-30 05:00:00+00:00,DALLAS MAVERICKS,89,UTAH JAZZ,105
1981-10-30 05:00:00+00:00,PHOENIX SUNS,95,PORTLAND TRAIL BLAZERS,103
1981-10-30 05:00:00+00:00,CLEVELAND CAVALIERS,104,PHILADELPHIA 76ERS,128
1981-10-30 05:00:00+00:00,NEW YORK KNICKS,103,NEW JERSEY NETS,99
1981-10-30 05:00:00+00:00,HOUSTON ROCKETS,113,LOS ANGELES LAKERS,112
1981-10-30 05:00:00+00:00,SAN ANTONIO SPURS,113,KANSAS CITY KINGS,102
1981-10-30 05:00:00+00:00,CHICAGO BULLS,94,INDIANA PACERS,96
1981-10-30 05:00:00+00:00,MILWAUKEE BUCKS,113,DETROIT PISTONS,118
1981-10-30 05:00:00+00:00,WASHINGTON BULLETS,100,BOSTON CELTICS,124
1981-10-31 05:00:00+00:00,PHILADELPHIA 76ERS,108,ATLANTA HAWKS,106
1981-10-31 05:00:00+00:00,DETROIT PISTONS,119,CHICAGO BULLS,106
1981-10-31 05:00:00+00:00,KANSAS CITY KINGS,89,DALLAS MAVERICKS,95
1981-10-31 05:00:00+00:00,UTAH JAZZ,91,GOLDEN STATE WARRIORS,106
1981-10-31 05:00:00+00:00,BOSTON CELTICS,103,MILWAUKEE BUCKS,119
1981-10-31 05:00:00+00:00,INDIANA PACERS,106,NEW YORK KNICKS,99
1981-10-31 05:00:00+00:00,DENVER NUGGETS,120,SAN ANTONIO SPURS,145
1981-10-31 05:00:00+00:00,HOUSTON ROCKETS,110,SAN DIEGO CLIPPERS,125
1981-10-31 05:00:00+00:00,PHOENIX SUNS,84,SEATTLE SUPERSONICS,94
1981-11-01 05:00:00+00:00,SEATTLE SUPERSONICS,94,PORTLAND TRAIL BLAZERS,104
1981-11-03 05:00:00+00:00,ATLANTA HAWKS,96,CHICAGO BULLS,104
1981-11-03 05:00:00+00:00,CLEVELAND CAVALIERS,125,DALLAS MAVERICKS,110
1981-11-03 05:00:00+00:00,NEW YORK KNICKS,98,HOUSTON ROCKETS,101
1981-11-03 05:00:00+00:00,SAN ANTONIO SPURS,88,PHOENIX SUNS,111
1981-11-03 05:00:00+00:00,LOS ANGELES LAKERS,100,PORTLAND TRAIL BLAZERS,102
1981-11-03 05:00:00+00:00,PHILADELPHIA 76ERS,112,WASHINGTON BULLETS,99
1981-11-04 05:00:00+00:00,CHICAGO BULLS,93,BOSTON CELTICS,115
1981-11-04 05:00:00+00:00,HOUSTON ROCKETS,100,DENVER NUGGETS,112
1981-11-04 05:00:00+00:00,PORTLAND TRAIL BLAZERS,109,GOLDEN STATE WARRIORS,108
1981-11-04 05:00:00+00:00,SAN DIEGO CLIPPERS,128,KANSAS CITY KINGS,129
1981-11-04 05:00:00+00:00,ATLANTA HAWKS,95,NEW JERSEY NETS,86
1981-11-04 05:00:00+00:00,INDIANA PACERS,99,PHILADELPHIA 76ERS,107
1981-11-04 05:00:00+00:00,CLEVELAND CAVALIERS,102,SAN ANTONIO SPURS,128
1981-11-04 05:00:00+00:00,LOS ANGELES LAKERS,106,SEATTLE SUPERSONICS,103
1981-11-05 05:00:00+00:00,NEW JERSEY NETS,103,DETROIT PISTONS,109
1981-11-05 05:00:00+00:00,WASHINGTON BULLETS,90,MILWAUKEE BUCKS,98
1981-11-05 05:00:00+00:00,DALLAS MAVERICKS,93,PHOENIX SUNS,121
1981-11-05 05:00:00+00:00,GOLDEN STATE WARRIORS,101,UTAH JAZZ,110
1981-11-06 05:00:00+00:00,INDIANA PACERS,94,BOSTON CELTICS,111
1981-11-06 05:00:00+00:00,SAN DIEGO CLIPPERS,93,CHICAGO BULLS,114
1981-11-06 05:00:00+00:00,NEW YORK KNICKS,104,DALLAS MAVERICKS,95
1981-11-06 05:00:00+00:00,HOUSTON ROCKETS,86,KANSAS CITY KINGS,90
1981-11-06 05:00:00+00:00,PHOENIX SUNS,101,LOS ANGELES LAKERS,99
1981-11-06 05:00:00+00:00,ATLANTA HAWKS,106,PHILADELPHIA 76ERS,99
1981-11-06 05:00:00+00:00,UTAH JAZZ,109,PORTLAND TRAIL BLAZERS,119
1981-11-06 05:00:00+00:00,DENVER NUGGETS,109,SEATTLE SUPERSONICS,105
1981-11-06 05:00:00+00:00,DETROIT PISTONS,82,WASHINGTON BULLETS,86
