start_time,away_team,away_team_score,home_team,home_team_score
1949-11-09 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,73,SYRACUSE NATIONALS,103
1949-11-09 05:00:00+00:00,DENVER NUGGETS,65,WATERLOO HAWKS,80
1949-11-10 05:00:00+00:00,WASHINGTON CAPITOLS,88,BALTIMORE BULLETS,72
1949-11-10 05:00:00+00:00,MINNEAPOLIS LAKERS,98,BOSTON CELTICS,84
1949-11-10 05:00:00+00:00,DENVER NUGGETS,53,CHICAGO STAGS,64
1949-11-10 05:00:00+00:00,WATERLOO HAWKS,59,FORT WAYNE PISTONS,89
1949-11-10 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,83,NEW YORK KNICKS,79
1949-11-10 05:00:00+00:00,ROCHESTER ROYALS,87,SHEBOYGAN RED SKINS,97
1949-11-10 05:00:00+00:00,SYRACUSE NATIONALS,67,ST. LOUIS BOMBERS,73
1949-11-11 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,91,PHILADELPHIA WARRIORS,84
1949-11-12 05:00:00+00:00,SYRACUSE NATIONALS,84,ANDERSON PACKERS,69
1949-11-12 05:00:00+00:00,FORT WAYNE PISTONS,75,BALTIMORE BULLETS,82
1949-11-12 05:00:00+00:00,MINNEAPOLIS LAKERS,79,CHICAGO STAGS,86
1949-11-12 05:00:00+00:00,PHILADELPHIA WARRIORS,81,DENVER NUGGETS,63
1949-11-12 05:00:00+00:00,ST. LOUIS BOMBERS,71,INDIANAPOLIS OLYMPIANS,94
1949-11-12 05:00:00+00:00,NEW YORK KNICKS,73,ROCHESTER ROYALS,94
1949-11-12 05:00:00+00:00,WATERLOO HAWKS,89,TRI-CITIES BLACKHAWKS,99
1949-11-12 05:00:00+00:00,BOSTON CELTICS,76,WASHINGTON CAPITOLS,68
1949-11-13 05:00:00+00:00,DENVER NUGGETS,71,FORT WAYNE PISTONS,90
1949-11-13 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,101,SHEBOYGAN RED SKINS,104
1949-11-13 05:00:00+00:00,CHICAGO STAGS,91,ST. LOUIS BOMBERS,65
1949-11-13 05:00:00+00:00,NEW YORK KNICKS,66,SYRACUSE NATIONALS,80
1949-11-13 05:00:00+00:00,ANDERSON PACKERS,81,WATERLOO HAWKS,69
1949-11-15 05:00:00+00:00,BALTIMORE BULLETS,81,BOSTON CELTICS,76
1949-11-15 05:00:00+00:00,WASHINGTON CAPITOLS,63,CHICAGO STAGS,77
1949-11-15 05:00:00+00:00,ANDERSON PACKERS,83,INDIANAPOLIS OLYMPIANS,72
1949-11-15 05:00:00+00:00,SYRACUSE NATIONALS,77,NEW YORK KNICKS,74
1949-11-15 05:00:00+00:00,TRI-CITIES BLACKHAWKS,81,ROCHESTER ROYALS,93
1949-11-16 05:00:00+00:00,FORT WAYNE PISTONS,72,CHICAGO STAGS,85
1949-11-16 05:00:00+00:00,ST. LOUIS BOMBERS,71,MINNEAPOLIS LAKERS,94
1949-11-16 05:00:00+00:00,BOSTON CELTICS,80,PHILADELPHIA WARRIORS,93
1949-11-16 05:00:00+00:00,SHEBOYGAN RED SKINS,76,WATERLOO HAWKS,73
1949-11-16 05:00:00+00:00,DENVER NUGGETS,90,WASHINGTON CAPITOLS,99
1949-11-17 05:00:00+00:00,DENVER NUGGETS,71,BALTIMORE BULLETS,86
1949-11-17 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,68,BOSTON CELTICS,90
1949-11-17 05:00:00+00:00,WATERLOO HAWKS,95,SHEBOYGAN RED SKINS,97
1949-11-17 05:00:00+00:00,MINNEAPOLIS LAKERS,65,ST. LOUIS BOMBERS,78
1949-11-17 05:00:00+00:00,TRI-CITIES BLACKHAWKS,76,SYRACUSE NATIONALS,79
1949-11-18 05:00:00+00:00,NEW YORK KNICKS,85,DENVER NUGGETS,78
1949-11-18 05:00:00+00:00,CHICAGO STAGS,88,PHILADELPHIA WARRIORS,103
1949-11-19 05:00:00+00:00,MINNEAPOLIS LAKERS,80,ANDERSON PACKERS,83
1949-11-19 05:00:00+00:00,BOSTON CELTICS,91,BALTIMORE BULLETS,82
1949-11-19 05:00:00+00:00,WATERLOO HAWKS,74,INDIANAPOLIS OLYMPIANS,106
1949-11-19 05:00:00+00:00,PHILADELPHIA WARRIORS,69,NEW YORK KNICKS,85
1949-11-19 05:00:00+00:00,DENVER NUGGETS,64,ROCHESTER ROYALS,96
1949-11-19 05:00:00+00:00,FORT WAYNE PISTONS,88,TRI-CITIES BLACKHAWKS,85
1949-11-19 05:00:00+00:00,CHICAGO STAGS,69,WASHINGTON CAPITOLS,85
1949-11-20 05:00:00+00:00,BOSTON CELTICS,89,FORT WAYNE PISTONS,99
1949-11-20 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,95,MINNEAPOLIS LAKERS,121
1949-11-20 05:00:00+00:00,BALTIMORE BULLETS,97,SHEBOYGAN RED SKINS,92
1949-11-20 05:00:00+00:00,ROCHESTER ROYALS,74,ST. LOUIS BOMBERS,95
1949-11-20 05:00:00+00:00,DENVER NUGGETS,76,SYRACUSE NATIONALS,102
1949-11-20 05:00:00+00:00,TRI-CITIES BLACKHAWKS,62,WATERLOO HAWKS,75
1949-11-21 05:00:00+00:00,BOSTON CELTICS,99,ANDERSON PACKERS,85
1949-11-21 05:00:00+00:00,SYRACUSE NATIONALS,77,DENVER NUGGETS,67
1949-11-22 05:00:00+00:00,ROCHESTER ROYALS,74,INDIANAPOLIS OLYMPIANS,80
1949-11-22 05:00:00+00:00,BOSTON CELTICS,72,TRI-CITIES BLACKHAWKS,80
1949-11-22 05:00:00+00:00,NEW YORK KNICKS,89,WASHINGTON CAPITOLS,74
1949-11-23 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,72,CHICAGO STAGS,92
1949-11-23 05:00:00+00:00,BALTIMORE BULLETS,71,MINNEAPOLIS LAKERS,84
1949-11-23 05:00:00+00:00,WASHINGTON CAPITOLS,67,NEW YORK KNICKS,87
1949-11-23 05:00:00+00:00,ROCHESTER ROYALS,90,WATERLOO HAWKS,71
1949-11-24 05:00:00+00:00,FORT WAYNE PISTONS,99,BOSTON CELTICS,85
1949-11-24 05:00:00+00:00,NEW YORK KNICKS,75,PHILADELPHIA WARRIORS,70
1949-11-24 05:00:00+00:00,TRI-CITIES BLACKHAWKS,113,SHEBOYGAN RED SKINS,120
1949-11-24 05:00:00+00:00,BALTIMORE BULLETS,65,ST. LOUIS BOMBERS,63
1949-11-24 05:00:00+00:00,ANDERSON PACKERS,123,SYRACUSE NATIONALS,125
1949-11-25 05:00:00+00:00,MINNEAPOLIS LAKERS,101,DENVER NUGGETS,81
1949-11-26 05:00:00+00:00,ST. LOUIS BOMBERS,63,ANDERSON PACKERS,73
1949-11-26 05:00:00+00:00,PHILADELPHIA WARRIORS,54,CHICAGO STAGS,90
1949-11-26 05:00:00+00:00,SHEBOYGAN RED SKINS,59,INDIANAPOLIS OLYMPIANS,85
1949-11-26 05:00:00+00:00,BOSTON CELTICS,84,NEW YORK KNICKS,96
1949-11-26 05:00:00+00:00,WATERLOO HAWKS,95,ROCHESTER ROYALS,120
1949-11-26 05:00:00+00:00,FORT WAYNE PISTONS,76,WASHINGTON CAPITOLS,93
1949-11-27 05:00:00+00:00,BALTIMORE BULLETS,61,DENVER NUGGETS,68
1949-11-27 05:00:00+00:00,NEW YORK KNICKS,77,FORT WAYNE PISTONS,72
1949-11-27 05:00:00+00:00,CHICAGO STAGS,96,MINNEAPOLIS LAKERS,82
1949-11-27 05:00:00+00:00,ANDERSON PACKERS,111,SHEBOYGAN RED SKINS,91
1949-11-27 05:00:00+00:00,PHILADELPHIA WARRIORS,67,ST. LOUIS BOMBERS,80
1949-11-27 05:00:00+00:00,WATERLOO HAWKS,62,SYRACUSE NATIONALS,80
1949-11-27 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,88,TRI-CITIES BLACKHAWKS,104
1949-11-28 05:00:00+00:00,WATERLOO HAWKS,87,ANDERSON PACKERS,101
1949-11-29 05:00:00+00:00,PHILADELPHIA WARRIORS,57,DENVER NUGGETS,56
1949-11-29 05:00:00+00:00,TRI-CITIES BLACKHAWKS,76,INDIANAPOLIS OLYMPIANS,92
1949-11-30 05:00:00+00:00,SYRACUSE NATIONALS,87,BOSTON CELTICS,71
1949-11-30 05:00:00+00:00,BALTIMORE BULLETS,50,CHICAGO STAGS,57
1949-11-30 05:00:00+00:00,NEW YORK KNICKS,92,MINNEAPOLIS LAKERS,102
1949-11-30 05:00:00+00:00,ST. LOUIS BOMBERS,89,TRI-CITIES BLACKHAWKS,82
1949-11-30 05:00:00+00:00,FORT WAYNE PISTONS,71,WATERLOO HAWKS,95
1949-11-30 05:00:00+00:00,ROCHESTER ROYALS,86,WASHINGTON CAPITOLS,84
1949-12-01 05:00:00+00:00,TRI-CITIES BLACKHAWKS,72,ANDERSON PACKERS,81
1949-12-01 05:00:00+00:00,ROCHESTER ROYALS,64,BALTIMORE BULLETS,70
1949-12-01 05:00:00+00:00,PHILADELPHIA WARRIORS,70,FORT WAYNE PISTONS,74
1949-12-01 05:00:00+00:00,MINNEAPOLIS LAKERS,68,INDIANAPOLIS OLYMPIANS,86
1949-12-01 05:00:00+00:00,CHICAGO STAGS,80,SHEBOYGAN RED SKINS,78
1949-12-01 05:00:00+00:00,NEW YORK KNICKS,85,ST. LOUIS BOMBERS,68
1949-12-02 05:00:00+00:00,WATERLOO HAWKS,63,DENVER NUGGETS,74
1949-12-02 05:00:00+00:00,ROCHESTER ROYALS,82,PHILADELPHIA WARRIORS,79
1949-12-03 05:00:00+00:00,MINNEAPOLIS LAKERS,91,CHICAGO STAGS,80
1949-12-03 05:00:00+00:00,BALTIMORE BULLETS,55,NEW YORK KNICKS,85
1949-12-03 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,77,ROCHESTER ROYALS,99
1949-12-03 05:00:00+00:00,ST. LOUIS BOMBERS,75,SHEBOYGAN RED SKINS,72
1949-12-03 05:00:00+00:00,BOSTON CELTICS,82,TRI-CITIES BLACKHAWKS,87
1949-12-03 05:00:00+00:00,PHILADELPHIA WARRIORS,63,WASHINGTON CAPITOLS,79
1949-12-04 05:00:00+00:00,WATERLOO HAWKS,76,DENVER NUGGETS,86
1949-12-04 05:00:00+00:00,WASHINGTON CAPITOLS,68,FORT WAYNE PISTONS,72
1949-12-04 05:00:00+00:00,ROCHESTER ROYALS,80,MINNEAPOLIS LAKERS,95
1949-12-04 05:00:00+00:00,BOSTON CELTICS,76,ST. LOUIS BOMBERS,85
1949-12-04 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,61,SYRACUSE NATIONALS,67
1949-12-05 05:00:00+00:00,SHEBOYGAN RED SKINS,81,ANDERSON PACKERS,88
1949-12-06 05:00:00+00:00,WASHINGTON CAPITOLS,55,CHICAGO STAGS,75
1949-12-06 05:00:00+00:00,BOSTON CELTICS,82,INDIANAPOLIS OLYMPIANS,93
1949-12-07 05:00:00+00:00,CHICAGO STAGS,84,BALTIMORE BULLETS,72
1949-12-07 05:00:00+00:00,ST. LOUIS BOMBERS,76,DENVER NUGGETS,72
1949-12-07 05:00:00+00:00,WASHINGTON CAPITOLS,76,MINNEAPOLIS LAKERS,93
1949-12-07 05:00:00+00:00,SYRACUSE NATIONALS,77,TRI-CITIES BLACKHAWKS,69
1949-12-07 05:00:00+00:00,SHEBOYGAN RED SKINS,67,WATERLOO HAWKS,77
1949-12-08 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,72,ANDERSON PACKERS,69
1949-12-08 05:00:00+00:00,NEW YORK KNICKS,82,BALTIMORE BULLETS,60
1949-12-08 05:00:00+00:00,PHILADELPHIA WARRIORS,87,BOSTON CELTICS,91
1949-12-08 05:00:00+00:00,MINNEAPOLIS LAKERS,66,FORT WAYNE PISTONS,87
1949-12-08 05:00:00+00:00,SYRACUSE NATIONALS,86,SHEBOYGAN RED SKINS,72
1949-12-09 05:00:00+00:00,DENVER NUGGETS,75,INDIANAPOLIS OLYMPIANS,78
1949-12-09 05:00:00+00:00,CHICAGO STAGS,77,PHILADELPHIA WARRIORS,80
1949-12-10 05:00:00+00:00,ST. LOUIS BOMBERS,66,BALTIMORE BULLETS,69
1949-12-10 05:00:00+00:00,SHEBOYGAN RED SKINS,78,BOSTON CELTICS,83
1949-12-10 05:00:00+00:00,MINNEAPOLIS LAKERS,89,DENVER NUGGETS,76
1949-12-10 05:00:00+00:00,CHICAGO STAGS,91,NEW YORK KNICKS,93
1949-12-10 05:00:00+00:00,SYRACUSE NATIONALS,63,ROCHESTER ROYALS,69
1949-12-10 05:00:00+00:00,ANDERSON PACKERS,87,WATERLOO HAWKS,83
1949-12-10 05:00:00+00:00,FORT WAYNE PISTONS,69,WASHINGTON CAPITOLS,75
1949-12-11 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,74,FORT WAYNE PISTONS,90
1949-12-11 05:00:00+00:00,PHILADELPHIA WARRIORS,81,MINNEAPOLIS LAKERS,90
1949-12-11 05:00:00+00:00,SHEBOYGAN RED SKINS,72,SYRACUSE NATIONALS,89
1949-12-11 05:00:00+00:00,DENVER NUGGETS,66,TRI-CITIES BLACKHAWKS,98
1949-12-12 05:00:00+00:00,FORT WAYNE PISTONS,97,ANDERSON PACKERS,105
1949-12-13 05:00:00+00:00,PHILADELPHIA WARRIORS,65,CHICAGO STAGS,75
1949-12-13 05:00:00+00:00,ROCHESTER ROYALS,81,DENVER NUGGETS,65
1949-12-13 05:00:00+00:00,TRI-CITIES BLACKHAWKS,63,INDIANAPOLIS OLYMPIANS,84
1949-12-14 05:00:00+00:00,MINNEAPOLIS LAKERS,84,NEW YORK KNICKS,94
1949-12-14 05:00:00+00:00,FORT WAYNE PISTONS,83,SYRACUSE NATIONALS,96
1949-12-14 05:00:00+00:00,CHICAGO STAGS,68,TRI-CITIES BLACKHAWKS,73
1949-12-14 05:00:00+00:00,PHILADELPHIA WARRIORS,73,WATERLOO HAWKS,70
1949-12-14 05:00:00+00:00,ST. LOUIS BOMBERS,61,WASHINGTON CAPITOLS,79
1949-12-15 05:00:00+00:00,SYRACUSE NATIONALS,88,ANDERSON PACKERS,100
1949-12-15 05:00:00+00:00,MINNEAPOLIS LAKERS,68,BALTIMORE BULLETS,87
1949-12-15 05:00:00+00:00,ST. LOUIS BOMBERS,81,BOSTON CELTICS,83
1949-12-15 05:00:00+00:00,ROCHESTER ROYALS,66,FORT WAYNE PISTONS,69
1949-12-15 05:00:00+00:00,TRI-CITIES BLACKHAWKS,74,SHEBOYGAN RED SKINS,89
1949-12-16 05:00:00+00:00,WATERLOO HAWKS,77,BALTIMORE BULLETS,75
1949-12-16 05:00:00+00:00,ROCHESTER ROYALS,71,CHICAGO STAGS,80
1949-12-16 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,81,DENVER NUGGETS,79
1949-12-16 05:00:00+00:00,ST. LOUIS BOMBERS,68,PHILADELPHIA WARRIORS,54
1949-12-17 05:00:00+00:00,ST. LOUIS BOMBERS,76,NEW YORK KNICKS,81
1949-12-17 05:00:00+00:00,WATERLOO HAWKS,72,PHILADELPHIA WARRIORS,81
1949-12-17 05:00:00+00:00,CHICAGO STAGS,63,ROCHESTER ROYALS,85
1949-12-17 05:00:00+00:00,ANDERSON PACKERS,91,SHEBOYGAN RED SKINS,110
1949-12-17 05:00:00+00:00,BALTIMORE BULLETS,89,WASHINGTON CAPITOLS,72
1949-12-18 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,83,DENVER NUGGETS,79
1949-12-18 05:00:00+00:00,BALTIMORE BULLETS,95,FORT WAYNE PISTONS,106
1949-12-18 05:00:00+00:00,BOSTON CELTICS,72,MINNEAPOLIS LAKERS,77
1949-12-18 05:00:00+00:00,CHICAGO STAGS,73,SYRACUSE NATIONALS,86
1949-12-18 05:00:00+00:00,ANDERSON PACKERS,78,TRI-CITIES BLACKHAWKS,69
1949-12-19 05:00:00+00:00,NEW YORK KNICKS,86,ANDERSON PACKERS,83
1949-12-20 05:00:00+00:00,NEW YORK KNICKS,77,CHICAGO STAGS,79
1949-12-20 05:00:00+00:00,BALTIMORE BULLETS,88,INDIANAPOLIS OLYMPIANS,79
1949-12-20 05:00:00+00:00,MINNEAPOLIS LAKERS,62,ROCHESTER ROYALS,87
1949-12-20 05:00:00+00:00,SYRACUSE NATIONALS,95,WATERLOO HAWKS,70
1949-12-21 05:00:00+00:00,WATERLOO HAWKS,70,CHICAGO STAGS,78
1949-12-21 05:00:00+00:00,BALTIMORE BULLETS,60,PHILADELPHIA WARRIORS,70
1949-12-21 05:00:00+00:00,NEW YORK KNICKS,52,ST. LOUIS BOMBERS,75
1949-12-21 05:00:00+00:00,SYRACUSE NATIONALS,96,TRI-CITIES BLACKHAWKS,84
1949-12-21 05:00:00+00:00,MINNEAPOLIS LAKERS,75,WASHINGTON CAPITOLS,61
1949-12-22 05:00:00+00:00,WATERLOO HAWKS,84,ANDERSON PACKERS,101
1949-12-22 05:00:00+00:00,WASHINGTON CAPITOLS,82,BALTIMORE BULLETS,86
1949-12-22 05:00:00+00:00,MINNEAPOLIS LAKERS,69,BOSTON CELTICS,87
1949-12-22 05:00:00+00:00,ST. LOUIS BOMBERS,75,FORT WAYNE PISTONS,87
1949-12-22 05:00:00+00:00,CHICAGO STAGS,92,INDIANAPOLIS OLYMPIANS,104
1949-12-22 05:00:00+00:00,SYRACUSE NATIONALS,83,SHEBOYGAN RED SKINS,74
1949-12-23 05:00:00+00:00,NEW YORK KNICKS,83,DENVER NUGGETS,72
1949-12-23 05:00:00+00:00,BOSTON CELTICS,73,WASHINGTON CAPITOLS,86
1949-12-25 05:00:00+00:00,PHILADELPHIA WARRIORS,64,BALTIMORE BULLETS,63
1949-12-25 05:00:00+00:00,SHEBOYGAN RED SKINS,76,DENVER NUGGETS,72
1949-12-25 05:00:00+00:00,FORT WAYNE PISTONS,58,MINNEAPOLIS LAKERS,72
1949-12-25 05:00:00+00:00,BOSTON CELTICS,79,ROCHESTER ROYALS,88
1949-12-25 05:00:00+00:00,WASHINGTON CAPITOLS,81,ST. LOUIS BOMBERS,68
1949-12-25 05:00:00+00:00,ANDERSON PACKERS,88,SYRACUSE NATIONALS,94
1949-12-25 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,93,WATERLOO HAWKS,97
1949-12-26 05:00:00+00:00,WASHINGTON CAPITOLS,73,ANDERSON PACKERS,80
1949-12-26 05:00:00+00:00,BOSTON CELTICS,82,BALTIMORE BULLETS,57
1949-12-26 05:00:00+00:00,CHICAGO STAGS,74,FORT WAYNE PISTONS,76
1949-12-26 05:00:00+00:00,ROCHESTER ROYALS,83,NEW YORK KNICKS,80
1949-12-26 05:00:00+00:00,MINNEAPOLIS LAKERS,78,TRI-CITIES BLACKHAWKS,76
1949-12-27 05:00:00+00:00,NEW YORK KNICKS,78,BOSTON CELTICS,97
1949-12-27 05:00:00+00:00,ANDERSON PACKERS,82,INDIANAPOLIS OLYMPIANS,89
1949-12-27 05:00:00+00:00,WASHINGTON CAPITOLS,72,ROCHESTER ROYALS,96
1949-12-28 05:00:00+00:00,TRI-CITIES BLACKHAWKS,75,FORT WAYNE PISTONS,81
1949-12-28 05:00:00+00:00,BALTIMORE BULLETS,77,MINNEAPOLIS LAKERS,88
1949-12-28 05:00:00+00:00,NEW YORK KNICKS,79,PHILADELPHIA WARRIORS,72
1949-12-28 05:00:00+00:00,CHICAGO STAGS,87,WATERLOO HAWKS,80
1949-12-28 05:00:00+00:00,SYRACUSE NATIONALS,85,WASHINGTON CAPITOLS,87
1949-12-29 05:00:00+00:00,CHICAGO STAGS,81,ANDERSON PACKERS,80
1949-12-29 05:00:00+00:00,SYRACUSE NATIONALS,64,PHILADELPHIA WARRIORS,62
1949-12-29 05:00:00+00:00,FORT WAYNE PISTONS,79,ROCHESTER ROYALS,97
1949-12-29 05:00:00+00:00,WATERLOO HAWKS,92,SHEBOYGAN RED SKINS,94
1949-12-29 05:00:00+00:00,BALTIMORE BULLETS,63,ST. LOUIS BOMBERS,90
1949-12-30 05:00:00+00:00,FORT WAYNE PISTONS,73,BOSTON CELTICS,92
1949-12-30 05:00:00+00:00,TRI-CITIES BLACKHAWKS,85,DENVER NUGGETS,83
1949-12-31 05:00:00+00:00,FORT WAYNE PISTONS,65,PHILADELPHIA WARRIORS,62
1949-12-31 05:00:00+00:00,ST. LOUIS BOMBERS,68,ROCHESTER ROYALS,87
1949-12-31 05:00:00+00:00,MINNEAPOLIS LAKERS,86,WATERLOO HAWKS,68
1949-12-31 05:00:00+00:00,NEW YORK KNICKS,64,WASHINGTON CAPITOLS,70
1950-01-01 05:00:00+00:00,CHICAGO STAGS,92,DENVER NUGGETS,78
1950-01-01 05:00:00+00:00,BOSTON CELTICS,72,FORT WAYNE PISTONS,80
1950-01-01 05:00:00+00:00,ANDERSON PACKERS,75,MINNEAPOLIS LAKERS,87
1950-01-01 05:00:00+00:00,PHILADELPHIA WARRIORS,59,NEW YORK KNICKS,81
1950-01-01 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,89,SHEBOYGAN RED SKINS,75
1950-01-01 05:00:00+00:00,WATERLOO HAWKS,79,ST. LOUIS BOMBERS,91
1950-01-01 05:00:00+00:00,WASHINGTON CAPITOLS,73,SYRACUSE NATIONALS,79
1950-01-01 05:00:00+00:00,BALTIMORE BULLETS,66,TRI-CITIES BLACKHAWKS,79
1950-01-02 05:00:00+00:00,BALTIMORE BULLETS,75,ANDERSON PACKERS,92
1950-01-03 05:00:00+00:00,TRI-CITIES BLACKHAWKS,76,INDIANAPOLIS OLYMPIANS,78
1950-01-03 05:00:00+00:00,WASHINGTON CAPITOLS,79,ROCHESTER ROYALS,83
1950-01-03 05:00:00+00:00,SHEBOYGAN RED SKINS,73,WATERLOO HAWKS,69
1950-01-04 05:00:00+00:00,ANDERSON PACKERS,82,DENVER NUGGETS,86
1950-01-04 05:00:00+00:00,FORT WAYNE PISTONS,75,MINNEAPOLIS LAKERS,91
1950-01-04 05:00:00+00:00,BOSTON CELTICS,68,ST. LOUIS BOMBERS,72
1950-01-04 05:00:00+00:00,ROCHESTER ROYALS,72,WASHINGTON CAPITOLS,63
1950-01-05 05:00:00+00:00,ROCHESTER ROYALS,71,BALTIMORE BULLETS,74
1950-01-05 05:00:00+00:00,ANDERSON PACKERS,69,DENVER NUGGETS,76
1950-01-05 05:00:00+00:00,ST. LOUIS BOMBERS,83,FORT WAYNE PISTONS,87
1950-01-05 05:00:00+00:00,WATERLOO HAWKS,70,NEW YORK KNICKS,82
1950-01-05 05:00:00+00:00,MINNEAPOLIS LAKERS,82,SHEBOYGAN RED SKINS,85
1950-01-05 05:00:00+00:00,TRI-CITIES BLACKHAWKS,73,SYRACUSE NATIONALS,82
1950-01-06 05:00:00+00:00,BALTIMORE BULLETS,53,BOSTON CELTICS,74
1950-01-06 05:00:00+00:00,ROCHESTER ROYALS,73,PHILADELPHIA WARRIORS,91
1950-01-07 05:00:00+00:00,INDIANAPOLIS OLYMPIANS,85,BALTIMORE BULLETS,61
1950-01-07 05:00:00+00:00,FORT WAYNE PISTONS,88,NEW YORK KNICKS,80
1950-01-07 05:00:00+00:00,PHILADELPHIA WARRIORS,68,ROCHESTER ROYALS,85
1950-01-07 05:00:00+00:00,SHEBOYGAN RED SKINS,86,TRI-CITIES BLACKHAWKS,98
1950-01-07 05:00:00+00:00,WATERLOO HAWKS,83,WASHINGTON CAPITOLS,101
1950-01-08 05:00:00+00:00,SHEBOYGAN RED SKINS,69,FORT WAYNE PISTONS,83
1950-01-08 05:00:00+00:00,BOSTON CELTICS,80,MINNEAPOLIS LAKERS,85
1950-01-08 05:00:00+00:00,ROCHESTER ROYALS,75,ST. LOUIS BOMBERS,73
1950-01-08 05:00:00+00:00,WATERLOO HAWKS,68,SYRACUSE NATIONALS,84
1950-01-09 05:00:00+00:00,SHEBOYGAN RED SKINS,89,ANDERSON PACKERS,112
1950-01-10 05:00:00+00:00,BOSTON CELTICS,97,DENVER NUGGETS,84
1950-01-10 05:00:00+00:00,SHEBOYGAN RED SKINS,77,INDIANAPOLIS OLYMPIANS,107
1950-01-10 05:00:00+00:00,BALTIMORE BULLETS,67,ROCHESTER ROYALS,85
1950-01-10 05:00:00+00:00,SYRACUSE NATIONALS,84,WATERLOO HAWKS,86
1950-01-10 05:00:00+00:00,CHICAGO STAGS,71,WASHINGTON CAPITOLS,86
1950-01-11 05:00:00+00:00,SYRACUSE NATIONALS,88,MINNEAPOLIS LAKERS,98
1950-01-11 05:00:00+00:00,WASHINGTON CAPITOLS,72,NEW YORK KNICKS,73
1950-01-11 05:00:00+00:00,ANDERSON PACKERS,81,TRI-CITIES BLACKHAWKS,88
1950-01-12 05:00:00+00:00,WATERLOO HAWKS,69,ANDERSON PACKERS,80
