start_time,away_team,away_team_score,home_team,home_team_score
1958-10-19 04:00:00+00:00,DETROIT PISTONS,94,SYRACUSE NATIONALS,103
1958-10-22 04:00:00+00:00,CINCINNATI ROYALS,79,MINNEAPOLIS LAKERS,99
1958-10-23 04:00:00+00:00,DETROIT PISTONS,103,ST. LOUIS HAWKS,104
1958-10-25 04:00:00+00:00,MINNEAPOLIS LAKERS,94,CINCINNATI ROYALS,110
1958-10-25 04:00:00+00:00,ST. LOUIS HAWKS,112,DETROIT PISTONS,117
1958-10-25 04:00:00+00:00,BOSTON CELTICS,125,NEW YORK KNICKS,127
1958-10-25 04:00:00+00:00,PHILADELPHIA WARRIORS,110,SYRACUSE NATIONALS,109
1958-10-26 04:00:00+00:00,DETROIT PISTONS,100,MINNEAPOLIS LAKERS,108
1958-10-26 04:00:00+00:00,NEW YORK KNICKS,100,PHILADELPHIA WARRIORS,94
1958-10-29 05:00:00+00:00,ST. LOUIS HAWKS,112,MINNEAPOLIS LAKERS,100
1958-10-31 05:00:00+00:00,CINCINNATI ROYALS,113,DETROIT PISTONS,120
1958-11-01 05:00:00+00:00,PHILADELPHIA WARRIORS,111,NEW YORK KNICKS,92
1958-11-01 05:00:00+00:00,DETROIT PISTONS,98,BOSTON CELTICS,112
1958-11-01 05:00:00+00:00,CINCINNATI ROYALS,108,SYRACUSE NATIONALS,130
1958-11-01 05:00:00+00:00,MINNEAPOLIS LAKERS,108,ST. LOUIS HAWKS,101
1958-11-02 05:00:00+00:00,ST. LOUIS HAWKS,97,CINCINNATI ROYALS,90
1958-11-02 05:00:00+00:00,DETROIT PISTONS,107,PHILADELPHIA WARRIORS,91
1958-11-05 05:00:00+00:00,NEW YORK KNICKS,108,CINCINNATI ROYALS,97
1958-11-05 05:00:00+00:00,BOSTON CELTICS,117,SYRACUSE NATIONALS,115
1958-11-06 05:00:00+00:00,PHILADELPHIA WARRIORS,101,MINNEAPOLIS LAKERS,103
1958-11-07 05:00:00+00:00,NEW YORK KNICKS,115,DETROIT PISTONS,101
1958-11-08 05:00:00+00:00,NEW YORK KNICKS,108,MINNEAPOLIS LAKERS,100
1958-11-08 05:00:00+00:00,SYRACUSE NATIONALS,103,PHILADELPHIA WARRIORS,98
1958-11-08 05:00:00+00:00,BOSTON CELTICS,84,ST. LOUIS HAWKS,87
1958-11-09 05:00:00+00:00,MINNEAPOLIS LAKERS,97,SYRACUSE NATIONALS,101
1958-11-09 05:00:00+00:00,BOSTON CELTICS,133,DETROIT PISTONS,136
1958-11-09 05:00:00+00:00,PHILADELPHIA WARRIORS,106,CINCINNATI ROYALS,92
1958-11-11 05:00:00+00:00,MINNEAPOLIS LAKERS,113,BOSTON CELTICS,116
1958-11-12 05:00:00+00:00,SYRACUSE NATIONALS,116,CINCINNATI ROYALS,115
1958-11-13 05:00:00+00:00,MINNEAPOLIS LAKERS,110,DETROIT PISTONS,119
1958-11-13 05:00:00+00:00,ST. LOUIS HAWKS,102,NEW YORK KNICKS,119
1958-11-14 05:00:00+00:00,SYRACUSE NATIONALS,111,DETROIT PISTONS,109
1958-11-14 05:00:00+00:00,PHILADELPHIA WARRIORS,100,ST. LOUIS HAWKS,110
1958-11-15 05:00:00+00:00,CINCINNATI ROYALS,105,BOSTON CELTICS,130
1958-11-15 05:00:00+00:00,MINNEAPOLIS LAKERS,101,PHILADELPHIA WARRIORS,106
1958-11-15 05:00:00+00:00,DETROIT PISTONS,91,ST. LOUIS HAWKS,102
1958-11-15 05:00:00+00:00,NEW YORK KNICKS,96,SYRACUSE NATIONALS,92
1958-11-16 05:00:00+00:00,MINNEAPOLIS LAKERS,90,NEW YORK KNICKS,98
1958-11-18 05:00:00+00:00,SYRACUSE NATIONALS,120,ST. LOUIS HAWKS,94
1958-11-18 05:00:00+00:00,DETROIT PISTONS,102,BOSTON CELTICS,115
1958-11-19 05:00:00+00:00,BOSTON CELTICS,103,CINCINNATI ROYALS,119
1958-11-20 05:00:00+00:00,SYRACUSE NATIONALS,102,MINNEAPOLIS LAKERS,121
1958-11-21 05:00:00+00:00,NEW YORK KNICKS,112,BOSTON CELTICS,106
1958-11-21 05:00:00+00:00,CINCINNATI ROYALS,90,PHILADELPHIA WARRIORS,108
1958-11-22 05:00:00+00:00,PHILADELPHIA WARRIORS,100,BOSTON CELTICS,105
1958-11-22 05:00:00+00:00,CINCINNATI ROYALS,86,DETROIT PISTONS,103
1958-11-22 05:00:00+00:00,SYRACUSE NATIONALS,99,NEW YORK KNICKS,114
1958-11-22 05:00:00+00:00,MINNEAPOLIS LAKERS,109,ST. LOUIS HAWKS,114
1958-11-23 05:00:00+00:00,ST. LOUIS HAWKS,100,CINCINNATI ROYALS,89
1958-11-23 05:00:00+00:00,DETROIT PISTONS,124,MINNEAPOLIS LAKERS,109
1958-11-23 05:00:00+00:00,SYRACUSE NATIONALS,107,PHILADELPHIA WARRIORS,110
1958-11-24 05:00:00+00:00,MINNEAPOLIS LAKERS,104,BOSTON CELTICS,123
1958-11-25 05:00:00+00:00,CINCINNATI ROYALS,115,NEW YORK KNICKS,113
1958-11-25 05:00:00+00:00,ST. LOUIS HAWKS,105,PHILADELPHIA WARRIORS,106
1958-11-25 05:00:00+00:00,MINNEAPOLIS LAKERS,98,DETROIT PISTONS,90
1958-11-26 05:00:00+00:00,NEW YORK KNICKS,109,BOSTON CELTICS,121
1958-11-26 05:00:00+00:00,DETROIT PISTONS,112,CINCINNATI ROYALS,95
1958-11-26 05:00:00+00:00,ST. LOUIS HAWKS,112,SYRACUSE NATIONALS,107
1958-11-27 05:00:00+00:00,BOSTON CELTICS,107,PHILADELPHIA WARRIORS,94
1958-11-27 05:00:00+00:00,SYRACUSE NATIONALS,98,ST. LOUIS HAWKS,107
1958-11-28 05:00:00+00:00,SYRACUSE NATIONALS,93,DETROIT PISTONS,101
1958-11-28 05:00:00+00:00,CINCINNATI ROYALS,93,MINNEAPOLIS LAKERS,114
