start_time,away_team,away_team_score,home_team,home_team_score
1991-11-01 05:00:00+00:00,CHARLOTTE HORNETS,108,BOSTON CELTICS,111
1991-11-01 05:00:00+00:00,PHILADELPHIA 76ERS,90,CHICAGO BULLS,110
1991-11-01 05:00:00+00:00,GOLDEN STATE WARRIORS,108,DENVER NUGGETS,105
1991-11-01 05:00:00+00:00,MILWAUKEE BUCKS,109,DETROIT PISTONS,99
1991-11-01 05:00:00+00:00,LOS ANGELES LAKERS,121,HOUSTON ROCKETS,126
1991-11-01 05:00:00+00:00,WASHINGTON BULLETS,109,INDIANA PACERS,103
1991-11-01 05:00:00+00:00,UTAH JAZZ,112,MINNESOTA TIMBERWOLVES,97
1991-11-01 05:00:00+00:00,NEW YORK KNICKS,96,ORLANDO MAGIC,106
1991-11-01 05:00:00+00:00,CLEVELAND CAVALIERS,106,PORTLAND TRAIL BLAZERS,117
1991-11-01 05:00:00+00:00,LOS ANGELES CLIPPERS,90,SACRAMENTO KINGS,94
1991-11-01 05:00:00+00:00,DALLAS MAVERICKS,99,SAN ANTONIO SPURS,140
1991-11-01 05:00:00+00:00,PHOENIX SUNS,99,SEATTLE SUPERSONICS,95
1991-11-02 05:00:00+00:00,DETROIT PISTONS,89,ATLANTA HAWKS,87
1991-11-02 05:00:00+00:00,NEW JERSEY NETS,116,CHARLOTTE HORNETS,108
1991-11-02 05:00:00+00:00,LOS ANGELES LAKERS,114,DALLAS MAVERICKS,113
1991-11-02 05:00:00+00:00,HOUSTON ROCKETS,101,DENVER NUGGETS,109
1991-11-02 05:00:00+00:00,SACRAMENTO KINGS,91,GOLDEN STATE WARRIORS,153
1991-11-02 05:00:00+00:00,UTAH JAZZ,112,INDIANA PACERS,127
1991-11-02 05:00:00+00:00,CLEVELAND CAVALIERS,105,LOS ANGELES CLIPPERS,106
1991-11-02 05:00:00+00:00,NEW YORK KNICKS,93,MIAMI HEAT,107
1991-11-02 05:00:00+00:00,CHICAGO BULLS,107,MILWAUKEE BUCKS,109
1991-11-02 05:00:00+00:00,ORLANDO MAGIC,122,PHILADELPHIA 76ERS,115
1991-11-02 05:00:00+00:00,PHOENIX SUNS,100,PORTLAND TRAIL BLAZERS,76
1991-11-02 05:00:00+00:00,BOSTON CELTICS,118,WASHINGTON BULLETS,126
1991-11-03 05:00:00+00:00,SAN ANTONIO SPURS,106,SEATTLE SUPERSONICS,98
1991-11-05 05:00:00+00:00,UTAH JAZZ,94,ATLANTA HAWKS,98
1991-11-05 05:00:00+00:00,GOLDEN STATE WARRIORS,118,CHICAGO BULLS,110
1991-11-05 05:00:00+00:00,CLEVELAND CAVALIERS,112,DALLAS MAVERICKS,101
1991-11-05 05:00:00+00:00,SAN ANTONIO SPURS,96,DENVER NUGGETS,97
1991-11-05 05:00:00+00:00,CHARLOTTE HORNETS,93,DETROIT PISTONS,117
1991-11-05 05:00:00+00:00,PORTLAND TRAIL BLAZERS,99,HOUSTON ROCKETS,106
1991-11-05 05:00:00+00:00,LOS ANGELES CLIPPERS,114,LOS ANGELES LAKERS,109
1991-11-05 05:00:00+00:00,BOSTON CELTICS,93,MIAMI HEAT,89
1991-11-05 05:00:00+00:00,MILWAUKEE BUCKS,85,NEW YORK KNICKS,113
1991-11-05 05:00:00+00:00,INDIANA PACERS,111,PHOENIX SUNS,105
1991-11-05 05:00:00+00:00,SACRAMENTO KINGS,87,SEATTLE SUPERSONICS,98
1991-11-05 05:00:00+00:00,PHILADELPHIA 76ERS,107,WASHINGTON BULLETS,106
1991-11-06 05:00:00+00:00,CHICAGO BULLS,132,BOSTON CELTICS,113
1991-11-06 05:00:00+00:00,ATLANTA HAWKS,104,CHARLOTTE HORNETS,114
1991-11-06 05:00:00+00:00,PHOENIX SUNS,87,LOS ANGELES CLIPPERS,111
1991-11-06 05:00:00+00:00,GOLDEN STATE WARRIORS,120,MILWAUKEE BUCKS,114
1991-11-06 05:00:00+00:00,DALLAS MAVERICKS,97,MINNESOTA TIMBERWOLVES,94
1991-11-06 05:00:00+00:00,WASHINGTON BULLETS,88,ORLANDO MAGIC,105
1991-11-06 05:00:00+00:00,NEW JERSEY NETS,105,PHILADELPHIA 76ERS,107
1991-11-06 05:00:00+00:00,INDIANA PACERS,102,SACRAMENTO KINGS,112
1991-11-06 05:00:00+00:00,PORTLAND TRAIL BLAZERS,93,SAN ANTONIO SPURS,119
1991-11-07 05:00:00+00:00,MINNESOTA TIMBERWOLVES,77,DENVER NUGGETS,88
1991-11-07 05:00:00+00:00,CLEVELAND CAVALIERS,86,HOUSTON ROCKETS,105
1991-11-07 05:00:00+00:00,MIAMI HEAT,111,NEW JERSEY NETS,89
1991-11-07 05:00:00+00:00,ORLANDO MAGIC,100,NEW YORK KNICKS,128
1991-11-07 05:00:00+00:00,SEATTLE SUPERSONICS,103,UTAH JAZZ,95
1991-11-08 05:00:00+00:00,ATLANTA HAWKS,100,BOSTON CELTICS,95
1991-11-08 05:00:00+00:00,MILWAUKEE BUCKS,125,CHARLOTTE HORNETS,122
1991-11-08 05:00:00+00:00,DALLAS MAVERICKS,92,CHICAGO BULLS,108
1991-11-08 05:00:00+00:00,DENVER NUGGETS,82,LOS ANGELES CLIPPERS,106
