Date,away_team,home_team,away_team_score,home_team_score
19930405,Texas Rangers,Baltimore Orioles,7,4
19930405,New York Yankees,Cleveland Indians,9,1
19930405,Boston Red Sox,Kansas City Royals,3,1
19930405,Detroit Tigers,Oakland Athletics,4,9
19930405,Atlanta Braves,Chicago Cubs,1,0
19930405,Montreal Expos,Cincinnati Reds,1,2
19930405,Los Angeles Dodgers,Florida Marlins,3,6
19930405,Philadelpia Phillies,Houston Colts,3,1
19930405,Colorado Rockies,New York Mets,0,3
19930406,Milwaukee Brewers,California Angels,1,3
19930406,Chicago White Sox,Minensota Twins,10,5
19930406,Toronto Blue Jays,Seattle Mariners,1,8
19930406,Atlanta Braves,Chicago Cubs,0,1
19930406,Los Angeles Dodgers,Florida Marlins,4,2
19930406,Philadelpia Phillies,Houston Colts,5,3
19930406,San Diego Padres,Pittsburgh Pirates,4,9
19930406,San  Francisco Giants,St. Louis Cardinals,2,1
19930407,Texas Rangers,Baltimore Orioles,3,1
19930407,Milwaukee Brewers,California Angels,3,2
19930407,New York Yankees,Cleveland Indians,2,4
19930407,Boston Red Sox,Kansas City Royals,3,2
19930407,Chicago White Sox,Minensota Twins,1,6
19930407,Detroit Tigers,Oakland Athletics,7,12
19930407,Toronto Blue Jays,Seattle Mariners,2,0
19930407,Atlanta Braves,Chicago Cubs,5,4
19930407,Montreal Expos,Cincinnati Reds,5,1
19930407,Los Angeles Dodgers,Florida Marlins,4,2
19930407,Philadelpia Phillies,Houston Colts,6,3
19930407,Colorado Rockies,New York Mets,1,6
19930407,San  Francisco Giants,St. Louis Cardinals,2,6
19930408,New York Yankees,Cleveland Indians,5,15
19930408,Boston Red Sox,Kansas City Royals,9,4
19930408,Chicago White Sox,Minensota Twins,9,4
19930408,Detroit Tigers,Oakland Athletics,3,2
19930408,Los Angeles Dodgers,Atlanta Braves,1,6
19930408,Montreal Expos,Cincinnati Reds,14,11
19930408,San Diego Padres,Pittsburgh Pirates,4,5
19930408,San  Francisco Giants,St. Louis Cardinals,1,2
19930409,Detroit Tigers,California Angels,5,7
19930409,New York Yankees,Chicago White Sox,11,6
19930409,Minensota Twins,Kansas City Royals,8,7
19930409,Milwaukee Brewers,Oakland Athletics,6,5
19930409,Baltimore Orioles,Seattle Mariners,0,6
19930409,Boston Red Sox,Texas Rangers,1,3
19930409,Cleveland Indians,Toronto Blue Jays,10,13
19930409,Los Angeles Dodgers,Atlanta Braves,0,2
19930409,Montreal Expos,Colorado Rockies,4,11
19930409,San Diego Padres,Florida Marlins,2,1
19930409,Houston Colts,New York Mets,7,3
19930409,Chicago Cubs,Philadelpia Phillies,11,7
19930409,San  Francisco Giants,Pittsburgh Pirates,5,6
19930409,Cincinnati Reds,St. Louis Cardinals,2,8
19930410,Detroit Tigers,California Angels,5,2
19930410,New York Yankees,Chicago White Sox,12,0
19930410,Minensota Twins,Kansas City Royals,3,2
19930410,Milwaukee Brewers,Oakland Athletics,3,4
19930410,Baltimore Orioles,Seattle Mariners,5,3
19930410,Boston Red Sox,Texas Rangers,10,2
19930410,Cleveland Indians,Toronto Blue Jays,4,5
19930410,Los Angeles Dodgers,Atlanta Braves,2,1
19930410,Montreal Expos,Colorado Rockies,5,9
19930410,San Diego Padres,Florida Marlins,1,2
19930410,Houston Colts,New York Mets,6,3
19930410,Chicago Cubs,Philadelpia Phillies,4,5
19930410,San  Francisco Giants,Pittsburgh Pirates,12,5
19930410,Cincinnati Reds,St. Louis Cardinals,1,2
19930411,Detroit Tigers,California Angels,6,7
19930411,New York Yankees,Chicago White Sox,4,6
19930411,Minensota Twins,Kansas City Royals,1,2
19930411,Milwaukee Brewers,Oakland Athletics,2,8
19930411,Baltimore Orioles,Seattle Mariners,6,7
19930411,Boston Red Sox,Texas Rangers,1,4
19930411,Cleveland Indians,Toronto Blue Jays,10,6
19930411,Los Angeles Dodgers,Atlanta Braves,0,3
19930411,Montreal Expos,Colorado Rockies,19,9
19930411,San Diego Padres,Florida Marlins,6,2
19930411,Houston Colts,New York Mets,5,4
19930411,Chicago Cubs,Philadelpia Phillies,0,3
19930411,San  Francisco Giants,Pittsburgh Pirates,4,3
19930411,Cincinnati Reds,St. Louis Cardinals,4,3
19930412,Minensota Twins,Chicago White Sox,3,2
19930412,California Angels,Milwaukee Brewers,12,5
19930412,Kansas City Royals,New York Yankees,1,4
19930412,Baltimore Orioles,Texas Rangers,3,6
19930412,Chicago Cubs,Atlanta Braves,5,1
19930412,Cincinnati Reds,Philadelpia Phillies,4,5
19930412,Pittsburgh Pirates,San Diego Padres,4,2
19930412,Florida Marlins,San  Francisco Giants,3,4
19930413,Cleveland Indians,Boston Red Sox,2,6
19930413,Minensota Twins,Chicago White Sox,0,4
