Date,away_team,home_team,away_team_score,home_team_score
19850408,Texas Rangers,Baltimore Orioles,2,4
19850408,New York Yankees,Boston Red Sox,2,9
19850408,Cleveland Indians,Detroit Tigers,4,5
19850408,Toronto Blue Jays,Kansas City Royals,1,2
19850408,Montreal Expos,Cincinnati Reds,1,4
19850409,Minensota Twins,California Angels,6,2
19850409,Chicago White Sox,Milwaukee Brewers,4,2
19850409,Oakland Athletics,Seattle Mariners,3,6
19850409,Pittsburgh Pirates,Chicago Cubs,1,2
19850409,Los Angeles Dodgers,Houston Colts,1,2
19850409,St. Louis Cardinals,New York Mets,5,6
19850409,Atlanta Braves,Philadelpia Phillies,6,0
19850409,San Diego Padres,San  Francisco Giants,3,4
19850410,Texas Rangers,Baltimore Orioles,1,7
19850410,New York Yankees,Boston Red Sox,5,14
19850410,Minensota Twins,California Angels,6,3
19850410,Cleveland Indians,Detroit Tigers,1,8
19850410,Toronto Blue Jays,Kansas City Royals,1,0
19850410,Oakland Athletics,Seattle Mariners,4,5
19850410,Montreal Expos,Cincinnati Reds,4,1
19850410,Los Angeles Dodgers,Houston Colts,5,4
19850410,San Diego Padres,San  Francisco Giants,3,0
19850411,New York Yankees,Boston Red Sox,4,6
19850411,Minensota Twins,California Angels,3,4
19850411,Cleveland Indians,Detroit Tigers,10,11
19850411,Toronto Blue Jays,Kansas City Royals,4,3
19850411,Chicago White Sox,Milwaukee Brewers,1,8
19850411,Oakland Athletics,Seattle Mariners,6,14
19850411,Pittsburgh Pirates,Chicago Cubs,1,4
19850411,Los Angeles Dodgers,Houston Colts,4,3
19850411,St. Louis Cardinals,New York Mets,1,2
19850411,Atlanta Braves,Philadelpia Phillies,6,3
19850412,Toronto Blue Jays,Baltimore Orioles,2,7
19850412,California Angels,Oakland Athletics,6,15
19850412,Minensota Twins,Seattle Mariners,1,2
19850412,Milwaukee Brewers,Texas Rangers,11,6
19850412,San Diego Padres,Atlanta Braves,7,3
19850412,Montreal Expos,Chicago Cubs,5,1
19850412,Philadelpia Phillies,Houston Colts,3,8
19850412,San  Francisco Giants,Los Angeles Dodgers,4,1
19850412,Cincinnati Reds,New York Mets,0,1
19850412,St. Louis Cardinals,Pittsburgh Pirates,4,6
19850413,Toronto Blue Jays,Baltimore Orioles,7,8
19850413,Chicago White Sox,Boston Red Sox,2,7
19850413,New York Yankees,Cleveland Indians,6,3
19850413,Detroit Tigers,Kansas City Royals,3,1
19850413,California Angels,Oakland Athletics,6,1
19850413,Minensota Twins,Seattle Mariners,7,8
19850413,Milwaukee Brewers,Texas Rangers,6,5
19850413,San Diego Padres,Atlanta Braves,5,7
19850413,Montreal Expos,Chicago Cubs,3,8
19850413,Philadelpia Phillies,Houston Colts,4,2
19850413,San  Francisco Giants,Los Angeles Dodgers,0,1
19850413,Cincinnati Reds,New York Mets,1,2
19850413,St. Louis Cardinals,Pittsburgh Pirates,3,4
19850414,Toronto Blue Jays,Baltimore Orioles,5,3
19850414,Chicago White Sox,Boston Red Sox,11,6
19850414,New York Yankees,Cleveland Indians,2,1
19850414,Detroit Tigers,Kansas City Royals,5,1
19850414,California Angels,Oakland Athletics,1,8
19850414,Minensota Twins,Seattle Mariners,1,5
19850414,Milwaukee Brewers,Texas Rangers,8,1
19850414,San Diego Padres,Atlanta Braves,1,3
19850414,Montreal Expos,Chicago Cubs,2,4
19850414,Philadelpia Phillies,Houston Colts,3,5
19850414,San  Francisco Giants,Los Angeles Dodgers,8,4
19850414,Cincinnati Reds,New York Mets,0,4
19850414,St. Louis Cardinals,Pittsburgh Pirates,10,4
19850415,Chicago White Sox,Boston Red Sox,6,5
19850415,California Angels,Minensota Twins,5,0
19850415,Seattle Mariners,Oakland Athletics,4,7
19850415,Cincinnati Reds,Atlanta Braves,9,8
19850415,Philadelpia Phillies,Chicago Cubs,1,2
19850415,Houston Colts,Los Angeles Dodgers,3,5
19850415,New York Mets,Pittsburgh Pirates,1,4
19850415,San  Francisco Giants,San Diego Padres,3,8
19850415,Montreal Expos,St. Louis Cardinals,1,6
19850416,Baltimore Orioles,Cleveland Indians,3,6
19850416,Milwaukee Brewers,Detroit Tigers,1,2
19850416,Boston Red Sox,Kansas City Royals,0,2
19850416,Chicago White Sox,New York Yankees,4,5
19850416,Seattle Mariners,Oakland Athletics,7,9
19850416,Texas Rangers,Toronto Blue Jays,9,4
19850416,Cincinnati Reds,Atlanta Braves,2,1
19850416,Philadelpia Phillies,Chicago Cubs,0,1
