Date,away_team,home_team,away_team_score,home_team_score
20040330,New York Yankees,Tampa Bay Devil Rays,3,8
20040331,New York Yankees,Tampa Bay Devil Rays,12,1
20040404,Boston Red Sox,Baltimore Orioles,2,7
20040405,Chicago Cubs,Cincinnati Reds,7,4
20040405,San  Francisco Giants,Houston Colts,5,4
20040405,San Diego Padres,Los Angeles Dodgers,8,2
20040405,Philadelpia Phillies,Pittsburgh Pirates,1,2
20040405,Milwaukee Brewers,St. Louis Cardinals,8,6
20040405,Chicago White Sox,Kansas City Royals,7,9
20040405,Cleveland Indians,Minensota Twins,4,7
20040405,Texas Rangers,Oakland Athletics,4,5
20040405,Detroit Tigers,Toronto Blue Jays,7,0
20040406,Colorado Rockies,Arizona Diamondbacks,6,2
20040406,New York Mets,Atlanta Braves,7,2
20040406,Montreal Expos,Florida Marlins,3,4
20040406,San  Francisco Giants,Houston Colts,7,5
20040406,San Diego Padres,Los Angeles Dodgers,4,5
20040406,Milwaukee Brewers,St. Louis Cardinals,7,5
20040406,Boston Red Sox,Baltimore Orioles,4,1
20040406,Cleveland Indians,Minensota Twins,6,7
20040406,Texas Rangers,Oakland Athletics,1,3
20040406,Anaheim Angels,Seattle Mariners,10,5
20040406,New York Yankees,Tampa Bay Devil Rays,4,9
20040406,Detroit Tigers,Toronto Blue Jays,7,3
20040407,Colorado Rockies,Arizona Diamondbacks,5,9
20040407,New York Mets,Atlanta Braves,10,18
20040407,Chicago Cubs,Cincinnati Reds,1,3
20040407,Montreal Expos,Florida Marlins,3,2
20040407,San  Francisco Giants,Houston Colts,1,10
20040407,San Diego Padres,Los Angeles Dodgers,1,2
20040407,Philadelpia Phillies,Pittsburgh Pirates,5,4
20040407,Milwaukee Brewers,St. Louis Cardinals,4,9
20040407,Boston Red Sox,Baltimore Orioles,10,3
20040407,Chicago White Sox,Kansas City Royals,4,3
20040407,Cleveland Indians,Minensota Twins,11,4
20040407,Texas Rangers,Oakland Athletics,2,1
20040407,Anaheim Angels,Seattle Mariners,10,7
20040407,New York Yankees,Tampa Bay Devil Rays,3,2
20040407,Detroit Tigers,Toronto Blue Jays,6,3
20040408,Colorado Rockies,Arizona Diamondbacks,5,6
20040408,New York Mets,Atlanta Braves,8,10
20040408,Chicago Cubs,Cincinnati Reds,3,5
20040408,Montreal Expos,Florida Marlins,0,3
