Date,away_team,home_team,away_team_score,home_team_score
19060412,Boston Braves,Brooklyn Dodgers,2,0
19060412,Chicago Cubs,Cincinnati Reds,7,2
19060412,New York Giants,Philadelpia Phillies,3,2
19060412,Pittsburgh Pirates,St. Louis Cardinals,2,1
19060413,Boston Braves,Brooklyn Dodgers,7,4
19060413,Chicago Cubs,Cincinnati Reds,5,1
19060413,New York Giants,Philadelpia Phillies,4,5
19060414,Boston Red Sox,New York Yankees,1,2
19060414,Philadelphia Athletics,Washington Senators,4,3
19060414,Boston Braves,Brooklyn Dodgers,1,0
19060414,Chicago Cubs,Cincinnati Reds,0,1
19060414,New York Giants,Philadelpia Phillies,2,1
19060415,Boston Braves,Brooklyn Dodgers,5,3
19060415,Chicago Cubs,Cincinnati Reds,8,5
19060415,Pittsburgh Pirates,St. Louis Cardinals,5,3
19060416,Boston Red Sox,New York Yankees,3,4
19060416,Philadelphia Athletics,Washington Senators,5,3
19060416,Chicago Cubs,Cincinnati Reds,2,3
19060416,New York Giants,Philadelpia Phillies,2,4
19060417,New York Yankees,Boston Red Sox,4,3
19060417,Chicago White Sox,Detroit Tigers,5,3
19060417,Cleveland Indians,St. Louis Browns,3,1
19060417,Philadelphia Athletics,Washington Senators,2,5
19060417,New York Giants,Brooklyn Dodgers,3,1
19060417,St. Louis Cardinals,Chicago Cubs,6,3
19060417,Boston Braves,Philadelpia Phillies,0,1
19060417,Cincinnati Reds,Pittsburgh Pirates,2,3
19060418,New York Yankees,Boston Red Sox,3,3
19060418,Chicago White Sox,Detroit Tigers,2,3
19060418,Washington Senators,Philadelphia Athletics,2,4
19060418,Cleveland Indians,St. Louis Browns,4,0
19060418,New York Giants,Brooklyn Dodgers,4,1
19060418,St. Louis Cardinals,Chicago Cubs,1,11
19060418,Cincinnati Reds,Pittsburgh Pirates,7,4
19060419,New York Yankees,Boston Red Sox,0,2
19060419,New York Yankees,Boston Red Sox,1,3
19060419,Chicago White Sox,Detroit Tigers,1,3
19060419,Washington Senators,Philadelphia Athletics,11,10
19060419,Cleveland Indians,St. Louis Browns,5,1
19060419,New York Giants,Brooklyn Dodgers,5,8
19060419,St. Louis Cardinals,Chicago Cubs,4,1
19060419,Boston Braves,Philadelpia Phillies,1,4
19060419,Cincinnati Reds,Pittsburgh Pirates,8,2
19060420,Detroit Tigers,Chicago White Sox,1,6
19060420,New York Yankees,Philadelphia Athletics,3,11
19060420,Boston Red Sox,Washington Senators,1,10
19060420,Philadelpia Phillies,Boston Braves,3,7
19060420,Brooklyn Dodgers,New York Giants,2,8
19060420,Cincinnati Reds,Pittsburgh Pirates,4,6
19060421,Detroit Tigers,Chicago White Sox,4,3
19060421,New York Yankees,Philadelphia Athletics,1,3
19060421,Cleveland Indians,St. Louis Browns,1,5
19060421,Boston Red Sox,Washington Senators,3,4
19060421,Philadelpia Phillies,Boston Braves,18,8
19060421,St. Louis Cardinals,Chicago Cubs,2,5
19060421,Brooklyn Dodgers,New York Giants,1,2
19060421,Cincinnati Reds,Pittsburgh Pirates,3,5
19060422,Cleveland Indians,Chicago White Sox,6,7
19060422,Detroit Tigers,St. Louis Browns,4,3
19060422,Pittsburgh Pirates,Chicago Cubs,1,3
19060422,St. Louis Cardinals,Cincinnati Reds,7,6
19060423,Cleveland Indians,Chicago White Sox,1,3
19060423,Detroit Tigers,St. Louis Browns,2,7
19060423,Philadelpia Phillies,Boston Braves,1,0
19060423,St. Louis Cardinals,Cincinnati Reds,7,5
19060424,New York Yankees,Philadelphia Athletics,7,4
19060424,Detroit Tigers,St. Louis Browns,0,2
19060424,Boston Red Sox,Washington Senators,19,2
19060424,Philadelpia Phillies,Boston Braves,6,4
19060424,Pittsburgh Pirates,Chicago Cubs,6,3
19060424,St. Louis Cardinals,Cincinnati Reds,9,3
19060424,Brooklyn Dodgers,New York Giants,7,8
19060425,Cleveland Indians,Detroit Tigers,2,2
19060425,Boston Red Sox,Philadelphia Athletics,0,5
19060425,Chicago White Sox,St. Louis Browns,2,4
19060425,New York Yankees,Washington Senators,2,7
19060425,Brooklyn Dodgers,Boston Braves,2,3
19060425,Pittsburgh Pirates,Chicago Cubs,4,3
19060425,St. Louis Cardinals,Cincinnati Reds,5,8
19060425,Philadelpia Phillies,New York Giants,7,9
19060426,Cleveland Indians,Detroit Tigers,2,3
19060426,Boston Red Sox,Philadelphia Athletics,12,0
19060426,Chicago White Sox,St. Louis Browns,3,1
19060426,New York Yankees,Washington Senators,3,5
19060426,Brooklyn Dodgers,Boston Braves,3,1
19060426,Cincinnati Reds,Chicago Cubs,2,4
19060426,Philadelpia Phillies,New York Giants,3,4
19060427,Cleveland Indians,Detroit Tigers,7,4
19060427,Boston Red Sox,Philadelphia Athletics,0,3
19060427,Chicago White Sox,St. Louis Browns,5,10
19060427,New York Yankees,Washington Senators,2,5
19060427,Brooklyn Dodgers,Boston Braves,10,9
19060427,Cincinnati Reds,Chicago Cubs,6,7
19060427,Philadelpia Phillies,New York Giants,1,3
19060427,St. Louis Cardinals,Pittsburgh Pirates,8,2
19060428,Cleveland Indians,Detroit Tigers,14,7
19060428,Boston Red Sox,Philadelphia Athletics,7,6
19060428,Chicago White Sox,St. Louis Browns,5,4
19060428,New York Yankees,Washington Senators,5,1
19060428,Brooklyn Dodgers,Boston Braves,0,4
19060428,Cincinnati Reds,Chicago Cubs,0,1
19060428,Philadelpia Phillies,New York Giants,2,7
19060428,St. Louis Cardinals,Pittsburgh Pirates,0,10
19060429,Detroit Tigers,Chicago White Sox,1,2
19060429,Cleveland Indians,St. Louis Browns,10,3
19060429,Philadelpia Phillies,Brooklyn Dodgers,0,1
19060429,Pittsburgh Pirates,Cincinnati Reds,6,11
19060429,Chicago Cubs,St. Louis Cardinals,4,2
19060430,Detroit Tigers,Chicago White Sox,2,1
19060430,St. Louis Browns,Cleveland Indians,4,3
19060430,Boston Red Sox,New York Yankees,13,4
19060430,Washington Senators,Philadelphia Athletics,3,6
19060430,New York Giants,Boston Braves,8,2
19060430,Philadelpia Phillies,Brooklyn Dodgers,6,2
19060430,Pittsburgh Pirates,Cincinnati Reds,3,0
19060501,St. Louis Browns,Cleveland Indians,3,1
19060501,Boston Red Sox,New York Yankees,0,8
19060501,Washington Senators,Philadelphia Athletics,2,16
19060501,New York Giants,Boston Braves,7,5
19060501,Philadelpia Phillies,Brooklyn Dodgers,6,0
19060501,Pittsburgh Pirates,Cincinnati Reds,3,8
19060501,Chicago Cubs,St. Louis Cardinals,5,1
19060502,Washington Senators,Boston Red Sox,3,2
19060502,St. Louis Browns,Cleveland Indians,1,2
19060502,Chicago White Sox,Detroit Tigers,2,5
19060502,New York Giants,Boston Braves,4,3
19060502,Pittsburgh Pirates,Cincinnati Reds,4,1
19060502,Chicago Cubs,St. Louis Cardinals,5,1
19060503,Washington Senators,Boston Red Sox,6,4
19060503,St. Louis Browns,Cleveland Indians,0,6
19060503,Chicago White Sox,Detroit Tigers,2,9
19060503,Philadelphia Athletics,New York Yankees,5,6
19060503,New York Giants,Boston Braves,0,3
19060503,Brooklyn Dodgers,Philadelpia Phillies,4,5
19060503,Cincinnati Reds,St. Louis Cardinals,1,4
19060504,Washington Senators,Boston Red Sox,4,2
19060504,St. Louis Browns,Detroit Tigers,1,2
19060504,Philadelphia Athletics,New York Yankees,2,6
19060504,New York Giants,Boston Braves,10,1
19060504,Brooklyn Dodgers,Philadelpia Phillies,5,4
19060504,Chicago Cubs,Pittsburgh Pirates,7,2
19060504,Cincinnati Reds,St. Louis Cardinals,3,6
19060505,Chicago White Sox,Cleveland Indians,3,3
19060505,St. Louis Browns,Detroit Tigers,7,7
19060505,Philadelphia Athletics,New York Yankees,9,3
