Date,away_team,home_team,away_team_score,home_team_score
19970401,Colorado Rockies,Cincinnati Reds,4,11
19970401,Chicago Cubs,Florida Marlins,2,4
19970401,Atlanta Braves,Houston Colts,1,2
19970401,Philadelpia Phillies,Los Angeles Dodgers,3,0
19970401,St. Louis Cardinals,Montreal Expos,1,2
19970401,New York Mets,San Diego Padres,5,12
19970401,Pittsburgh Pirates,San  Francisco Giants,5,2
19970401,Detroit Tigers,Minensota Twins,5,7
19970401,New York Yankees,Seattle Mariners,2,4
19970401,Milwaukee Brewers,Texas Rangers,2,6
19970401,Chicago White Sox,Toronto Blue Jays,6,5
19970402,Colorado Rockies,Cincinnati Reds,3,5
19970402,Chicago Cubs,Florida Marlins,3,4
19970402,Atlanta Braves,Houston Colts,3,4
19970402,Philadelpia Phillies,Los Angeles Dodgers,1,5
19970402,St. Louis Cardinals,Montreal Expos,1,4
19970402,New York Mets,San Diego Padres,5,6
19970402,Boston Red Sox,Anaheim Angels,6,5
19970402,Kansas City Royals,Baltimore Orioles,2,4
19970402,Detroit Tigers,Minensota Twins,6,7
19970402,Cleveland Indians,Oakland Athletics,9,7
19970402,New York Yankees,Seattle Mariners,16,2
19970402,Chicago White Sox,Toronto Blue Jays,1,6
19970403,Colorado Rockies,Cincinnati Reds,7,1
19970403,Chicago Cubs,Florida Marlins,2,8
19970403,Atlanta Braves,Houston Colts,3,2
19970403,Philadelpia Phillies,Los Angeles Dodgers,1,2
19970403,St. Louis Cardinals,Montreal Expos,4,9
19970403,New York Mets,San Diego Padres,4,1
19970403,Pittsburgh Pirates,San  Francisco Giants,5,7
19970403,Boston Red Sox,Anaheim Angels,0,2
19970403,Kansas City Royals,Baltimore Orioles,4,6
19970403,Detroit Tigers,Minensota Twins,6,10
19970403,Cleveland Indians,Oakland Athletics,4,5
19970404,Chicago Cubs,Atlanta Braves,4,5
19970404,Cincinnati Reds,Florida Marlins,9,7
19970404,St. Louis Cardinals,Houston Colts,2,3
19970404,Pittsburgh Pirates,Los Angeles Dodgers,3,5
19970404,Colorado Rockies,Montreal Expos,5,4
19970404,Philadelpia Phillies,San Diego Padres,3,13
19970404,New York Mets,San  Francisco Giants,4,6
19970404,Cleveland Indians,Anaheim Angels,6,8
19970404,Detroit Tigers,Chicago White Sox,8,7
19970404,Kansas City Royals,Minensota Twins,2,1
19970404,New York Yankees,Oakland Athletics,2,4
19970404,Boston Red Sox,Seattle Mariners,10,5
19970404,Baltimore Orioles,Texas Rangers,5,4
19970404,Milwaukee Brewers,Toronto Blue Jays,2,6
19970405,Chicago Cubs,Atlanta Braves,5,11
19970405,Cincinnati Reds,Florida Marlins,3,4
19970405,St. Louis Cardinals,Houston Colts,2,6
19970405,Pittsburgh Pirates,Los Angeles Dodgers,3,1
19970405,Colorado Rockies,Montreal Expos,15,3
19970405,Philadelpia Phillies,San Diego Padres,1,4
19970405,New York Mets,San  Francisco Giants,0,2
19970405,Cleveland Indians,Anaheim Angels,7,5
19970405,Detroit Tigers,Chicago White Sox,15,12
19970405,Kansas City Royals,Minensota Twins,5,7
19970405,New York Yankees,Oakland Athletics,10,5
19970405,Boston Red Sox,Seattle Mariners,8,6
19970405,Baltimore Orioles,Texas Rangers,9,7
19970405,Milwaukee Brewers,Toronto Blue Jays,5,2
19970406,Chicago Cubs,Atlanta Braves,0,4
19970406,Cincinnati Reds,Florida Marlins,2,3
19970406,St. Louis Cardinals,Houston Colts,2,3
19970406,Pittsburgh Pirates,Los Angeles Dodgers,3,6
19970406,Colorado Rockies,Montreal Expos,6,2
19970406,Philadelpia Phillies,San Diego Padres,3,2
19970406,New York Mets,San  Francisco Giants,4,2
19970406,Cleveland Indians,Anaheim Angels,10,8
