Date,away_team,home_team,away_team_score,home_team_score
19230417,Philadelpia Phillies,Brooklyn Dodgers,5,5
19230417,New York Giants,Boston Braves,4,1
19230417,Pittsburgh Pirates,Chicago Cubs,3,2
19230417,St. Louis Cardinals,Cincinnati Reds,2,3
19230418,Chicago White Sox,Cleveland Indians,5,6
19230418,Boston Red Sox,New York Yankees,1,4
19230418,Detroit Tigers,St. Louis Browns,9,6
19230418,Washington Senators,Philadelphia Athletics,1,3
19230418,Philadelpia Phillies,Brooklyn Dodgers,5,6
19230418,New York Giants,Boston Braves,7,4
19230418,Pittsburgh Pirates,Chicago Cubs,2,7
19230418,St. Louis Cardinals,Cincinnati Reds,4,2
19230419,Chicago White Sox,Cleveland Indians,5,6
19230419,Boston Red Sox,New York Yankees,2,8
19230419,Detroit Tigers,St. Louis Browns,8,3
19230419,Washington Senators,Philadelphia Athletics,2,4
19230419,Philadelpia Phillies,Brooklyn Dodgers,5,3
19230419,New York Giants,Boston Braves,4,3
19230419,New York Giants,Boston Braves,4,3
19230419,Pittsburgh Pirates,Chicago Cubs,5,10
19230419,St. Louis Cardinals,Cincinnati Reds,11,8
19230420,Chicago White Sox,Cleveland Indians,5,8
19230420,Boston Red Sox,New York Yankees,3,4
19230420,Detroit Tigers,St. Louis Browns,3,5
19230420,Washington Senators,Philadelphia Athletics,2,6
19230420,Philadelpia Phillies,Brooklyn Dodgers,8,7
19230420,New York Giants,Boston Braves,2,9
19230420,Pittsburgh Pirates,Chicago Cubs,11,12
19230420,St. Louis Cardinals,Cincinnati Reds,2,10
19230421,Chicago White Sox,Cleveland Indians,1,5
19230421,Boston Red Sox,New York Yankees,6,7
19230421,Detroit Tigers,St. Louis Browns,16,1
19230421,Washington Senators,Philadelphia Athletics,6,4
19230421,New York Giants,Brooklyn Dodgers,7,0
19230421,Philadelpia Phillies,Boston Braves,1,14
19230421,St. Louis Cardinals,Chicago Cubs,8,10
19230421,Pittsburgh Pirates,Cincinnati Reds,6,12
19230422,Detroit Tigers,Cleveland Indians,0,1
19230422,Washington Senators,New York Yankees,4,3
19230422,Chicago White Sox,St. Louis Browns,4,3
19230422,New York Giants,Brooklyn Dodgers,10,0
19230422,Pittsburgh Pirates,Cincinnati Reds,15,9
19230422,St. Louis Cardinals,Chicago Cubs,7,8
19230423,Detroit Tigers,Cleveland Indians,2,3
19230423,Washington Senators,New York Yankees,2,1
19230423,Chicago White Sox,St. Louis Browns,7,7
19230423,Boston Red Sox,Philadelphia Athletics,9,6
19230423,New York Giants,Brooklyn Dodgers,4,3
19230423,St. Louis Cardinals,Chicago Cubs,3,7
19230423,Pittsburgh Pirates,Cincinnati Reds,8,4
19230424,Detroit Tigers,Cleveland Indians,8,7
19230424,Washington Senators,New York Yankees,0,4
19230424,Chicago White Sox,St. Louis Browns,0,1
19230424,Boston Red Sox,Philadelphia Athletics,3,7
19230424,New York Giants,Brooklyn Dodgers,6,4
19230424,St. Louis Cardinals,Chicago Cubs,0,3
19230424,Pittsburgh Pirates,Cincinnati Reds,4,5
19230425,Detroit Tigers,Cleveland Indians,2,1
19230425,Washington Senators,New York Yankees,1,7
19230425,Boston Red Sox,Philadelphia Athletics,3,1
19230425,Philadelpia Phillies,Boston Braves,3,2
19230425,Chicago Cubs,Pittsburgh Pirates,3,7
19230425,Cincinnati Reds,St. Louis Cardinals,3,1
19230426,New York Yankees,Boston Red Sox,4,5
19230426,Cleveland Indians,Chicago White Sox,3,0
19230426,St. Louis Browns,Detroit Tigers,4,3
19230426,Philadelphia Athletics,Washington Senators,1,2
19230426,Boston Braves,New York Giants,3,7
19230426,Brooklyn Dodgers,Philadelpia Phillies,14,4
19230426,Chicago Cubs,Pittsburgh Pirates,2,7
19230426,Cincinnati Reds,St. Louis Cardinals,4,8
19230427,New York Yankees,Boston Red Sox,4,2
19230427,Cleveland Indians,Chicago White Sox,8,6
19230427,St. Louis Browns,Detroit Tigers,2,5
19230427,Philadelphia Athletics,Washington Senators,10,10
19230427,Boston Braves,New York Giants,10,3
19230427,Brooklyn Dodgers,Philadelpia Phillies,5,2
19230427,Chicago Cubs,Pittsburgh Pirates,1,2
19230428,New York Yankees,Boston Red Sox,3,5
19230428,Cleveland Indians,Chicago White Sox,3,6
19230428,St. Louis Browns,Detroit Tigers,1,4
19230428,Boston Braves,New York Giants,6,4
19230428,Brooklyn Dodgers,Philadelpia Phillies,2,3
19230428,Cincinnati Reds,St. Louis Cardinals,3,4
19230429,Cleveland Indians,Chicago White Sox,8,3
19230429,St. Louis Browns,Detroit Tigers,0,1
19230429,Philadelphia Athletics,Washington Senators,3,2
