Date,away_team,home_team,away_team_score,home_team_score
19940403,St. Louis Cardinals,Cincinnati Reds,6,4
19940404,Kansas City Royals,Baltimore Orioles,3,6
19940404,Detroit Tigers,Boston Red Sox,8,9
19940404,Seattle Mariners,Cleveland Indians,3,4
19940404,Texas Rangers,New York Yankees,3,5
19940404,Chicago White Sox,Toronto Blue Jays,3,7
19940404,New York Mets,Chicago Cubs,12,8
19940404,St. Louis Cardinals,Cincinnati Reds,4,5
19940404,Philadelpia Phillies,Colorado Rockies,12,6
19940404,Montreal Expos,Houston Colts,5,6
19940404,Atlanta Braves,San Diego Padres,4,1
19940404,Pittsburgh Pirates,San  Francisco Giants,0,8
19940405,Oakland Athletics,Milwaukee Brewers,7,11
19940405,California Angels,Minensota Twins,8,2
19940405,Chicago White Sox,Toronto Blue Jays,3,5
19940405,New York Mets,Chicago Cubs,6,2
19940405,Montreal Expos,Houston Colts,5,1
19940405,Florida Marlins,Los Angeles Dodgers,3,4
19940405,Atlanta Braves,San Diego Padres,5,1
19940405,Pittsburgh Pirates,San  Francisco Giants,0,2
19940406,Kansas City Royals,Baltimore Orioles,2,4
19940406,Detroit Tigers,Boston Red Sox,4,5
19940406,California Angels,Minensota Twins,4,1
19940406,Chicago White Sox,Toronto Blue Jays,9,2
19940406,New York Mets,Chicago Cubs,4,1
19940406,St. Louis Cardinals,Cincinnati Reds,8,8
19940406,Philadelpia Phillies,Colorado Rockies,7,5
19940406,Montreal Expos,Houston Colts,9,3
19940406,Florida Marlins,Los Angeles Dodgers,2,3
19940406,Atlanta Braves,San Diego Padres,7,2
19940406,Pittsburgh Pirates,San  Francisco Giants,2,4
19940407,Detroit Tigers,Boston Red Sox,6,9
19940407,Seattle Mariners,Cleveland Indians,2,6
19940407,Oakland Athletics,Milwaukee Brewers,2,12
19940407,California Angels,Minensota Twins,4,7
19940407,Texas Rangers,New York Yankees,6,18
19940407,Philadelpia Phillies,Colorado Rockies,13,8
19940407,Florida Marlins,Los Angeles Dodgers,1,0
19940407,Atlanta Braves,San Diego Padres,10,8
19940408,Texas Rangers,Baltimore Orioles,7,5
19940408,Boston Red Sox,Chicago White Sox,8,6
19940408,Cleveland Indians,Kansas City Royals,8,3
