Date,away_team,home_team,away_team_score,home_team_score
19490418,Philadelphia Athletics,Washington Senators,2,3
19490418,Philadelpia Phillies,Boston Braves,4,0
19490419,Chicago White Sox,Detroit Tigers,1,5
19490419,Washington Senators,New York Yankees,2,3
19490419,Boston Red Sox,Philadelphia Athletics,2,3
19490419,Cleveland Indians,St. Louis Browns,1,5
19490419,New York Giants,Brooklyn Dodgers,3,10
19490419,Philadelpia Phillies,Boston Braves,3,4
19490419,Philadelpia Phillies,Boston Braves,2,11
19490419,Pittsburgh Pirates,Chicago Cubs,1,0
19490419,St. Louis Cardinals,Cincinnati Reds,1,3
19490420,Chicago White Sox,Detroit Tigers,2,5
19490420,Washington Senators,New York Yankees,0,3
19490420,Boston Red Sox,Philadelphia Athletics,2,3
19490420,Cleveland Indians,St. Louis Browns,7,3
19490420,New York Giants,Brooklyn Dodgers,2,6
19490420,Philadelpia Phillies,Boston Braves,5,6
19490420,Pittsburgh Pirates,Chicago Cubs,0,4
19490421,Washington Senators,New York Yankees,1,2
19490421,Boston Red Sox,Philadelphia Athletics,4,0
19490421,Cleveland Indians,St. Louis Browns,8,2
19490421,Chicago White Sox,Detroit Tigers,5,2
19490421,New York Giants,Brooklyn Dodgers,4,1
19490421,Pittsburgh Pirates,Chicago Cubs,3,4
19490421,St. Louis Cardinals,Cincinnati Reds,0,5
19490422,New York Yankees,Boston Red Sox,5,3
19490422,St. Louis Browns,Chicago White Sox,2,5
19490422,Detroit Tigers,Cleveland Indians,3,4
19490422,Philadelphia Athletics,Washington Senators,2,0
19490422,Boston Braves,New York Giants,6,6
19490422,Cincinnati Reds,Pittsburgh Pirates,4,5
19490422,Chicago Cubs,St. Louis Cardinals,2,9
19490423,New York Yankees,Boston Red Sox,8,11
19490423,Detroit Tigers,Cleveland Indians,5,4
19490423,Philadelphia Athletics,Washington Senators,14,1
19490423,St. Louis Browns,Chicago White Sox,5,12
19490423,Boston Braves,New York Giants,3,11
19490423,Brooklyn Dodgers,Philadelpia Phillies,8,6
19490423,Chicago Cubs,St. Louis Cardinals,11,7
19490424,Philadelphia Athletics,Washington Senators,8,3
19490424,New York Yankees,Boston Red Sox,9,4
19490424,St. Louis Browns,Chicago White Sox,1,2
19490424,St. Louis Browns,Chicago White Sox,0,4
19490424,Boston Braves,New York Giants,2,6
19490424,Brooklyn Dodgers,Philadelpia Phillies,4,7
19490424,Brooklyn Dodgers,Philadelpia Phillies,6,5
19490424,Cincinnati Reds,Pittsburgh Pirates,3,2
19490424,Cincinnati Reds,Pittsburgh Pirates,1,3
19490424,Chicago Cubs,St. Louis Cardinals,4,5
19490425,Washington Senators,Boston Red Sox,0,2
19490425,Philadelphia Athletics,New York Yankees,2,3
19490425,Boston Braves,Brooklyn Dodgers,3,0
19490425,New York Giants,Philadelpia Phillies,6,3
19490425,Chicago Cubs,Pittsburgh Pirates,2,8
19490425,Cincinnati Reds,St. Louis Cardinals,3,9
19490426,Detroit Tigers,Chicago White Sox,6,2
19490426,St. Louis Browns,Cleveland Indians,0,1
19490426,Philadelphia Athletics,New York Yankees,4,5
19490426,Detroit Tigers,Chicago White Sox,7,5
19490426,Boston Braves,Brooklyn Dodgers,2,5
19490426,New York Giants,Philadelpia Phillies,11,12
19490427,Philadelphia Athletics,Boston Red Sox,6,10
19490427,Chicago White Sox,Cleveland Indians,3,11
19490427,New York Yankees,Washington Senators,3,4
19490427,St. Louis Browns,Detroit Tigers,4,3
19490427,Cincinnati Reds,Chicago Cubs,3,8
19490427,Brooklyn Dodgers,New York Giants,8,11
19490427,Boston Braves,Philadelpia Phillies,2,0
19490427,Pittsburgh Pirates,St. Louis Cardinals,7,1
19490428,Philadelphia Athletics,Boston Red Sox,5,12
19490428,New York Yankees,Washington Senators,6,2
19490428,St. Louis Browns,Detroit Tigers,9,6
19490428,Cincinnati Reds,Chicago Cubs,2,0
19490428,Brooklyn Dodgers,New York Giants,15,2
19490428,Boston Braves,Philadelpia Phillies,6,1
19490428,Pittsburgh Pirates,St. Louis Cardinals,2,4
19490429,Cleveland Indians,Detroit Tigers,4,1
19490429,Boston Red Sox,New York Yankees,1,7
19490429,Washington Senators,Philadelphia Athletics,5,6
19490429,Philadelpia Phillies,Brooklyn Dodgers,5,2
19490429,New York Giants,Boston Braves,10,9
19490429,St. Louis Cardinals,Chicago Cubs,4,5
19490429,Pittsburgh Pirates,Cincinnati Reds,3,7
19490430,Cleveland Indians,Detroit Tigers,5,7
19490430,Boston Red Sox,New York Yankees,3,4
19490430,Washington Senators,Philadelphia Athletics,4,3
19490430,Chicago White Sox,St. Louis Browns,5,4
19490430,Philadelpia Phillies,Brooklyn Dodgers,12,4
19490430,New York Giants,Boston Braves,0,4
19490430,St. Louis Cardinals,Chicago Cubs,4,3
19490430,Pittsburgh Pirates,Cincinnati Reds,4,8
19490501,Cleveland Indians,Detroit Tigers,2,3
19490501,Boston Red Sox,New York Yankees,11,2
19490501,Washington Senators,Philadelphia Athletics,9,15
19490501,Washington Senators,Philadelphia Athletics,3,7
19490501,Chicago White Sox,St. Louis Browns,7,6
19490501,Chicago White Sox,St. Louis Browns,14,11
19490501,Philadelpia Phillies,Brooklyn Dodgers,4,2
19490501,New York Giants,Boston Braves,5,6
19490501,New York Giants,Boston Braves,2,4
19490501,Pittsburgh Pirates,Cincinnati Reds,10,4
19490501,Pittsburgh Pirates,Cincinnati Reds,2,5
19490501,St. Louis Cardinals,Chicago Cubs,8,3
19490503,Washington Senators,Chicago White Sox,14,12
19490503,Boston Red Sox,Detroit Tigers,14,14
19490503,New York Yankees,St. Louis Browns,5,3
19490503,Cincinnati Reds,Brooklyn Dodgers,0,3
19490503,Chicago Cubs,Boston Braves,4,0
19490503,Pittsburgh Pirates,New York Giants,3,5
19490503,St. Louis Cardinals,Philadelpia Phillies,3,7
19490504,Washington Senators,Chicago White Sox,8,7
19490504,Philadelphia Athletics,Cleveland Indians,3,4
19490504,Boston Red Sox,Detroit Tigers,1,5
19490504,New York Yankees,St. Louis Browns,10,5
19490504,Cincinnati Reds,Brooklyn Dodgers,1,5
19490504,Chicago Cubs,Boston Braves,3,4
19490504,Pittsburgh Pirates,New York Giants,4,11
19490504,St. Louis Cardinals,Philadelpia Phillies,5,7
19490505,New York Yankees,Chicago White Sox,7,5
19490505,Boston Red Sox,Cleveland Indians,3,7
19490505,Washington Senators,St. Louis Browns,5,3
19490505,Philadelphia Athletics,Detroit Tigers,5,6
19490505,Cincinnati Reds,Brooklyn Dodgers,5,7
19490505,Pittsburgh Pirates,New York Giants,2,3
19490505,St. Louis Cardinals,Philadelpia Phillies,3,2
19490506,New York Yankees,Chicago White Sox,2,6
19490506,Washington Senators,St. Louis Browns,8,7
19490506,Philadelphia Athletics,Detroit Tigers,5,4
19490506,Chicago Cubs,Brooklyn Dodgers,4,2
19490506,Cincinnati Reds,Boston Braves,1,6
19490506,St. Louis Cardinals,New York Giants,0,3
19490506,Pittsburgh Pirates,Philadelpia Phillies,3,4
19490507,Boston Red Sox,Cleveland Indians,3,4
19490507,Philadelphia Athletics,Detroit Tigers,2,4
19490507,Washington Senators,St. Louis Browns,6,4
19490507,New York Yankees,Chicago White Sox,8,1
19490507,Chicago Cubs,Brooklyn Dodgers,4,10
19490507,Cincinnati Reds,Boston Braves,4,2
19490507,St. Louis Cardinals,New York Giants,1,9
19490507,Pittsburgh Pirates,Philadelpia Phillies,6,4
19490508,Washington Senators,Cleveland Indians,7,3
19490508,Washington Senators,Cleveland Indians,2,0
19490508,New York Yankees,Detroit Tigers,12,0
19490508,Boston Red Sox,St. Louis Browns,10,6
19490508,Boston Red Sox,St. Louis Browns,4,3
19490508,Philadelphia Athletics,Chicago White Sox,3,11
19490508,Philadelphia Athletics,Chicago White Sox,3,2
19490508,St. Louis Cardinals,Brooklyn Dodgers,7,8
19490508,Pittsburgh Pirates,Boston Braves,8,3
19490508,Pittsburgh Pirates,Boston Braves,11,8
19490508,Cincinnati Reds,Philadelpia Phillies,14,7
