Date,away_team,home_team,away_team_score,home_team_score
19130409,Philadelpia Phillies,Brooklyn Dodgers,1,0
19130410,Philadelphia Athletics,Boston Red Sox,10,9
19130410,Detroit Tigers,St. Louis Browns,1,3
19130410,New York Yankees,Washington Senators,1,2
19130410,Boston Braves,New York Giants,8,0
19130410,Brooklyn Dodgers,Philadelpia Phillies,11,3
19130411,Chicago White Sox,Cleveland Indians,1,3
19130411,Detroit Tigers,St. Louis Browns,6,8
19130412,Philadelphia Athletics,Boston Red Sox,5,4
19130412,Chicago White Sox,Cleveland Indians,13,3
19130412,St. Louis Cardinals,Chicago Cubs,5,3
19130412,Pittsburgh Pirates,Cincinnati Reds,9,2
19130413,Chicago White Sox,St. Louis Browns,7,2
19130413,Pittsburgh Pirates,Chicago Cubs,4,7
19130414,New York Yankees,Boston Red Sox,1,2
19130414,Detroit Tigers,Cleveland Indians,5,4
19130414,Chicago White Sox,St. Louis Browns,1,2
19130414,Pittsburgh Pirates,Chicago Cubs,8,5
19130414,Brooklyn Dodgers,New York Giants,3,2
19130415,New York Yankees,Boston Red Sox,3,2
19130415,Detroit Tigers,Cleveland Indians,0,9
19130415,Chicago White Sox,St. Louis Browns,5,3
19130415,Pittsburgh Pirates,Chicago Cubs,4,5
19130415,St. Louis Cardinals,Cincinnati Reds,6,3
19130416,Detroit Tigers,Cleveland Indians,1,2
19130416,Chicago White Sox,St. Louis Browns,3,2
19130416,St. Louis Cardinals,Cincinnati Reds,0,5
19130417,Cleveland Indians,Chicago White Sox,1,2
19130417,St. Louis Browns,Detroit Tigers,3,4
19130417,Washington Senators,New York Yankees,9,3
19130417,Boston Red Sox,Philadelphia Athletics,5,6
19130417,New York Giants,Boston Braves,3,2
19130417,Cincinnati Reds,Pittsburgh Pirates,2,3
19130417,Chicago Cubs,St. Louis Cardinals,7,1
19130418,Cleveland Indians,Chicago White Sox,4,0
19130418,St. Louis Browns,Detroit Tigers,3,2
19130418,Washington Senators,New York Yankees,7,5
19130418,Boston Red Sox,Philadelphia Athletics,8,5
19130418,New York Giants,Boston Braves,13,4
19130418,Philadelpia Phillies,Brooklyn Dodgers,1,0
19130418,Cincinnati Reds,Pittsburgh Pirates,5,5
19130418,Chicago Cubs,St. Louis Cardinals,2,8
19130419,Cleveland Indians,Chicago White Sox,9,2
19130419,St. Louis Browns,Detroit Tigers,0,4
19130419,Washington Senators,New York Yankees,3,0
19130419,Boston Red Sox,Philadelphia Athletics,5,7
19130419,New York Giants,Boston Braves,7,2
19130419,New York Giants,Boston Braves,10,3
19130419,Philadelpia Phillies,Brooklyn Dodgers,1,0
19130419,Cincinnati Reds,Pittsburgh Pirates,5,6
19130419,Chicago Cubs,St. Louis Cardinals,6,1
19130420,Cleveland Indians,Chicago White Sox,2,1
19130420,St. Louis Browns,Detroit Tigers,2,3
19130420,Chicago Cubs,Cincinnati Reds,3,2
19130420,Pittsburgh Pirates,St. Louis Cardinals,5,4
19130421,Detroit Tigers,Chicago White Sox,3,2
19130421,St. Louis Browns,Cleveland Indians,3,8
19130421,Washington Senators,New York Yankees,8,4
19130421,Boston Red Sox,Philadelphia Athletics,4,6
19130421,New York Giants,Boston Braves,4,3
19130421,Philadelpia Phillies,Brooklyn Dodgers,2,1
19130421,Chicago Cubs,Cincinnati Reds,7,6
19130421,Pittsburgh Pirates,St. Louis Cardinals,8,5
19130422,Detroit Tigers,Chicago White Sox,2,3
19130422,St. Louis Browns,Cleveland Indians,4,2
19130422,New York Yankees,Philadelphia Athletics,4,7
19130422,Boston Red Sox,Washington Senators,8,3
19130422,Brooklyn Dodgers,Boston Braves,8,3
19130422,Chicago Cubs,Cincinnati Reds,8,5
19130422,Philadelpia Phillies,New York Giants,2,2
19130422,Pittsburgh Pirates,St. Louis Cardinals,1,0
19130423,Detroit Tigers,Chicago White Sox,1,2
19130423,St. Louis Browns,Cleveland Indians,2,6
19130423,New York Yankees,Philadelphia Athletics,4,0
19130423,Boston Red Sox,Washington Senators,0,6
19130423,Brooklyn Dodgers,Boston Braves,7,2
19130423,Chicago Cubs,Cincinnati Reds,5,5
19130423,Philadelpia Phillies,New York Giants,1,3
19130423,Pittsburgh Pirates,St. Louis Cardinals,1,3
19130424,St. Louis Browns,Chicago White Sox,3,1
19130424,Cleveland Indians,Detroit Tigers,5,3
19130424,New York Yankees,Philadelphia Athletics,1,4
19130424,Boston Red Sox,Washington Senators,6,3
19130424,Brooklyn Dodgers,Boston Braves,0,1
19130424,Philadelpia Phillies,New York Giants,1,7
19130424,Cincinnati Reds,St. Louis Cardinals,10,3
19130425,Cleveland Indians,Detroit Tigers,3,0
19130425,New York Yankees,Philadelphia Athletics,0,4
19130425,Boston Red Sox,Washington Senators,4,5
19130425,Brooklyn Dodgers,Boston Braves,7,1
19130425,Philadelpia Phillies,New York Giants,0,0
