Date,away_team,home_team,away_team_score,home_team_score
20190320,Seattle Mariners,Oakland Athletics,9,7
20190321,Seattle Mariners,Oakland Athletics,5,4
20190328,Pittsburgh Pirates,Cincinnati Reds,3,5
20190328,Arizona Diamondbacks,Los Angeles Dodgers,5,12
20190328,Colorado Rockies,Miami Marlins,6,3
20190328,St. Louis Cardinals,Milwaukee Brewers,4,5
20190328,Atlanta Braves,Philadelpia Phillies,4,10
20190328,San  Francisco Giants,San Diego Padres,0,2
20190328,New York Mets,Washington Nationals,2,0
20190328,Chicago White Sox,Kansas City Royals,3,5
20190328,Cleveland Indians,Minensota Twins,0,2
20190328,Baltimore Orioles,New York Yankees,2,7
20190328,Anaheim Angels,Oakland Athletics,0,4
20190328,Boston Red Sox,Seattle Mariners,4,12
20190328,Houston Colts,Tampa Bay Devil Rays,5,1
20190328,Chicago Cubs,Texas Rangers,12,4
20190328,Detroit Tigers,Toronto Blue Jays,2,0
20190329,Arizona Diamondbacks,Los Angeles Dodgers,5,4
20190329,Colorado Rockies,Miami Marlins,6,1
20190329,St. Louis Cardinals,Milwaukee Brewers,9,5
20190329,San  Francisco Giants,San Diego Padres,1,4
20190329,Anaheim Angels,Oakland Athletics,6,2
20190329,Boston Red Sox,Seattle Mariners,7,6
20190329,Houston Colts,Tampa Bay Devil Rays,2,4
20190329,Detroit Tigers,Toronto Blue Jays,0,6
20190330,Arizona Diamondbacks,Los Angeles Dodgers,5,18
20190330,Colorado Rockies,Miami Marlins,3,7
20190330,St. Louis Cardinals,Milwaukee Brewers,2,4
20190330,Atlanta Braves,Philadelpia Phillies,6,8
20190330,San  Francisco Giants,San Diego Padres,3,2
20190330,New York Mets,Washington Nationals,11,8
20190330,Chicago White Sox,Kansas City Royals,6,8
20190330,Cleveland Indians,Minensota Twins,2,1
20190330,Baltimore Orioles,New York Yankees,5,3
20190330,Anaheim Angels,Oakland Athletics,2,4
20190330,Boston Red Sox,Seattle Mariners,5,6
20190330,Houston Colts,Tampa Bay Devil Rays,1,3
20190330,Chicago Cubs,Texas Rangers,6,8
20190330,Detroit Tigers,Toronto Blue Jays,0,3
20190331,Pittsburgh Pirates,Cincinnati Reds,5,0
20190331,Arizona Diamondbacks,Los Angeles Dodgers,7,8
20190331,Colorado Rockies,Miami Marlins,0,3
20190331,St. Louis Cardinals,Milwaukee Brewers,4,5
20190331,Atlanta Braves,Philadelpia Phillies,1,5
20190331,San  Francisco Giants,San Diego Padres,1,3
20190331,New York Mets,Washington Nationals,5,6
20190331,Chicago White Sox,Kansas City Royals,6,3
