Date,away_team,home_team,away_team_score,home_team_score
19040414,Cleveland Indians,Chicago White Sox,6,1
19040414,Boston Red Sox,New York Yankees,2,8
19040414,Detroit Tigers,St. Louis Browns,7,2
19040414,Philadelphia Athletics,Washington Senators,8,3
19040414,New York Giants,Brooklyn Dodgers,7,1
19040414,Chicago Cubs,Cincinnati Reds,2,3
19040414,Boston Braves,Philadelpia Phillies,2,6
19040415,Boston Red Sox,New York Yankees,4,1
19040415,Philadelphia Athletics,Washington Senators,6,6
19040415,New York Giants,Brooklyn Dodgers,5,2
19040415,Chicago Cubs,Cincinnati Reds,5,5
19040415,Boston Braves,Philadelpia Phillies,6,0
19040415,Pittsburgh Pirates,St. Louis Cardinals,5,4
19040416,Cleveland Indians,Chicago White Sox,8,10
19040416,Boston Red Sox,New York Yankees,12,6
19040416,Detroit Tigers,St. Louis Browns,4,3
19040416,Philadelphia Athletics,Washington Senators,12,2
19040416,New York Giants,Brooklyn Dodgers,3,1
19040416,Chicago Cubs,Cincinnati Reds,10,7
19040416,Boston Braves,Philadelpia Phillies,8,7
19040416,Pittsburgh Pirates,St. Louis Cardinals,5,7
19040417,Cleveland Indians,Chicago White Sox,5,0
19040417,Detroit Tigers,St. Louis Browns,2,13
19040417,Boston Braves,Brooklyn Dodgers,1,9
19040417,Chicago Cubs,Cincinnati Reds,3,12
19040417,Pittsburgh Pirates,St. Louis Cardinals,5,6
19040418,Washington Senators,Boston Red Sox,0,5
19040418,Detroit Tigers,Chicago White Sox,2,9
19040418,Philadelphia Athletics,New York Yankees,5,1
19040418,Cleveland Indians,St. Louis Browns,10,4
19040418,Pittsburgh Pirates,Cincinnati Reds,6,5
19040418,New York Giants,Philadelpia Phillies,7,6
19040418,Chicago Cubs,St. Louis Cardinals,7,6
19040419,Washington Senators,Boston Red Sox,0,1
19040419,Washington Senators,Boston Red Sox,2,3
19040419,Detroit Tigers,Chicago White Sox,5,1
19040419,Philadelphia Athletics,New York Yankees,4,5
19040419,Cleveland Indians,St. Louis Browns,2,4
19040419,Boston Braves,Brooklyn Dodgers,4,5
19040419,Pittsburgh Pirates,Cincinnati Reds,4,18
19040419,New York Giants,Philadelpia Phillies,1,1
19040419,Chicago Cubs,St. Louis Cardinals,3,9
19040420,Detroit Tigers,Chicago White Sox,3,4
19040420,Pittsburgh Pirates,Cincinnati Reds,4,6
19040421,New York Yankees,Philadelphia Athletics,2,3
19040421,Brooklyn Dodgers,Boston Braves,2,3
19040421,St. Louis Cardinals,Chicago Cubs,1,4
19040421,Philadelpia Phillies,New York Giants,12,1
19040421,Cincinnati Reds,Pittsburgh Pirates,4,5
19040422,Chicago White Sox,Cleveland Indians,2,10
19040422,St. Louis Browns,Detroit Tigers,4,4
19040422,Boston Red Sox,Philadelphia Athletics,3,1
19040422,New York Yankees,Washington Senators,2,0
19040422,Brooklyn Dodgers,Boston Braves,6,2
19040422,Philadelpia Phillies,New York Giants,3,18
19040422,Cincinnati Reds,Pittsburgh Pirates,10,4
19040423,Chicago White Sox,Cleveland Indians,6,5
19040423,St. Louis Browns,Detroit Tigers,3,1
19040423,Boston Red Sox,Philadelphia Athletics,3,1
19040423,New York Yankees,Washington Senators,4,3
19040423,Brooklyn Dodgers,Boston Braves,3,2
19040423,St. Louis Cardinals,Chicago Cubs,2,1
19040423,Philadelpia Phillies,New York Giants,1,10
19040423,Cincinnati Reds,Pittsburgh Pirates,5,6
19040424,Cleveland Indians,Chicago White Sox,4,5
19040424,Detroit Tigers,St. Louis Browns,4,4
19040424,Philadelpia Phillies,Brooklyn Dodgers,6,8
19040424,St. Louis Cardinals,Chicago Cubs,4,3
19040424,Pittsburgh Pirates,Cincinnati Reds,5,6
19040425,Chicago White Sox,Cleveland Indians,7,4
19040425,St. Louis Browns,Detroit Tigers,2,4
19040425,Boston Red Sox,Philadelphia Athletics,0,2
19040425,New York Yankees,Washington Senators,4,1
19040425,Philadelpia Phillies,Boston Braves,0,5
19040425,Brooklyn Dodgers,New York Giants,2,9
19040426,St. Louis Browns,Detroit Tigers,6,5
19040426,Boston Red Sox,Philadelphia Athletics,2,1
19040426,Philadelpia Phillies,Boston Braves,1,3
19040426,Brooklyn Dodgers,New York Giants,4,2
19040427,Chicago White Sox,Detroit Tigers,3,5
19040427,Cincinnati Reds,Chicago Cubs,2,5
19040428,Chicago White Sox,Detroit Tigers,2,8
19040428,Cincinnati Reds,St. Louis Cardinals,2,6
19040429,Chicago White Sox,Detroit Tigers,6,4
19040429,Boston Red Sox,Washington Senators,4,3
