Date,away_team,home_team,away_team_score,home_team_score
19650412,Detroit Tigers,Kansas City Athletics,6,2
19650412,New York Yankees,Minensota Twins,4,5
19650412,Boston Red Sox,Washington Senators,7,2
19650412,St. Louis Cardinals,Chicago Cubs,10,10
19650412,Milwaukee Braves,Cincinnati Reds,4,2
19650412,Philadelpia Phillies,Houston Colts,2,0
19650412,Los Angeles Dodgers,New York Mets,6,1
19650412,San  Francisco Giants,Pittsburgh Pirates,0,1
19650413,Chicago White Sox,Baltimore Orioles,5,3
19650413,Cleveland Indians,California Angels,7,1
19650413,Detroit Tigers,Kansas City Athletics,11,4
19650413,St. Louis Cardinals,Chicago Cubs,1,3
19650413,Milwaukee Braves,Cincinnati Reds,3,8
19650413,San  Francisco Giants,Pittsburgh Pirates,2,5
19650414,Chicago White Sox,Baltimore Orioles,0,6
19650414,New York Yankees,California Angels,3,4
19650414,Boston Red Sox,Washington Senators,4,6
19650414,St. Louis Cardinals,Chicago Cubs,3,7
19650414,Houston Colts,New York Mets,7,6
19650414,San  Francisco Giants,Philadelpia Phillies,5,2
19650414,Los Angeles Dodgers,Pittsburgh Pirates,3,1
19650415,New York Yankees,California Angels,4,0
19650415,Washington Senators,Chicago White Sox,3,1
19650415,Cleveland Indians,Kansas City Athletics,3,7
19650415,Detroit Tigers,Minensota Twins,6,4
19650415,Chicago Cubs,Milwaukee Braves,1,5
19650415,Houston Colts,New York Mets,4,5
19650415,Cincinnati Reds,St. Louis Cardinals,10,4
19650417,Baltimore Orioles,Boston Red Sox,9,12
19650417,Detroit Tigers,California Angels,1,3
19650417,Washington Senators,Chicago White Sox,1,2
19650417,New York Yankees,Kansas City Athletics,5,2
19650417,Cleveland Indians,Minensota Twins,0,3
19650417,Chicago Cubs,Milwaukee Braves,9,4
19650417,San  Francisco Giants,New York Mets,4,0
19650417,Los Angeles Dodgers,Philadelpia Phillies,2,3
19650417,Houston Colts,Pittsburgh Pirates,2,3
19650417,Cincinnati Reds,St. Louis Cardinals,0,8
19650418,Baltimore Orioles,Boston Red Sox,4,11
19650418,Detroit Tigers,California Angels,4,1
19650418,Washington Senators,Chicago White Sox,1,5
19650418,Washington Senators,Chicago White Sox,4,1
19650418,New York Yankees,Kansas City Athletics,10,4
19650418,Cleveland Indians,Minensota Twins,3,6
19650418,Chicago Cubs,Milwaukee Braves,6,9
19650418,San  Francisco Giants,New York Mets,4,1
19650418,San  Francisco Giants,New York Mets,1,7
19650418,Los Angeles Dodgers,Philadelpia Phillies,6,2
19650418,Houston Colts,Pittsburgh Pirates,3,1
19650418,Houston Colts,Pittsburgh Pirates,4,5
19650418,Cincinnati Reds,St. Louis Cardinals,8,2
19650419,Detroit Tigers,California Angels,2,4
19650419,Baltimore Orioles,Chicago White Sox,2,7
19650419,New York Yankees,Kansas City Athletics,2,8
19650419,Cincinnati Reds,Milwaukee Braves,2,0
19650419,Houston Colts,Philadelpia Phillies,0,8
