Date,away_team,home_team,away_team_score,home_team_score
19580414,Boston Red Sox,Washington Senators,2,5
19580415,Washington Senators,Baltimore Orioles,1,6
19580415,New York Yankees,Boston Red Sox,3,0
19580415,Detroit Tigers,Chicago White Sox,4,3
19580415,Kansas City Athletics,Cleveland Indians,5,0
19580415,Philadelpia Phillies,Cincinnati Reds,5,4
19580415,Pittsburgh Pirates,Milwaukee Braves,4,3
19580415,Los Angeles Dodgers,San  Francisco Giants,0,8
19580415,Chicago Cubs,St. Louis Cardinals,4,0
19580416,New York Yankees,Boston Red Sox,1,3
19580416,Detroit Tigers,Chicago White Sox,5,4
19580416,Kansas City Athletics,Cleveland Indians,9,4
19580416,Los Angeles Dodgers,San  Francisco Giants,13,1
19580417,Washington Senators,Baltimore Orioles,0,4
19580417,New York Yankees,Boston Red Sox,3,1
19580417,Detroit Tigers,Chicago White Sox,3,4
19580417,Kansas City Athletics,Cleveland Indians,2,3
19580417,Pittsburgh Pirates,Milwaukee Braves,1,6
19580417,Los Angeles Dodgers,San  Francisco Giants,4,7
19580417,Chicago Cubs,St. Louis Cardinals,4,3
19580418,Cleveland Indians,Detroit Tigers,7,5
19580418,Chicago White Sox,Kansas City Athletics,11,7
19580418,Baltimore Orioles,New York Yankees,1,3
19580418,St. Louis Cardinals,Chicago Cubs,6,11
19580418,San  Francisco Giants,Los Angeles Dodgers,5,6
19580418,Milwaukee Braves,Philadelpia Phillies,4,2
19580418,Cincinnati Reds,Pittsburgh Pirates,4,1
19580419,Cleveland Indians,Detroit Tigers,1,9
19580419,Baltimore Orioles,New York Yankees,3,4
19580419,Boston Red Sox,Washington Senators,3,4
19580419,St. Louis Cardinals,Chicago Cubs,3,6
19580419,San  Francisco Giants,Los Angeles Dodgers,11,4
19580419,Milwaukee Braves,Philadelpia Phillies,5,0
19580419,Cincinnati Reds,Pittsburgh Pirates,9,6
19580420,Cleveland Indians,Detroit Tigers,4,2
19580420,Chicago White Sox,Kansas City Athletics,2,8
19580420,Baltimore Orioles,New York Yankees,0,7
19580420,Boston Red Sox,Washington Senators,5,6
19580420,St. Louis Cardinals,Chicago Cubs,9,4
19580420,San  Francisco Giants,Los Angeles Dodgers,12,2
19580420,Milwaukee Braves,Philadelpia Phillies,2,3
19580420,Cincinnati Reds,Pittsburgh Pirates,3,4
19580421,Chicago White Sox,Detroit Tigers,1,2
19580421,Cleveland Indians,Kansas City Athletics,4,9
19580421,Boston Red Sox,New York Yankees,1,4
19580421,Cincinnati Reds,Philadelpia Phillies,4,2
19580422,Chicago White Sox,Detroit Tigers,2,8
19580422,Cleveland Indians,Kansas City Athletics,6,9
19580422,Boston Red Sox,New York Yankees,7,12
19580422,Baltimore Orioles,Washington Senators,4,2
19580422,Chicago Cubs,Los Angeles Dodgers,2,4
19580422,Milwaukee Braves,Pittsburgh Pirates,5,2
19580422,St. Louis Cardinals,San  Francisco Giants,7,5
19580423,Baltimore Orioles,Boston Red Sox,5,7
19580423,Chicago White Sox,Cleveland Indians,0,2
19580423,Detroit Tigers,Kansas City Athletics,8,2
