Date,away_team,home_team,away_team_score,home_team_score
19470415,Washington Senators,Boston Red Sox,6,7
19470415,Chicago White Sox,Cleveland Indians,2,0
19470415,Philadelphia Athletics,New York Yankees,6,1
19470415,Detroit Tigers,St. Louis Browns,7,0
19470415,Boston Braves,Brooklyn Dodgers,3,5
19470415,Pittsburgh Pirates,Chicago Cubs,1,0
19470415,St. Louis Cardinals,Cincinnati Reds,1,3
19470415,New York Giants,Philadelpia Phillies,3,4
19470416,St. Louis Cardinals,Cincinnati Reds,4,1
19470417,Washington Senators,Boston Red Sox,1,4
19470417,Philadelphia Athletics,New York Yankees,1,2
19470417,Detroit Tigers,St. Louis Browns,3,4
19470417,Boston Braves,Brooklyn Dodgers,6,12
19470417,Pittsburgh Pirates,Chicago Cubs,7,1
19470417,St. Louis Cardinals,Cincinnati Reds,4,9
19470417,New York Giants,Philadelpia Phillies,5,11
19470418,St. Louis Browns,Chicago White Sox,0,1
19470418,Cleveland Indians,Detroit Tigers,0,2
19470418,Boston Red Sox,Philadelphia Athletics,9,3
19470418,New York Yankees,Washington Senators,7,0
19470418,Philadelpia Phillies,Boston Braves,7,10
19470418,Brooklyn Dodgers,New York Giants,4,10
19470418,Cincinnati Reds,Pittsburgh Pirates,11,12
19470418,Chicago Cubs,St. Louis Cardinals,1,4
19470419,Cleveland Indians,Detroit Tigers,5,3
19470419,Boston Red Sox,Philadelphia Athletics,4,2
19470419,New York Yankees,Washington Senators,2,4
19470419,Philadelpia Phillies,Boston Braves,3,9
19470419,Brooklyn Dodgers,New York Giants,3,4
19470419,Cincinnati Reds,Pittsburgh Pirates,1,6
19470419,Chicago Cubs,St. Louis Cardinals,7,1
19470419,Philadelpia Phillies,Boston Braves,9,2
19470420,New York Yankees,Philadelphia Athletics,6,2
19470420,New York Yankees,Philadelphia Athletics,3,2
19470420,Boston Red Sox,Washington Senators,1,3
19470420,Philadelpia Phillies,New York Giants,10,1
19470420,Cincinnati Reds,Pittsburgh Pirates,13,5
19470420,Cincinnati Reds,Pittsburgh Pirates,3,7
19470420,Chicago Cubs,St. Louis Cardinals,7,4
19470421,Chicago White Sox,Detroit Tigers,6,4
19470421,Cincinnati Reds,Chicago Cubs,0,3
19470422,St. Louis Browns,Cleveland Indians,0,5
19470422,Boston Red Sox,New York Yankees,4,5
19470422,Philadelpia Phillies,Brooklyn Dodgers,0,1
19470422,Cincinnati Reds,Chicago Cubs,7,6
19470423,St. Louis Browns,Cleveland Indians,4,10
19470423,Chicago White Sox,Detroit Tigers,4,7
19470423,Boston Red Sox,New York Yankees,0,3
19470423,Washington Senators,Philadelphia Athletics,4,3
19470423,Philadelpia Phillies,Brooklyn Dodgers,2,5
19470423,New York Giants,Boston Braves,1,5
19470423,Cincinnati Reds,Chicago Cubs,1,7
19470423,Pittsburgh Pirates,St. Louis Cardinals,8,5
19470424,Cleveland Indians,Chicago White Sox,1,0
19470424,St. Louis Browns,Detroit Tigers,6,1
19470424,Boston Red Sox,New York Yankees,1,0
19470424,Philadelpia Phillies,Brooklyn Dodgers,0,2
19470424,New York Giants,Boston Braves,5,14
19470424,Chicago Cubs,Pittsburgh Pirates,6,5
19470425,Philadelphia Athletics,Boston Red Sox,11,7
19470425,Cleveland Indians,Chicago White Sox,2,3
19470425,St. Louis Browns,Detroit Tigers,5,6
19470426,Philadelphia Athletics,Boston Red Sox,5,2
19470426,Detroit Tigers,Cleveland Indians,0,6
19470426,Washington Senators,New York Yankees,1,3
19470426,Chicago White Sox,St. Louis Browns,2,0
19470426,New York Giants,Brooklyn Dodgers,3,7
19470426,St. Louis Cardinals,Chicago Cubs,1,4
19470426,Pittsburgh Pirates,Cincinnati Reds,2,3
19470426,Boston Braves,Philadelpia Phillies,7,1
19470427,Washington Senators,New York Yankees,1,0
19470427,Chicago White Sox,St. Louis Browns,2,4
19470427,Philadelphia Athletics,Boston Red Sox,6,6
19470427,Chicago White Sox,St. Louis Browns,3,4
19470427,New York Giants,Brooklyn Dodgers,8,9
19470427,St. Louis Cardinals,Chicago Cubs,0,3
19470427,Pittsburgh Pirates,Cincinnati Reds,1,6
19470427,Pittsburgh Pirates,Cincinnati Reds,1,2
19470427,Boston Braves,Philadelpia Phillies,4,5
19470427,Boston Braves,Philadelpia Phillies,4,5
19470428,Detroit Tigers,Cleveland Indians,3,0
19470429,Philadelphia Athletics,Cleveland Indians,4,3
19470429,Boston Red Sox,Detroit Tigers,3,8
19470429,Chicago Cubs,Brooklyn Dodgers,6,10
19470429,Cincinnati Reds,Boston Braves,0,4
19470429,St. Louis Cardinals,New York Giants,2,7
19470429,Pittsburgh Pirates,Philadelpia Phillies,6,2
19470430,Washington Senators,Chicago White Sox,2,5
19470430,Boston Red Sox,Detroit Tigers,7,1
19470430,New York Yankees,St. Louis Browns,5,15
19470430,Chicago Cubs,Brooklyn Dodgers,3,1
19470430,Cincinnati Reds,Boston Braves,3,10
19470430,St. Louis Cardinals,New York Giants,3,4
19470430,Pittsburgh Pirates,Philadelpia Phillies,11,4
19470501,Washington Senators,St. Louis Browns,5,14
19470501,Chicago Cubs,Brooklyn Dodgers,2,5
19470501,St. Louis Cardinals,New York Giants,5,6
19470502,New York Yankees,Chicago White Sox,5,2
19470502,Boston Red Sox,Cleveland Indians,0,2
19470502,Philadelphia Athletics,Detroit Tigers,2,3
19470503,New York Yankees,Chicago White Sox,1,2
19470503,New York Yankees,Chicago White Sox,3,10
19470503,Boston Red Sox,Cleveland Indians,3,9
19470503,Philadelphia Athletics,Detroit Tigers,1,2
19470503,Washington Senators,St. Louis Browns,5,4
19470504,Philadelphia Athletics,Chicago White Sox,7,8
19470504,Philadelphia Athletics,Chicago White Sox,0,1
19470504,Washington Senators,Cleveland Indians,6,3
19470504,New York Yankees,Detroit Tigers,2,2
19470504,Boston Red Sox,St. Louis Browns,3,2
19470504,Boston Red Sox,St. Louis Browns,8,1
19470504,St. Louis Cardinals,Boston Braves,3,4
19470504,Cincinnati Reds,Philadelpia Phillies,3,5
19470504,Cincinnati Reds,Philadelpia Phillies,5,10
19470504,St. Louis Cardinals,Boston Braves,9,0
