Date,away_team,home_team,away_team_score,home_team_score
19370419,Philadelphia Athletics,Washington Senators,4,3
19370419,Philadelpia Phillies,Boston Braves,2,1
19370419,Philadelpia Phillies,Boston Braves,1,0
19370420,Cleveland Indians,Detroit Tigers,3,4
19370420,Washington Senators,New York Yankees,3,2
19370420,Boston Red Sox,Philadelphia Athletics,11,5
19370420,New York Giants,Brooklyn Dodgers,4,3
19370420,Pittsburgh Pirates,Chicago Cubs,5,0
19370420,St. Louis Cardinals,Cincinnati Reds,2,0
19370421,Chicago White Sox,St. Louis Browns,10,15
19370422,Chicago White Sox,St. Louis Browns,6,1
19370422,Pittsburgh Pirates,Chicago Cubs,4,2
19370422,St. Louis Cardinals,Cincinnati Reds,14,11
19370423,Detroit Tigers,Chicago White Sox,10,2
19370423,St. Louis Browns,Cleveland Indians,2,9
19370423,Philadelphia Athletics,Washington Senators,7,1
19370423,Boston Braves,New York Giants,0,3
19370423,Brooklyn Dodgers,Philadelpia Phillies,4,3
19370423,Cincinnati Reds,Pittsburgh Pirates,3,4
19370423,Chicago Cubs,St. Louis Cardinals,4,5
19370424,New York Yankees,Boston Red Sox,6,5
19370424,St. Louis Browns,Cleveland Indians,4,3
19370424,Philadelphia Athletics,Washington Senators,6,4
19370424,Boston Braves,New York Giants,0,3
19370424,Brooklyn Dodgers,Philadelpia Phillies,3,7
19370424,Cincinnati Reds,Pittsburgh Pirates,2,3
19370424,Chicago Cubs,St. Louis Cardinals,13,12
19370425,New York Yankees,Boston Red Sox,9,3
19370425,Detroit Tigers,Chicago White Sox,7,11
19370425,St. Louis Browns,Cleveland Indians,4,5
19370425,Boston Braves,New York Giants,3,1
19370425,Brooklyn Dodgers,Philadelpia Phillies,10,6
19370425,Chicago Cubs,St. Louis Cardinals,0,4
19370426,Washington Senators,Boston Red Sox,5,12
19370426,Philadelphia Athletics,New York Yankees,1,7
19370426,Boston Braves,Brooklyn Dodgers,9,5
19370427,Pittsburgh Pirates,St. Louis Cardinals,1,3
19370428,Chicago White Sox,Cleveland Indians,2,7
19370428,St. Louis Browns,Detroit Tigers,5,11
19370428,New York Yankees,Washington Senators,6,1
19370428,Cincinnati Reds,Chicago Cubs,10,3
19370428,Brooklyn Dodgers,New York Giants,3,2
19370428,Boston Braves,Philadelpia Phillies,4,7
19370429,St. Louis Browns,Chicago White Sox,0,12
19370429,Detroit Tigers,Cleveland Indians,3,12
19370429,New York Yankees,Washington Senators,4,2
19370429,Brooklyn Dodgers,New York Giants,0,9
19370429,Boston Braves,Philadelpia Phillies,6,4
19370429,Chicago Cubs,Pittsburgh Pirates,5,6
19370429,Cincinnati Reds,St. Louis Cardinals,1,6
19370430,Philadelphia Athletics,Boston Red Sox,5,15
19370430,Detroit Tigers,Cleveland Indians,4,2
19370430,New York Yankees,Washington Senators,1,4
19370430,Brooklyn Dodgers,New York Giants,2,11
19370430,Boston Braves,Philadelpia Phillies,10,2
19370430,Chicago Cubs,Pittsburgh Pirates,7,2
19370430,Cincinnati Reds,St. Louis Cardinals,1,7
19370501,Chicago White Sox,Detroit Tigers,4,11
19370501,Boston Red Sox,New York Yankees,2,3
19370501,Washington Senators,Philadelphia Athletics,1,2
19370501,Cleveland Indians,St. Louis Browns,2,3
19370501,Philadelpia Phillies,Brooklyn Dodgers,4,2
19370501,New York Giants,Boston Braves,2,3
19370501,St. Louis Cardinals,Chicago Cubs,4,11
19370501,Pittsburgh Pirates,Cincinnati Reds,3,1
19370502,Chicago White Sox,Detroit Tigers,5,6
19370502,Boston Red Sox,New York Yankees,5,4
19370502,Washington Senators,Philadelphia Athletics,10,7
19370502,Philadelpia Phillies,Brooklyn Dodgers,1,5
19370502,New York Giants,Boston Braves,3,1
19370502,St. Louis Cardinals,Chicago Cubs,1,4
19370502,Pittsburgh Pirates,Cincinnati Reds,7,2
19370503,Chicago White Sox,Detroit Tigers,9,12
19370503,Philadelpia Phillies,Brooklyn Dodgers,14,8
19370503,New York Giants,Boston Braves,1,3
19370504,Washington Senators,Cleveland Indians,12,5
19370504,New York Yankees,Detroit Tigers,10,1
19370504,Boston Red Sox,St. Louis Browns,11,6
19370504,Pittsburgh Pirates,Brooklyn Dodgers,10,3
19370504,St. Louis Cardinals,Boston Braves,1,8
19370504,Cincinnati Reds,New York Giants,6,7
19370504,Chicago Cubs,Philadelpia Phillies,14,7
19370505,Philadelphia Athletics,Chicago White Sox,7,6
19370505,New York Yankees,Detroit Tigers,7,3
19370505,Pittsburgh Pirates,Brooklyn Dodgers,5,1
19370505,St. Louis Cardinals,Boston Braves,13,1
19370505,Cincinnati Reds,New York Giants,8,5
19370505,Chicago Cubs,Philadelpia Phillies,17,4
19370506,Philadelphia Athletics,Chicago White Sox,3,1
19370506,Washington Senators,Cleveland Indians,2,4
19370506,New York Yankees,Detroit Tigers,6,12
19370506,Boston Red Sox,St. Louis Browns,2,1
19370506,Pittsburgh Pirates,Brooklyn Dodgers,5,9
19370506,Cincinnati Reds,New York Giants,4,0
19370506,Chicago Cubs,Philadelpia Phillies,1,0
19370507,Boston Red Sox,Chicago White Sox,5,3
19370507,New York Yankees,Cleveland Indians,6,7
19370507,Washington Senators,Detroit Tigers,2,4
19370507,Philadelphia Athletics,St. Louis Browns,6,9
19370507,Chicago Cubs,Brooklyn Dodgers,1,12
19370507,Cincinnati Reds,Boston Braves,5,3
19370507,St. Louis Cardinals,New York Giants,2,8
19370507,Pittsburgh Pirates,Philadelpia Phillies,8,3
19370508,Boston Red Sox,Chicago White Sox,5,6
19370508,New York Yankees,Cleveland Indians,0,4
19370508,Philadelphia Athletics,St. Louis Browns,5,1
19370508,Washington Senators,Detroit Tigers,8,3
19370508,Chicago Cubs,Brooklyn Dodgers,5,6
19370508,St. Louis Cardinals,New York Giants,12,5
19370509,New York Yankees,Chicago White Sox,1,2
19370509,Boston Red Sox,Cleveland Indians,1,3
19370509,Philadelphia Athletics,Detroit Tigers,9,8
19370509,Washington Senators,St. Louis Browns,7,1
19370509,St. Louis Cardinals,Brooklyn Dodgers,7,1
19370509,Pittsburgh Pirates,Boston Braves,6,3
19370509,Chicago Cubs,New York Giants,1,4
19370509,Cincinnati Reds,Philadelpia Phillies,21,10
19370510,New York Yankees,Chicago White Sox,7,0
19370510,Boston Red Sox,Cleveland Indians,5,6
19370510,Philadelphia Athletics,Detroit Tigers,9,5
19370510,Washington Senators,St. Louis Browns,3,6
19370510,St. Louis Cardinals,Brooklyn Dodgers,2,8
19370510,Pittsburgh Pirates,Boston Braves,4,1
19370510,Chicago Cubs,New York Giants,4,3
19370510,Cincinnati Reds,Philadelpia Phillies,3,10
19370511,New York Yankees,Chicago White Sox,2,7
19370511,Boston Red Sox,Cleveland Indians,11,4
19370511,Philadelphia Athletics,Detroit Tigers,4,1
19370511,Washington Senators,St. Louis Browns,5,7
19370511,St. Louis Cardinals,Brooklyn Dodgers,7,9
19370511,Pittsburgh Pirates,Boston Braves,3,0
19370511,Chicago Cubs,New York Giants,1,10
19370511,Cincinnati Reds,Philadelpia Phillies,12,3
19370512,Washington Senators,Chicago White Sox,5,13
19370512,Cincinnati Reds,Brooklyn Dodgers,1,5
19370512,Chicago Cubs,Boston Braves,6,2
19370512,Pittsburgh Pirates,New York Giants,6,5
19370512,St. Louis Cardinals,Philadelpia Phillies,15,3
19370513,Washington Senators,Chicago White Sox,10,2
19370513,Boston Red Sox,Detroit Tigers,0,4
19370513,New York Yankees,St. Louis Browns,4,2
19370513,Cincinnati Reds,Brooklyn Dodgers,4,6
19370513,Chicago Cubs,Boston Braves,8,6
19370513,Pittsburgh Pirates,New York Giants,2,5
19370513,St. Louis Cardinals,Philadelpia Phillies,5,4
19370514,Detroit Tigers,St. Louis Browns,5,6
19370514,St. Louis Cardinals,Pittsburgh Pirates,4,14
19370515,Cleveland Indians,Chicago White Sox,0,6
19370515,New York Yankees,Philadelphia Athletics,6,5
19370515,Detroit Tigers,St. Louis Browns,5,11
19370515,Boston Red Sox,Washington Senators,4,5
19370515,Chicago Cubs,Cincinnati Reds,2,3
19370515,Philadelpia Phillies,New York Giants,6,2
19370515,Philadelpia Phillies,New York Giants,1,2
19370515,St. Louis Cardinals,Pittsburgh Pirates,4,2
19370516,Cleveland Indians,Chicago White Sox,4,6
19370516,New York Yankees,Philadelphia Athletics,8,4
19370516,Detroit Tigers,St. Louis Browns,5,4
19370516,Boston Red Sox,Washington Senators,6,5
19370516,Brooklyn Dodgers,Boston Braves,2,3
19370516,Chicago Cubs,Cincinnati Reds,2,3
19370516,Philadelpia Phillies,New York Giants,6,0
19370516,St. Louis Cardinals,Pittsburgh Pirates,1,2
19370517,New York Yankees,Philadelphia Athletics,2,3
19370517,Boston Red Sox,Washington Senators,3,4
19370517,Chicago Cubs,Cincinnati Reds,5,2
19370518,Cleveland Indians,Boston Red Sox,7,4
19370518,Chicago White Sox,New York Yankees,0,4
19370518,Detroit Tigers,Philadelphia Athletics,7,8
19370518,St. Louis Browns,Washington Senators,6,7
19370518,Philadelpia Phillies,Pittsburgh Pirates,1,2
19370518,New York Giants,St. Louis Cardinals,3,4
19370519,Detroit Tigers,Philadelphia Athletics,9,0
19370519,St. Louis Browns,Washington Senators,8,9
19370519,Brooklyn Dodgers,Chicago Cubs,1,3
19370519,Boston Braves,Cincinnati Reds,3,1
19370519,Philadelpia Phillies,Pittsburgh Pirates,5,4
19370519,New York Giants,St. Louis Cardinals,4,1
19370520,Cleveland Indians,Boston Red Sox,16,5
19370520,Chicago White Sox,New York Yankees,3,1
19370520,Detroit Tigers,Philadelphia Athletics,3,2
19370520,St. Louis Browns,Washington Senators,4,5
19370520,Brooklyn Dodgers,Chicago Cubs,1,6
19370520,Boston Braves,Cincinnati Reds,4,1
19370520,Philadelpia Phillies,Pittsburgh Pirates,2,5
19370520,New York Giants,St. Louis Cardinals,7,4
19370521,Detroit Tigers,Boston Red Sox,4,2
19370521,St. Louis Browns,New York Yankees,3,4
19370521,Chicago White Sox,Philadelphia Athletics,3,4
19370521,Cleveland Indians,Washington Senators,7,5
19370521,New York Giants,Chicago Cubs,5,8
19370521,Philadelpia Phillies,Cincinnati Reds,5,6
19370521,Boston Braves,Pittsburgh Pirates,6,3
19370521,Brooklyn Dodgers,St. Louis Cardinals,2,11
19370522,Detroit Tigers,Boston Red Sox,9,11
19370522,St. Louis Browns,New York Yankees,2,14
19370522,Chicago White Sox,Philadelphia Athletics,9,10
19370522,Cleveland Indians,Washington Senators,1,4
19370522,New York Giants,Chicago Cubs,3,2
19370522,Philadelpia Phillies,Cincinnati Reds,19,9
19370522,Boston Braves,Pittsburgh Pirates,2,5
19370522,Brooklyn Dodgers,St. Louis Cardinals,4,1
19370523,Chicago White Sox,Boston Red Sox,6,4
19370523,Cleveland Indians,New York Yankees,3,7
19370523,St. Louis Browns,Philadelphia Athletics,2,6
19370523,Detroit Tigers,Washington Senators,13,3
19370523,Boston Braves,Chicago Cubs,1,11
19370523,Brooklyn Dodgers,Cincinnati Reds,2,6
19370523,New York Giants,Pittsburgh Pirates,6,5
19370523,Philadelpia Phillies,St. Louis Cardinals,2,6
19370524,Chicago White Sox,Boston Red Sox,5,9
19370524,Cleveland Indians,New York Yankees,0,14
19370524,St. Louis Browns,Philadelphia Athletics,8,6
19370524,Detroit Tigers,Washington Senators,3,1
19370524,Boston Braves,Chicago Cubs,3,1
19370524,Brooklyn Dodgers,Cincinnati Reds,1,0
19370524,New York Giants,Pittsburgh Pirates,4,3
19370525,St. Louis Browns,Boston Red Sox,2,4
19370525,Detroit Tigers,New York Yankees,3,4
19370525,Cleveland Indians,Philadelphia Athletics,4,2
19370525,Chicago White Sox,Washington Senators,9,2
19370525,Philadelpia Phillies,Chicago Cubs,3,5
19370525,New York Giants,Cincinnati Reds,9,3
19370525,Brooklyn Dodgers,Pittsburgh Pirates,2,1
19370526,St. Louis Browns,Boston Red Sox,9,11
19370526,Detroit Tigers,New York Yankees,0,7
19370526,Cleveland Indians,Philadelphia Athletics,8,6
19370526,Chicago White Sox,Washington Senators,6,5
19370526,Philadelpia Phillies,Chicago Cubs,6,1
19370526,New York Giants,Cincinnati Reds,6,3
19370526,Boston Braves,St. Louis Cardinals,4,6
19370527,Detroit Tigers,New York Yankees,5,4
19370527,Cleveland Indians,Philadelphia Athletics,8,7
19370527,Chicago White Sox,Washington Senators,1,2
19370527,Philadelpia Phillies,Chicago Cubs,11,2
19370527,New York Giants,Cincinnati Reds,3,2
19370527,Boston Braves,St. Louis Cardinals,8,7
19370528,Washington Senators,Boston Red Sox,0,7
19370528,Chicago White Sox,Cleveland Indians,3,2
19370528,St. Louis Browns,Detroit Tigers,5,6
19370528,St. Louis Browns,Detroit Tigers,2,7
19370528,Cincinnati Reds,Chicago Cubs,3,12
19370528,Pittsburgh Pirates,St. Louis Cardinals,10,3
19370529,Washington Senators,Boston Red Sox,2,4
19370529,Chicago White Sox,Cleveland Indians,4,1
19370529,Chicago White Sox,Cleveland Indians,3,15
19370529,St. Louis Browns,Detroit Tigers,13,9
19370529,Philadelphia Athletics,New York Yankees,4,9
19370529,Philadelphia Athletics,New York Yankees,3,10
19370529,Boston Braves,Brooklyn Dodgers,1,2
19370529,Boston Braves,Brooklyn Dodgers,4,3
19370529,Cincinnati Reds,Chicago Cubs,2,4
