Date,away_team,home_team,away_team_score,home_team_score
19750407,Kansas City Royals,California Angels,2,3
19750407,Los Angeles Dodgers,Cincinnati Reds,1,2
19750407,Atlanta Braves,Houston Colts,2,6
19750407,Montreal Expos,St. Louis Cardinals,8,4
19750408,Milwaukee Brewers,Boston Red Sox,2,5
19750408,New York Yankees,Cleveland Indians,3,5
19750408,Chicago White Sox,Oakland Athletics,2,3
19750408,Minensota Twins,Texas Rangers,11,4
19750408,Atlanta Braves,Houston Colts,2,0
19750408,Philadelpia Phillies,New York Mets,1,2
19750409,Milwaukee Brewers,Boston Red Sox,7,4
19750409,Kansas City Royals,California Angels,7,6
19750409,Chicago White Sox,Oakland Athletics,7,5
19750409,Minensota Twins,Texas Rangers,3,2
19750409,Los Angeles Dodgers,Cincinnati Reds,3,4
19750409,Atlanta Braves,Houston Colts,2,14
19750409,Montreal Expos,St. Louis Cardinals,0,4
19750410,Baltimore Orioles,Detroit Tigers,10,0
19750410,Chicago White Sox,Oakland Athletics,0,9
19750410,Minensota Twins,Texas Rangers,4,5
19750410,Pittsburgh Pirates,Chicago Cubs,8,4
19750410,Los Angeles Dodgers,Cincinnati Reds,6,7
19750410,Philadelpia Phillies,New York Mets,3,2
19750410,San  Francisco Giants,San Diego Padres,2,0
19750410,Montreal Expos,St. Louis Cardinals,2,7
19750411,Boston Red Sox,Baltimore Orioles,6,5
19750411,Chicago White Sox,California Angels,0,5
19750411,Minensota Twins,Kansas City Royals,3,8
19750411,Cleveland Indians,Milwaukee Brewers,2,6
19750411,Detroit Tigers,New York Yankees,5,3
19750411,Oakland Athletics,Texas Rangers,7,5
19750411,Montreal Expos,Chicago Cubs,1,2
19750411,Los Angeles Dodgers,Houston Colts,7,0
19750411,St. Louis Cardinals,Philadelpia Phillies,6,3
19750411,New York Mets,Pittsburgh Pirates,3,4
19750411,Cincinnati Reds,San Diego Padres,2,5
19750411,Atlanta Braves,San  Francisco Giants,4,2
19750412,Boston Red Sox,Baltimore Orioles,3,2
19750412,Chicago White Sox,California Angels,3,4
19750412,Minensota Twins,Kansas City Royals,1,2
19750412,Cleveland Indians,Milwaukee Brewers,5,6
19750412,Detroit Tigers,New York Yankees,7,2
19750412,Oakland Athletics,Texas Rangers,5,4
19750412,Montreal Expos,Chicago Cubs,3,6
19750412,Los Angeles Dodgers,Houston Colts,5,7
19750412,St. Louis Cardinals,Philadelpia Phillies,7,5
19750412,Cincinnati Reds,San Diego Padres,2,3
19750412,Atlanta Braves,San  Francisco Giants,7,4
19750413,Boston Red Sox,Baltimore Orioles,3,11
19750413,Chicago White Sox,California Angels,7,5
19750413,Chicago White Sox,California Angels,5,4
19750413,Minensota Twins,Kansas City Royals,3,5
19750413,Cleveland Indians,Milwaukee Brewers,3,1
19750413,Detroit Tigers,New York Yankees,0,6
19750413,Detroit Tigers,New York Yankees,5,2
19750413,Montreal Expos,Chicago Cubs,0,7
19750413,Los Angeles Dodgers,Houston Colts,7,4
19750413,St. Louis Cardinals,Philadelpia Phillies,0,2
19750413,New York Mets,Pittsburgh Pirates,3,5
19750413,Cincinnati Reds,San Diego Padres,10,0
19750413,Atlanta Braves,San  Francisco Giants,0,5
19750413,Atlanta Braves,San  Francisco Giants,2,4
19750414,Oakland Athletics,Kansas City Royals,3,2
19750414,Cincinnati Reds,Los Angeles Dodgers,2,5
19750414,New York Mets,Philadelpia Phillies,3,4
19750414,Chicago Cubs,Pittsburgh Pirates,4,2
19750414,San Diego Padres,San  Francisco Giants,3,1
19750415,Milwaukee Brewers,Baltimore Orioles,7,1
19750415,Texas Rangers,Chicago White Sox,6,5
19750415,Oakland Athletics,Kansas City Royals,3,4
19750415,California Angels,Minensota Twins,7,3
19750415,Boston Red Sox,New York Yankees,5,3
19750415,Houston Colts,Atlanta Braves,1,6
19750415,Cincinnati Reds,Los Angeles Dodgers,1,3
19750415,San Diego Padres,San  Francisco Giants,2,1
19750416,Milwaukee Brewers,Baltimore Orioles,0,2
19750416,Texas Rangers,Chicago White Sox,14,4
19750416,Oakland Athletics,Kansas City Royals,2,6
19750416,California Angels,Minensota Twins,4,10
19750416,Boston Red Sox,New York Yankees,4,2
19750416,Houston Colts,Atlanta Braves,2,5
19750416,Cincinnati Reds,Los Angeles Dodgers,6,7
19750416,Chicago Cubs,Philadelpia Phillies,9,3
19750416,Montreal Expos,Pittsburgh Pirates,5,0
19750416,San Diego Padres,San  Francisco Giants,1,7
19750416,New York Mets,St. Louis Cardinals,2,3
19750417,Texas Rangers,Chicago White Sox,7,3
19750417,Houston Colts,Atlanta Braves,1,2
19750417,Cincinnati Reds,Los Angeles Dodgers,4,5
19750417,Chicago Cubs,Philadelpia Phillies,10,9
19750417,Montreal Expos,Pittsburgh Pirates,7,4
19750417,New York Mets,St. Louis Cardinals,14,7
19750418,Baltimore Orioles,Boston Red Sox,9,7
19750418,Milwaukee Brewers,Cleveland Indians,5,1
19750418,New York Yankees,Detroit Tigers,11,3
19750418,Minensota Twins,Oakland Athletics,5,4
19750418,Kansas City Royals,Texas Rangers,5,3
19750418,San Diego Padres,Atlanta Braves,3,1
19750418,Houston Colts,Cincinnati Reds,2,5
19750418,San  Francisco Giants,Los Angeles Dodgers,3,1
19750418,Philadelpia Phillies,Montreal Expos,6,3
19750418,Pittsburgh Pirates,St. Louis Cardinals,4,5
19750419,California Angels,Chicago White Sox,6,5
19750419,Milwaukee Brewers,Cleveland Indians,3,0
19750419,New York Yankees,Detroit Tigers,3,8
19750419,Minensota Twins,Oakland Athletics,1,4
19750419,Kansas City Royals,Texas Rangers,5,2
19750419,San Diego Padres,Atlanta Braves,8,2
19750419,Houston Colts,Cincinnati Reds,8,9
19750419,San  Francisco Giants,Los Angeles Dodgers,2,3
19750419,Philadelpia Phillies,Montreal Expos,3,0
19750419,Chicago Cubs,New York Mets,4,2
19750419,Pittsburgh Pirates,St. Louis Cardinals,7,1
19750420,Baltimore Orioles,Boston Red Sox,2,10
19750420,California Angels,Chicago White Sox,8,4
19750420,Milwaukee Brewers,Cleveland Indians,4,7
19750420,New York Yankees,Detroit Tigers,7,1
19750420,Minensota Twins,Oakland Athletics,1,4
19750420,Minensota Twins,Oakland Athletics,1,5
19750420,Kansas City Royals,Texas Rangers,2,0
19750420,San Diego Padres,Atlanta Braves,3,4
19750420,Houston Colts,Cincinnati Reds,3,5
19750420,Houston Colts,Cincinnati Reds,7,6
19750420,San  Francisco Giants,Los Angeles Dodgers,6,3
19750420,Chicago Cubs,New York Mets,6,8
19750420,Chicago Cubs,New York Mets,3,4
19750420,Pittsburgh Pirates,St. Louis Cardinals,5,0
19750421,New York Yankees,Boston Red Sox,12,1
19750421,Minensota Twins,California Angels,8,6
19750421,Texas Rangers,Oakland Athletics,6,11
