Date,away_team,home_team,away_team_score,home_team_score
19660411,Cleveland Indians,Washington Senators,5,2
19660412,Baltimore Orioles,Boston Red Sox,5,4
19660412,California Angels,Chicago White Sox,2,3
19660412,Kansas City Athletics,Minensota Twins,1,2
19660412,Detroit Tigers,New York Yankees,2,1
19660412,Pittsburgh Pirates,Atlanta Braves,3,2
19660412,Houston Colts,Los Angeles Dodgers,2,3
19660412,Chicago Cubs,San  Francisco Giants,1,9
19660413,Baltimore Orioles,Boston Red Sox,8,1
19660413,Kansas City Athletics,Minensota Twins,3,5
19660413,Pittsburgh Pirates,Atlanta Braves,6,0
19660413,Houston Colts,Los Angeles Dodgers,7,6
19660413,Chicago Cubs,San  Francisco Giants,0,4
19660413,Philadelpia Phillies,St. Louis Cardinals,3,2
19660414,California Angels,Chicago White Sox,2,1
19660414,Kansas City Athletics,Minensota Twins,2,4
19660414,Detroit Tigers,New York Yankees,3,2
19660414,Detroit Tigers,New York Yankees,5,2
19660414,Houston Colts,Los Angeles Dodgers,4,2
19660414,Chicago Cubs,San  Francisco Giants,9,4
19660414,Philadelpia Phillies,St. Louis Cardinals,5,4
19660415,New York Yankees,Baltimore Orioles,3,2
19660415,Boston Red Sox,Cleveland Indians,7,8
19660415,Washington Senators,Detroit Tigers,3,8
19660415,California Angels,Minensota Twins,9,4
19660415,Chicago Cubs,Los Angeles Dodgers,2,4
19660415,Atlanta Braves,New York Mets,3,2
19660415,Cincinnati Reds,Philadelpia Phillies,3,4
19660415,St. Louis Cardinals,Pittsburgh Pirates,9,2
19660415,Houston Colts,San  Francisco Giants,2,6
19660416,New York Yankees,Baltimore Orioles,2,7
19660416,Kansas City Athletics,Chicago White Sox,1,2
19660416,Boston Red Sox,Cleveland Indians,2,3
19660416,Washington Senators,Detroit Tigers,5,7
19660416,California Angels,Minensota Twins,3,2
19660416,Chicago Cubs,Los Angeles Dodgers,2,4
19660416,Atlanta Braves,New York Mets,1,3
19660416,Cincinnati Reds,Philadelpia Phillies,4,0
19660416,St. Louis Cardinals,Pittsburgh Pirates,3,5
19660416,Houston Colts,San  Francisco Giants,1,7
19660417,New York Yankees,Baltimore Orioles,4,5
19660417,Kansas City Athletics,Chicago White Sox,0,5
19660417,Boston Red Sox,Cleveland Indians,0,6
19660417,Washington Senators,Detroit Tigers,10,4
19660417,Chicago Cubs,Los Angeles Dodgers,0,5
19660417,Atlanta Braves,New York Mets,4,5
19660417,Cincinnati Reds,Philadelpia Phillies,1,3
19660417,St. Louis Cardinals,Pittsburgh Pirates,5,6
19660417,Houston Colts,San  Francisco Giants,1,3
19660418,Los Angeles Dodgers,Houston Colts,6,3
19660418,Cincinnati Reds,Pittsburgh Pirates,3,4
19660419,Washington Senators,Baltimore Orioles,8,14
19660419,Detroit Tigers,Boston Red Sox,0,7
19660419,Detroit Tigers,Boston Red Sox,6,4
19660419,Chicago White Sox,California Angels,3,1
19660419,New York Yankees,Cleveland Indians,1,3
19660419,Minensota Twins,Kansas City Athletics,2,3
19660419,San  Francisco Giants,Chicago Cubs,11,10
19660419,Los Angeles Dodgers,Houston Colts,5,8
19660419,St. Louis Cardinals,New York Mets,5,2
19660419,Atlanta Braves,Philadelpia Phillies,3,1
19660419,Cincinnati Reds,Pittsburgh Pirates,3,7
19660420,Washington Senators,Baltimore Orioles,3,6
19660420,Detroit Tigers,Boston Red Sox,3,5
19660420,Chicago White Sox,California Angels,3,4
19660420,New York Yankees,Cleveland Indians,2,4
19660420,Los Angeles Dodgers,Houston Colts,3,2
19660420,Atlanta Braves,Philadelpia Phillies,8,1
19660420,Cincinnati Reds,Pittsburgh Pirates,2,3
19660421,Chicago White Sox,California Angels,8,6
19660421,San  Francisco Giants,Chicago Cubs,5,2
19660421,St. Louis Cardinals,New York Mets,5,4
19660421,Atlanta Braves,Philadelpia Phillies,5,4
19660421,Cincinnati Reds,Pittsburgh Pirates,1,2
19660422,Minensota Twins,California Angels,1,2
19660422,New York Mets,Atlanta Braves,4,8
19660422,Los Angeles Dodgers,Chicago Cubs,2,1
19660422,Philadelpia Phillies,Cincinnati Reds,9,7
19660422,San  Francisco Giants,Houston Colts,0,2
19660422,Pittsburgh Pirates,St. Louis Cardinals,5,7
19660423,Cleveland Indians,Boston Red Sox,5,4
19660423,Minensota Twins,California Angels,3,4
19660423,Chicago White Sox,Kansas City Athletics,1,2
19660423,Baltimore Orioles,New York Yankees,4,3
19660423,Detroit Tigers,Washington Senators,3,5
19660423,New York Mets,Atlanta Braves,4,5
19660423,Los Angeles Dodgers,Chicago Cubs,0,2
19660423,San  Francisco Giants,Houston Colts,0,4
19660423,San  Francisco Giants,Houston Colts,2,1
19660423,Pittsburgh Pirates,St. Louis Cardinals,5,4
19660424,Minensota Twins,California Angels,5,3
19660424,Chicago White Sox,Kansas City Athletics,4,3
19660424,Baltimore Orioles,New York Yankees,2,1
19660424,Detroit Tigers,Washington Senators,4,0
19660424,Detroit Tigers,Washington Senators,4,1
19660424,New York Mets,Atlanta Braves,2,5
19660424,New York Mets,Atlanta Braves,4,3
19660424,Los Angeles Dodgers,Chicago Cubs,0,2
19660424,Philadelpia Phillies,Cincinnati Reds,2,3
19660424,San  Francisco Giants,Houston Colts,4,2
19660424,Pittsburgh Pirates,St. Louis Cardinals,2,5
19660425,Kansas City Athletics,Cleveland Indians,0,2
19660425,Minensota Twins,Detroit Tigers,0,3
19660425,Boston Red Sox,New York Yankees,8,5
19660425,Chicago White Sox,Washington Senators,3,2
19660425,Cincinnati Reds,Houston Colts,1,2
19660425,St. Louis Cardinals,Los Angeles Dodgers,2,0
19660425,Philadelpia Phillies,Pittsburgh Pirates,5,0
19660425,Atlanta Braves,San  Francisco Giants,5,0
19660426,California Angels,Baltimore Orioles,3,7
19660426,Kansas City Athletics,Cleveland Indians,0,4
19660426,Boston Red Sox,New York Yankees,6,7
19660426,Chicago White Sox,Washington Senators,4,1
19660426,New York Mets,Chicago Cubs,14,11
19660426,St. Louis Cardinals,Los Angeles Dodgers,2,4
19660426,Atlanta Braves,San  Francisco Giants,11,3
19660427,Chicago White Sox,Boston Red Sox,8,6
19660427,Washington Senators,New York Yankees,2,0
19660427,St. Louis Cardinals,Houston Colts,1,3
19660427,Atlanta Braves,Los Angeles Dodgers,1,4
19660427,Cincinnati Reds,San  Francisco Giants,8,6
19660428,California Angels,Cleveland Indians,1,2
19660428,Kansas City Athletics,Detroit Tigers,5,13
19660428,Pittsburgh Pirates,Chicago Cubs,9,6
19660428,St. Louis Cardinals,Houston Colts,2,4
19660428,Atlanta Braves,Los Angeles Dodgers,2,8
19660428,Cincinnati Reds,San  Francisco Giants,0,3
19660429,Chicago White Sox,Cleveland Indians,4,1
19660429,Baltimore Orioles,Detroit Tigers,8,1
19660429,Houston Colts,Atlanta Braves,3,4
19660429,Philadelpia Phillies,Chicago Cubs,5,1
19660429,Cincinnati Reds,Los Angeles Dodgers,2,3
19660429,New York Mets,Pittsburgh Pirates,5,2
19660429,St. Louis Cardinals,San  Francisco Giants,5,1
19660430,California Angels,Boston Red Sox,16,9
19660430,Baltimore Orioles,Detroit Tigers,3,2
19660430,Kansas City Athletics,New York Yankees,0,6
19660430,Houston Colts,Atlanta Braves,5,4
19660430,Philadelpia Phillies,Chicago Cubs,12,0
19660430,Cincinnati Reds,Los Angeles Dodgers,3,1
19660430,St. Louis Cardinals,San  Francisco Giants,1,6
19660501,California Angels,Boston Red Sox,6,1
19660501,California Angels,Boston Red Sox,1,9
19660501,Chicago White Sox,Cleveland Indians,0,1
19660501,Baltimore Orioles,Detroit Tigers,4,1
19660501,Kansas City Athletics,New York Yankees,1,0
19660501,Kansas City Athletics,New York Yankees,4,10
19660501,Minensota Twins,Washington Senators,3,5
19660501,Minensota Twins,Washington Senators,3,1
19660501,Houston Colts,Atlanta Braves,7,1
19660501,Philadelpia Phillies,Chicago Cubs,1,6
19660501,Cincinnati Reds,Los Angeles Dodgers,0,3
19660501,New York Mets,Pittsburgh Pirates,0,8
19660501,St. Louis Cardinals,San  Francisco Giants,0,2
19660503,Kansas City Athletics,California Angels,2,6
19660503,Minensota Twins,Chicago White Sox,4,2
19660503,Boston Red Sox,Detroit Tigers,0,8
19660503,Cleveland Indians,New York Yankees,1,0
19660503,Baltimore Orioles,Washington Senators,0,3
19660503,Philadelpia Phillies,Atlanta Braves,8,9
19660503,Pittsburgh Pirates,Cincinnati Reds,5,4
19660503,Chicago Cubs,Houston Colts,2,10
19660503,Los Angeles Dodgers,San  Francisco Giants,1,8
19660503,New York Mets,St. Louis Cardinals,2,5
19660504,Kansas City Athletics,California Angels,2,13
19660504,Minensota Twins,Chicago White Sox,6,1
19660504,Boston Red Sox,Detroit Tigers,7,0
19660504,Cleveland Indians,New York Yankees,2,1
19660504,Baltimore Orioles,Washington Senators,2,3
19660504,Philadelpia Phillies,Atlanta Braves,2,1
19660504,Pittsburgh Pirates,Cincinnati Reds,4,3
19660504,Chicago Cubs,Houston Colts,0,4
19660504,Los Angeles Dodgers,San  Francisco Giants,1,6
19660504,New York Mets,St. Louis Cardinals,8,0
19660505,Kansas City Athletics,California Angels,0,1
19660505,Cleveland Indians,New York Yankees,4,0
19660505,Philadelpia Phillies,Atlanta Braves,3,4
19660505,Pittsburgh Pirates,Cincinnati Reds,6,10
19660505,Chicago Cubs,Houston Colts,3,4
19660505,Los Angeles Dodgers,San  Francisco Giants,8,9
19660506,Cleveland Indians,Baltimore Orioles,2,3
19660506,New York Yankees,California Angels,4,7
19660506,Detroit Tigers,Chicago White Sox,1,0
19660506,Washington Senators,Kansas City Athletics,1,2
19660506,Boston Red Sox,Minensota Twins,4,5
19660506,Los Angeles Dodgers,Cincinnati Reds,1,7
19660506,Atlanta Braves,Houston Colts,6,0
19660506,Chicago Cubs,New York Mets,1,2
19660506,Pittsburgh Pirates,Philadelpia Phillies,7,8
19660506,San  Francisco Giants,St. Louis Cardinals,4,2
19660507,Cleveland Indians,Baltimore Orioles,6,3
19660507,New York Yankees,California Angels,3,1
19660507,Detroit Tigers,Chicago White Sox,0,1
19660507,Washington Senators,Kansas City Athletics,2,5
19660507,Boston Red Sox,Minensota Twins,4,6
19660507,Los Angeles Dodgers,Cincinnati Reds,14,2
19660507,Atlanta Braves,Houston Colts,0,3
19660507,Chicago Cubs,New York Mets,3,2
19660507,Pittsburgh Pirates,Philadelpia Phillies,3,7
19660507,San  Francisco Giants,St. Louis Cardinals,15,2
19660508,Cleveland Indians,Baltimore Orioles,2,8
19660508,Cleveland Indians,Baltimore Orioles,3,8
19660508,New York Yankees,California Angels,5,2
19660508,Detroit Tigers,Chicago White Sox,3,1
19660508,Washington Senators,Kansas City Athletics,3,2
19660508,Boston Red Sox,Minensota Twins,8,1
19660508,Boston Red Sox,Minensota Twins,4,1
19660508,Los Angeles Dodgers,Cincinnati Reds,1,2
19660508,Atlanta Braves,Houston Colts,4,5
19660508,Chicago Cubs,New York Mets,3,1
19660508,Chicago Cubs,New York Mets,1,5
19660508,Pittsburgh Pirates,Philadelpia Phillies,3,2
19660508,San  Francisco Giants,St. Louis Cardinals,10,5
19660509,Washington Senators,California Angels,7,10
19660509,Boston Red Sox,Kansas City Athletics,1,6
19660509,New York Yankees,Minensota Twins,3,2
19660509,Cincinnati Reds,Atlanta Braves,7,4
19660510,Chicago White Sox,Baltimore Orioles,2,3
19660510,Washington Senators,California Angels,4,1
19660510,Detroit Tigers,Cleveland Indians,3,2
19660510,Boston Red Sox,Kansas City Athletics,2,3
19660510,Cincinnati Reds,Atlanta Braves,8,2
19660510,Cincinnati Reds,Atlanta Braves,8,0
19660510,St. Louis Cardinals,Chicago Cubs,8,0
19660510,Houston Colts,New York Mets,4,7
19660510,Los Angeles Dodgers,Philadelpia Phillies,6,1
19660510,San  Francisco Giants,Pittsburgh Pirates,2,1
19660511,Chicago White Sox,Baltimore Orioles,3,2
19660511,Washington Senators,California Angels,6,7
19660511,Boston Red Sox,Kansas City Athletics,5,6
19660511,Cincinnati Reds,Atlanta Braves,1,8
19660511,Houston Colts,New York Mets,6,4
19660511,Los Angeles Dodgers,Philadelpia Phillies,5,0
19660511,San  Francisco Giants,Pittsburgh Pirates,6,1
19660512,Chicago White Sox,Baltimore Orioles,5,3
19660512,Washington Senators,California Angels,4,2
19660512,New York Yankees,Minensota Twins,3,4
19660512,Los Angeles Dodgers,Philadelpia Phillies,1,5
19660512,San  Francisco Giants,Pittsburgh Pirates,3,0
19660512,Atlanta Braves,St. Louis Cardinals,3,4
19660513,Boston Red Sox,California Angels,1,4
19660513,Baltimore Orioles,Cleveland Indians,3,4
19660513,Chicago White Sox,Detroit Tigers,4,5
19660513,New York Yankees,Kansas City Athletics,4,2
19660513,Washington Senators,Minensota Twins,5,9
19660513,San  Francisco Giants,New York Mets,5,4
19660513,Houston Colts,Philadelpia Phillies,1,0
19660513,Los Angeles Dodgers,Pittsburgh Pirates,3,4
19660513,Atlanta Braves,St. Louis Cardinals,0,8
19660514,Boston Red Sox,California Angels,4,6
19660514,Baltimore Orioles,Cleveland Indians,1,2
19660514,Chicago White Sox,Detroit Tigers,13,3
19660514,New York Yankees,Kansas City Athletics,2,4
19660514,Washington Senators,Minensota Twins,5,4
19660514,Cincinnati Reds,Chicago Cubs,2,1
19660514,San  Francisco Giants,New York Mets,4,11
19660514,Houston Colts,Philadelpia Phillies,6,5
19660514,Los Angeles Dodgers,Pittsburgh Pirates,4,1
19660514,Atlanta Braves,St. Louis Cardinals,3,0
19660515,Boston Red Sox,California Angels,4,5
19660515,Boston Red Sox,California Angels,6,3
