Date,away_team,home_team,away_team_score,home_team_score
19160412,Philadelphia Athletics,Boston Red Sox,1,2
19160412,Detroit Tigers,Chicago White Sox,4,0
19160412,Washington Senators,New York Yankees,3,2
19160412,St. Louis Browns,Cleveland Indians,6,1
19160412,Boston Braves,Brooklyn Dodgers,5,1
19160412,Chicago Cubs,Cincinnati Reds,7,1
19160412,New York Giants,Philadelpia Phillies,4,5
19160412,Pittsburgh Pirates,St. Louis Cardinals,1,2
19160413,Philadelphia Athletics,Boston Red Sox,2,8
19160413,Detroit Tigers,Chicago White Sox,6,8
19160413,St. Louis Browns,Cleveland Indians,4,2
19160413,Chicago Cubs,Cincinnati Reds,3,8
19160413,New York Giants,Philadelpia Phillies,2,0
19160413,Pittsburgh Pirates,St. Louis Cardinals,4,0
19160414,Detroit Tigers,Chicago White Sox,2,7
19160414,Chicago Cubs,Cincinnati Reds,3,4
19160414,Pittsburgh Pirates,St. Louis Cardinals,3,5
19160415,Detroit Tigers,Chicago White Sox,4,9
19160415,Washington Senators,New York Yankees,1,3
19160415,Philadelphia Athletics,Boston Red Sox,1,2
19160415,St. Louis Browns,Cleveland Indians,0,3
19160415,Boston Braves,Brooklyn Dodgers,4,2
19160415,Chicago Cubs,Cincinnati Reds,0,2
19160415,New York Giants,Philadelpia Phillies,4,5
19160415,Pittsburgh Pirates,St. Louis Cardinals,6,1
19160416,St. Louis Browns,Chicago White Sox,6,5
19160416,Detroit Tigers,Cleveland Indians,3,4
19160416,Pittsburgh Pirates,Cincinnati Reds,1,6
19160416,Chicago Cubs,St. Louis Cardinals,0,1
19160417,Washington Senators,Boston Red Sox,1,5
19160417,St. Louis Browns,Chicago White Sox,5,6
19160417,Detroit Tigers,Cleveland Indians,3,1
19160417,Pittsburgh Pirates,Cincinnati Reds,10,1
19160417,Chicago Cubs,St. Louis Cardinals,5,1
19160418,Philadelphia Athletics,New York Yankees,2,4
19160418,Washington Senators,Boston Red Sox,4,2
19160418,St. Louis Browns,Chicago White Sox,2,7
19160418,Detroit Tigers,Cleveland Indians,4,3
19160418,Pittsburgh Pirates,Cincinnati Reds,3,4
19160418,Boston Braves,Philadelpia Phillies,0,4
19160419,Washington Senators,Boston Red Sox,3,2
19160419,Washington Senators,Boston Red Sox,0,2
19160419,St. Louis Browns,Chicago White Sox,6,2
19160419,Philadelphia Athletics,New York Yankees,1,2
19160419,New York Giants,Brooklyn Dodgers,3,7
19160419,Boston Braves,Philadelpia Phillies,5,6
19160420,Chicago White Sox,Detroit Tigers,1,2
19160420,Boston Red Sox,Philadelphia Athletics,7,1
19160420,New York Yankees,Washington Senators,4,12
19160420,Brooklyn Dodgers,Boston Braves,0,8
19160420,Cincinnati Reds,Chicago Cubs,6,7
19160420,Philadelpia Phillies,New York Giants,7,6
19160420,St. Louis Cardinals,Pittsburgh Pirates,5,0
19160421,Chicago White Sox,Detroit Tigers,2,3
19160421,Boston Red Sox,Philadelphia Athletics,1,3
19160421,New York Yankees,Washington Senators,5,3
19160421,Cleveland Indians,St. Louis Browns,1,11
19160421,Brooklyn Dodgers,Boston Braves,10,3
19160421,Philadelpia Phillies,New York Giants,6,2
19160421,St. Louis Cardinals,Pittsburgh Pirates,0,8
19160422,Boston Red Sox,Philadelphia Athletics,2,6
19160422,New York Yankees,Washington Senators,3,2
19160422,Cleveland Indians,St. Louis Browns,1,1
19160422,Cincinnati Reds,Chicago Cubs,7,8
19160423,Chicago White Sox,Detroit Tigers,3,2
19160423,Cleveland Indians,St. Louis Browns,14,2
19160423,Pittsburgh Pirates,Chicago Cubs,0,3
19160423,St. Louis Cardinals,Cincinnati Reds,2,1
19160424,Chicago White Sox,Detroit Tigers,2,4
19160424,Boston Red Sox,Philadelphia Athletics,4,0
19160424,New York Yankees,Washington Senators,2,8
19160424,Cleveland Indians,St. Louis Browns,5,4
19160424,St. Louis Cardinals,Cincinnati Reds,5,2
19160425,Chicago White Sox,Cleveland Indians,2,9
19160425,Boston Red Sox,New York Yankees,4,3
19160425,New York Giants,Boston Braves,1,3
19160425,St. Louis Cardinals,Cincinnati Reds,3,11
19160426,Chicago White Sox,Cleveland Indians,3,5
19160426,Boston Red Sox,New York Yankees,0,9
19160426,Philadelphia Athletics,Washington Senators,3,2
19160426,Pittsburgh Pirates,Chicago Cubs,3,6
19160426,Brooklyn Dodgers,Philadelpia Phillies,6,3
19160427,Chicago White Sox,Cleveland Indians,5,3
19160427,Detroit Tigers,St. Louis Browns,7,2
19160427,Philadelphia Athletics,Washington Senators,2,4
19160427,New York Giants,Boston Braves,2,3
19160427,St. Louis Cardinals,Chicago Cubs,5,9
19160428,Chicago White Sox,Cleveland Indians,1,2
19160428,Boston Red Sox,New York Yankees,3,2
19160428,Detroit Tigers,St. Louis Browns,6,5
19160428,Philadelphia Athletics,Washington Senators,6,7
19160428,St. Louis Cardinals,Chicago Cubs,0,7
19160428,Brooklyn Dodgers,Philadelpia Phillies,5,3
19160428,Cincinnati Reds,Pittsburgh Pirates,1,5
19160429,New York Yankees,Philadelphia Athletics,4,2
19160429,Chicago White Sox,St. Louis Browns,3,1
19160429,Cleveland Indians,Detroit Tigers,4,5
19160429,Boston Red Sox,Washington Senators,0,4
19160429,Philadelpia Phillies,Boston Braves,5,2
19160429,St. Louis Cardinals,Chicago Cubs,8,4
19160429,Brooklyn Dodgers,New York Giants,5,4
19160429,Cincinnati Reds,Pittsburgh Pirates,1,2
19160430,Cleveland Indians,Detroit Tigers,12,6
19160430,Chicago White Sox,St. Louis Browns,6,2
19160430,Pittsburgh Pirates,Cincinnati Reds,7,8
19160501,New York Yankees,Philadelphia Athletics,2,4
19160501,Cleveland Indians,Detroit Tigers,2,0
19160501,Boston Red Sox,Washington Senators,3,5
19160501,Philadelpia Phillies,Boston Braves,2,5
19160501,Pittsburgh Pirates,Cincinnati Reds,0,3
19160501,Brooklyn Dodgers,New York Giants,8,5
19160502,New York Yankees,Philadelphia Athletics,9,4
19160502,Chicago White Sox,St. Louis Browns,5,4
19160502,Cleveland Indians,Detroit Tigers,6,1
19160502,Boston Red Sox,Washington Senators,4,7
19160502,St. Louis Cardinals,Chicago Cubs,3,0
19160502,Brooklyn Dodgers,New York Giants,1,2
19160502,Philadelpia Phillies,Boston Braves,2,4
19160503,New York Yankees,Philadelphia Athletics,2,3
19160503,Philadelpia Phillies,Boston Braves,3,0
19160503,Brooklyn Dodgers,New York Giants,6,4
19160503,Cincinnati Reds,St. Louis Cardinals,6,5
19160504,New York Yankees,Boston Red Sox,0,3
19160504,Cleveland Indians,Chicago White Sox,2,0
19160504,Washington Senators,Philadelphia Athletics,5,1
19160504,St. Louis Browns,Detroit Tigers,7,6
19160504,Philadelpia Phillies,Brooklyn Dodgers,0,2
19160504,Boston Braves,New York Giants,7,6
19160504,Chicago Cubs,Pittsburgh Pirates,2,4
19160504,Cincinnati Reds,St. Louis Cardinals,4,2
19160505,New York Yankees,Boston Red Sox,8,4
19160505,Cleveland Indians,Chicago White Sox,3,2
19160505,St. Louis Browns,Detroit Tigers,5,4
19160505,Chicago Cubs,Pittsburgh Pirates,5,3
19160505,Cincinnati Reds,St. Louis Cardinals,7,9
19160506,New York Yankees,Boston Red Sox,5,4
19160506,Cleveland Indians,Chicago White Sox,4,1
19160506,Washington Senators,Philadelphia Athletics,1,4
19160506,Philadelpia Phillies,Brooklyn Dodgers,2,3
19160506,Boston Braves,New York Giants,7,6
19160506,Chicago Cubs,Pittsburgh Pirates,2,1
19160506,Cincinnati Reds,St. Louis Cardinals,7,2
19160507,Cleveland Indians,Chicago White Sox,5,2
19160507,St. Louis Browns,Detroit Tigers,1,2
19160507,Pittsburgh Pirates,Chicago Cubs,1,0
19160507,Cincinnati Reds,St. Louis Cardinals,0,1
19160508,New York Yankees,Boston Red Sox,4,0
19160508,Washington Senators,Philadelphia Athletics,2,4
19160508,Detroit Tigers,Cleveland Indians,1,3
19160508,Philadelpia Phillies,Brooklyn Dodgers,0,2
19160508,Pittsburgh Pirates,Chicago Cubs,1,2
19160508,Pittsburgh Pirates,Chicago Cubs,6,4
19160508,Boston Braves,New York Giants,6,2
19160509,Cleveland Indians,Boston Red Sox,1,5
19160509,Chicago White Sox,New York Yankees,5,4
19160509,Detroit Tigers,Philadelphia Athletics,16,2
19160509,St. Louis Browns,Washington Senators,10,5
19160509,Cincinnati Reds,Chicago Cubs,5,8
19160509,New York Giants,Pittsburgh Pirates,13,5
19160510,Cleveland Indians,Boston Red Sox,6,2
19160510,Chicago White Sox,New York Yankees,5,2
19160510,Detroit Tigers,Philadelphia Athletics,9,3
19160510,St. Louis Browns,Washington Senators,0,1
19160510,Boston Braves,Chicago Cubs,11,10
19160510,Brooklyn Dodgers,Cincinnati Reds,4,0
19160510,New York Giants,Pittsburgh Pirates,7,1
19160510,Philadelpia Phillies,St. Louis Cardinals,4,9
19160511,Cleveland Indians,Boston Red Sox,5,6
19160511,Chicago White Sox,New York Yankees,1,2
19160511,Detroit Tigers,Philadelphia Athletics,2,3
19160511,St. Louis Browns,Washington Senators,0,2
19160511,Boston Braves,Chicago Cubs,1,3
19160511,Brooklyn Dodgers,Cincinnati Reds,2,3
19160511,New York Giants,Pittsburgh Pirates,3,2
19160511,Philadelpia Phillies,St. Louis Cardinals,3,4
19160512,Cleveland Indians,Boston Red Sox,3,1
19160512,Chicago White Sox,New York Yankees,0,2
19160512,Detroit Tigers,Philadelphia Athletics,8,6
19160512,St. Louis Browns,Washington Senators,1,4
19160512,Boston Braves,Chicago Cubs,9,4
19160512,New York Giants,Pittsburgh Pirates,3,2
19160512,Philadelpia Phillies,St. Louis Cardinals,5,4
