Date,away_team,home_team,away_team_score,home_team_score
19480419,Philadelphia Athletics,Boston Red Sox,5,4
19480419,Philadelphia Athletics,Boston Red Sox,4,2
19480419,New York Yankees,Washington Senators,12,4
19480419,Pittsburgh Pirates,Cincinnati Reds,1,4
19480420,Detroit Tigers,Chicago White Sox,5,2
19480420,St. Louis Browns,Cleveland Indians,0,4
19480420,New York Yankees,Washington Senators,1,9
19480420,Brooklyn Dodgers,New York Giants,7,6
19480420,Boston Braves,Philadelpia Phillies,1,3
19480420,Chicago Cubs,Pittsburgh Pirates,2,3
19480420,Cincinnati Reds,St. Louis Cardinals,0,4
19480421,Detroit Tigers,Chicago White Sox,4,3
19480421,New York Yankees,Washington Senators,3,6
19480421,Brooklyn Dodgers,New York Giants,5,9
19480421,Boston Braves,Philadelpia Phillies,3,4
19480421,Chicago Cubs,Pittsburgh Pirates,6,3
19480421,Cincinnati Reds,St. Louis Cardinals,2,5
19480422,Philadelphia Athletics,Boston Red Sox,5,3
19480422,Detroit Tigers,Chicago White Sox,3,2
19480422,Brooklyn Dodgers,New York Giants,6,3
19480422,Boston Braves,Philadelpia Phillies,10,4
19480422,Chicago Cubs,Pittsburgh Pirates,0,3
19480422,Cincinnati Reds,St. Louis Cardinals,4,3
19480423,Cleveland Indians,Detroit Tigers,8,2
19480423,Boston Red Sox,New York Yankees,4,0
19480423,Washington Senators,Philadelphia Athletics,5,3
19480423,Philadelpia Phillies,Brooklyn Dodgers,10,2
19480423,New York Giants,Boston Braves,3,1
19480423,St. Louis Cardinals,Chicago Cubs,1,0
19480423,Pittsburgh Pirates,Cincinnati Reds,3,5
19480424,Cleveland Indians,Detroit Tigers,4,1
19480424,Boston Red Sox,New York Yankees,2,7
19480424,Washington Senators,Philadelphia Athletics,3,2
19480424,Chicago White Sox,St. Louis Browns,4,6
19480424,Philadelpia Phillies,Brooklyn Dodgers,4,11
19480424,New York Giants,Boston Braves,16,9
19480424,St. Louis Cardinals,Chicago Cubs,2,6
19480424,Pittsburgh Pirates,Cincinnati Reds,7,1
19480425,Cleveland Indians,Detroit Tigers,7,4
19480425,Boston Red Sox,New York Yankees,4,5
19480425,Washington Senators,Philadelphia Athletics,0,4
19480425,Washington Senators,Philadelphia Athletics,7,3
19480425,Chicago White Sox,St. Louis Browns,4,1
19480425,Chicago White Sox,St. Louis Browns,6,7
19480425,Philadelpia Phillies,Brooklyn Dodgers,6,3
19480425,New York Giants,Boston Braves,6,2
19480425,St. Louis Cardinals,Chicago Cubs,1,3
19480425,Pittsburgh Pirates,Cincinnati Reds,6,7
19480425,Pittsburgh Pirates,Cincinnati Reds,13,10
19480425,New York Giants,Boston Braves,6,0
19480426,Cleveland Indians,Chicago White Sox,12,11
19480426,Detroit Tigers,St. Louis Browns,1,2
19480426,Boston Red Sox,Washington Senators,6,0
19480426,Brooklyn Dodgers,Boston Braves,0,5
19480426,Philadelpia Phillies,New York Giants,1,5
19480427,New York Yankees,Philadelphia Athletics,4,2
19480427,Detroit Tigers,St. Louis Browns,8,9
19480427,Brooklyn Dodgers,Boston Braves,2,3
19480427,Chicago Cubs,Cincinnati Reds,7,2
19480427,Philadelpia Phillies,New York Giants,1,7
19480428,Detroit Tigers,St. Louis Browns,9,4
19480428,Philadelpia Phillies,Boston Braves,0,7
19480428,Chicago Cubs,Cincinnati Reds,1,8
19480429,Washington Senators,New York Yankees,4,5
19480429,Boston Red Sox,Philadelphia Athletics,11,5
19480429,Cleveland Indians,St. Louis Browns,5,2
19480429,Chicago White Sox,Detroit Tigers,5,4
19480429,New York Giants,Brooklyn Dodgers,7,17
19480429,Philadelpia Phillies,Boston Braves,4,2
19480429,St. Louis Cardinals,Cincinnati Reds,4,5
19480429,Pittsburgh Pirates,Chicago Cubs,4,2
19480430,New York Yankees,Boston Red Sox,6,0
19480430,Chicago White Sox,Detroit Tigers,5,4
19480430,Philadelphia Athletics,Washington Senators,3,1
19480430,Pittsburgh Pirates,Chicago Cubs,10,4
19480430,St. Louis Cardinals,Cincinnati Reds,13,7
19480430,Boston Braves,New York Giants,7,2
19480430,Brooklyn Dodgers,Philadelpia Phillies,11,2
19480501,New York Yankees,Boston Red Sox,6,8
19480501,Detroit Tigers,Cleveland Indians,10,3
19480501,Philadelphia Athletics,Washington Senators,5,1
19480501,St. Louis Browns,Chicago White Sox,6,2
19480501,Boston Braves,New York Giants,6,3
19480501,Brooklyn Dodgers,Philadelpia Phillies,2,1
19480501,Cincinnati Reds,Pittsburgh Pirates,2,7
19480501,Chicago Cubs,St. Louis Cardinals,0,4
19480502,New York Yankees,Boston Red Sox,1,7
19480502,Detroit Tigers,Cleveland Indians,4,2
19480502,Philadelphia Athletics,Washington Senators,4,3
19480502,Boston Braves,New York Giants,1,5
19480502,Brooklyn Dodgers,Philadelpia Phillies,9,6
19480502,Brooklyn Dodgers,Philadelpia Phillies,0,2
19480502,Cincinnati Reds,Pittsburgh Pirates,4,6
19480502,Chicago Cubs,St. Louis Cardinals,13,4
19480503,New York Giants,Cincinnati Reds,5,0
19480503,Chicago Cubs,St. Louis Cardinals,1,3
19480504,Detroit Tigers,Boston Red Sox,3,6
19480504,St. Louis Browns,New York Yankees,1,6
19480504,Cleveland Indians,Philadelphia Athletics,6,8
19480504,Chicago White Sox,Washington Senators,3,3
19480504,Brooklyn Dodgers,St. Louis Cardinals,4,5
19480505,Detroit Tigers,Boston Red Sox,3,4
19480505,Chicago White Sox,Washington Senators,0,6
19480505,New York Giants,Cincinnati Reds,2,5
19480505,Boston Braves,Pittsburgh Pirates,2,3
19480505,Philadelpia Phillies,Chicago Cubs,13,9
19480506,Detroit Tigers,Boston Red Sox,8,3
19480506,St. Louis Browns,New York Yankees,5,6
19480506,Cleveland Indians,Philadelphia Athletics,5,8
19480506,Chicago White Sox,Washington Senators,0,5
19480506,New York Giants,Pittsburgh Pirates,9,2
19480507,Cleveland Indians,Washington Senators,8,0
19480507,Brooklyn Dodgers,Chicago Cubs,9,5
19480507,Boston Braves,Cincinnati Reds,4,3
19480507,Philadelpia Phillies,St. Louis Cardinals,4,7
19480508,St. Louis Browns,Boston Red Sox,9,4
19480508,Detroit Tigers,New York Yankees,3,2
19480508,Detroit Tigers,New York Yankees,1,9
19480508,Chicago White Sox,Philadelphia Athletics,1,16
19480508,Cleveland Indians,Washington Senators,6,1
19480508,Brooklyn Dodgers,Chicago Cubs,0,6
19480508,Boston Braves,Cincinnati Reds,3,2
19480508,New York Giants,Pittsburgh Pirates,12,5
19480508,Philadelpia Phillies,St. Louis Cardinals,0,5
19480509,Cleveland Indians,Boston Red Sox,4,1
19480509,Cleveland Indians,Boston Red Sox,9,5
19480509,Chicago White Sox,New York Yankees,0,8
19480509,Detroit Tigers,Philadelphia Athletics,5,10
19480509,Detroit Tigers,Philadelphia Athletics,3,5
19480509,St. Louis Browns,Washington Senators,1,3
19480509,New York Giants,Chicago Cubs,0,2
19480509,Philadelpia Phillies,Cincinnati Reds,14,2
19480509,Philadelpia Phillies,Cincinnati Reds,8,0
19480509,Brooklyn Dodgers,Pittsburgh Pirates,14,2
19480509,Brooklyn Dodgers,Pittsburgh Pirates,8,10
19480509,Boston Braves,St. Louis Cardinals,4,6
19480510,Cleveland Indians,Boston Red Sox,12,7
19480510,Chicago White Sox,New York Yankees,3,9
19480510,St. Louis Browns,Washington Senators,2,6
19480510,Brooklyn Dodgers,Pittsburgh Pirates,2,4
19480510,Boston Braves,St. Louis Cardinals,6,0
19480511,Chicago White Sox,Boston Red Sox,0,8
19480511,Cleveland Indians,New York Yankees,1,4
19480511,St. Louis Browns,Philadelphia Athletics,2,3
19480511,Detroit Tigers,Washington Senators,4,1
19480511,Philadelpia Phillies,Cincinnati Reds,4,3
19480512,Chicago White Sox,Boston Red Sox,5,6
19480512,St. Louis Browns,Philadelphia Athletics,4,8
19480512,Detroit Tigers,Washington Senators,14,9
19480512,Brooklyn Dodgers,Cincinnati Reds,9,7
19480512,Philadelpia Phillies,Pittsburgh Pirates,5,0
19480513,Boston Braves,Chicago Cubs,2,0
19480513,Brooklyn Dodgers,Cincinnati Reds,9,3
19480513,Philadelpia Phillies,Pittsburgh Pirates,1,5
19480513,New York Giants,St. Louis Cardinals,5,0
19480514,St. Louis Browns,Detroit Tigers,3,0
19480514,Philadelphia Athletics,New York Yankees,0,3
19480514,Cincinnati Reds,Chicago Cubs,0,1
19480514,Pittsburgh Pirates,St. Louis Cardinals,1,2
19480515,Chicago White Sox,Cleveland Indians,1,7
19480515,St. Louis Browns,Detroit Tigers,1,4
19480515,Philadelphia Athletics,New York Yankees,3,1
19480515,Philadelphia Athletics,New York Yankees,8,6
19480515,Washington Senators,Boston Red Sox,0,5
19480515,Boston Braves,Brooklyn Dodgers,1,0
19480515,Cincinnati Reds,Chicago Cubs,5,2
19480515,New York Giants,Philadelpia Phillies,0,7
19480515,Pittsburgh Pirates,St. Louis Cardinals,3,8
19480516,Washington Senators,Boston Red Sox,5,14
19480516,Chicago White Sox,Cleveland Indians,6,4
19480516,Chicago White Sox,Cleveland Indians,2,9
19480516,St. Louis Browns,Detroit Tigers,3,2
19480516,Cincinnati Reds,Chicago Cubs,13,11
19480516,Pittsburgh Pirates,St. Louis Cardinals,5,6
19480517,Boston Braves,Brooklyn Dodgers,12,3
19480517,New York Giants,Philadelpia Phillies,1,7
19480518,Washington Senators,Chicago White Sox,5,4
19480518,Philadelphia Athletics,Cleveland Indians,1,6
19480518,Boston Red Sox,Detroit Tigers,7,10
19480518,New York Yankees,St. Louis Browns,5,6
19480518,St. Louis Cardinals,Brooklyn Dodgers,4,3
19480518,Pittsburgh Pirates,Boston Braves,4,3
19480518,Cincinnati Reds,New York Giants,5,6
19480518,Chicago Cubs,Philadelpia Phillies,3,2
19480519,Washington Senators,Chicago White Sox,4,1
19480519,Philadelphia Athletics,Cleveland Indians,1,6
19480519,Boston Red Sox,Detroit Tigers,1,4
19480519,New York Yankees,St. Louis Browns,8,4
19480519,St. Louis Cardinals,Brooklyn Dodgers,14,7
19480519,Pittsburgh Pirates,Boston Braves,1,4
19480519,Cincinnati Reds,New York Giants,0,5
19480519,Chicago Cubs,Philadelpia Phillies,1,2
19480520,New York Yankees,Chicago White Sox,13,2
19480520,Boston Red Sox,Cleveland Indians,4,13
19480520,Washington Senators,St. Louis Browns,7,17
19480520,Philadelphia Athletics,Detroit Tigers,2,4
19480520,St. Louis Cardinals,Brooklyn Dodgers,13,4
19480520,Pittsburgh Pirates,Boston Braves,13,0
19480520,Cincinnati Reds,New York Giants,3,1
19480520,Chicago Cubs,Philadelpia Phillies,5,3
19480521,New York Yankees,Chicago White Sox,0,3
19480521,Boston Red Sox,Cleveland Indians,11,5
19480521,Philadelphia Athletics,Detroit Tigers,9,6
19480521,Washington Senators,St. Louis Browns,3,4
19480521,Pittsburgh Pirates,Brooklyn Dodgers,8,4
19480521,St. Louis Cardinals,Boston Braves,1,3
19480521,Chicago Cubs,New York Giants,8,3
19480522,New York Yankees,Chicago White Sox,10,2
19480522,Boston Red Sox,Cleveland Indians,0,7
19480522,Philadelphia Athletics,Detroit Tigers,5,6
19480522,Washington Senators,St. Louis Browns,2,4
19480522,Pittsburgh Pirates,Brooklyn Dodgers,3,1
19480522,St. Louis Cardinals,Boston Braves,6,4
19480522,Chicago Cubs,New York Giants,0,11
19480522,Cincinnati Reds,Philadelpia Phillies,9,2
19480523,Boston Red Sox,Chicago White Sox,3,4
19480523,Boston Red Sox,Chicago White Sox,3,4
19480523,New York Yankees,Cleveland Indians,6,5
19480523,New York Yankees,Cleveland Indians,1,5
19480523,Washington Senators,Detroit Tigers,1,0
19480523,Philadelphia Athletics,St. Louis Browns,7,3
19480523,Philadelphia Athletics,St. Louis Browns,8,1
19480523,Cincinnati Reds,Brooklyn Dodgers,6,5
19480523,Chicago Cubs,Boston Braves,5,8
19480523,Pittsburgh Pirates,New York Giants,1,2
19480523,St. Louis Cardinals,Philadelpia Phillies,18,3
