Date,away_team,home_team,away_team_score,home_team_score
20020331,Cleveland Indians,Anaheim Angels,6,0
20020401,New York Yankees,Baltimore Orioles,3,10
20020401,Toronto Blue Jays,Boston Red Sox,12,11
20020401,Minensota Twins,Kansas City Royals,8,6
20020401,Texas Rangers,Oakland Athletics,3,8
20020401,Chicago White Sox,Seattle Mariners,6,5
20020401,San Diego Padres,Arizona Diamondbacks,0,2
20020401,Philadelpia Phillies,Atlanta Braves,2,7
20020401,Chicago Cubs,Cincinnati Reds,4,5
20020401,Pittsburgh Pirates,New York Mets,2,6
20020401,Colorado Rockies,St. Louis Cardinals,2,10
20020402,Cleveland Indians,Anaheim Angels,5,7
20020402,Texas Rangers,Oakland Athletics,2,3
20020402,Chicago White Sox,Seattle Mariners,4,7
20020402,Detroit Tigers,Tampa Bay Devil Rays,5,9
20020402,San Diego Padres,Arizona Diamondbacks,0,9
20020402,Milwaukee Brewers,Houston Colts,9,3
20020402,San  Francisco Giants,Los Angeles Dodgers,9,2
20020402,Florida Marlins,Montreal Expos,6,7
20020403,Cleveland Indians,Anaheim Angels,6,5
20020403,New York Yankees,Baltimore Orioles,1,0
20020403,Minensota Twins,Kansas City Royals,1,0
20020403,Texas Rangers,Oakland Athletics,6,9
20020403,Chicago White Sox,Seattle Mariners,6,7
20020403,Detroit Tigers,Tampa Bay Devil Rays,1,2
20020403,San Diego Padres,Arizona Diamondbacks,8,7
20020403,Philadelpia Phillies,Atlanta Braves,3,1
20020403,Chicago Cubs,Cincinnati Reds,10,3
20020403,Milwaukee Brewers,Houston Colts,2,15
20020403,San  Francisco Giants,Los Angeles Dodgers,12,0
20020403,Florida Marlins,Montreal Expos,6,5
20020403,Pittsburgh Pirates,New York Mets,5,3
20020403,Colorado Rockies,St. Louis Cardinals,6,3
20020404,New York Yankees,Baltimore Orioles,4,1
20020404,Texas Rangers,Oakland Athletics,7,5
20020404,Detroit Tigers,Tampa Bay Devil Rays,2,9
20020404,Minensota Twins,Toronto Blue Jays,2,7
20020404,Philadelpia Phillies,Atlanta Braves,2,11
20020404,Chicago Cubs,Cincinnati Reds,1,3
20020404,Milwaukee Brewers,Houston Colts,3,6
20020404,San  Francisco Giants,Los Angeles Dodgers,3,0
20020404,Florida Marlins,Montreal Expos,1,0
20020404,Pittsburgh Pirates,New York Mets,3,2
20020404,Colorado Rockies,St. Louis Cardinals,6,1
20020405,Boston Red Sox,Baltimore Orioles,3,0
20020405,Cleveland Indians,Detroit Tigers,10,1
20020405,Chicago White Sox,Kansas City Royals,2,5
20020405,Tampa Bay Devil Rays,New York Yankees,0,4
20020405,Oakland Athletics,Seattle Mariners,1,7
20020405,Anaheim Angels,Texas Rangers,3,1
20020405,Minensota Twins,Toronto Blue Jays,4,3
20020405,New York Mets,Atlanta Braves,9,3
20020405,Pittsburgh Pirates,Chicago Cubs,2,1
20020405,Montreal Expos,Cincinnati Reds,8,7
20020405,St. Louis Cardinals,Houston Colts,5,1
20020405,Colorado Rockies,Los Angeles Dodgers,0,9
20020405,Arizona Diamondbacks,Milwaukee Brewers,2,6
20020405,Florida Marlins,Philadelpia Phillies,2,6
20020405,San Diego Padres,San  Francisco Giants,1,3
20020406,Boston Red Sox,Baltimore Orioles,4,2
20020406,Cleveland Indians,Detroit Tigers,5,3
20020406,Chicago White Sox,Kansas City Royals,14,0
20020406,Tampa Bay Devil Rays,New York Yankees,0,3
20020406,Oakland Athletics,Seattle Mariners,8,3
20020406,Anaheim Angels,Texas Rangers,6,3
20020406,Minensota Twins,Toronto Blue Jays,7,5
20020406,New York Mets,Atlanta Braves,11,2
20020406,Pittsburgh Pirates,Chicago Cubs,6,1
20020406,Montreal Expos,Cincinnati Reds,5,2
20020406,St. Louis Cardinals,Houston Colts,8,4
20020406,Colorado Rockies,Los Angeles Dodgers,2,9
20020406,Arizona Diamondbacks,Milwaukee Brewers,6,3
20020406,Florida Marlins,Philadelpia Phillies,7,3
20020406,San Diego Padres,San  Francisco Giants,1,4
20020407,Boston Red Sox,Baltimore Orioles,4,1
20020407,Cleveland Indians,Detroit Tigers,5,1
20020407,Chicago White Sox,Kansas City Royals,2,9
20020407,Tampa Bay Devil Rays,New York Yankees,2,7
20020407,Oakland Athletics,Seattle Mariners,6,5
20020407,Minensota Twins,Toronto Blue Jays,10,6
20020407,New York Mets,Atlanta Braves,2,5
20020407,Montreal Expos,Cincinnati Reds,5,6
