Date,away_team,home_team,away_team_score,home_team_score
19410414,New York Yankees,Washington Senators,3,0
19410415,Washington Senators,Boston Red Sox,6,7
19410415,Chicago White Sox,Cleveland Indians,4,3
19410415,Philadelphia Athletics,New York Yankees,3,1
19410415,New York Giants,Brooklyn Dodgers,6,4
19410415,Pittsburgh Pirates,Chicago Cubs,4,7
19410415,St. Louis Cardinals,Cincinnati Reds,7,3
19410415,Boston Braves,Philadelpia Phillies,5,6
19410416,Chicago White Sox,Cleveland Indians,0,6
19410416,Philadelphia Athletics,New York Yankees,10,7
19410416,Detroit Tigers,St. Louis Browns,1,8
19410416,Washington Senators,Boston Red Sox,7,8
19410416,New York Giants,Brooklyn Dodgers,3,1
19410416,St. Louis Cardinals,Cincinnati Reds,4,2
19410416,Boston Braves,Philadelpia Phillies,4,1
19410417,Chicago White Sox,Cleveland Indians,0,2
19410417,Philadelphia Athletics,New York Yankees,4,9
19410417,New York Giants,Brooklyn Dodgers,7,5
19410417,Pittsburgh Pirates,Chicago Cubs,7,2
19410417,St. Louis Cardinals,Cincinnati Reds,7,6
19410417,Boston Braves,Philadelpia Phillies,7,5
19410418,St. Louis Browns,Chicago White Sox,3,6
19410418,Cleveland Indians,Detroit Tigers,2,4
19410418,Boston Red Sox,Philadelphia Athletics,3,2
19410418,New York Yankees,Washington Senators,4,7
19410418,Brooklyn Dodgers,Boston Braves,11,6
19410418,Philadelpia Phillies,New York Giants,2,7
19410418,Cincinnati Reds,Pittsburgh Pirates,1,4
19410418,Chicago Cubs,St. Louis Cardinals,6,4
19410419,Cleveland Indians,Detroit Tigers,2,1
19410419,Boston Red Sox,Philadelphia Athletics,7,2
19410419,New York Yankees,Washington Senators,5,2
19410419,Brooklyn Dodgers,Boston Braves,8,0
19410419,Brooklyn Dodgers,Boston Braves,8,0
19410419,Philadelpia Phillies,New York Giants,0,7
19410419,Cincinnati Reds,Pittsburgh Pirates,5,3
19410420,Cleveland Indians,Detroit Tigers,4,2
19410420,New York Yankees,Philadelphia Athletics,19,5
19410420,Boston Red Sox,Washington Senators,14,8
19410420,Philadelpia Phillies,Boston Braves,5,7
19410420,Brooklyn Dodgers,New York Giants,10,9
19410420,Cincinnati Reds,Pittsburgh Pirates,7,3
19410420,Chicago Cubs,St. Louis Cardinals,11,10
19410421,New York Yankees,Philadelphia Athletics,14,4
19410421,Boston Red Sox,Washington Senators,5,6
19410421,Brooklyn Dodgers,New York Giants,5,7
19410421,Philadelpia Phillies,Boston Braves,1,8
19410422,St. Louis Browns,Cleveland Indians,6,3
19410422,Chicago White Sox,Detroit Tigers,6,3
19410422,New York Yankees,Philadelphia Athletics,5,6
19410422,Boston Red Sox,Washington Senators,5,12
19410422,Cincinnati Reds,Chicago Cubs,1,0
19410422,Brooklyn Dodgers,New York Giants,7,4
19410422,Pittsburgh Pirates,St. Louis Cardinals,8,9
19410422,Philadelpia Phillies,Boston Braves,6,4
19410423,St. Louis Browns,Cleveland Indians,2,5
19410423,Chicago White Sox,Detroit Tigers,5,13
19410423,Boston Red Sox,New York Yankees,2,4
19410423,Washington Senators,Philadelphia Athletics,7,11
19410423,Philadelpia Phillies,Brooklyn Dodgers,0,4
19410423,New York Giants,Boston Braves,5,4
19410423,Cincinnati Reds,Chicago Cubs,5,0
19410423,Pittsburgh Pirates,St. Louis Cardinals,1,3
19410424,Cleveland Indians,Chicago White Sox,1,2
19410424,St. Louis Browns,Detroit Tigers,2,4
19410424,Boston Red Sox,New York Yankees,3,6
19410424,Philadelpia Phillies,Brooklyn Dodgers,1,6
19410424,Chicago Cubs,Pittsburgh Pirates,1,2
19410424,Cincinnati Reds,St. Louis Cardinals,3,2
19410425,Philadelphia Athletics,Boston Red Sox,1,3
19410425,Cleveland Indians,Chicago White Sox,5,3
19410425,St. Louis Browns,Detroit Tigers,11,12
19410425,Washington Senators,New York Yankees,0,6
19410425,Boston Braves,Brooklyn Dodgers,0,5
19410425,New York Giants,Philadelpia Phillies,7,4
19410425,Chicago Cubs,Pittsburgh Pirates,8,7
19410425,Cincinnati Reds,St. Louis Cardinals,4,8
19410426,Philadelphia Athletics,Boston Red Sox,7,8
19410426,Detroit Tigers,Cleveland Indians,3,6
19410426,Washington Senators,New York Yankees,3,8
19410426,Chicago White Sox,St. Louis Browns,2,1
19410426,Boston Braves,Brooklyn Dodgers,0,7
19410426,St. Louis Cardinals,Chicago Cubs,6,2
19410426,Pittsburgh Pirates,Cincinnati Reds,3,10
19410426,New York Giants,Philadelpia Phillies,6,7
19410427,Detroit Tigers,Cleveland Indians,1,2
19410427,Washington Senators,New York Yankees,6,3
19410427,Chicago White Sox,St. Louis Browns,7,6
19410427,New York Giants,Brooklyn Dodgers,5,7
19410427,St. Louis Cardinals,Chicago Cubs,8,5
19410427,Pittsburgh Pirates,Cincinnati Reds,2,3
19410427,Boston Braves,Philadelpia Phillies,8,3
19410428,Detroit Tigers,Cleveland Indians,2,7
19410428,Chicago White Sox,St. Louis Browns,2,1
19410428,Cincinnati Reds,Brooklyn Dodgers,2,3
19410429,Washington Senators,Chicago White Sox,2,3
19410429,Philadelphia Athletics,Cleveland Indians,3,8
19410429,Boston Red Sox,Detroit Tigers,3,5
