Date,away_team,home_team,away_team_score,home_team_score
20080325,Boston Red Sox,Oakland Athletics,6,5
20080326,Boston Red Sox,Oakland Athletics,1,5
20080330,Atlanta Braves,Washington Nationals,2,3
20080331,Pittsburgh Pirates,Atlanta Braves,12,11
20080331,Milwaukee Brewers,Chicago Cubs,4,3
20080331,Arizona Diamondbacks,Cincinnati Reds,4,2
20080331,New York Mets,Florida Marlins,7,2
20080331,San  Francisco Giants,Los Angeles Dodgers,0,5
20080331,Washington Nationals,Philadelpia Phillies,11,6
20080331,Houston Colts,San Diego Padres,0,4
20080331,Tampa Bay Devil Rays,Baltimore Orioles,6,2
20080331,Chicago White Sox,Cleveland Indians,8,10
20080331,Kansas City Royals,Detroit Tigers,5,4
20080331,Anaheim Angels,Minensota Twins,2,3
20080331,Texas Rangers,Seattle Mariners,2,5
20080401,New York Mets,Florida Marlins,4,5
20080401,San  Francisco Giants,Los Angeles Dodgers,2,3
20080401,Houston Colts,San Diego Padres,1,2
20080401,Colorado Rockies,St. Louis Cardinals,2,1
20080401,Anaheim Angels,Minensota Twins,9,1
20080401,Toronto Blue Jays,New York Yankees,2,3
20080401,Boston Red Sox,Oakland Athletics,2,1
20080401,Texas Rangers,Seattle Mariners,5,4
20080402,Pittsburgh Pirates,Atlanta Braves,2,10
20080402,Milwaukee Brewers,Chicago Cubs,8,2
20080402,Arizona Diamondbacks,Cincinnati Reds,5,6
20080402,New York Mets,Florida Marlins,13,0
20080402,San  Francisco Giants,Los Angeles Dodgers,2,1
20080402,Washington Nationals,Philadelpia Phillies,1,0
20080402,Houston Colts,San Diego Padres,9,6
20080402,Colorado Rockies,St. Louis Cardinals,3,8
20080402,Tampa Bay Devil Rays,Baltimore Orioles,6,9
20080402,Chicago White Sox,Cleveland Indians,2,7
20080402,Kansas City Royals,Detroit Tigers,4,0
20080402,Anaheim Angels,Minensota Twins,1,0
20080402,Toronto Blue Jays,New York Yankees,5,2
20080402,Boston Red Sox,Oakland Athletics,5,0
20080402,Texas Rangers,Seattle Mariners,1,4
20080403,Pittsburgh Pirates,Atlanta Braves,4,3
20080403,Milwaukee Brewers,Chicago Cubs,3,6
20080403,Arizona Diamondbacks,Cincinnati Reds,2,3
20080403,Washington Nationals,Philadelpia Phillies,7,8
20080403,Houston Colts,San Diego Padres,2,3
20080403,Colorado Rockies,St. Louis Cardinals,0,3
20080403,Chicago White Sox,Cleveland Indians,2,1
20080403,Kansas City Royals,Detroit Tigers,4,1
20080403,Anaheim Angels,Minensota Twins,5,4
20080403,Toronto Blue Jays,New York Yankees,2,3
20080404,Houston Colts,Chicago Cubs,4,3
20080404,Philadelpia Phillies,Cincinnati Reds,8,4
20080404,Arizona Diamondbacks,Colorado Rockies,8,1
20080404,Pittsburgh Pirates,Florida Marlins,4,5
20080404,San  Francisco Giants,Milwaukee Brewers,4,13
20080404,Los Angeles Dodgers,San Diego Padres,7,1
20080404,Washington Nationals,St. Louis Cardinals,4,5
20080404,Texas Rangers,Anaheim Angels,11,6
20080404,Seattle Mariners,Baltimore Orioles,4,7
20080404,Chicago White Sox,Detroit Tigers,8,5
20080404,Kansas City Royals,Minensota Twins,3,4
20080404,Tampa Bay Devil Rays,New York Yankees,13,4
20080404,Cleveland Indians,Oakland Athletics,3,6
20080404,Boston Red Sox,Toronto Blue Jays,3,6
20080405,New York Mets,Atlanta Braves,5,11
20080405,Houston Colts,Chicago Cubs,7,9
20080405,Philadelpia Phillies,Cincinnati Reds,3,4
20080405,Arizona Diamondbacks,Colorado Rockies,7,2
20080405,Pittsburgh Pirates,Florida Marlins,3,7
20080405,San  Francisco Giants,Milwaukee Brewers,4,5
20080405,Los Angeles Dodgers,San Diego Padres,1,4
20080405,Washington Nationals,St. Louis Cardinals,4,5
20080405,Texas Rangers,Anaheim Angels,1,2
20080405,Seattle Mariners,Baltimore Orioles,4,6
20080405,Chicago White Sox,Detroit Tigers,5,3
20080405,Kansas City Royals,Minensota Twins,4,6
20080405,Tampa Bay Devil Rays,New York Yankees,6,3
20080405,Cleveland Indians,Oakland Athletics,1,6
20080405,Boston Red Sox,Toronto Blue Jays,2,10
20080406,New York Mets,Atlanta Braves,1,3
20080406,Houston Colts,Chicago Cubs,2,3
20080406,Philadelpia Phillies,Cincinnati Reds,2,8
20080406,Arizona Diamondbacks,Colorado Rockies,5,2
20080406,Pittsburgh Pirates,Florida Marlins,9,2
20080406,San  Francisco Giants,Milwaukee Brewers,0,7
20080406,Los Angeles Dodgers,San Diego Padres,3,2
20080406,Washington Nationals,St. Louis Cardinals,0,3
20080406,Texas Rangers,Anaheim Angels,10,4
20080406,Seattle Mariners,Baltimore Orioles,2,3
20080406,Chicago White Sox,Detroit Tigers,13,2
20080406,Kansas City Royals,Minensota Twins,3,1
20080406,Tampa Bay Devil Rays,New York Yankees,0,2
20080406,Cleveland Indians,Oakland Athletics,2,1
20080406,Boston Red Sox,Toronto Blue Jays,4,7
20080407,Los Angeles Dodgers,Arizona Diamondbacks,3,9
20080407,Philadelpia Phillies,Cincinnati Reds,5,3
20080407,Atlanta Braves,Colorado Rockies,1,2
20080407,St. Louis Cardinals,Houston Colts,3,5
20080407,Chicago Cubs,Pittsburgh Pirates,10,8
20080407,San Diego Padres,San  Francisco Giants,8,4
20080407,Florida Marlins,Washington Nationals,10,7
20080407,Cleveland Indians,Anaheim Angels,4,6
20080407,Seattle Mariners,Baltimore Orioles,4,5
20080407,Minensota Twins,Chicago White Sox,4,7
20080407,Tampa Bay Devil Rays,New York Yankees,1,6
20080408,Los Angeles Dodgers,Arizona Diamondbacks,5,10
20080408,Atlanta Braves,Colorado Rockies,3,4
20080408,St. Louis Cardinals,Houston Colts,5,3
20080408,Cincinnati Reds,Milwaukee Brewers,2,3
20080408,Philadelpia Phillies,New York Mets,5,2
20080408,San Diego Padres,San  Francisco Giants,2,3
20080408,Cleveland Indians,Anaheim Angels,4,3
20080408,Detroit Tigers,Boston Red Sox,0,5
20080408,New York Yankees,Kansas City Royals,2,5
20080408,Seattle Mariners,Tampa Bay Devil Rays,6,5
20080408,Baltimore Orioles,Texas Rangers,8,1
20080408,Oakland Athletics,Toronto Blue Jays,9,8
20080409,Los Angeles Dodgers,Arizona Diamondbacks,3,4
20080409,Atlanta Braves,Colorado Rockies,6,12
20080409,St. Louis Cardinals,Houston Colts,6,4
20080409,Cincinnati Reds,Milwaukee Brewers,12,4
20080409,Philadelpia Phillies,New York Mets,2,8
20080409,Chicago Cubs,Pittsburgh Pirates,6,4
20080409,San Diego Padres,San  Francisco Giants,0,1
20080409,Florida Marlins,Washington Nationals,10,4
20080409,Cleveland Indians,Anaheim Angels,5,9
20080409,Detroit Tigers,Boston Red Sox,7,2
20080409,Minensota Twins,Chicago White Sox,12,5
20080409,New York Yankees,Kansas City Royals,0,4
20080409,Seattle Mariners,Tampa Bay Devil Rays,7,1
20080409,Oakland Athletics,Toronto Blue Jays,6,3
20080410,Cincinnati Reds,Milwaukee Brewers,4,1
20080410,Philadelpia Phillies,New York Mets,3,4
20080410,Chicago Cubs,Pittsburgh Pirates,7,3
20080410,St. Louis Cardinals,San  Francisco Giants,1,5
20080410,Florida Marlins,Washington Nationals,4,3
20080410,Detroit Tigers,Boston Red Sox,6,12
20080410,New York Yankees,Kansas City Royals,6,1
20080410,Seattle Mariners,Tampa Bay Devil Rays,0,7
20080410,Baltimore Orioles,Texas Rangers,1,3
20080410,Baltimore Orioles,Texas Rangers,4,5
20080410,Oakland Athletics,Toronto Blue Jays,3,2
20080411,Colorado Rockies,Arizona Diamondbacks,2,8
20080411,Florida Marlins,Houston Colts,10,6
20080411,San Diego Padres,Los Angeles Dodgers,7,5
20080411,Milwaukee Brewers,New York Mets,2,4
20080411,Chicago Cubs,Philadelpia Phillies,3,5
20080411,Cincinnati Reds,Pittsburgh Pirates,0,1
20080411,St. Louis Cardinals,San  Francisco Giants,8,2
20080411,Atlanta Braves,Washington Nationals,3,0
20080411,New York Yankees,Boston Red Sox,4,1
20080411,Detroit Tigers,Chicago White Sox,5,2
20080411,Oakland Athletics,Cleveland Indians,9,7
20080411,Minensota Twins,Kansas City Royals,5,0
20080411,Anaheim Angels,Seattle Mariners,5,8
20080411,Baltimore Orioles,Tampa Bay Devil Rays,5,10
20080411,Toronto Blue Jays,Texas Rangers,8,5
20080412,Colorado Rockies,Arizona Diamondbacks,3,10
20080412,Florida Marlins,Houston Colts,0,5
20080412,San Diego Padres,Los Angeles Dodgers,1,11
20080412,Milwaukee Brewers,New York Mets,5,3
20080412,Chicago Cubs,Philadelpia Phillies,1,7
20080412,Cincinnati Reds,Pittsburgh Pirates,3,4
20080412,St. Louis Cardinals,San  Francisco Giants,8,7
20080412,Atlanta Braves,Washington Nationals,10,2
20080412,New York Yankees,Boston Red Sox,3,4
20080412,Detroit Tigers,Chicago White Sox,0,7
20080412,Oakland Athletics,Cleveland Indians,7,3
20080412,Minensota Twins,Kansas City Royals,2,0
20080412,Anaheim Angels,Seattle Mariners,3,8
20080412,Baltimore Orioles,Tampa Bay Devil Rays,3,2
20080412,Toronto Blue Jays,Texas Rangers,4,1
20080413,Colorado Rockies,Arizona Diamondbacks,13,5
20080413,Florida Marlins,Houston Colts,1,5
20080413,San Diego Padres,Los Angeles Dodgers,1,0
20080413,Milwaukee Brewers,New York Mets,9,7
20080413,Chicago Cubs,Philadelpia Phillies,6,5
20080413,Cincinnati Reds,Pittsburgh Pirates,1,9
20080413,St. Louis Cardinals,San  Francisco Giants,4,7
20080413,Atlanta Braves,Washington Nationals,4,5
20080413,New York Yankees,Boston Red Sox,5,8
20080413,Detroit Tigers,Chicago White Sox,0,11
