Date,away_team,home_team,away_team_score,home_team_score
19460416,St. Louis Browns,Detroit Tigers,1,2
19460416,New York Yankees,Philadelphia Athletics,5,0
19460416,Boston Red Sox,Washington Senators,6,3
19460416,Cleveland Indians,Chicago White Sox,1,0
19460416,Brooklyn Dodgers,Boston Braves,3,5
19460416,Chicago Cubs,Cincinnati Reds,4,3
19460416,Philadelpia Phillies,New York Giants,4,8
19460416,Pittsburgh Pirates,St. Louis Cardinals,6,4
19460417,Cleveland Indians,Chicago White Sox,7,1
19460417,St. Louis Browns,Detroit Tigers,7,6
19460417,New York Yankees,Philadelphia Athletics,1,7
19460417,Boston Red Sox,Washington Senators,13,6
19460417,Brooklyn Dodgers,Boston Braves,4,2
19460417,Chicago Cubs,Cincinnati Reds,11,7
19460417,Philadelpia Phillies,New York Giants,2,5
19460417,Pittsburgh Pirates,St. Louis Cardinals,0,6
19460418,St. Louis Browns,Detroit Tigers,1,6
19460418,New York Yankees,Philadelphia Athletics,8,1
19460418,Boston Red Sox,Washington Senators,3,1
19460418,New York Giants,Brooklyn Dodgers,1,8
19460418,Chicago Cubs,Cincinnati Reds,4,2
19460418,Pittsburgh Pirates,St. Louis Cardinals,2,6
19460419,Washington Senators,New York Yankees,6,7
19460420,Philadelphia Athletics,Boston Red Sox,1,2
19460420,Detroit Tigers,Cleveland Indians,7,0
19460420,Washington Senators,New York Yankees,7,3
19460420,Chicago White Sox,St. Louis Browns,6,4
19460420,New York Giants,Brooklyn Dodgers,8,9
19460420,St. Louis Cardinals,Chicago Cubs,2,0
19460420,Boston Braves,Philadelpia Phillies,6,3
19460420,Cincinnati Reds,Pittsburgh Pirates,1,2
19460421,Philadelphia Athletics,Boston Red Sox,11,12
19460421,Chicago White Sox,St. Louis Browns,1,2
19460421,Philadelphia Athletics,Boston Red Sox,3,0
19460421,Detroit Tigers,Cleveland Indians,3,2
19460421,Washington Senators,New York Yankees,1,6
19460421,Chicago White Sox,St. Louis Browns,2,4
19460421,New York Giants,Brooklyn Dodgers,1,2
19460421,Boston Braves,Philadelpia Phillies,3,2
19460421,Boston Braves,Philadelpia Phillies,1,3
19460421,Cincinnati Reds,Pittsburgh Pirates,8,2
19460421,Cincinnati Reds,Pittsburgh Pirates,4,3
19460421,St. Louis Cardinals,Chicago Cubs,7,6
19460422,Detroit Tigers,Chicago White Sox,4,0
19460422,Philadelphia Athletics,New York Yankees,1,2
19460422,Washington Senators,Boston Red Sox,4,5
19460422,Boston Braves,Brooklyn Dodgers,4,5
19460422,St. Louis Cardinals,Cincinnati Reds,4,1
19460422,New York Giants,Philadelpia Phillies,7,6
19460423,Detroit Tigers,Chicago White Sox,1,3
19460423,Philadelphia Athletics,New York Yankees,0,3
19460423,Washington Senators,Boston Red Sox,8,2
19460423,Boston Braves,Brooklyn Dodgers,0,5
19460423,St. Louis Cardinals,Cincinnati Reds,3,2
19460423,Chicago Cubs,Pittsburgh Pirates,3,1
19460423,New York Giants,Philadelpia Phillies,1,8
19460424,New York Yankees,Boston Red Sox,12,5
19460424,Cleveland Indians,St. Louis Browns,5,1
19460424,Philadelphia Athletics,Washington Senators,2,4
19460424,St. Louis Cardinals,Cincinnati Reds,3,2
