Date,away_team,home_team,away_team_score,home_team_score
19860407,Cleveland Indians,Baltimore Orioles,6,4
19860407,Milwaukee Brewers,Chicago White Sox,5,3
19860407,Boston Red Sox,Detroit Tigers,5,6
19860407,Philadelpia Phillies,Cincinnati Reds,4,7
19860407,San Diego Padres,Los Angeles Dodgers,1,2
19860408,Kansas City Royals,New York Yankees,2,4
19860408,Minensota Twins,Oakland Athletics,3,2
19860408,California Angels,Seattle Mariners,4,8
19860408,Toronto Blue Jays,Texas Rangers,3,6
19860408,Montreal Expos,Atlanta Braves,0,6
19860408,San  Francisco Giants,Houston Colts,8,3
19860408,San Diego Padres,Los Angeles Dodgers,1,0
19860408,New York Mets,Pittsburgh Pirates,4,2
19860408,Chicago Cubs,St. Louis Cardinals,1,2
19860409,Cleveland Indians,Baltimore Orioles,3,4
19860409,Milwaukee Brewers,Chicago White Sox,4,3
19860409,Boston Red Sox,Detroit Tigers,5,6
19860409,Kansas City Royals,New York Yankees,7,4
19860409,Minensota Twins,Oakland Athletics,5,4
19860409,California Angels,Seattle Mariners,9,5
19860409,Toronto Blue Jays,Texas Rangers,3,1
19860409,Philadelpia Phillies,Cincinnati Reds,5,3
19860409,San  Francisco Giants,Houston Colts,4,1
19860409,San Diego Padres,Los Angeles Dodgers,0,1
19860410,Cleveland Indians,Baltimore Orioles,1,5
19860410,Milwaukee Brewers,Chicago White Sox,8,5
19860410,Boston Red Sox,Detroit Tigers,4,2
19860410,Kansas City Royals,New York Yankees,5,6
19860410,Minensota Twins,Oakland Athletics,0,3
19860410,California Angels,Seattle Mariners,2,5
19860410,Toronto Blue Jays,Texas Rangers,11,10
19860410,Montreal Expos,Atlanta Braves,6,3
19860410,San  Francisco Giants,Houston Colts,0,4
19860410,San Diego Padres,Los Angeles Dodgers,3,2
19860410,Chicago Cubs,St. Louis Cardinals,2,4
19860411,Boston Red Sox,Chicago White Sox,7,2
19860411,Detroit Tigers,Cleveland Indians,7,2
19860411,Toronto Blue Jays,Kansas City Royals,6,2
19860411,Seattle Mariners,Minensota Twins,1,5
19860411,Milwaukee Brewers,New York Yankees,2,3
19860411,California Angels,Oakland Athletics,10,3
19860411,Baltimore Orioles,Texas Rangers,4,5
19860411,Atlanta Braves,Houston Colts,1,2
19860411,San  Francisco Giants,Los Angeles Dodgers,9,8
19860411,New York Mets,Philadelpia Phillies,9,7
19860411,Chicago Cubs,Pittsburgh Pirates,5,4
19860411,Cincinnati Reds,San Diego Padres,3,4
19860411,Montreal Expos,St. Louis Cardinals,1,9
19860412,Boston Red Sox,Chicago White Sox,1,3
19860412,Detroit Tigers,Cleveland Indians,2,6
19860412,Toronto Blue Jays,Kansas City Royals,0,1
19860412,Seattle Mariners,Minensota Twins,10,4
19860412,Milwaukee Brewers,New York Yankees,3,7
19860412,California Angels,Oakland Athletics,9,3
19860412,Baltimore Orioles,Texas Rangers,1,2
19860412,Atlanta Braves,Houston Colts,3,4
19860412,San  Francisco Giants,Los Angeles Dodgers,7,6
19860412,New York Mets,Philadelpia Phillies,8,9
19860412,Chicago Cubs,Pittsburgh Pirates,1,3
19860412,Cincinnati Reds,San Diego Padres,3,2
19860412,Montreal Expos,St. Louis Cardinals,3,6
19860413,Boston Red Sox,Chicago White Sox,12,2
19860413,Detroit Tigers,Cleveland Indians,2,8
19860413,Toronto Blue Jays,Kansas City Royals,4,7
19860413,Seattle Mariners,Minensota Twins,4,2
19860413,Milwaukee Brewers,New York Yankees,2,3
19860413,California Angels,Oakland Athletics,7,11
19860413,Baltimore Orioles,Texas Rangers,3,2
19860413,Atlanta Braves,Houston Colts,8,7
19860413,San  Francisco Giants,Los Angeles Dodgers,2,3
19860413,New York Mets,Philadelpia Phillies,2,4
19860413,Chicago Cubs,Pittsburgh Pirates,0,8
19860413,Cincinnati Reds,San Diego Padres,6,7
19860413,Montreal Expos,St. Louis Cardinals,3,2
19860414,Kansas City Royals,Boston Red Sox,8,2
19860414,Seattle Mariners,California Angels,6,7
19860414,Detroit Tigers,Chicago White Sox,10,8
19860414,Texas Rangers,Milwaukee Brewers,10,1
19860414,Oakland Athletics,Minensota Twins,7,6
19860414,Baltimore Orioles,Toronto Blue Jays,2,1
19860414,St. Louis Cardinals,New York Mets,6,2
19860414,Pittsburgh Pirates,Philadelpia Phillies,3,1
19860414,Los Angeles Dodgers,San Diego Padres,3,4
19860415,Seattle Mariners,California Angels,9,4
19860415,New York Yankees,Cleveland Indians,6,2
19860415,Oakland Athletics,Minensota Twins,8,2
19860415,Cincinnati Reds,Atlanta Braves,5,3
19860415,Chicago Cubs,Montreal Expos,3,4
19860415,Los Angeles Dodgers,San Diego Padres,1,2
19860415,Houston Colts,San  Francisco Giants,8,3
19860416,Kansas City Royals,Boston Red Sox,1,0
19860416,Seattle Mariners,California Angels,0,4
19860416,Detroit Tigers,Chicago White Sox,4,10
19860416,Oakland Athletics,Minensota Twins,5,7
19860416,Cincinnati Reds,Atlanta Braves,5,3
19860416,Los Angeles Dodgers,San Diego Padres,1,2
19860416,Houston Colts,San  Francisco Giants,4,1
19860417,Kansas City Royals,Boston Red Sox,2,6
19860417,Minensota Twins,California Angels,4,1
19860417,Detroit Tigers,Chicago White Sox,10,6
19860417,New York Yankees,Cleveland Indians,4,6
19860417,Texas Rangers,Milwaukee Brewers,7,5
19860417,Baltimore Orioles,Toronto Blue Jays,5,3
19860417,Baltimore Orioles,Toronto Blue Jays,4,7
19860417,Chicago Cubs,Montreal Expos,7,6
19860417,San Diego Padres,San  Francisco Giants,1,4
19860418,Texas Rangers,Baltimore Orioles,12,3
19860418,Chicago White Sox,Boston Red Sox,1,2
19860418,Minensota Twins,California Angels,5,6
19860418,Cleveland Indians,Detroit Tigers,1,6
19860418,New York Yankees,Milwaukee Brewers,5,6
19860418,Oakland Athletics,Seattle Mariners,4,1
19860418,Kansas City Royals,Toronto Blue Jays,6,4
19860418,Los Angeles Dodgers,Atlanta Braves,3,6
19860418,Pittsburgh Pirates,Chicago Cubs,4,0
19860418,Houston Colts,Cincinnati Reds,6,4
19860418,St. Louis Cardinals,Montreal Expos,4,2
19860418,Philadelpia Phillies,New York Mets,2,5
19860418,San Diego Padres,San  Francisco Giants,1,6
19860419,Texas Rangers,Baltimore Orioles,4,10
19860419,Chicago White Sox,Boston Red Sox,2,3
19860419,Minensota Twins,California Angels,4,5
19860419,Cleveland Indians,Detroit Tigers,8,6
19860419,New York Yankees,Milwaukee Brewers,3,4
19860419,Oakland Athletics,Seattle Mariners,7,2
19860419,Kansas City Royals,Toronto Blue Jays,5,6
19860419,Los Angeles Dodgers,Atlanta Braves,0,3
19860419,Pittsburgh Pirates,Chicago Cubs,14,8
19860419,Houston Colts,Cincinnati Reds,4,3
19860419,St. Louis Cardinals,Montreal Expos,9,6
19860419,Philadelpia Phillies,New York Mets,2,3
19860419,San Diego Padres,San  Francisco Giants,5,6
19860420,Texas Rangers,Baltimore Orioles,1,6
