Date,away_team,home_team,away_team_score,home_team_score
19540413,Cleveland Indians,Chicago White Sox,8,2
19540413,Baltimore Orioles,Detroit Tigers,0,3
19540413,Boston Red Sox,Philadelphia Athletics,4,6
19540413,New York Yankees,Washington Senators,3,5
19540413,Milwaukee Braves,Cincinnati Reds,8,9
19540413,Brooklyn Dodgers,New York Giants,3,4
19540413,Philadelpia Phillies,Pittsburgh Pirates,2,4
19540413,Chicago Cubs,St. Louis Cardinals,13,4
19540414,Cleveland Indians,Chicago White Sox,6,3
19540414,Baltimore Orioles,Detroit Tigers,3,2
19540414,New York Yankees,Washington Senators,2,1
19540414,Brooklyn Dodgers,New York Giants,6,4
19540414,Philadelpia Phillies,Pittsburgh Pirates,6,0
19540415,Chicago White Sox,Baltimore Orioles,1,3
19540415,Washington Senators,Boston Red Sox,1,6
19540415,Detroit Tigers,Cleveland Indians,3,2
19540415,Philadelphia Athletics,New York Yankees,0,3
19540415,Pittsburgh Pirates,Brooklyn Dodgers,4,7
19540415,Cincinnati Reds,Chicago Cubs,11,5
19540415,St. Louis Cardinals,Milwaukee Braves,6,7
19540415,New York Giants,Philadelpia Phillies,0,2
19540417,Detroit Tigers,Baltimore Orioles,1,0
19540417,Chicago White Sox,Cleveland Indians,8,1
19540417,St. Louis Cardinals,Chicago Cubs,13,23
19540417,Cincinnati Reds,Milwaukee Braves,1,5
19540418,Detroit Tigers,Baltimore Orioles,8,3
19540418,Philadelphia Athletics,Boston Red Sox,6,4
19540418,Philadelphia Athletics,Boston Red Sox,3,4
19540418,Chicago White Sox,Cleveland Indians,6,2
19540418,Washington Senators,New York Yankees,9,3
19540418,New York Giants,Brooklyn Dodgers,6,3
19540418,St. Louis Cardinals,Chicago Cubs,6,4
19540418,Cincinnati Reds,Milwaukee Braves,6,4
19540418,Cincinnati Reds,Milwaukee Braves,5,3
19540418,Pittsburgh Pirates,Philadelpia Phillies,0,6
19540418,Pittsburgh Pirates,Philadelpia Phillies,1,7
19540419,New York Yankees,Boston Red Sox,1,2
19540419,New York Yankees,Boston Red Sox,5,0
19540419,Chicago White Sox,Detroit Tigers,5,1
19540419,Philadelphia Athletics,Washington Senators,3,4
19540419,Pittsburgh Pirates,New York Giants,7,5
19540419,Brooklyn Dodgers,Philadelpia Phillies,9,7
19540419,Cincinnati Reds,St. Louis Cardinals,3,6
