Date,away_team,home_team,away_team_score,home_team_score
19390417,Pittsburgh Pirates,Cincinnati Reds,7,5
19390418,Chicago White Sox,Detroit Tigers,1,6
19390418,New York Giants,Brooklyn Dodgers,7,3
19390418,St. Louis Cardinals,Pittsburgh Pirates,3,2
19390419,Philadelpia Phillies,Boston Braves,6,7
19390420,Chicago White Sox,Detroit Tigers,7,8
19390420,Boston Red Sox,New York Yankees,0,2
19390420,Washington Senators,Philadelphia Athletics,0,2
19390420,New York Giants,Brooklyn Dodgers,3,5
19390420,Philadelpia Phillies,Boston Braves,0,2
19390421,Philadelphia Athletics,Boston Red Sox,2,9
19390421,Detroit Tigers,Cleveland Indians,1,5
19390421,New York Yankees,Washington Senators,6,3
19390421,Boston Braves,New York Giants,10,3
19390421,Brooklyn Dodgers,Philadelpia Phillies,2,2
19390421,Chicago Cubs,St. Louis Cardinals,4,2
19390422,Philadelphia Athletics,Boston Red Sox,2,5
19390422,St. Louis Browns,Chicago White Sox,5,1
19390422,Detroit Tigers,Cleveland Indians,1,2
19390422,New York Yankees,Washington Senators,1,3
19390422,Pittsburgh Pirates,Cincinnati Reds,2,4
19390422,Boston Braves,New York Giants,5,6
19390422,Brooklyn Dodgers,Philadelpia Phillies,4,5
19390422,Chicago Cubs,St. Louis Cardinals,0,9
19390423,Philadelphia Athletics,Boston Red Sox,12,8
19390423,St. Louis Browns,Chicago White Sox,4,17
19390423,Detroit Tigers,Cleveland Indians,8,0
19390423,New York Yankees,Washington Senators,7,4
19390423,Pittsburgh Pirates,Cincinnati Reds,2,7
19390423,Boston Braves,New York Giants,2,4
19390423,Brooklyn Dodgers,Philadelpia Phillies,4,5
19390423,Chicago Cubs,St. Louis Cardinals,6,5
19390424,Washington Senators,Boston Red Sox,10,9
19390424,Chicago White Sox,Cleveland Indians,9,3
19390424,St. Louis Browns,Detroit Tigers,2,4
19390424,Philadelphia Athletics,New York Yankees,1,2
19390424,Boston Braves,Brooklyn Dodgers,4,1
19390424,Pittsburgh Pirates,Chicago Cubs,2,6
19390424,New York Giants,Philadelpia Phillies,5,6
19390425,Washington Senators,Boston Red Sox,5,6
19390425,Chicago White Sox,Cleveland Indians,1,7
19390425,St. Louis Browns,Detroit Tigers,7,2
19390425,Philadelphia Athletics,New York Yankees,4,8
19390425,Boston Braves,Brooklyn Dodgers,2,3
19390425,Pittsburgh Pirates,Chicago Cubs,3,5
19390425,New York Giants,Philadelpia Phillies,1,8
19390425,Cincinnati Reds,St. Louis Cardinals,5,1
19390426,Chicago White Sox,Cleveland Indians,5,1
19390426,St. Louis Browns,Detroit Tigers,6,7
19390426,Pittsburgh Pirates,Chicago Cubs,1,3
19390426,Cincinnati Reds,St. Louis Cardinals,0,1
19390427,Detroit Tigers,Chicago White Sox,1,2
19390427,St. Louis Browns,Cleveland Indians,4,2
19390427,Philadelphia Athletics,Washington Senators,3,6
