Date,away_team,home_team,away_team_score,home_team_score
19770406,California Angels,Seattle Mariners,7,0
19770406,San Diego Padres,Cincinnati Reds,3,5
19770407,Texas Rangers,Baltimore Orioles,2,1
19770407,Cleveland Indians,Boston Red Sox,5,4
19770407,Kansas City Royals,Detroit Tigers,7,4
19770407,Milwaukee Brewers,New York Yankees,0,3
19770407,California Angels,Seattle Mariners,2,0
19770407,Chicago White Sox,Toronto Blue Jays,5,9
19770407,New York Mets,Chicago Cubs,5,3
19770407,San  Francisco Giants,Los Angeles Dodgers,1,5
19770407,St. Louis Cardinals,Pittsburgh Pirates,12,6
19770408,California Angels,Seattle Mariners,6,7
19770408,San Diego Padres,Cincinnati Reds,3,6
19770408,Atlanta Braves,Houston Colts,2,3
19770409,Texas Rangers,Baltimore Orioles,5,1
19770409,Kansas City Royals,Detroit Tigers,16,2
19770409,Milwaukee Brewers,New York Yankees,3,2
19770409,Minensota Twins,Oakland Athletics,4,7
19770409,California Angels,Seattle Mariners,1,5
19770409,Chicago White Sox,Toronto Blue Jays,3,2
19770409,New York Mets,Chicago Cubs,8,6
19770409,San Diego Padres,Cincinnati Reds,6,3
19770409,Atlanta Braves,Houston Colts,0,2
19770409,San  Francisco Giants,Los Angeles Dodgers,2,8
19770409,Montreal Expos,Philadelpia Phillies,4,3
19770409,St. Louis Cardinals,Pittsburgh Pirates,8,2
19770410,Texas Rangers,Baltimore Orioles,3,2
19770410,Cleveland Indians,Boston Red Sox,19,9
19770410,Kansas City Royals,Detroit Tigers,5,0
19770410,Milwaukee Brewers,New York Yankees,2,1
19770410,Minensota Twins,Oakland Athletics,6,9
19770410,Minensota Twins,Oakland Athletics,7,1
19770410,California Angels,Seattle Mariners,12,5
19770410,Chicago White Sox,Toronto Blue Jays,1,3
19770410,New York Mets,Chicago Cubs,2,5
19770410,San Diego Padres,Cincinnati Reds,12,4
19770410,Atlanta Braves,Houston Colts,6,0
19770410,San  Francisco Giants,Los Angeles Dodgers,8,4
19770410,Montreal Expos,Philadelpia Phillies,9,8
19770410,St. Louis Cardinals,Pittsburgh Pirates,8,7
19770411,New York Yankees,Kansas City Royals,4,5
19770411,California Angels,Oakland Athletics,2,3
19770411,Minensota Twins,Seattle Mariners,12,3
19770411,Cleveland Indians,Texas Rangers,2,3
19770411,Detroit Tigers,Toronto Blue Jays,3,5
19770411,Cincinnati Reds,Houston Colts,3,4
19770411,Atlanta Braves,Los Angeles Dodgers,7,6
19770411,Chicago Cubs,Philadelpia Phillies,6,2
19770412,Boston Red Sox,Chicago White Sox,2,5
19770412,Baltimore Orioles,Milwaukee Brewers,1,0
19770412,California Angels,Oakland Athletics,2,6
19770412,Minensota Twins,Seattle Mariners,3,2
19770412,Detroit Tigers,Toronto Blue Jays,6,1
