Date,away_team,home_team,away_team_score,home_team_score
19710405,Oakland Athletics,Washington Senators,0,8
19710405,Atlanta Braves,Cincinnati Reds,7,4
19710405,Los Angeles Dodgers,Houston Colts,2,5
19710406,New York Yankees,Boston Red Sox,1,3
19710406,Kansas City Royals,California Angels,4,1
19710406,Cleveland Indians,Detroit Tigers,2,8
19710406,Milwaukee Brewers,Minensota Twins,7,2
19710406,St. Louis Cardinals,Chicago Cubs,1,2
19710406,Los Angeles Dodgers,Houston Colts,2,0
19710406,Montreal Expos,New York Mets,2,4
19710406,Philadelpia Phillies,Pittsburgh Pirates,2,4
19710406,San  Francisco Giants,San Diego Padres,4,0
19710407,Washington Senators,Baltimore Orioles,2,3
19710407,Kansas City Royals,California Angels,3,7
19710407,Milwaukee Brewers,Minensota Twins,0,4
19710407,Chicago White Sox,Oakland Athletics,6,5
19710407,Chicago White Sox,Oakland Athletics,12,4
19710407,St. Louis Cardinals,Chicago Cubs,14,3
19710407,Atlanta Braves,Cincinnati Reds,2,1
19710407,Los Angeles Dodgers,Houston Colts,1,2
19710407,San  Francisco Giants,San Diego Padres,7,3
19710408,Kansas City Royals,California Angels,3,2
19710408,Boston Red Sox,Cleveland Indians,2,3
19710408,Chicago Cubs,Houston Colts,3,7
19710408,Montreal Expos,New York Mets,6,2
19710408,Philadelpia Phillies,Pittsburgh Pirates,0,2
19710408,San  Francisco Giants,San Diego Padres,6,7
19710409,Detroit Tigers,Baltimore Orioles,5,6
19710409,Minensota Twins,Chicago White Sox,2,3
19710409,Kansas City Royals,Oakland Athletics,0,5
19710409,New York Yankees,Washington Senators,4,5
19710409,Pittsburgh Pirates,Atlanta Braves,8,2
19710409,Chicago Cubs,Houston Colts,6,0
19710409,San Diego Padres,Los Angeles Dodgers,6,3
19710410,Detroit Tigers,Baltimore Orioles,1,2
19710410,Minensota Twins,Chicago White Sox,5,3
19710410,Boston Red Sox,Cleveland Indians,10,11
19710410,California Angels,Milwaukee Brewers,3,4
19710410,Kansas City Royals,Oakland Athletics,4,5
19710410,New York Yankees,Washington Senators,6,0
19710410,Pittsburgh Pirates,Atlanta Braves,4,5
19710410,Chicago Cubs,Houston Colts,1,2
19710410,San Diego Padres,Los Angeles Dodgers,2,9
19710410,Cincinnati Reds,New York Mets,2,3
19710410,Montreal Expos,Philadelpia Phillies,1,4
19710410,San  Francisco Giants,St. Louis Cardinals,6,4
19710411,Detroit Tigers,Baltimore Orioles,5,4
19710411,Detroit Tigers,Baltimore Orioles,3,9
19710411,Minensota Twins,Chicago White Sox,6,0
19710411,Boston Red Sox,Cleveland Indians,2,7
19710411,California Angels,Milwaukee Brewers,0,3
19710411,Kansas City Royals,Oakland Athletics,10,5
19710411,New York Yankees,Washington Senators,1,0
19710411,New York Yankees,Washington Senators,3,4
19710411,Pittsburgh Pirates,Atlanta Braves,1,3
19710411,Chicago Cubs,Houston Colts,4,7
19710411,San Diego Padres,Los Angeles Dodgers,9,7
19710411,Cincinnati Reds,New York Mets,0,1
19710411,Montreal Expos,Philadelpia Phillies,4,11
19710411,San  Francisco Giants,St. Louis Cardinals,2,4
19710411,San  Francisco Giants,St. Louis Cardinals,7,2
19710412,California Angels,Chicago White Sox,3,2
19710412,Minensota Twins,Kansas City Royals,2,0
19710412,Oakland Athletics,Milwaukee Brewers,5,0
19710412,Boston Red Sox,Washington Senators,10,7
