Date,away_team,home_team,away_team_score,home_team_score
19430420,Philadelphia Athletics,Washington Senators,5,7
19430421,Detroit Tigers,Cleveland Indians,0,1
19430421,Chicago White Sox,St. Louis Browns,0,3
19430421,Pittsburgh Pirates,Chicago Cubs,6,0
19430421,St. Louis Cardinals,Cincinnati Reds,0,1
19430422,Washington Senators,New York Yankees,4,5
19430422,Boston Red Sox,Philadelphia Athletics,1,0
19430422,Detroit Tigers,Cleveland Indians,4,0
19430422,New York Giants,Brooklyn Dodgers,2,5
19430422,Pittsburgh Pirates,Chicago Cubs,3,4
19430422,St. Louis Cardinals,Cincinnati Reds,0,1
19430423,Boston Red Sox,Philadelphia Athletics,0,5
19430424,Washington Senators,New York Yankees,0,1
19430424,Boston Red Sox,Philadelphia Athletics,6,7
19430424,Chicago White Sox,St. Louis Browns,3,1
19430424,Detroit Tigers,Cleveland Indians,2,3
19430424,Philadelpia Phillies,Brooklyn Dodgers,4,11
19430424,New York Giants,Boston Braves,4,3
19430424,Pittsburgh Pirates,Chicago Cubs,3,6
19430424,St. Louis Cardinals,Cincinnati Reds,2,1
19430425,Detroit Tigers,Cleveland Indians,1,4
19430425,Detroit Tigers,Cleveland Indians,4,1
19430425,Boston Red Sox,New York Yankees,1,7
19430425,Washington Senators,Philadelphia Athletics,12,2
19430425,Washington Senators,Philadelphia Athletics,5,0
19430425,Chicago White Sox,St. Louis Browns,1,5
19430425,Philadelpia Phillies,Brooklyn Dodgers,3,2
19430425,New York Giants,Boston Braves,3,8
19430425,Pittsburgh Pirates,Chicago Cubs,6,2
19430425,St. Louis Cardinals,Cincinnati Reds,1,0
19430427,New York Yankees,Boston Red Sox,1,5
19430427,Cleveland Indians,Chicago White Sox,4,2
19430427,Philadelphia Athletics,Washington Senators,2,1
19430427,Brooklyn Dodgers,Philadelpia Phillies,4,2
19430427,Cincinnati Reds,Pittsburgh Pirates,1,4
19430427,Chicago Cubs,St. Louis Cardinals,0,7
19430427,Boston Braves,New York Giants,3,11
19430428,New York Yankees,Boston Red Sox,5,0
19430428,Cleveland Indians,Chicago White Sox,2,0
19430428,St. Louis Browns,Detroit Tigers,2,4
19430428,Philadelphia Athletics,Washington Senators,0,3
19430428,Boston Braves,New York Giants,3,2
19430428,Brooklyn Dodgers,Philadelpia Phillies,4,3
19430428,Cincinnati Reds,Pittsburgh Pirates,3,1
19430428,Chicago Cubs,St. Louis Cardinals,4,0
19430429,New York Yankees,Boston Red Sox,7,3
19430429,St. Louis Browns,Detroit Tigers,2,3
19430429,Philadelphia Athletics,Washington Senators,1,5
19430429,Boston Braves,New York Giants,5,2
19430429,Brooklyn Dodgers,Philadelpia Phillies,4,3
19430429,Cincinnati Reds,Pittsburgh Pirates,6,1
19430429,Chicago Cubs,St. Louis Cardinals,3,4
19430430,New York Yankees,Washington Senators,1,2
19430501,Philadelphia Athletics,Boston Red Sox,1,3
19430501,St. Louis Browns,Chicago White Sox,4,5
19430501,New York Yankees,Washington Senators,9,7
19430501,Cleveland Indians,Detroit Tigers,2,3
19430501,Brooklyn Dodgers,New York Giants,9,2
19430501,Brooklyn Dodgers,New York Giants,3,0
19430501,Chicago Cubs,Pittsburgh Pirates,3,6
19430501,Cincinnati Reds,St. Louis Cardinals,7,3
19430502,Cleveland Indians,Detroit Tigers,5,2
19430502,New York Yankees,Washington Senators,11,3
19430502,New York Yankees,Washington Senators,1,4
19430502,Philadelphia Athletics,Boston Red Sox,6,7
19430502,Philadelphia Athletics,Boston Red Sox,8,1
19430502,St. Louis Browns,Chicago White Sox,3,2
19430502,St. Louis Browns,Chicago White Sox,5,1
19430502,Brooklyn Dodgers,New York Giants,3,2
19430502,Brooklyn Dodgers,New York Giants,1,2
19430502,Boston Braves,Philadelpia Phillies,3,1
19430502,Boston Braves,Philadelpia Phillies,5,6
19430502,Chicago Cubs,Pittsburgh Pirates,0,3
19430502,Chicago Cubs,Pittsburgh Pirates,0,1
19430502,Cincinnati Reds,St. Louis Cardinals,6,7
19430502,Cincinnati Reds,St. Louis Cardinals,3,6
19430503,Philadelpia Phillies,Brooklyn Dodgers,3,5
19430503,Pittsburgh Pirates,Cincinnati Reds,5,7
19430504,Boston Red Sox,New York Yankees,3,4
19430504,Washington Senators,Philadelphia Athletics,1,3
19430504,Detroit Tigers,St. Louis Browns,4,3
19430504,Chicago White Sox,Cleveland Indians,1,2
19430504,Philadelpia Phillies,Brooklyn Dodgers,3,1
19430504,New York Giants,Boston Braves,3,5
19430504,Pittsburgh Pirates,Cincinnati Reds,8,3
19430504,St. Louis Cardinals,Chicago Cubs,11,3
19430505,Boston Red Sox,New York Yankees,3,4
19430505,Washington Senators,Philadelphia Athletics,8,1
19430505,Chicago White Sox,Cleveland Indians,1,2
19430505,Chicago White Sox,Cleveland Indians,5,2
19430505,Detroit Tigers,St. Louis Browns,5,1
19430505,Philadelpia Phillies,Brooklyn Dodgers,6,18
19430505,New York Giants,Boston Braves,5,1
19430505,New York Giants,Boston Braves,7,3
19430505,Pittsburgh Pirates,Cincinnati Reds,2,3
19430505,St. Louis Cardinals,Chicago Cubs,1,2
19430506,Boston Red Sox,New York Yankees,1,2
19430506,Boston Red Sox,New York Yankees,4,5
19430506,Washington Senators,Philadelphia Athletics,0,7
19430506,Detroit Tigers,St. Louis Browns,0,1
19430506,Chicago White Sox,Cleveland Indians,3,6
19430506,Philadelpia Phillies,Brooklyn Dodgers,3,2
19430506,St. Louis Cardinals,Chicago Cubs,1,5
19430507,Detroit Tigers,Chicago White Sox,0,1
19430507,Philadelphia Athletics,New York Yankees,2,6
19430507,Boston Red Sox,Washington Senators,3,2
19430507,Brooklyn Dodgers,Boston Braves,9,7
19430507,Chicago Cubs,Cincinnati Reds,4,5
19430507,New York Giants,Philadelpia Phillies,3,13
