Date,away_team,home_team,away_team_score,home_team_score
20120328,Seattle Mariners,Oakland Athletics,3,1
20120329,Seattle Mariners,Oakland Athletics,1,4
20120404,St. Louis Cardinals,Miami Marlins,4,1
20120405,Toronto Blue Jays,Cleveland Indians,7,4
20120405,Boston Red Sox,Detroit Tigers,2,3
20120405,Washington Nationals,Chicago Cubs,2,1
20120405,Miami Marlins,Cincinnati Reds,0,4
20120405,Atlanta Braves,New York Mets,0,1
20120405,Philadelpia Phillies,Pittsburgh Pirates,1,0
20120405,Los Angeles Dodgers,San Diego Padres,5,3
20120406,Kansas City Royals,Anaheim Angels,0,5
20120406,Minensota Twins,Baltimore Orioles,2,4
20120406,Seattle Mariners,Oakland Athletics,7,3
20120406,New York Yankees,Tampa Bay Devil Rays,6,7
20120406,Chicago White Sox,Texas Rangers,2,3
20120406,San  Francisco Giants,Arizona Diamondbacks,4,5
20120406,Colorado Rockies,Houston Colts,5,3
20120406,St. Louis Cardinals,Milwaukee Brewers,11,5
20120406,Los Angeles Dodgers,San Diego Padres,6,0
20120407,Kansas City Royals,Anaheim Angels,6,3
20120407,Minensota Twins,Baltimore Orioles,2,8
20120407,Toronto Blue Jays,Cleveland Indians,7,4
20120407,Boston Red Sox,Detroit Tigers,0,10
20120407,Seattle Mariners,Oakland Athletics,8,7
20120407,New York Yankees,Tampa Bay Devil Rays,6,8
20120407,Chicago White Sox,Texas Rangers,4,3
20120407,San  Francisco Giants,Arizona Diamondbacks,4,5
20120407,Washington Nationals,Chicago Cubs,7,4
20120407,Miami Marlins,Cincinnati Reds,8,3
20120407,Colorado Rockies,Houston Colts,3,7
20120407,St. Louis Cardinals,Milwaukee Brewers,0,6
20120407,Atlanta Braves,New York Mets,2,4
20120407,Philadelpia Phillies,Pittsburgh Pirates,1,2
20120407,Los Angeles Dodgers,San Diego Padres,6,5
20120408,Kansas City Royals,Anaheim Angels,7,3
20120408,Minensota Twins,Baltimore Orioles,1,3
20120408,Toronto Blue Jays,Cleveland Indians,3,4
20120408,Boston Red Sox,Detroit Tigers,12,13
20120408,New York Yankees,Tampa Bay Devil Rays,0,3
20120408,Chicago White Sox,Texas Rangers,0,5
20120408,San  Francisco Giants,Arizona Diamondbacks,6,7
20120408,Washington Nationals,Chicago Cubs,3,4
20120408,Miami Marlins,Cincinnati Reds,5,6
20120408,Colorado Rockies,Houston Colts,2,3
20120408,St. Louis Cardinals,Milwaukee Brewers,9,3
20120408,Atlanta Braves,New York Mets,5,7
20120408,Philadelpia Phillies,Pittsburgh Pirates,4,5
20120408,Los Angeles Dodgers,San Diego Padres,4,8
20120409,New York Yankees,Baltimore Orioles,6,2
20120409,Chicago White Sox,Cleveland Indians,4,2
20120409,Anaheim Angels,Minensota Twins,5,1
20120409,Kansas City Royals,Oakland Athletics,0,1
20120409,Seattle Mariners,Texas Rangers,5,11
20120409,Boston Red Sox,Toronto Blue Jays,4,2
20120409,Milwaukee Brewers,Chicago Cubs,7,5
20120409,St. Louis Cardinals,Cincinnati Reds,7,1
20120409,San  Francisco Giants,Colorado Rockies,7,0
20120409,Atlanta Braves,Houston Colts,3,8
20120409,Washington Nationals,New York Mets,3,4
20120409,Miami Marlins,Philadelpia Phillies,6,2
20120410,New York Yankees,Baltimore Orioles,5,4
20120410,Tampa Bay Devil Rays,Detroit Tigers,2,5
20120410,Kansas City Royals,Oakland Athletics,3,0
20120410,Seattle Mariners,Texas Rangers,0,1
20120410,Boston Red Sox,Toronto Blue Jays,3,7
20120410,Milwaukee Brewers,Chicago Cubs,7,4
20120410,St. Louis Cardinals,Cincinnati Reds,3,1
20120410,Atlanta Braves,Houston Colts,6,4
