Date,away_team,home_team,away_team_score,home_team_score
19400416,Cleveland Indians,Chicago White Sox,1,0
19400416,St. Louis Browns,Detroit Tigers,5,1
19400416,New York Yankees,Philadelphia Athletics,1,2
19400416,Boston Red Sox,Washington Senators,1,0
19400416,Brooklyn Dodgers,Boston Braves,5,0
19400416,Chicago Cubs,Cincinnati Reds,1,2
19400416,Philadelpia Phillies,New York Giants,3,1
19400416,Pittsburgh Pirates,St. Louis Cardinals,6,4
19400417,New York Yankees,Philadelphia Athletics,4,1
19400418,St. Louis Browns,Detroit Tigers,2,4
19400418,Boston Red Sox,Washington Senators,7,0
19400418,Chicago Cubs,Cincinnati Reds,1,2
19400419,Philadelphia Athletics,Boston Red Sox,6,7
19400419,Philadelphia Athletics,Boston Red Sox,3,1
19400419,Detroit Tigers,Cleveland Indians,0,4
19400419,Washington Senators,New York Yankees,3,5
19400419,New York Giants,Brooklyn Dodgers,0,12
19400419,St. Louis Cardinals,Chicago Cubs,0,5
19400420,Chicago White Sox,St. Louis Browns,1,11
19400420,St. Louis Cardinals,Chicago Cubs,3,4
19400421,Detroit Tigers,Cleveland Indians,12,2
19400421,Chicago White Sox,St. Louis Browns,6,2
19400421,St. Louis Cardinals,Chicago Cubs,5,4
19400422,Detroit Tigers,Chicago White Sox,6,5
19400422,Cleveland Indians,St. Louis Browns,5,2
19400422,St. Louis Cardinals,Cincinnati Reds,1,6
19400422,Chicago Cubs,Pittsburgh Pirates,5,9
19400423,Washington Senators,Boston Red Sox,2,7
19400423,Philadelphia Athletics,New York Yankees,3,0
19400423,Boston Braves,Brooklyn Dodgers,3,8
19400423,New York Giants,Philadelpia Phillies,1,0
19400423,Chicago Cubs,Pittsburgh Pirates,2,3
19400424,Washington Senators,Boston Red Sox,9,6
19400424,Detroit Tigers,Chicago White Sox,2,1
19400424,Philadelphia Athletics,New York Yankees,4,9
19400424,Cleveland Indians,St. Louis Browns,6,4
19400424,Boston Braves,Brooklyn Dodgers,6,8
19400424,New York Giants,Philadelpia Phillies,5,2
19400424,Chicago Cubs,Pittsburgh Pirates,9,4
19400425,Chicago White Sox,Cleveland Indians,1,3
19400425,Detroit Tigers,St. Louis Browns,4,2
19400425,Philadelphia Athletics,Washington Senators,6,7
19400425,Cincinnati Reds,Chicago Cubs,2,4
19400425,Boston Braves,New York Giants,1,9
19400425,Brooklyn Dodgers,Philadelpia Phillies,3,1
19400425,St. Louis Cardinals,Pittsburgh Pirates,10,9
19400426,New York Yankees,Boston Red Sox,1,8
19400426,Chicago White Sox,Cleveland Indians,11,1
19400426,Philadelphia Athletics,Washington Senators,6,8
19400426,Cincinnati Reds,Chicago Cubs,2,6
19400426,Boston Braves,New York Giants,3,5
19400426,Brooklyn Dodgers,Philadelpia Phillies,6,0
19400426,St. Louis Cardinals,Pittsburgh Pirates,4,10
19400427,St. Louis Browns,Chicago White Sox,6,2
19400427,Cleveland Indians,Detroit Tigers,4,2
19400427,Boston Red Sox,Philadelphia Athletics,3,8
19400427,New York Yankees,Washington Senators,2,3
19400427,Philadelpia Phillies,Boston Braves,5,4
19400427,Pittsburgh Pirates,Cincinnati Reds,0,3
19400427,Brooklyn Dodgers,New York Giants,4,1
19400427,Chicago Cubs,St. Louis Cardinals,4,0
19400428,St. Louis Browns,Chicago White Sox,11,8
19400428,Cleveland Indians,Detroit Tigers,11,9
19400428,Boston Red Sox,Philadelphia Athletics,5,4
19400428,New York Yankees,Washington Senators,2,3
