Date,away_team,home_team,away_team_score,home_team_score
19760408,New York Yankees,Milwaukee Brewers,0,5
19760408,Houston Colts,Cincinnati Reds,5,11
19760409,Boston Red Sox,Baltimore Orioles,0,1
19760409,Oakland Athletics,California Angels,5,2
19760409,Kansas City Royals,Chicago White Sox,0,4
19760409,Minensota Twins,Texas Rangers,1,2
19760409,Montreal Expos,New York Mets,2,3
19760409,Atlanta Braves,San Diego Padres,2,8
19760409,Los Angeles Dodgers,San  Francisco Giants,2,4
19760409,Chicago Cubs,St. Louis Cardinals,0,5
19760410,Boston Red Sox,Baltimore Orioles,1,5
19760410,Oakland Athletics,California Angels,6,2
19760410,Detroit Tigers,Cleveland Indians,3,1
19760410,New York Yankees,Milwaukee Brewers,9,7
19760410,Minensota Twins,Texas Rangers,1,4
19760410,Houston Colts,Cincinnati Reds,7,13
19760410,Montreal Expos,New York Mets,0,1
19760410,Pittsburgh Pirates,Philadelpia Phillies,5,4
19760410,Atlanta Braves,San Diego Padres,3,0
19760410,Chicago Cubs,St. Louis Cardinals,4,3
19760411,Boston Red Sox,Baltimore Orioles,6,2
19760411,Oakland Athletics,California Angels,10,7
19760411,Minensota Twins,Texas Rangers,4,3
19760411,Houston Colts,Cincinnati Reds,3,9
19760411,Montreal Expos,New York Mets,7,6
19760411,Pittsburgh Pirates,Philadelpia Phillies,8,3
19760411,Atlanta Braves,San Diego Padres,4,2
19760411,Los Angeles Dodgers,San  Francisco Giants,4,6
19760411,Chicago Cubs,St. Louis Cardinals,8,5
19760412,New York Yankees,Baltimore Orioles,3,0
19760412,Oakland Athletics,Texas Rangers,1,5
19760412,San  Francisco Giants,Houston Colts,0,5
19760413,New York Yankees,Baltimore Orioles,7,1
19760413,Cleveland Indians,Boston Red Sox,4,7
19760413,Milwaukee Brewers,Detroit Tigers,1,0
19760413,California Angels,Kansas City Royals,4,7
19760413,Chicago White Sox,Minensota Twins,4,1
19760413,Oakland Athletics,Texas Rangers,1,3
19760413,Cincinnati Reds,Atlanta Braves,6,1
19760413,New York Mets,Chicago Cubs,4,5
19760413,San  Francisco Giants,Houston Colts,1,2
19760413,San Diego Padres,Los Angeles Dodgers,8,5
19760413,St. Louis Cardinals,Pittsburgh Pirates,4,14
19760414,Cleveland Indians,Boston Red Sox,6,5
19760414,California Angels,Kansas City Royals,7,6
19760414,Chicago White Sox,Minensota Twins,2,6
19760414,Oakland Athletics,Texas Rangers,2,4
19760414,New York Mets,Chicago Cubs,5,6
