Date,away_team,home_team,away_team_score,home_team_score
19530413,Milwaukee Braves,Cincinnati Reds,2,0
19530414,Chicago White Sox,Cleveland Indians,0,6
19530414,Philadelphia Athletics,New York Yankees,5,0
19530414,Detroit Tigers,St. Louis Browns,0,10
19530414,Pittsburgh Pirates,Brooklyn Dodgers,5,8
19530414,Cincinnati Reds,Chicago Cubs,2,3
19530414,St. Louis Cardinals,Milwaukee Braves,2,3
19530414,New York Giants,Philadelpia Phillies,4,1
19530415,Philadelphia Athletics,New York Yankees,1,4
19530415,Pittsburgh Pirates,Brooklyn Dodgers,2,4
19530415,New York Giants,Philadelpia Phillies,1,8
19530416,St. Louis Browns,Chicago White Sox,0,1
19530416,Cleveland Indians,Detroit Tigers,11,8
19530416,Boston Red Sox,Philadelphia Athletics,11,6
19530416,New York Yankees,Washington Senators,6,3
19530416,Philadelpia Phillies,Pittsburgh Pirates,12,14
19530416,Chicago Cubs,St. Louis Cardinals,0,3
19530417,St. Louis Browns,Chicago White Sox,6,4
19530417,Cleveland Indians,Detroit Tigers,5,6
19530417,Boston Red Sox,Philadelphia Athletics,0,5
19530417,New York Yankees,Washington Senators,7,3
19530417,Milwaukee Braves,Cincinnati Reds,9,10
19530417,Brooklyn Dodgers,New York Giants,3,6
19530417,Brooklyn Dodgers,New York Giants,12,4
19530418,Cleveland Indians,Chicago White Sox,6,7
19530418,St. Louis Browns,Detroit Tigers,8,7
19530418,St. Louis Browns,Detroit Tigers,3,2
19530419,St. Louis Browns,Detroit Tigers,6,3
19530419,New York Yankees,Philadelphia Athletics,5,2
19530419,New York Yankees,Philadelphia Athletics,0,3
19530419,Boston Red Sox,Washington Senators,0,4
19530419,Brooklyn Dodgers,Pittsburgh Pirates,12,4
19530419,Milwaukee Braves,St. Louis Cardinals,3,4
19530420,Washington Senators,Boston Red Sox,2,4
19530420,Washington Senators,Boston Red Sox,4,11
19530420,Philadelpia Phillies,New York Giants,2,1
19530420,Milwaukee Braves,St. Louis Cardinals,4,9
19530421,St. Louis Browns,Cleveland Indians,3,4
19530421,Chicago White Sox,Detroit Tigers,7,5
19530421,Boston Red Sox,New York Yankees,0,1
19530421,Philadelphia Athletics,Washington Senators,1,5
19530421,Brooklyn Dodgers,Philadelpia Phillies,1,7
19530421,New York Giants,Pittsburgh Pirates,4,5
