Date,away_team,home_team,away_team_score,home_team_score
19070411,Cleveland Indians,Detroit Tigers,0,2
19070411,Boston Red Sox,Philadelphia Athletics,8,4
19070411,Chicago White Sox,St. Louis Browns,0,1
19070411,New York Yankees,Washington Senators,3,2
19070411,St. Louis Cardinals,Chicago Cubs,1,6
19070411,Pittsburgh Pirates,Cincinnati Reds,3,4
19070411,Philadelpia Phillies,New York Giants,3,0
19070412,Brooklyn Dodgers,Boston Braves,0,1
19070413,Cleveland Indians,Detroit Tigers,9,3
19070413,Boston Red Sox,Philadelphia Athletics,2,4
19070413,Chicago White Sox,St. Louis Browns,6,4
19070413,New York Yankees,Washington Senators,4,4
19070414,Chicago White Sox,St. Louis Browns,6,2
19070414,St. Louis Cardinals,Chicago Cubs,0,2
19070415,Chicago White Sox,Detroit Tigers,1,2
19070415,Boston Red Sox,Philadelphia Athletics,2,3
19070415,New York Yankees,Washington Senators,4,9
19070415,Brooklyn Dodgers,Boston Braves,2,3
19070415,St. Louis Cardinals,Cincinnati Reds,1,9
19070415,Philadelpia Phillies,New York Giants,5,6
19070416,Washington Senators,Boston Red Sox,2,4
19070416,Philadelphia Athletics,New York Yankees,9,6
19070416,New York Giants,Brooklyn Dodgers,4,1
19070416,St. Louis Cardinals,Cincinnati Reds,3,0
19070416,Boston Braves,Philadelpia Phillies,5,6
19070417,Washington Senators,Boston Red Sox,1,2
19070417,Chicago White Sox,Detroit Tigers,4,1
19070417,Philadelphia Athletics,New York Yankees,4,5
19070417,Cleveland Indians,St. Louis Browns,5,2
19070417,New York Giants,Brooklyn Dodgers,2,1
19070417,St. Louis Cardinals,Cincinnati Reds,3,8
19070417,Boston Braves,Philadelpia Phillies,2,1
19070417,Chicago Cubs,Pittsburgh Pirates,6,2
19070418,Washington Senators,Boston Red Sox,4,0
19070418,St. Louis Browns,Chicago White Sox,0,2
19070418,Detroit Tigers,Cleveland Indians,2,0
19070418,Philadelphia Athletics,New York Yankees,4,8
19070418,New York Giants,Brooklyn Dodgers,0,3
19070418,Boston Braves,Philadelpia Phillies,8,10
19070418,Chicago Cubs,Pittsburgh Pirates,0,1
19070419,St. Louis Browns,Chicago White Sox,0,1
19070419,Detroit Tigers,Cleveland Indians,1,4
19070419,New York Giants,Boston Braves,4,1
19070419,Cincinnati Reds,St. Louis Cardinals,1,4
19070420,St. Louis Browns,Chicago White Sox,1,7
19070420,Detroit Tigers,Cleveland Indians,1,4
19070420,Boston Red Sox,New York Yankees,1,8
19070420,Washington Senators,Philadelphia Athletics,5,6
19070420,New York Giants,Boston Braves,13,2
19070420,Philadelpia Phillies,Brooklyn Dodgers,2,0
19070420,Chicago Cubs,Pittsburgh Pirates,5,1
19070420,Cincinnati Reds,St. Louis Cardinals,1,2
19070421,St. Louis Browns,Chicago White Sox,9,1
19070421,Chicago Cubs,Cincinnati Reds,5,3
19070421,Pittsburgh Pirates,St. Louis Cardinals,6,5
19070422,Cleveland Indians,Detroit Tigers,4,9
19070422,Boston Red Sox,New York Yankees,7,8
19070422,Washington Senators,Philadelphia Athletics,7,8
19070422,New York Giants,Boston Braves,1,0
19070422,Philadelpia Phillies,Brooklyn Dodgers,8,0
19070422,Cincinnati Reds,Chicago Cubs,2,3
19070422,Pittsburgh Pirates,St. Louis Cardinals,8,2
19070423,St. Louis Browns,Detroit Tigers,4,7
19070423,New York Giants,Boston Braves,4,2
19070423,Cincinnati Reds,Chicago Cubs,3,4
19070423,Pittsburgh Pirates,St. Louis Cardinals,7,5
19070424,Philadelphia Athletics,Boston Red Sox,6,1
19070424,Chicago White Sox,Cleveland Indians,1,2
19070424,St. Louis Browns,Detroit Tigers,0,3
19070424,Washington Senators,New York Yankees,5,1
19070424,Boston Braves,Brooklyn Dodgers,1,1
19070424,Cincinnati Reds,Chicago Cubs,12,2
19070424,New York Giants,Philadelpia Phillies,1,3
19070424,Pittsburgh Pirates,St. Louis Cardinals,3,0
19070425,Philadelphia Athletics,Boston Red Sox,4,2
19070425,Washington Senators,New York Yankees,2,11
19070425,Boston Braves,Brooklyn Dodgers,6,1
19070425,New York Giants,Philadelpia Phillies,6,3
19070426,Philadelphia Athletics,Boston Red Sox,1,0
19070426,Chicago White Sox,Cleveland Indians,2,1
19070426,St. Louis Browns,Detroit Tigers,1,3
19070426,Washington Senators,New York Yankees,0,4
19070426,Boston Braves,Brooklyn Dodgers,4,2
19070426,New York Giants,Philadelpia Phillies,5,4
19070426,Chicago Cubs,St. Louis Cardinals,5,3
19070427,Philadelphia Athletics,Boston Red Sox,2,5
19070427,Chicago White Sox,Cleveland Indians,6,2
19070427,St. Louis Browns,Detroit Tigers,5,13
19070427,Washington Senators,New York Yankees,3,2
19070427,New York Giants,Brooklyn Dodgers,2,1
19070427,Boston Braves,Philadelpia Phillies,4,3
19070427,Cincinnati Reds,Pittsburgh Pirates,1,4
19070427,Chicago Cubs,St. Louis Cardinals,4,3
19070428,Detroit Tigers,Chicago White Sox,1,3
19070428,Cleveland Indians,St. Louis Browns,0,3
19070428,Cleveland Indians,St. Louis Browns,1,2
19070428,Pittsburgh Pirates,Cincinnati Reds,5,1
19070428,Chicago Cubs,St. Louis Cardinals,3,2
19070428,Chicago Cubs,St. Louis Cardinals,1,0
19070429,New York Yankees,Boston Red Sox,1,2
19070429,Philadelphia Athletics,Washington Senators,3,1
19070429,Chicago Cubs,Cincinnati Reds,1,0
19070429,Boston Braves,New York Giants,1,3
19070429,Brooklyn Dodgers,Philadelpia Phillies,0,6
19070430,New York Yankees,Boston Red Sox,3,1
19070430,Cleveland Indians,St. Louis Browns,4,2
19070430,Philadelphia Athletics,Washington Senators,3,2
19070430,Chicago Cubs,Cincinnati Reds,4,3
19070430,Brooklyn Dodgers,Philadelpia Phillies,2,3
19070501,New York Yankees,Boston Red Sox,3,4
19070501,St. Louis Browns,Cleveland Indians,0,2
19070501,Chicago White Sox,Detroit Tigers,3,3
19070501,Boston Braves,New York Giants,4,7
19070501,St. Louis Cardinals,Pittsburgh Pirates,0,3
19070502,New York Yankees,Boston Red Sox,5,2
19070502,St. Louis Browns,Cleveland Indians,3,4
19070502,Chicago White Sox,Detroit Tigers,4,2
19070502,Philadelphia Athletics,Washington Senators,1,4
19070502,Chicago Cubs,Cincinnati Reds,1,3
19070502,Boston Braves,New York Giants,1,4
