Date,away_team,home_team,away_team_score,home_team_score
20000329,Chicago Cubs,New York Mets,5,3
20000330,New York Mets,Chicago Cubs,5,1
20000403,Colorado Rockies,Atlanta Braves,0,2
20000403,Milwaukee Brewers,Cincinnati Reds,3,3
20000403,San  Francisco Giants,Florida Marlins,4,6
20000403,Los Angeles Dodgers,Montreal Expos,10,4
20000403,San Diego Padres,New York Mets,1,2
20000403,Chicago Cubs,St. Louis Cardinals,1,7
20000403,New York Yankees,Anaheim Angels,3,2
20000403,Cleveland Indians,Baltimore Orioles,4,1
20000403,Tampa Bay Devil Rays,Minensota Twins,7,0
20000403,Detroit Tigers,Oakland Athletics,7,4
20000403,Chicago White Sox,Texas Rangers,4,10
20000403,Kansas City Royals,Toronto Blue Jays,4,5
20000404,Philadelpia Phillies,Arizona Diamondbacks,4,6
20000404,Colorado Rockies,Atlanta Braves,5,3
20000404,Milwaukee Brewers,Cincinnati Reds,5,1
20000404,San  Francisco Giants,Florida Marlins,3,0
20000404,Los Angeles Dodgers,Montreal Expos,10,4
20000404,Houston Colts,Pittsburgh Pirates,5,2
20000404,New York Yankees,Anaheim Angels,5,3
20000404,Tampa Bay Devil Rays,Minensota Twins,5,6
20000404,Detroit Tigers,Oakland Athletics,1,3
20000404,Boston Red Sox,Seattle Mariners,2,0
20000404,Chicago White Sox,Texas Rangers,8,12
20000404,Kansas City Royals,Toronto Blue Jays,3,6
20000405,Philadelpia Phillies,Arizona Diamondbacks,3,11
20000405,Colorado Rockies,Atlanta Braves,6,9
20000405,Milwaukee Brewers,Cincinnati Reds,8,5
20000405,San  Francisco Giants,Florida Marlins,11,9
20000405,Los Angeles Dodgers,Montreal Expos,5,6
20000405,San Diego Padres,New York Mets,4,0
20000405,Houston Colts,Pittsburgh Pirates,11,2
20000405,Chicago Cubs,St. Louis Cardinals,4,10
20000405,New York Yankees,Anaheim Angels,6,12
20000405,Cleveland Indians,Baltimore Orioles,7,11
20000405,Tampa Bay Devil Rays,Minensota Twins,7,10
20000405,Detroit Tigers,Oakland Athletics,2,8
20000405,Boston Red Sox,Seattle Mariners,3,9
20000405,Chicago White Sox,Texas Rangers,12,8
20000405,Kansas City Royals,Toronto Blue Jays,4,3
20000406,Philadelpia Phillies,Arizona Diamondbacks,2,3
20000406,Milwaukee Brewers,Cincinnati Reds,1,5
20000406,San  Francisco Giants,Florida Marlins,4,5
20000406,Los Angeles Dodgers,Montreal Expos,3,11
20000406,San Diego Padres,New York Mets,8,5
20000406,Houston Colts,Pittsburgh Pirates,1,10
20000406,Chicago Cubs,St. Louis Cardinals,3,13
20000406,Cleveland Indians,Baltimore Orioles,2,6
20000406,Tampa Bay Devil Rays,Minensota Twins,7,6
20000406,Boston Red Sox,Seattle Mariners,2,5
20000406,Chicago White Sox,Texas Rangers,6,2
20000406,Kansas City Royals,Toronto Blue Jays,9,3
20000407,Pittsburgh Pirates,Arizona Diamondbacks,7,2
20000407,San  Francisco Giants,Atlanta Braves,6,2
20000407,Chicago Cubs,Cincinnati Reds,10,6
20000407,Colorado Rockies,Florida Marlins,3,4
20000407,Philadelpia Phillies,Houston Colts,4,1
20000407,San Diego Padres,Montreal Expos,10,5
20000407,Los Angeles Dodgers,New York Mets,1,2
20000407,Milwaukee Brewers,St. Louis Cardinals,9,1
20000407,Boston Red Sox,Anaheim Angels,3,7
20000407,Detroit Tigers,Baltimore Orioles,10,14
20000407,Minensota Twins,Kansas City Royals,6,10
20000407,Chicago White Sox,Oakland Athletics,7,6
20000407,New York Yankees,Seattle Mariners,5,7
20000407,Cleveland Indians,Tampa Bay Devil Rays,14,5
20000407,Toronto Blue Jays,Texas Rangers,5,11
20000408,Pittsburgh Pirates,Arizona Diamondbacks,5,6
20000408,San  Francisco Giants,Atlanta Braves,5,7
20000408,Chicago Cubs,Cincinnati Reds,3,4
20000408,Colorado Rockies,Florida Marlins,4,2
20000408,Philadelpia Phillies,Houston Colts,5,8
20000408,San Diego Padres,Montreal Expos,9,10
20000408,Los Angeles Dodgers,New York Mets,6,5
20000408,Milwaukee Brewers,St. Louis Cardinals,8,10
20000408,Boston Red Sox,Anaheim Angels,5,7
20000408,Detroit Tigers,Baltimore Orioles,1,2
20000408,Minensota Twins,Kansas City Royals,2,5
20000408,Chicago White Sox,Oakland Athletics,7,3
20000408,New York Yankees,Seattle Mariners,3,2
20000408,Cleveland Indians,Tampa Bay Devil Rays,6,4
20000408,Toronto Blue Jays,Texas Rangers,4,0
20000409,Pittsburgh Pirates,Arizona Diamondbacks,0,1
20000409,San  Francisco Giants,Atlanta Braves,3,9
20000409,Chicago Cubs,Cincinnati Reds,7,8
20000409,Colorado Rockies,Florida Marlins,6,7
20000409,Philadelpia Phillies,Houston Colts,3,2
20000409,San Diego Padres,Montreal Expos,1,2
20000409,Milwaukee Brewers,St. Louis Cardinals,2,11
20000409,Boston Red Sox,Anaheim Angels,5,2
20000409,Detroit Tigers,Baltimore Orioles,6,11
20000409,Minensota Twins,Kansas City Royals,13,7
20000409,Chicago White Sox,Oakland Athletics,2,14
20000409,New York Yankees,Seattle Mariners,3,9
20000409,Cleveland Indians,Tampa Bay Devil Rays,17,4
20000409,Toronto Blue Jays,Texas Rangers,5,7
20000410,Atlanta Braves,Chicago Cubs,3,4
20000410,Cincinnati Reds,Colorado Rockies,5,7
20000410,St. Louis Cardinals,Houston Colts,8,7
20000410,Florida Marlins,Milwaukee Brewers,3,4
20000410,New York Mets,Philadelpia Phillies,7,9
20000410,Arizona Diamondbacks,San Diego Padres,8,4
20000410,Toronto Blue Jays,Anaheim Angels,0,6
20000410,Minensota Twins,Kansas City Royals,5,6
20000410,Cleveland Indians,Oakland Athletics,9,4
20000411,Cincinnati Reds,Colorado Rockies,10,3
20000411,St. Louis Cardinals,Houston Colts,10,6
20000411,Montreal Expos,Pittsburgh Pirates,7,3
20000411,Arizona Diamondbacks,San Diego Padres,2,3
20000411,Los Angeles Dodgers,San  Francisco Giants,6,5
20000411,Toronto Blue Jays,Anaheim Angels,4,5
20000411,Minensota Twins,Boston Red Sox,4,13
20000411,Seattle Mariners,Detroit Tigers,2,5
20000411,Baltimore Orioles,Kansas City Royals,5,7
20000411,Cleveland Indians,Oakland Athletics,5,1
20000411,Chicago White Sox,Tampa Bay Devil Rays,13,6
20000412,Atlanta Braves,Chicago Cubs,4,11
20000412,Cincinnati Reds,Colorado Rockies,5,7
20000412,St. Louis Cardinals,Houston Colts,5,7
20000412,Florida Marlins,Milwaukee Brewers,11,4
20000412,New York Mets,Philadelpia Phillies,5,8
20000412,Montreal Expos,Pittsburgh Pirates,4,6
20000412,Arizona Diamondbacks,San Diego Padres,2,4
20000412,Los Angeles Dodgers,San  Francisco Giants,6,5
20000412,Toronto Blue Jays,Anaheim Angels,6,2
20000412,Minensota Twins,Boston Red Sox,3,7
20000412,Seattle Mariners,Detroit Tigers,4,0
20000412,Baltimore Orioles,Kansas City Royals,6,7
20000412,Texas Rangers,New York Yankees,6,8
20000412,Cleveland Indians,Oakland Athletics,5,0
20000412,Chicago White Sox,Tampa Bay Devil Rays,7,1
20000413,Atlanta Braves,Chicago Cubs,2,3
20000413,St. Louis Cardinals,Colorado Rockies,6,12
20000413,Florida Marlins,Milwaukee Brewers,0,4
20000413,New York Mets,Philadelpia Phillies,2,1
20000413,Montreal Expos,Pittsburgh Pirates,3,4
20000413,Arizona Diamondbacks,San Diego Padres,5,4
20000413,Los Angeles Dodgers,San  Francisco Giants,11,7
20000413,Minensota Twins,Boston Red Sox,3,4
20000413,Seattle Mariners,Detroit Tigers,0,2
20000413,Baltimore Orioles,Kansas City Royals,5,6
20000413,Texas Rangers,New York Yankees,1,5
20000413,Chicago White Sox,Tampa Bay Devil Rays,5,6
20000414,Florida Marlins,Chicago Cubs,9,4
20000414,St. Louis Cardinals,Colorado Rockies,2,6
20000414,Cincinnati Reds,Los Angeles Dodgers,1,8
20000414,Atlanta Braves,Milwaukee Brewers,6,3
20000414,Montreal Expos,Philadelpia Phillies,4,0
20000414,New York Mets,Pittsburgh Pirates,8,5
20000414,Houston Colts,San Diego Padres,10,4
20000414,Arizona Diamondbacks,San  Francisco Giants,3,1
20000414,Oakland Athletics,Boston Red Sox,13,6
20000414,Anaheim Angels,Chicago White Sox,4,9
20000414,Texas Rangers,Cleveland Indians,7,2
20000414,Tampa Bay Devil Rays,Detroit Tigers,5,10
20000414,Baltimore Orioles,Minensota Twins,9,10
20000414,Kansas City Royals,New York Yankees,5,7
20000414,Seattle Mariners,Toronto Blue Jays,11,9
20000415,Florida Marlins,Chicago Cubs,2,4
20000415,Cincinnati Reds,Los Angeles Dodgers,5,4
20000415,Atlanta Braves,Milwaukee Brewers,3,6
20000415,New York Mets,Pittsburgh Pirates,0,2
20000415,Houston Colts,San Diego Padres,3,5
20000415,Arizona Diamondbacks,San  Francisco Giants,7,4
20000415,Oakland Athletics,Boston Red Sox,2,14
20000415,Anaheim Angels,Chicago White Sox,3,1
20000415,Texas Rangers,Cleveland Indians,6,4
20000415,Tampa Bay Devil Rays,Detroit Tigers,7,0
20000415,Baltimore Orioles,Minensota Twins,6,4
20000415,Kansas City Royals,New York Yankees,1,7
20000415,Seattle Mariners,Toronto Blue Jays,17,6
20000416,Florida Marlins,Chicago Cubs,6,5
20000416,St. Louis Cardinals,Colorado Rockies,9,3
20000416,St. Louis Cardinals,Colorado Rockies,13,14
20000416,Cincinnati Reds,Los Angeles Dodgers,5,3
20000416,Atlanta Braves,Milwaukee Brewers,2,1
20000416,Montreal Expos,Philadelpia Phillies,4,5
20000416,New York Mets,Pittsburgh Pirates,12,9
20000416,Houston Colts,San Diego Padres,3,13
20000416,Oakland Athletics,Boston Red Sox,4,5
20000416,Anaheim Angels,Chicago White Sox,3,1
20000416,Texas Rangers,Cleveland Indians,1,2
20000416,Tampa Bay Devil Rays,Detroit Tigers,7,6
20000416,Baltimore Orioles,Minensota Twins,5,0
20000416,Kansas City Royals,New York Yankees,4,8
20000416,Seattle Mariners,Toronto Blue Jays,19,7
20000417,Colorado Rockies,Arizona Diamondbacks,9,1
20000417,Florida Marlins,Chicago Cubs,6,5
20000417,Oakland Athletics,Boston Red Sox,1,0
20000417,New York Yankees,Texas Rangers,5,4
20000417,Anaheim Angels,Toronto Blue Jays,1,7
20000418,Colorado Rockies,Arizona Diamondbacks,1,7
20000418,Philadelpia Phillies,Atlanta Braves,3,4
20000418,San  Francisco Giants,Cincinnati Reds,13,9
20000418,Pittsburgh Pirates,Florida Marlins,5,12
20000418,Houston Colts,Los Angeles Dodgers,3,5
20000418,Chicago Cubs,Montreal Expos,3,4
20000418,Milwaukee Brewers,New York Mets,7,10
20000418,San Diego Padres,St. Louis Cardinals,4,5
20000418,Seattle Mariners,Chicago White Sox,11,18
20000418,Oakland Athletics,Cleveland Indians,8,5
20000418,Boston Red Sox,Detroit Tigers,7,0
20000418,Kansas City Royals,Minensota Twins,1,3
20000418,New York Yankees,Texas Rangers,6,3
20000418,Anaheim Angels,Toronto Blue Jays,16,10
20000419,Colorado Rockies,Arizona Diamondbacks,7,8
20000419,Philadelpia Phillies,Atlanta Braves,1,10
20000419,San  Francisco Giants,Cincinnati Reds,4,5
20000419,Pittsburgh Pirates,Florida Marlins,5,1
20000419,Houston Colts,Los Angeles Dodgers,10,3
20000419,Chicago Cubs,Montreal Expos,3,7
20000419,Milwaukee Brewers,New York Mets,1,3
20000419,San Diego Padres,St. Louis Cardinals,3,4
20000419,Tampa Bay Devil Rays,Baltimore Orioles,2,3
20000419,Seattle Mariners,Chicago White Sox,2,5
20000419,Oakland Athletics,Cleveland Indians,10,5
20000419,Boston Red Sox,Detroit Tigers,10,0
20000419,Kansas City Royals,Minensota Twins,6,7
20000419,New York Yankees,Texas Rangers,5,4
20000419,Anaheim Angels,Toronto Blue Jays,4,12
20000420,Colorado Rockies,Arizona Diamondbacks,0,3
20000420,Philadelpia Phillies,Atlanta Braves,4,6
20000420,San  Francisco Giants,Cincinnati Reds,1,11
20000420,Pittsburgh Pirates,Florida Marlins,2,3
20000420,Chicago Cubs,Montreal Expos,10,6
20000420,Milwaukee Brewers,New York Mets,4,5
20000420,San Diego Padres,St. Louis Cardinals,1,14
20000420,Tampa Bay Devil Rays,Baltimore Orioles,4,8
20000420,Oakland Athletics,Cleveland Indians,5,9
20000420,Kansas City Royals,Minensota Twins,7,9
20000420,Anaheim Angels,Toronto Blue Jays,11,12
20000421,San  Francisco Giants,Arizona Diamondbacks,11,5
20000421,Pittsburgh Pirates,Atlanta Braves,2,6
20000421,Los Angeles Dodgers,Cincinnati Reds,9,2
20000421,Philadelpia Phillies,Florida Marlins,4,3
20000421,San Diego Padres,Houston Colts,7,2
20000421,Milwaukee Brewers,Montreal Expos,1,5
20000421,Colorado Rockies,St. Louis Cardinals,6,4
20000421,Detroit Tigers,Chicago White Sox,2,7
20000421,Baltimore Orioles,Oakland Athletics,11,9
20000421,Kansas City Royals,Seattle Mariners,2,10
20000421,Anaheim Angels,Tampa Bay Devil Rays,9,6
20000421,Minensota Twins,Texas Rangers,10,5
20000421,New York Yankees,Toronto Blue Jays,3,8
20000422,San  Francisco Giants,Arizona Diamondbacks,8,6
20000422,Pittsburgh Pirates,Atlanta Braves,2,4
20000422,Los Angeles Dodgers,Cincinnati Reds,16,2
20000422,Philadelpia Phillies,Florida Marlins,2,4
20000422,San Diego Padres,Houston Colts,8,6
20000422,Milwaukee Brewers,Montreal Expos,7,3
20000422,Chicago Cubs,New York Mets,3,8
20000422,Chicago Cubs,New York Mets,6,7
20000422,Colorado Rockies,St. Louis Cardinals,7,6
20000422,Detroit Tigers,Chicago White Sox,6,14
20000422,Baltimore Orioles,Oakland Athletics,4,3
20000422,Kansas City Royals,Seattle Mariners,2,4
