Date,away_team,home_team,away_team_score,home_team_score
19440418,New York Yankees,Boston Red Sox,3,0
19440418,St. Louis Browns,Detroit Tigers,2,1
19440418,Philadelphia Athletics,Washington Senators,3,2
19440418,Chicago Cubs,Cincinnati Reds,3,0
19440418,Boston Braves,New York Giants,1,2
19440418,Brooklyn Dodgers,Philadelpia Phillies,1,4
19440418,Pittsburgh Pirates,St. Louis Cardinals,0,2
19440419,New York Yankees,Boston Red Sox,1,6
19440419,New York Yankees,Boston Red Sox,2,5
19440419,St. Louis Browns,Detroit Tigers,3,1
19440419,Cleveland Indians,Chicago White Sox,1,3
19440419,Chicago Cubs,Cincinnati Reds,1,2
19440419,Boston Braves,New York Giants,1,2
19440419,Brooklyn Dodgers,Philadelpia Phillies,5,4
19440420,St. Louis Browns,Detroit Tigers,8,5
19440420,Philadelphia Athletics,Washington Senators,0,5
19440420,Chicago Cubs,Cincinnati Reds,1,2
19440420,Boston Braves,New York Giants,8,10
19440420,Brooklyn Dodgers,Philadelpia Phillies,8,2
19440420,Pittsburgh Pirates,St. Louis Cardinals,3,5
19440421,Detroit Tigers,Cleveland Indians,4,7
19440421,Chicago White Sox,St. Louis Browns,3,5
19440421,New York Giants,Brooklyn Dodgers,3,2
19440421,Cincinnati Reds,Pittsburgh Pirates,4,2
19440421,St. Louis Cardinals,Chicago Cubs,4,0
19440422,Boston Red Sox,Philadelphia Athletics,0,4
19440422,Washington Senators,New York Yankees,3,6
19440422,New York Giants,Brooklyn Dodgers,2,1
19440422,Philadelpia Phillies,Boston Braves,3,2
19440423,Detroit Tigers,Cleveland Indians,6,2
19440423,Detroit Tigers,Cleveland Indians,4,3
19440423,Chicago White Sox,St. Louis Browns,2,5
19440423,Chicago White Sox,St. Louis Browns,3,4
19440423,Philadelpia Phillies,Boston Braves,0,5
19440423,Philadelpia Phillies,Boston Braves,3,0
19440423,St. Louis Cardinals,Chicago Cubs,11,3
19440423,St. Louis Cardinals,Chicago Cubs,5,4
