Date,away_team,home_team,away_team_score,home_team_score
19800409,Toronto Blue Jays,Seattle Mariners,6,8
19800409,Atlanta Braves,Cincinnati Reds,0,9
19800410,Baltimore Orioles,Chicago White Sox,5,3
19800410,Detroit Tigers,Kansas City Royals,5,1
19800410,Boston Red Sox,Milwaukee Brewers,5,9
19800410,Minensota Twins,Oakland Athletics,9,7
19800410,New York Yankees,Texas Rangers,0,1
19800410,Los Angeles Dodgers,Houston Colts,2,3
19800410,Chicago Cubs,New York Mets,2,5
19800410,San  Francisco Giants,San Diego Padres,4,6
19800410,Pittsburgh Pirates,St. Louis Cardinals,0,1
19800411,Cleveland Indians,California Angels,2,10
19800411,Baltimore Orioles,Chicago White Sox,4,8
19800411,Detroit Tigers,Kansas City Royals,0,4
19800411,Minensota Twins,Oakland Athletics,0,1
19800411,Toronto Blue Jays,Seattle Mariners,10,7
19800411,New York Yankees,Texas Rangers,7,11
19800411,Atlanta Braves,Cincinnati Reds,0,6
19800411,Los Angeles Dodgers,Houston Colts,6,10
19800411,Chicago Cubs,New York Mets,7,5
19800411,Montreal Expos,Philadelpia Phillies,3,6
19800411,San  Francisco Giants,San Diego Padres,3,5
19800411,Pittsburgh Pirates,St. Louis Cardinals,4,3
19800412,Cleveland Indians,California Angels,2,1
19800412,Baltimore Orioles,Chicago White Sox,2,8
19800412,Detroit Tigers,Kansas City Royals,6,8
19800412,Boston Red Sox,Milwaukee Brewers,1,18
19800412,Minensota Twins,Oakland Athletics,6,0
19800412,Toronto Blue Jays,Seattle Mariners,2,3
19800412,Atlanta Braves,Cincinnati Reds,4,5
19800412,Los Angeles Dodgers,Houston Colts,6,5
19800412,Chicago Cubs,New York Mets,6,3
19800412,Montreal Expos,Philadelpia Phillies,2,6
19800412,San  Francisco Giants,San Diego Padres,2,4
19800412,Pittsburgh Pirates,St. Louis Cardinals,7,2
19800413,Cleveland Indians,California Angels,3,8
19800413,Baltimore Orioles,Chicago White Sox,2,5
19800413,Detroit Tigers,Kansas City Royals,2,3
19800413,Boston Red Sox,Milwaukee Brewers,3,1
19800413,Minensota Twins,Oakland Athletics,1,4
19800413,Toronto Blue Jays,Seattle Mariners,1,5
19800413,New York Yankees,Texas Rangers,9,4
19800413,New York Yankees,Texas Rangers,8,2
19800413,Atlanta Braves,Cincinnati Reds,0,5
19800413,Los Angeles Dodgers,Houston Colts,2,4
