Date,away_team,home_team,away_team_score,home_team_score
20180329,Colorado Rockies,Arizona Diamondbacks,2,8
20180329,Philadelpia Phillies,Atlanta Braves,5,8
20180329,San  Francisco Giants,Los Angeles Dodgers,1,0
20180329,Chicago Cubs,Miami Marlins,8,4
20180329,St. Louis Cardinals,New York Mets,4,9
20180329,Milwaukee Brewers,San Diego Padres,2,1
20180329,Minensota Twins,Baltimore Orioles,2,3
20180329,Chicago White Sox,Kansas City Royals,14,7
20180329,Anaheim Angels,Oakland Athletics,5,6
20180329,Cleveland Indians,Seattle Mariners,1,2
20180329,Boston Red Sox,Tampa Bay Devil Rays,4,6
20180329,Houston Colts,Texas Rangers,4,1
20180329,New York Yankees,Toronto Blue Jays,6,1
20180330,Colorado Rockies,Arizona Diamondbacks,8,9
20180330,Philadelpia Phillies,Atlanta Braves,5,4
20180330,Washington Nationals,Cincinnati Reds,2,0
20180330,San  Francisco Giants,Los Angeles Dodgers,1,0
20180330,Chicago Cubs,Miami Marlins,1,2
20180330,Milwaukee Brewers,San Diego Padres,8,6
20180330,Pittsburgh Pirates,Detroit Tigers,13,10
20180330,Anaheim Angels,Oakland Athletics,2,1
20180330,Boston Red Sox,Tampa Bay Devil Rays,1,0
20180330,Houston Colts,Texas Rangers,1,5
20180330,New York Yankees,Toronto Blue Jays,4,2
20180331,Colorado Rockies,Arizona Diamondbacks,2,1
20180331,Philadelpia Phillies,Atlanta Braves,2,15
20180331,Washington Nationals,Cincinnati Reds,13,7
20180331,San  Francisco Giants,Los Angeles Dodgers,0,5
20180331,Chicago Cubs,Miami Marlins,10,6
20180331,St. Louis Cardinals,New York Mets,2,6
20180331,Milwaukee Brewers,San Diego Padres,7,3
20180331,Minensota Twins,Baltimore Orioles,6,2
20180331,Chicago White Sox,Kansas City Royals,4,3
20180331,Anaheim Angels,Oakland Athletics,8,3
20180331,Cleveland Indians,Seattle Mariners,6,5
20180331,Boston Red Sox,Tampa Bay Devil Rays,3,2
20180331,Houston Colts,Texas Rangers,9,3
20180331,New York Yankees,Toronto Blue Jays,3,5
20180401,Washington Nationals,Cincinnati Reds,6,5
20180401,San  Francisco Giants,Los Angeles Dodgers,0,9
