Date,away_team,home_team,away_team_score,home_team_score
20170402,San  Francisco Giants,Arizona Diamondbacks,5,6
20170402,Chicago Cubs,St. Louis Cardinals,3,4
20170402,New York Yankees,Tampa Bay Devil Rays,3,7
20170403,Philadelpia Phillies,Cincinnati Reds,4,3
20170403,San Diego Padres,Los Angeles Dodgers,3,14
20170403,Colorado Rockies,Milwaukee Brewers,7,5
20170403,Atlanta Braves,New York Mets,0,6
20170403,Miami Marlins,Washington Nationals,2,4
20170403,Toronto Blue Jays,Baltimore Orioles,2,3
20170403,Pittsburgh Pirates,Boston Red Sox,3,5
20170403,Seattle Mariners,Houston Colts,0,3
20170403,Kansas City Royals,Minensota Twins,1,7
20170403,Anaheim Angels,Oakland Athletics,2,4
20170403,Cleveland Indians,Texas Rangers,8,5
20170404,San  Francisco Giants,Arizona Diamondbacks,8,4
20170404,San Diego Padres,Los Angeles Dodgers,4,0
20170404,Colorado Rockies,Milwaukee Brewers,6,5
20170404,Chicago Cubs,St. Louis Cardinals,2,1
20170404,Detroit Tigers,Chicago White Sox,6,3
20170404,Seattle Mariners,Houston Colts,1,2
20170404,Anaheim Angels,Oakland Athletics,7,6
20170404,New York Yankees,Tampa Bay Devil Rays,5,0
20170404,Cleveland Indians,Texas Rangers,4,3
20170405,San  Francisco Giants,Arizona Diamondbacks,6,8
20170405,Philadelpia Phillies,Cincinnati Reds,0,2
20170405,San Diego Padres,Los Angeles Dodgers,1,3
20170405,Colorado Rockies,Milwaukee Brewers,1,6
20170405,Atlanta Braves,New York Mets,3,1
20170405,Miami Marlins,Washington Nationals,4,6
20170405,Toronto Blue Jays,Baltimore Orioles,1,3
20170405,Pittsburgh Pirates,Boston Red Sox,0,3
20170405,Seattle Mariners,Houston Colts,3,5
20170405,Kansas City Royals,Minensota Twins,1,9
20170405,Anaheim Angels,Oakland Athletics,5,0
20170405,New York Yankees,Tampa Bay Devil Rays,1,4
20170405,Cleveland Indians,Texas Rangers,9,6
20170406,San  Francisco Giants,Arizona Diamondbacks,3,9
20170406,Philadelpia Phillies,Cincinnati Reds,4,7
20170406,San Diego Padres,Los Angeles Dodgers,2,10
20170406,Colorado Rockies,Milwaukee Brewers,2,1
20170406,Atlanta Braves,New York Mets,2,6
20170406,Chicago Cubs,St. Louis Cardinals,6,4
20170406,Miami Marlins,Washington Nationals,4,3
20170406,Detroit Tigers,Chicago White Sox,2,11
20170406,Seattle Mariners,Houston Colts,4,2
20170406,Kansas City Royals,Minensota Twins,3,5
20170406,Anaheim Angels,Oakland Athletics,1,5
20170406,Toronto Blue Jays,Tampa Bay Devil Rays,5,2
20170407,Cleveland Indians,Arizona Diamondbacks,3,7
20170407,Los Angeles Dodgers,Colorado Rockies,1,2
20170407,Chicago Cubs,Milwaukee Brewers,1,2
20170407,Miami Marlins,New York Mets,7,2
20170407,Washington Nationals,Philadelpia Phillies,7,6
20170407,Atlanta Braves,Pittsburgh Pirates,4,5
20170407,San  Francisco Giants,San Diego Padres,6,7
20170407,Cincinnati Reds,St. Louis Cardinals,2,0
20170407,Seattle Mariners,Anaheim Angels,1,5
20170407,New York Yankees,Baltimore Orioles,5,6
20170407,Minensota Twins,Chicago White Sox,3,1
20170407,Boston Red Sox,Detroit Tigers,5,6
20170407,Kansas City Royals,Houston Colts,5,1
20170407,Toronto Blue Jays,Tampa Bay Devil Rays,8,10
20170407,Oakland Athletics,Texas Rangers,5,10
20170408,Cleveland Indians,Arizona Diamondbacks,2,11
