Date,away_team,home_team,away_team_score,home_team_score
19180415,Philadelphia Athletics,Boston Red Sox,1,7
19180415,New York Yankees,Washington Senators,6,3
19180416,Philadelphia Athletics,Boston Red Sox,0,1
19180416,St. Louis Browns,Chicago White Sox,6,1
19180416,New York Yankees,Washington Senators,6,7
19180416,Pittsburgh Pirates,Cincinnati Reds,0,2
19180416,Brooklyn Dodgers,New York Giants,4,6
19180416,Boston Braves,Philadelpia Phillies,2,5
19180416,Chicago Cubs,St. Louis Cardinals,2,4
19180417,Philadelphia Athletics,Boston Red Sox,4,5
19180417,New York Yankees,Washington Senators,8,7
19180417,Pittsburgh Pirates,Cincinnati Reds,8,1
19180417,Brooklyn Dodgers,New York Giants,0,2
19180417,Boston Braves,Philadelpia Phillies,14,2
19180418,St. Louis Browns,Chicago White Sox,0,5
19180418,Detroit Tigers,Cleveland Indians,2,6
19180418,Pittsburgh Pirates,Cincinnati Reds,6,7
19180418,Chicago Cubs,St. Louis Cardinals,6,4
19180419,New York Yankees,Boston Red Sox,1,2
19180419,New York Yankees,Boston Red Sox,5,9
19180419,Philadelphia Athletics,Washington Senators,0,1
19180419,Brooklyn Dodgers,New York Giants,5,7
19180419,Boston Braves,Philadelpia Phillies,3,4
19180420,New York Yankees,Boston Red Sox,3,4
19180420,St. Louis Browns,Cleveland Indians,1,3
19180420,Boston Braves,New York Giants,0,5
19180420,Brooklyn Dodgers,Philadelpia Phillies,2,9
19180421,St. Louis Browns,Cleveland Indians,11,7
19180421,Chicago Cubs,Cincinnati Reds,9,1
19180422,New York Yankees,Boston Red Sox,11,4
19180422,Detroit Tigers,Chicago White Sox,7,3
19180422,St. Louis Browns,Cleveland Indians,1,8
19180422,Philadelphia Athletics,Washington Senators,5,1
19180422,Chicago Cubs,Cincinnati Reds,2,3
19180422,Boston Braves,New York Giants,2,4
19180422,Brooklyn Dodgers,Philadelpia Phillies,0,3
19180422,Pittsburgh Pirates,St. Louis Cardinals,5,1
19180423,New York Yankees,Boston Red Sox,0,1
19180423,St. Louis Browns,Cleveland Indians,2,8
19180423,Philadelphia Athletics,Washington Senators,5,0
19180423,Boston Braves,New York Giants,2,9
19180423,Pittsburgh Pirates,St. Louis Cardinals,5,6
19180423,Chicago Cubs,Cincinnati Reds,2,3
19180423,Brooklyn Dodgers,Philadelpia Phillies,2,7
19180424,Cleveland Indians,Detroit Tigers,2,5
19180424,Washington Senators,New York Yankees,4,5
19180424,Boston Red Sox,Philadelphia Athletics,0,3
19180424,New York Giants,Brooklyn Dodgers,6,2
19180424,Philadelpia Phillies,Boston Braves,4,1
19180424,St. Louis Cardinals,Chicago Cubs,0,2
19180425,Washington Senators,New York Yankees,7,5
19180425,Boston Red Sox,Philadelphia Athletics,6,1
19180425,Cleveland Indians,Detroit Tigers,8,4
19180425,New York Giants,Brooklyn Dodgers,6,5
19180425,St. Louis Cardinals,Chicago Cubs,2,3
19180425,Cincinnati Reds,Pittsburgh Pirates,0,1
19180425,Philadelpia Phillies,Boston Braves,5,6
19180426,Washington Senators,New York Yankees,9,4
19180426,Boston Red Sox,Philadelphia Athletics,2,1
19180426,Chicago White Sox,St. Louis Browns,6,2
19180426,New York Giants,Brooklyn Dodgers,11,5
19180426,St. Louis Cardinals,Chicago Cubs,2,3
19180426,Cincinnati Reds,Pittsburgh Pirates,1,7
19180426,Philadelpia Phillies,Boston Braves,3,0
19180427,Cleveland Indians,Detroit Tigers,3,2
19180427,Washington Senators,New York Yankees,1,2
19180427,Boston Red Sox,Philadelphia Athletics,4,1
19180427,New York Giants,Brooklyn Dodgers,3,5
19180427,Philadelpia Phillies,Boston Braves,4,1
19180427,St. Louis Cardinals,Chicago Cubs,4,5
19180427,Cincinnati Reds,Pittsburgh Pirates,4,2
19180428,Chicago White Sox,St. Louis Browns,2,1
19180428,St. Louis Cardinals,Cincinnati Reds,4,2
19180429,Chicago White Sox,Cleveland Indians,8,4
19180429,Detroit Tigers,St. Louis Browns,3,12
19180429,New York Giants,Philadelpia Phillies,6,0
19180430,Chicago White Sox,Cleveland Indians,13,3
19180430,Philadelphia Athletics,New York Yankees,0,2
19180430,Washington Senators,Boston Red Sox,1,8
19180430,Boston Braves,Brooklyn Dodgers,3,5
19180430,St. Louis Cardinals,Cincinnati Reds,4,5
19180430,New York Giants,Philadelpia Phillies,15,0
19180501,Chicago White Sox,Cleveland Indians,5,6
19180501,Washington Senators,Boston Red Sox,5,0
19180501,Detroit Tigers,St. Louis Browns,2,3
19180501,Pittsburgh Pirates,Chicago Cubs,3,5
19180501,St. Louis Cardinals,Cincinnati Reds,2,1
19180501,Boston Braves,Brooklyn Dodgers,4,2
