Date,away_team,home_team,away_team_score,home_team_score
19890403,Boston Red Sox,Baltimore Orioles,4,5
19890403,Milwaukee Brewers,Cleveland Indians,1,2
19890403,Toronto Blue Jays,Kansas City Royals,4,3
19890403,Seattle Mariners,Oakland Athletics,2,3
19890403,Los Angeles Dodgers,Cincinnati Reds,4,6
19890403,St. Louis Cardinals,New York Mets,4,8
19890403,San  Francisco Giants,San Diego Padres,5,3
19890404,Chicago White Sox,California Angels,9,2
19890404,New York Yankees,Minensota Twins,4,2
19890404,Detroit Tigers,Texas Rangers,0,4
19890404,Philadelpia Phillies,Chicago Cubs,4,5
19890404,Atlanta Braves,Houston Colts,3,10
19890404,Pittsburgh Pirates,Montreal Expos,5,6
19890404,San  Francisco Giants,San Diego Padres,8,3
19890405,Chicago White Sox,California Angels,2,6
19890405,Toronto Blue Jays,Kansas City Royals,1,2
19890405,New York Yankees,Minensota Twins,2,12
19890405,Seattle Mariners,Oakland Athletics,1,11
19890405,Philadelpia Phillies,Chicago Cubs,12,4
19890405,Los Angeles Dodgers,Cincinnati Reds,3,4
19890405,Atlanta Braves,Houston Colts,8,4
19890405,Pittsburgh Pirates,Montreal Expos,3,0
19890405,St. Louis Cardinals,New York Mets,3,1
19890405,San  Francisco Giants,San Diego Padres,3,4
19890406,Boston Red Sox,Baltimore Orioles,4,6
19890406,Chicago White Sox,California Angels,3,2
19890406,Milwaukee Brewers,Cleveland Indians,3,0
19890406,Toronto Blue Jays,Kansas City Royals,2,3
19890406,New York Yankees,Minensota Twins,1,7
19890406,Seattle Mariners,Oakland Athletics,3,11
19890406,Detroit Tigers,Texas Rangers,4,5
19890406,Philadelpia Phillies,Chicago Cubs,8,3
19890406,Los Angeles Dodgers,Cincinnati Reds,4,1
19890406,Atlanta Braves,Houston Colts,3,2
19890406,Pittsburgh Pirates,Montreal Expos,2,3
19890407,Seattle Mariners,California Angels,1,2
19890407,Milwaukee Brewers,Detroit Tigers,3,10
19890407,Boston Red Sox,Kansas City Royals,8,9
19890407,Baltimore Orioles,Minensota Twins,3,8
19890407,Cleveland Indians,New York Yankees,4,2
19890407,Chicago White Sox,Oakland Athletics,7,1
19890407,Toronto Blue Jays,Texas Rangers,10,9
19890407,Los Angeles Dodgers,Atlanta Braves,1,6
19890407,Pittsburgh Pirates,Chicago Cubs,5,6
19890407,San  Francisco Giants,Cincinnati Reds,3,4
19890407,San Diego Padres,Houston Colts,5,3
19890407,New York Mets,Montreal Expos,3,7
19890408,Seattle Mariners,California Angels,7,0
19890408,Milwaukee Brewers,Detroit Tigers,5,2
19890408,Boston Red Sox,Kansas City Royals,1,2
19890408,Baltimore Orioles,Minensota Twins,5,6
19890408,Cleveland Indians,New York Yankees,11,1
19890408,Chicago White Sox,Oakland Athletics,7,4
19890408,Toronto Blue Jays,Texas Rangers,4,5
19890408,Pittsburgh Pirates,Chicago Cubs,3,5
19890408,San Diego Padres,Houston Colts,2,6
19890408,New York Mets,Montreal Expos,2,3
19890408,St. Louis Cardinals,Philadelpia Phillies,4,5
19890409,Seattle Mariners,California Angels,5,13
19890409,Boston Red Sox,Kansas City Royals,8,6
19890409,Baltimore Orioles,Minensota Twins,8,1
19890409,Cleveland Indians,New York Yankees,4,3
19890409,Chicago White Sox,Oakland Athletics,2,4
19890409,Toronto Blue Jays,Texas Rangers,2,3
19890409,Los Angeles Dodgers,Atlanta Braves,4,2
19890409,Pittsburgh Pirates,Chicago Cubs,3,8
19890409,San  Francisco Giants,Cincinnati Reds,9,1
19890409,San Diego Padres,Houston Colts,5,4
19890409,New York Mets,Montreal Expos,2,1
19890409,St. Louis Cardinals,Philadelpia Phillies,15,3
19890410,Cleveland Indians,Boston Red Sox,2,5
19890410,Oakland Athletics,California Angels,4,0
19890410,Baltimore Orioles,Kansas City Royals,0,3
19890410,Texas Rangers,Milwaukee Brewers,6,4
19890410,Toronto Blue Jays,New York Yankees,8,0
19890410,Chicago White Sox,Seattle Mariners,5,6
19890410,Cincinnati Reds,Houston Colts,8,3
19890410,Montreal Expos,Philadelpia Phillies,6,7
19890410,Atlanta Braves,San Diego Padres,2,5
19890410,Los Angeles Dodgers,San  Francisco Giants,7,4
19890411,Oakland Athletics,California Angels,1,7
19890411,Minensota Twins,Detroit Tigers,14,0
19890411,Baltimore Orioles,Kansas City Royals,5,6
19890411,Toronto Blue Jays,New York Yankees,11,6
19890411,Chicago White Sox,Seattle Mariners,8,6
19890411,St. Louis Cardinals,Chicago Cubs,4,5
19890411,Cincinnati Reds,Houston Colts,3,5
19890411,Montreal Expos,Philadelpia Phillies,2,6
19890411,New York Mets,Pittsburgh Pirates,3,4
19890411,Atlanta Braves,San Diego Padres,2,3
19890411,Los Angeles Dodgers,San  Francisco Giants,3,8
19890412,Cleveland Indians,Boston Red Sox,10,6
19890412,Oakland Athletics,California Angels,0,5
19890412,Baltimore Orioles,Kansas City Royals,5,4
19890412,Texas Rangers,Milwaukee Brewers,8,1
19890412,Toronto Blue Jays,New York Yankees,3,5
19890412,Chicago White Sox,Seattle Mariners,1,9
19890412,St. Louis Cardinals,Chicago Cubs,2,3
19890412,Cincinnati Reds,Houston Colts,3,1
19890412,Montreal Expos,Philadelpia Phillies,3,6
19890412,Atlanta Braves,San Diego Padres,5,0
19890412,Los Angeles Dodgers,San  Francisco Giants,1,3
19890413,Cleveland Indians,Boston Red Sox,1,9
19890413,Oakland Athletics,California Angels,5,0
19890413,Minensota Twins,Detroit Tigers,0,3
19890413,Texas Rangers,Milwaukee Brewers,6,1
19890413,Houston Colts,Los Angeles Dodgers,4,2
19890413,New York Mets,Pittsburgh Pirates,2,4
19890413,Atlanta Braves,San Diego Padres,4,1
19890414,Baltimore Orioles,Boston Red Sox,4,7
19890414,Oakland Athletics,Chicago White Sox,7,4
19890414,Texas Rangers,Detroit Tigers,4,2
19890414,Cleveland Indians,Milwaukee Brewers,4,8
19890414,Minensota Twins,New York Yankees,5,8
19890414,California Angels,Seattle Mariners,5,9
19890414,Kansas City Royals,Toronto Blue Jays,0,3
19890414,Houston Colts,Los Angeles Dodgers,3,2
19890414,Chicago Cubs,Philadelpia Phillies,6,4
19890414,Montreal Expos,Pittsburgh Pirates,7,6
19890414,Cincinnati Reds,San Diego Padres,5,6
19890414,Atlanta Braves,San  Francisco Giants,5,7
19890414,New York Mets,St. Louis Cardinals,9,4
19890415,Baltimore Orioles,Boston Red Sox,12,4
19890415,Oakland Athletics,Chicago White Sox,4,7
19890415,Texas Rangers,Detroit Tigers,4,1
19890415,Cleveland Indians,Milwaukee Brewers,1,5
19890415,California Angels,Seattle Mariners,9,2
19890415,Kansas City Royals,Toronto Blue Jays,10,5
19890415,Houston Colts,Los Angeles Dodgers,1,3
19890415,Montreal Expos,Pittsburgh Pirates,4,6
19890415,Cincinnati Reds,San Diego Padres,6,3
19890415,Atlanta Braves,San  Francisco Giants,0,1
19890415,New York Mets,St. Louis Cardinals,2,3
19890416,Oakland Athletics,Chicago White Sox,3,2
19890416,Texas Rangers,Detroit Tigers,9,6
19890416,Cleveland Indians,Milwaukee Brewers,3,4
19890416,Minensota Twins,New York Yankees,9,4
19890416,California Angels,Seattle Mariners,10,0
19890416,Kansas City Royals,Toronto Blue Jays,8,15
19890416,Houston Colts,Los Angeles Dodgers,1,2
19890416,Chicago Cubs,Philadelpia Phillies,5,3
19890416,Montreal Expos,Pittsburgh Pirates,5,4
19890416,Cincinnati Reds,San Diego Padres,5,0
19890416,Atlanta Braves,San  Francisco Giants,7,2
19890416,Atlanta Braves,San  Francisco Giants,1,6
19890416,New York Mets,St. Louis Cardinals,3,5
19890417,Baltimore Orioles,Boston Red Sox,4,6
19890417,California Angels,Chicago White Sox,3,0
19890417,Oakland Athletics,Seattle Mariners,2,7
19890417,Milwaukee Brewers,Texas Rangers,8,1
19890417,New York Yankees,Toronto Blue Jays,7,2
