Date,away_team,home_team,away_team_score,home_team_score
19260413,New York Yankees,Boston Red Sox,12,11
19260413,St. Louis Browns,Chicago White Sox,1,5
19260413,Philadelphia Athletics,Washington Senators,0,1
19260413,Cleveland Indians,Detroit Tigers,2,1
19260413,Chicago Cubs,Cincinnati Reds,6,7
19260413,Brooklyn Dodgers,New York Giants,3,0
19260413,Pittsburgh Pirates,St. Louis Cardinals,6,7
19260413,Boston Braves,Philadelpia Phillies,3,6
19260414,New York Yankees,Boston Red Sox,7,8
19260414,Philadelphia Athletics,Washington Senators,1,3
19260414,Chicago Cubs,Cincinnati Reds,9,2
19260414,Brooklyn Dodgers,New York Giants,5,9
19260414,Boston Braves,Philadelpia Phillies,1,10
19260414,Pittsburgh Pirates,St. Louis Cardinals,10,3
19260415,St. Louis Browns,Chicago White Sox,4,11
19260415,Philadelphia Athletics,Washington Senators,9,3
19260415,Pittsburgh Pirates,St. Louis Cardinals,0,2
19260415,Boston Braves,Philadelpia Phillies,4,8
19260416,New York Yankees,Boston Red Sox,3,2
19260416,St. Louis Browns,Chicago White Sox,1,5
19260416,Cleveland Indians,Detroit Tigers,3,5
19260416,Philadelphia Athletics,Washington Senators,3,4
19260416,Chicago Cubs,Cincinnati Reds,1,2
19260416,Brooklyn Dodgers,New York Giants,2,3
19260416,Pittsburgh Pirates,St. Louis Cardinals,2,3
19260416,Boston Braves,Philadelpia Phillies,6,5
19260417,Philadelphia Athletics,Boston Red Sox,1,6
19260417,Cleveland Indians,Chicago White Sox,2,0
19260417,New York Yankees,Washington Senators,8,6
19260417,St. Louis Browns,Detroit Tigers,4,5
19260417,Pittsburgh Pirates,Cincinnati Reds,3,4
19260417,Boston Braves,New York Giants,2,4
19260417,Brooklyn Dodgers,Philadelpia Phillies,3,15
19260417,Chicago Cubs,St. Louis Cardinals,2,3
19260418,Cleveland Indians,Chicago White Sox,1,5
19260418,St. Louis Browns,Detroit Tigers,3,7
19260418,New York Yankees,Washington Senators,2,3
19260418,Philadelpia Phillies,Brooklyn Dodgers,1,2
