Date,away_team,home_team,away_team_score,home_team_score
19640413,Los Angeles Angels,Washington Senators,4,0
19640413,Houston Colts,Cincinnati Reds,6,3
19640414,Baltimore Orioles,Chicago White Sox,5,3
19640414,Minensota Twins,Cleveland Indians,7,6
19640414,Kansas City Athletics,Detroit Tigers,3,7
19640414,St. Louis Cardinals,Los Angeles Dodgers,0,4
19640414,New York Mets,Philadelpia Phillies,3,5
19640414,Chicago Cubs,Pittsburgh Pirates,8,4
19640414,Milwaukee Braves,San  Francisco Giants,4,8
19640415,Los Angeles Angels,Washington Senators,4,6
19640415,St. Louis Cardinals,Los Angeles Dodgers,6,2
19640415,New York Mets,Philadelpia Phillies,1,4
19640415,Chicago Cubs,Pittsburgh Pirates,4,5
19640415,Milwaukee Braves,San  Francisco Giants,8,10
19640416,Baltimore Orioles,Chicago White Sox,4,3
19640416,Boston Red Sox,New York Yankees,4,3
19640416,Minensota Twins,Washington Senators,6,2
19640416,Milwaukee Braves,Houston Colts,6,5
19640416,Cincinnati Reds,Los Angeles Dodgers,5,2
19640416,St. Louis Cardinals,San  Francisco Giants,2,0
19640417,New York Yankees,Baltimore Orioles,3,4
19640417,Chicago White Sox,Boston Red Sox,1,4
19640417,Kansas City Athletics,Cleveland Indians,4,6
19640417,Los Angeles Angels,Detroit Tigers,8,3
19640417,Minensota Twins,Washington Senators,3,4
19640417,Philadelpia Phillies,Chicago Cubs,10,8
19640417,Milwaukee Braves,Houston Colts,5,2
19640417,Cincinnati Reds,Los Angeles Dodgers,7,3
19640417,Pittsburgh Pirates,New York Mets,4,3
19640417,St. Louis Cardinals,San  Francisco Giants,4,5
19640418,New York Yankees,Baltimore Orioles,1,2
19640418,Chicago White Sox,Boston Red Sox,10,5
19640418,Los Angeles Angels,Detroit Tigers,2,3
19640418,Minensota Twins,Washington Senators,8,6
19640418,Philadelpia Phillies,Chicago Cubs,0,7
19640418,Milwaukee Braves,Houston Colts,2,4
19640418,Cincinnati Reds,Los Angeles Dodgers,3,0
19640418,Pittsburgh Pirates,New York Mets,9,5
19640418,St. Louis Cardinals,San  Francisco Giants,3,2
19640419,New York Yankees,Baltimore Orioles,5,3
